,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
20,20,168.3611,166.9209,168.1648,167.9892,169.7131,157.5285,158.6387,162.4085,,,,,,,159.605,151.556,,,189.3183,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.2317,5/10/2013
21,21,175.764,169.4862,170.8655,172.8326,181.1799,157.5456,158.6436,162.6989,,,,,,,159.605,151.556,,,195.4841,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,147.4647,154.3479,5/10/2013
22,22,182.7195,,,,,157.533,158.6334,163.1066,,,,,,,159.605,151.556,,,195.6553,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,147.3676,153.6445,5/10/2013
23,23,,,,,,157.5243,158.626,,,,,,,,159.605,,,,195.6834,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,153.2039,5/10/2013
0,00,,,,,,157.5311,158.6225,,,,,,,,159.605,,,,195.6653,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.8948,154.2694,6/10/2013
1,01,,,,,,157.5112,158.6384,,,,,,,,159.605,,,,195.5497,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.8939,153.5731,6/10/2013
2,02,,,,,,157.5205,158.6342,,,,,,,,159.605,,,,195.5175,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.8903,153.2871,6/10/2013
3,03,,,,,,157.5217,158.6062,,,,,,,,159.605,,,,195.5063,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.8927,153.4004,6/10/2013
4,04,,,,,,157.5167,158.588,,,,,,,,159.605,,,,195.5019,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,147.0328,153.4242,6/10/2013
5,05,,,,,,157.5126,158.604,,,,,,,,159.605,,,,195.6097,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,147.2746,153.7544,6/10/2013
6,06,,,,,,157.5394,160.9829,,,,,,,,,,,,195.6597,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,148.232,154.1334,6/10/2013
7,07,,,,,,157.5906,158.7527,,,,,,,,,,,,195.6548,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,147.4638,153.6324,6/10/2013
8,08,,,,,,157.5285,158.6404,,,,,,,,159.605,,,,195.5729,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,153.119,6/10/2013
9,09,,,,,,157.5233,158.63,,,,,,,,159.605,,,,195.5251,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,152.8653,6/10/2013
10,10,182.888,,,,,157.5234,158.6451,,,,,,,,159.605,,,,195.5219,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.8902,153.8711,6/10/2013
11,11,,,,,,157.5289,158.6514,,,,,,,,159.605,,,,195.5119,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,153.0561,6/10/2013
12,12,,,,,,157.569,158.6615,,,,,,,,159.605,,,,195.4396,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,152.609,6/10/2013
13,13,,,,,,157.5725,158.716,,,,,,,,159.605,,,,195.3258,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,152.5901,6/10/2013
14,14,,,,,,157.5564,158.903,,,,,,,,159.605,,,,195.3873,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.8931,152.7181,6/10/2013
15,15,,,,,,157.5401,158.773,,,,,,,,159.605,,,,195.4119,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.8925,152.5789,6/10/2013
16,16,,,,,,157.5368,158.7821,,,,,,,,159.605,,,,195.369,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.901,153.0819,6/10/2013
17,17,172.9646,171.7211,173.5679,179.6585,181.9921,157.5152,158.7544,163.3613,,,230.078,,,,159.605,151.556,,,194.9989,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.896,152.6899,6/10/2013
18,18,166.5758,166.4555,166.6025,169.0085,169.2888,157.5154,158.6916,162.4152,,,230.078,,,,159.605,151.556,,,189.0356,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.9448,6/10/2013
19,19,167.0365,167.4014,167.2459,170.5582,171.6969,157.5183,158.6492,162.7753,164.3725,,,,,,159.605,151.556,,,189.4275,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,154.5027,6/10/2013
20,20,169.4593,174.1578,172.9631,,,157.5067,158.6136,162.3818,159.1595,,,,,,159.605,151.556,,,195.5425,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.3728,6/10/2013
21,21,,,,,,157.5366,158.6375,162.7704,160.6381,,,,,,159.605,151.556,,,195.66,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,147.0233,154.5431,6/10/2013
22,22,,,,,,157.5272,158.6182,,167.4105,,,,,,159.605,151.556,,,195.7223,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,147.1459,154.5992,6/10/2013
23,23,,,,,,157.5227,158.6114,,,,,,,,159.605,,,,195.7764,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,147.0074,153.8392,6/10/2013
0,00,,,,,,157.1708,158.2538,,,,,,,,159.274,151.223,,,195.1869,,,102.54,,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.5811,154.0318,7/10/2013
1,01,,,,,,157.1808,158.2608,,,,,,,,,151.223,,,195.2697,,,102.54,,,,152.156,,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.558,153.7515,7/10/2013
2,02,,,,,,157.1711,158.2646,,,,,,,,,151.223,,,195.2734,,,102.54,,,,152.156,,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.6868,152.821,7/10/2013
3,03,,,,,,157.1866,158.2836,,,,,,,,,151.223,,,195.2589,,,102.54,,,,152.156,,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.558,153.5155,7/10/2013
4,04,,,,,,157.1839,158.2808,,,,,,,,159.274,151.223,,,195.2623,,,102.54,,,,152.156,,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.558,152.6891,7/10/2013
5,05,,,,,,157.1835,158.2807,,,,,,,,159.274,151.223,,,195.3211,,,102.54,,,,152.156,,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.558,153.3808,7/10/2013
6,06,,,,,,157.1805,158.2865,,167.2723,,,,,,159.274,151.223,,,195.3038,,,102.54,,,,152.156,,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.7232,153.4349,7/10/2013
7,07,,,,,,157.1881,158.2927,,161.2848,,,,,,159.274,151.223,,,195.3137,,,102.54,,,,152.156,,,22.58,,65.006,65.006,,,,,,,66.857,66.857,147.1927,153.3685,7/10/2013
8,08,,,173.1375,,,157.1871,158.293,162.9114,160.5113,,,,,,159.274,151.223,,,195.168,,,102.54,,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,152.8986,7/10/2013
9,09,170.237,,166.421,,,157.2007,158.5111,163.2666,159.1608,,,,,,159.274,151.223,,,195.2294,,,102.54,,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,153.0608,7/10/2013
10,10,166.7468,171.1651,166.6267,180.0028,,157.2033,159.2158,163.2923,159.0164,,230.087,,,,159.274,151.223,,,195.1717,,,102.54,,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,152.683,7/10/2013
11,11,166.8014,167.0682,166.6737,167.4076,172.3003,157.2108,160.7477,162.9691,159.2072,,230.087,,,,159.274,,,,195.2993,,,102.54,,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,,146.7313,152.7752,7/10/2013
12,12,166.8493,166.5077,166.6901,167.5773,169.0007,157.2224,159.5761,162.6387,159.2318,,,,,,159.274,151.223,,,195.3094,,,102.54,,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,,148.4805,153.2498,7/10/2013
13,13,166.8249,166.5619,166.7589,167.636,169.0412,157.2613,159.4155,163.0539,158.7368,,,,,,159.274,151.223,,,195.2324,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,159.055,,66.857,,146.7239,153.3045,7/10/2013
14,14,166.8866,166.6112,166.8014,167.6274,169.1181,157.2626,159.7164,162.3571,159.597,,,,,,159.274,151.223,,,195.2357,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,,146.558,153.0778,7/10/2013
15,15,166.8542,166.6769,166.8464,167.6293,169.2201,157.2648,159.4036,162.379,160.2798,,,,,,159.274,151.223,,,195.2752,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,,146.558,153.8048,7/10/2013
16,16,166.778,166.6602,166.868,168.8498,178.763,157.2561,158.5834,162.6335,160.2481,,,,,,159.274,151.223,,,195.2519,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,154.1632,7/10/2013
17,17,166.7503,166.6608,173.2296,174.5754,175.2303,157.207,158.5296,162.6543,160.2316,,,,,,159.274,151.223,,,194.5866,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,154.2793,7/10/2013
18,18,166.7433,166.6458,166.2485,167.2284,168.6223,157.1846,158.2713,162.4861,160.1632,,,,,,159.274,151.223,,,188.4986,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,153.6767,7/10/2013
19,19,166.7508,166.6252,166.5539,167.7223,171.3719,157.2909,158.2251,161.9503,160.1544,,,,,,159.274,151.223,,,191.21,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,152.7698,7/10/2013
20,20,169.5356,166.86,166.8685,172.0144,,157.2058,158.2501,161.57,160.1394,,,,,,159.274,151.223,,,195.1269,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,147.2737,153.7713,7/10/2013
21,21,,177.8202,177.4112,,,157.2043,158.2693,162.9568,160.1329,,,,,,159.274,151.223,,,195.1625,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.558,153.0135,7/10/2013
22,22,,,,,,157.1873,158.4106,163.0068,161.238,,,,,,159.274,151.223,,,195.1365,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,147.046,154.921,7/10/2013
23,23,,,,,,157.1839,158.3192,,172.1431,,,,,,159.274,151.223,,,195.1839,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.6595,154.393,7/10/2013
0,00,,,,,,157.177,158.2982,,,,,,,,159.274,151.223,,,195.1939,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.7488,154.8713,8/10/2013
1,01,,,,,,157.1876,158.3792,,,,,,,,159.274,151.223,,,195.1917,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.558,154.8743,8/10/2013
2,02,,,,,,157.181,158.3363,,,,,,,,159.274,151.223,,,195.1465,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,147.1227,155.115,8/10/2013
3,03,,,,,,157.1874,158.2473,,,,,,,,,151.223,,,195.1669,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,147.4012,155.3051,8/10/2013
4,04,,,,,,157.1914,158.8984,,,,,,,,,151.223,,,195.1443,,,102.54,102.54,,,152.156,,,22.58,,65.006,65.006,,,,,,,66.857,66.857,147.5252,154.3318,8/10/2013
5,05,,,,,,157.1816,176.5496,,,,,,,,,151.223,,,195.1518,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.6255,153.0814,8/10/2013
6,06,,,,,,157.1739,163.5903,,,,,,,,159.274,151.223,,,195.1588,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.5736,153.4733,8/10/2013
7,07,,,,,,157.6686,158.2305,,,,,,,,159.274,151.223,,,195.1458,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.9049,153.5356,8/10/2013
8,08,,182.471,181.3678,,,158.0868,158.3239,162.5248,163.2951,,,,,,159.274,151.223,,,195.1562,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,153.3126,8/10/2013
9,09,171.8879,168.8679,169.2674,,,158.1077,158.5224,162.0184,158.7803,,,,,,159.274,151.223,,,195.2028,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,153.0351,8/10/2013
10,10,167.7134,166.4447,167.7571,,,158.0742,159.3327,161.9997,159.1129,,,,,,159.274,151.223,,,195.0312,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,152.7793,8/10/2013
11,11,167.7929,166.61,167.8203,170.9452,,158.2257,159.5115,162.0068,159.0607,,,,,,159.274,151.223,,,195.039,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,152.7101,8/10/2013
12,12,173.3664,166.5996,167.8437,167.6192,,158.3021,158.6161,162.051,158.7253,,,,,,159.274,151.223,,,195.0753,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.7365,152.5478,8/10/2013
13,13,170.5978,166.4475,167.6845,167.4102,173.4355,158.2978,159.5674,162.5465,158.8265,,,,,,159.274,151.223,,,191.1143,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,152.5373,8/10/2013
14,14,167.9615,166.6858,167.9215,167.6578,168.974,158.2059,160.1869,162.5198,158.701,,,,,,159.274,151.223,,,192.0566,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,152.7423,8/10/2013
15,15,167.9381,166.7076,167.9848,169.4753,172.0612,158.0366,160.2793,162.0275,158.5877,,,,,,159.274,151.223,,,195.1725,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,147.1029,154.1174,8/10/2013
16,16,173.6503,172.5459,176.5961,,,157.2392,159.4855,162.5628,158.356,,,,,,159.274,151.223,,,195.1355,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.9764,153.1949,8/10/2013
17,17,169.553,167.8318,170.6434,174.8247,173.7379,157.1801,158.6937,162.1022,158.2833,,,,,,159.274,151.223,,,195.0922,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.8965,153.0407,8/10/2013
18,18,166.8189,166.5413,167.4329,167.5721,168.978,157.1882,158.4027,161.9788,158.2669,,,,,,159.274,151.223,,,188.8331,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,154.0892,8/10/2013
19,19,168.8516,166.5928,166.5352,170.9347,173.7191,157.1817,158.2898,161.9277,158.2373,,,,,,159.274,151.223,,,194.5837,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,153.7917,8/10/2013
20,20,,166.5924,168.7371,,,157.193,158.2712,161.3452,158.2771,,,,,,159.274,151.223,,,195.0342,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,153.3534,8/10/2013
21,21,,173.7941,182.2356,,,157.182,158.2684,161.9335,158.2295,,,,,,159.274,151.223,,,195.0874,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.6067,153.5373,8/10/2013
22,22,,,182.334,,,157.1846,158.4246,,162.6954,,,,,,159.274,151.223,,,195.09,,,102.54,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,149.1137,154.1525,8/10/2013
23,23,,,,,,157.1812,158.3319,,,,,,,,159.274,,,,195.0701,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,149.2862,153.9173,8/10/2013
0,00,,,,,,157.178,158.3955,,,,,,,,,,,,195.0405,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,149.0817,153.493,9/10/2013
1,01,,,,,,157.1714,163.2722,,,,,,,,,151.223,,,195.0422,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,147.1191,154.417,9/10/2013
2,02,,,,,,157.7997,,,,,,,,,,151.223,,,195.157,,,,102.54,,,152.156,,,22.58,,65.006,65.006,,,,,,,66.857,66.857,147.0233,153.4382,9/10/2013
3,03,,,,,,,,,,,,,,,,151.223,,,195.2,,,,102.54,,,152.156,,,22.58,,65.006,65.006,,,,,,,66.857,66.857,147.4697,153.0666,9/10/2013
4,04,,,,,,160.3778,,,,,,,,,,151.223,,,195.2265,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.558,152.929,9/10/2013
5,05,,,,,,158.0683,,,,,,,,,,151.223,,,195.1677,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.558,153.3927,9/10/2013
6,06,,,,,,158.0819,162.6248,,,,,,,,159.274,151.223,,,195.1714,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.558,153.0044,9/10/2013
7,07,,,,,,158.073,158.4859,,,,,,,,159.274,151.223,,,195.1777,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,152.6426,9/10/2013
8,08,169.2394,168.8045,170.1396,,173.5562,157.211,158.4764,163.0167,,,,,,,159.274,151.223,,,195.1507,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.7542,153.498,9/10/2013
9,09,166.7698,166.4262,166.5206,,178.9123,157.185,158.5087,162.6591,172.635,,,,,,159.274,151.223,,,195.1562,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.5724,153.1684,9/10/2013
10,10,166.808,166.5462,166.6292,,172.1769,157.183,159.3133,162.6675,162.1408,,,,,,159.274,151.223,,,195.1154,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,147.0731,153.787,9/10/2013
11,11,166.6691,166.7577,166.6787,,,157.1832,159.2261,162.6488,159.5615,,,,,,159.274,151.223,,,195.1332,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,152.9144,9/10/2013
12,12,166.7294,174.4844,166.7965,,,157.2133,159.87,162.6604,159.5338,,,,,,159.274,151.223,,,195.1409,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,152.7524,9/10/2013
13,13,166.7348,171.3175,166.8292,,,157.2577,159.6841,162.5381,159.2736,,,,,,159.274,151.223,,,195.1147,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,159.055,,66.857,66.857,146.558,152.3645,9/10/2013
14,14,166.6975,166.5116,166.7961,,,157.3066,160.5394,162.4817,160.1423,,,,,,159.274,151.223,,,195.0764,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,159.055,,66.857,66.857,146.558,152.5121,9/10/2013
15,15,166.6814,166.6014,166.793,,,157.3164,161.1593,162.4524,158.5238,,230.087,,,,159.274,151.223,,,195.0756,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,153.0188,9/10/2013
16,16,169.6335,166.5922,166.8395,,,157.2416,160.5445,161.9944,158.3358,,,,,,159.274,151.223,,,195.0453,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,153.6343,9/10/2013
17,17,172.2147,166.5952,167.0789,179.1357,178.7373,157.2475,161.4578,162.0164,158.3345,,,,,,159.274,151.223,,,194.5607,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,153.5892,9/10/2013
18,18,166.5259,166.5638,166.6665,168.9155,169.0342,157.2284,161.1114,162.0499,158.3199,,,,,,159.274,151.223,,,188.0982,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,154.1468,9/10/2013
19,19,166.689,166.6295,166.7146,171.7192,170.2579,157.2433,160.7617,162.0067,158.3414,,,,,,159.274,151.223,,,194.7438,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,153.8111,9/10/2013
20,20,178.7731,168.3629,169.6115,,,157.2535,160.9347,161.5971,158.3525,,,,,,159.274,151.223,,,195.1617,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,,,66.857,66.857,146.558,154.1328,9/10/2013
21,21,182.4875,,,,,157.2499,160.9151,163.2585,163.523,,,,,,159.274,151.223,,,195.197,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.558,153.2223,9/10/2013
22,22,,,,,,157.2288,161.8633,163.3181,,,,,,,159.274,151.223,,,195.2105,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.5651,153.834,9/10/2013
23,23,,,,,,157.2308,161.7683,163.206,,,,,,,159.274,,,,195.2191,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.5697,153.5218,9/10/2013
0,00,,,,,,157.4386,160.4337,,,,,,,,159.274,,,,195.1387,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.5671,152.8511,10/10/2013
1,01,,,,,,158.0098,160.5225,,,,,,,,,,,,195.0714,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.5839,154.0972,10/10/2013
2,02,,,,,,158.0379,161.9909,,,,,,,,,151.223,,,195.0138,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.6003,153.8801,10/10/2013
3,03,,,,,,158.7552,180.6966,,,,,,,,,151.223,,,194.9834,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,147.556,152.7155,10/10/2013
4,04,,,,,,157.9952,177.7182,,,,,,,,,151.223,,,194.9704,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.6109,152.7697,10/10/2013
5,05,,,,,,157.174,161.7913,,,,,,,,159.274,151.223,,,194.9565,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,146.7473,153.2373,10/10/2013
6,06,,,,,,157.1875,160.3917,,,,,,,,159.274,151.223,,,194.9433,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,,,66.857,66.857,147.6158,154.2024,10/10/2013
7,07,,,,,,157.1854,160.9484,,170.8917,,,,,,159.274,151.223,,,194.9226,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,159.055,,66.857,66.857,146.7281,153.1791,10/10/2013
8,08,,,,,,157.2445,161.0242,162.6449,160.3308,,,,,,159.274,151.223,,,194.9314,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,159.055,,66.857,66.857,146.558,153.7542,10/10/2013
9,09,169.2403,169.3615,170.5574,,,157.2099,160.4246,162.6537,159.3033,,230.087,,,,159.274,151.223,,,194.9535,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,159.055,,66.857,66.857,146.558,152.5487,10/10/2013
10,10,166.656,166.5476,167.7758,173.1228,174.2549,157.2598,160.4506,162.6545,159.1901,,,,,,159.274,151.223,,,194.9492,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,159.055,,66.857,66.857,146.558,153.3489,10/10/2013
11,11,167.6573,166.6086,167.7987,168.8836,169.0612,157.2956,160.6728,162.6834,159.1998,,,,,,159.274,151.223,,,194.999,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,159.055,,66.857,66.857,146.558,153.3672,10/10/2013
12,12,167.2437,166.609,168.0429,168.8954,169.1674,157.3069,160.6939,162.674,159.1755,,,,,,159.274,151.223,,,195.0338,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,159.055,,66.857,66.857,147.5698,154.0211,10/10/2013
13,13,167.8996,166.6574,168.1196,168.8571,177.881,157.3273,160.3059,162.7364,159.1098,230.087,,,,,159.274,151.223,,,194.9797,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,159.055,,66.857,66.857,147.5349,152.42,10/10/2013
14,14,167.2692,166.7556,168.1275,169.7411,,157.3246,160.0817,162.6659,158.791,230.087,230.087,,,,159.274,151.223,,,194.9959,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,160.453,159.055,,66.857,66.857,146.777,152.8768,10/10/2013
15,15,166.6852,166.7192,168.0918,169.8291,,157.3115,159.9392,162.5975,158.7498,,230.087,,,,159.274,151.223,,,195.0826,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,159.055,,66.857,66.857,146.8826,153.6338,10/10/2013
16,16,168.2335,170.3642,170.9705,181.2317,,157.2334,159.5056,162.5806,158.7679,,,,,,159.274,151.223,,,195.1747,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,159.055,,66.857,66.857,146.6201,154.2918,10/10/2013
17,17,177.7243,,170.3005,,,157.2019,158.7142,162.4288,158.7608,,,,,,159.274,151.223,,,195.1602,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,159.055,,66.857,66.857,146.9948,153.9352,10/10/2013
18,18,166.8994,169.3269,166.5225,,,157.1788,158.4685,161.7086,158.7545,,,,,,159.274,151.223,,,195.121,,,,102.54,,,152.156,152.156,,22.58,,65.006,65.006,,,,,159.055,,66.857,66.857,146.558,153.5527,10/10/2013
