,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
8,08,181.072,179.2007,180.6396,181.0796,187.0813,169.4127,177.8156,173.7,,,,,,,171.463,163.762,,209.3303,220.7769,181.893,,,173.2,,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.4291,21/9/2012
9,09,180.9057,179.2689,180.7243,180.1756,181.6307,169.426,178.543,173.7005,,,,,,,171.463,163.762,,204.0137,208.1877,181.893,,,173.2,,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.5985,21/9/2012
10,10,180.8066,179.264,180.7818,180.1573,181.6376,169.0895,173.3155,173.704,,,,,,,171.463,163.762,,204.0356,207.5111,181.893,,,173.2,,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.6049,21/9/2012
11,11,180.9153,179.2799,180.8451,180.2585,181.6376,169.5136,172.2192,173.6982,,,,,,,171.463,163.762,,204.5841,207.4288,181.893,,,173.2,,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.6112,21/9/2012
12,12,180.9041,179.3341,183.2936,180.2854,181.6664,169.5423,172.1313,173.6244,,,,,,,171.463,163.762,,204.6031,207.3879,181.893,,,173.2,,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.5976,21/9/2012
13,13,181.8845,180.15,,180.257,182.4299,169.5548,172.1058,173.5917,,,,,,,171.463,163.762,,204.5907,207.3321,181.893,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.5721,21/9/2012
14,14,181.4506,179.4978,186.9273,180.2772,182.3148,169.591,172.2904,173.6004,,,,,,,171.463,163.762,,204.5922,207.336,181.893,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.6096,21/9/2012
15,15,180.857,179.5301,182.0929,180.2481,182.759,169.5906,171.8925,173.6014,,,,,,,171.463,163.762,,204.4228,209.2515,181.893,,,,173.2,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.8224,21/9/2012
16,16,180.8471,179.4999,180.9615,180.6145,182.8371,169.5911,171.4315,173.5968,,,,,,,171.463,163.762,,208.1413,222.6114,181.893,,,,173.2,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3679,164.7152,21/9/2012
17,17,180.8592,179.3985,180.8554,180.6236,188.61,169.0317,170.8504,173.5777,,,,,,,171.463,163.762,,211.0001,223.1609,181.893,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,165.3854,21/9/2012
18,18,180.8653,179.2712,180.8071,180.172,182.689,168.8935,170.7729,173.1474,,,,,,,171.463,163.762,,204.2831,216.8078,181.893,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.7014,21/9/2012
19,19,180.9135,179.2304,180.7088,180.1821,181.9351,168.9176,178.3716,172.8944,,,,,,,171.463,163.762,,204.2461,223.0973,181.893,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.7014,21/9/2012
20,20,180.8912,179.2459,180.6211,180.1765,181.5869,168.9383,171.0383,173.5253,,,,,,,171.463,163.762,,210.1227,223.4145,,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.7014,21/9/2012
21,21,184.2068,179.2801,180.6149,180.1773,185.9586,168.9161,171.0253,173.5547,,,,,,,171.463,163.762,,211.8242,223.4214,,,,173.2,173.2,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.5518,21/9/2012
22,22,,181.4007,184.1308,184.2925,,168.9315,171.0407,173.0494,178.355,,,,,,171.463,163.762,,211.8242,223.697,,,,,173.2,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.5676,165.2398,21/9/2012
23,23,,,,,,168.9261,183.1464,173.0267,171.5474,,,,,,171.463,,,211.8242,223.8565,,,,,173.2,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3847,165.3007,21/9/2012
0,00,,,,,,168.9248,,172.6041,171.4797,,,,,,171.463,,,211.8403,223.6304,,,,,173.2,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3875,164.8959,22/9/2012
1,01,,,,,,168.9116,,173.3934,171.5465,,,,,,171.463,163.762,,211.8994,223.7858,,,,,173.2,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,165.2276,22/9/2012
2,02,,,,,,168.9181,,,171.5401,,,,,,171.463,163.762,,211.8301,223.63,,,,,173.2,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,165.5088,22/9/2012
3,03,,,,,,168.9233,,,171.5616,,,,,,171.463,163.762,,211.8447,223.6128,,,,,173.2,,,,64.199,,,,,,,65.595,65.595,159.3696,165.5775,22/9/2012
4,04,,,,,,168.9287,,,171.5705,,,,,,171.463,163.762,,211.8471,223.6367,,,,,173.2,,,,64.199,,,,,,,65.595,65.595,159.3696,164.6695,22/9/2012
5,05,,,,,,168.9147,,,171.5567,,,,,,171.463,163.762,,211.562,223.4858,,,,,173.2,,,,64.199,,,,,,,65.595,65.595,159.3696,165.121,22/9/2012
6,06,,,,,,168.9226,,,171.5406,,,,,,171.463,163.762,,211.7588,223.288,,,,,173.2,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.8901,22/9/2012
7,07,,,,,,168.9337,185.3687,173.5735,171.5964,,,,,,171.463,163.762,,211.7478,223.3027,,,,,173.2,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.9888,22/9/2012
8,08,,,,,,168.9668,173.9122,173.0316,171.5966,,,,,,171.463,163.762,,211.7273,223.4789,,,,,173.2,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,165.3704,22/9/2012
9,09,,182.6765,,,,169.0322,173.7397,172.8931,171.6383,,,,,,171.463,163.762,,211.743,223.249,,,,,173.2,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.6173,22/9/2012
10,10,,179.2093,186.0458,,,169.0118,173.7141,172.8682,171.6787,,,,,,171.463,163.762,,211.8144,223.1309,,,,,173.2,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.6241,22/9/2012
11,11,,179.2405,180.5526,181.8573,,169.0071,173.5466,172.8506,171.7383,,,,,,171.463,163.762,,211.9202,223.2802,,,,,173.2,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.6241,22/9/2012
12,12,,179.3404,180.6858,184.0201,,169.0575,173.5937,172.8664,172.124,,,,,,171.463,163.762,,211.9202,223.1992,,,,,173.2,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.6241,22/9/2012
13,13,,179.4872,180.6948,,,169.0623,173.9572,173.5352,171.8205,,,,,,171.463,163.762,,211.9202,223.3112,,,,,173.2,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.7428,22/9/2012
14,14,,182.5699,183.3497,,,169.0284,175.0603,173.7047,171.752,,,,,,171.463,163.762,,211.9202,223.3217,,,,,173.2,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.9801,22/9/2012
15,15,,,,,,169.0077,174.1904,173.7056,171.7676,,,,,,171.463,163.762,,211.8499,223.3492,,,,,173.2,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.7343,22/9/2012
16,16,,,,,,168.9763,173.8114,173.6766,171.7549,,,,,,171.463,163.762,,211.7508,223.195,,,,,173.2,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.7353,22/9/2012
17,17,,186.9696,193.8667,195.3329,,168.9836,173.8809,172.8788,171.7312,,,,,,171.463,163.762,,211.6522,223.2477,,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.7353,22/9/2012
18,18,183.6765,178.9467,180.6335,180.4463,,168.9889,173.8621,172.8501,171.7221,,,,,,171.463,163.762,,211.7328,223.26,,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.7353,22/9/2012
19,19,180.8279,179.1214,180.5543,180.2398,,168.9856,173.8649,172.8781,171.6703,,,,,,171.463,163.762,,211.8691,223.2299,,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.7353,22/9/2012
20,20,195.8741,179.1042,185.1867,181.3029,,168.9666,173.8354,172.8702,171.6392,,,,,,171.463,163.762,,211.8718,223.3052,,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.7353,22/9/2012
21,21,196.59,184.097,,195.4801,,168.994,179.0924,173.5833,171.6383,,,,,,171.463,163.762,,211.8718,223.318,,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.7353,22/9/2012
22,22,,,,,,168.9824,200.0756,173.0953,171.6555,,,,,,171.463,163.762,,211.8718,223.6889,,,,173.2,173.2,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.6075,22/9/2012
23,23,,,,,,168.9682,200.094,173.0667,172.2683,,,,,,171.463,163.762,,211.8734,223.6251,,,,,173.2,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3676,164.6301,22/9/2012
0,00,,,,,,168.984,200.094,173.0969,182.104,,,,,,171.463,163.762,,211.8718,223.5897,,,,,173.2,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,165.2497,23/9/2012
1,01,,,,,,168.9882,200.094,173.2307,,,,,,,171.463,163.762,,211.8703,223.1985,,,,,173.2,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,165.4957,23/9/2012
2,02,,,,,,168.9842,200.094,,,,,,,,171.463,163.762,,211.896,223.3217,,,,,173.2,,,,64.199,,,,,171.782,,65.595,65.595,159.2741,164.7768,23/9/2012
3,03,,,,,,168.9885,200.094,,,,,,,,171.463,163.762,,211.896,223.3217,,,,,173.2,,,,64.199,,,,,171.782,,65.595,65.595,159.3632,164.9026,23/9/2012
4,04,,,,,,168.984,200.094,,,,,,,,171.463,163.762,,211.8309,223.3217,,,,,173.2,,,,64.199,,,,,,,65.595,65.595,159.3696,165.129,23/9/2012
5,05,,,,,,168.9936,200.094,,,,,,,,171.463,163.762,,211.8242,223.3217,,,,,173.2,,,,64.199,,,,,,,65.595,65.595,159.3696,164.9965,23/9/2012
6,06,,,,,,168.9579,200.094,,,,,,,,171.463,163.762,,211.8242,223.3217,,,,,173.2,,,,64.199,,,,,,,65.595,65.595,159.3696,164.8725,23/9/2012
7,07,,,,,,168.9686,200.094,,,,,,,,171.463,163.762,,211.8242,223.2987,,,,,173.2,173.2,,,64.199,,,,,171.782,,65.595,65.595,159.3696,164.6024,23/9/2012
8,08,,,,,,168.9267,200.094,,,,,,,,171.463,163.762,,211.8242,223.3204,,,,,173.2,173.2,,,64.199,,,,,171.782,,65.595,65.595,159.3696,164.9851,23/9/2012
9,09,,,,,,168.9295,200.094,172.7994,,,,,,,171.463,163.762,,211.8826,223.3952,,,,,173.2,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3189,166.2908,23/9/2012
10,10,,,,,,168.9247,200.094,173.2534,,,,,,,171.463,163.762,,211.9798,223.3504,,,,,173.2,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3497,164.7649,23/9/2012
11,11,,,,,,168.943,200.094,173.618,,,,,,,171.463,163.762,,212.0476,223.389,,,,,173.2,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.4576,23/9/2012
12,12,,,,,,168.9785,200.094,173.6899,186.344,,,,,,171.463,163.762,,211.8298,223.4016,,,,,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.4576,23/9/2012
13,13,,,,,,169.0231,200.094,173.2548,174.9497,,,,,,171.463,163.762,,211.7515,223.1997,,,,,173.2,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.9914,23/9/2012
14,14,,,,,,169.0377,200.094,,171.7654,,,,,,171.463,163.762,,211.7515,223.0536,,,,,173.2,173.2,,,64.199,,,,,,,65.595,65.595,159.3696,165.7186,23/9/2012
15,15,,,,,,169.0272,200.094,,172.1185,,,,,,171.463,163.762,,211.7515,223.0536,,,,,173.2,,,,64.199,,,,,,,65.595,65.595,159.3696,164.6877,23/9/2012
16,16,,,,,,169.0327,200.094,,172.2297,,,,,,171.463,163.762,,211.7739,223.1971,,,,,173.2,,,,64.199,,,,,,,65.595,65.595,159.3002,164.4522,23/9/2012
17,17,195.9006,194.7511,,,,169.0879,193.6857,172.6152,171.7458,,,,,,171.463,,,211.6555,223.1927,,,,,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3546,164.2969,23/9/2012
18,18,181.7342,180.8203,,,,169.0059,173.4224,172.7318,171.7347,,,,,,171.463,,,211.6294,222.9708,,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3452,164.8605,23/9/2012
19,19,179.8536,184.3934,,,,169.0044,173.8098,172.82,171.6596,,,,,,171.463,163.762,,211.6162,223.0629,,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.6952,23/9/2012
20,20,190.6593,,,,,169.0203,181.1173,172.8504,171.7085,,,,,,171.463,163.762,,211.688,223.1036,,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.5587,23/9/2012
21,21,,,,,,169.0005,200.094,173.0611,171.6905,,,,,,171.463,163.762,,211.7999,223.0873,,,,,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.5587,23/9/2012
22,22,,,,,,168.9952,200.094,,171.6808,,,,,,171.463,163.762,,211.7999,223.0968,,,,,173.2,173.2,,,64.199,,,,,171.782,,65.595,65.595,159.3696,165.3218,23/9/2012
23,23,,,,,,168.982,200.094,,179.1838,,,,,,171.463,163.762,,211.7887,223.1404,,,,,173.2,,,,64.199,,,,,171.782,,65.595,65.595,159.3696,166.2187,23/9/2012
0,00,,,,,,167.575,198.424,,,,,,,,170.053,162.344,,209.8403,221.3213,,,,,173.1,,,,64.199,,,,,170.289,,65.595,65.595,157.9528,164.8788,24/9/2012
1,01,,,,,,167.5626,198.424,,,,,,,,170.053,162.344,,209.9681,221.4009,,,,,173.1,,,,64.199,,,,,,,65.595,65.595,157.9528,163.8097,24/9/2012
2,02,,,,,,167.5539,198.424,,,,,,,,170.053,162.344,,209.8642,221.2991,,,,,173.1,,,,64.199,,,,,,,65.595,65.595,157.8735,163.2263,24/9/2012
3,03,,,,,,167.5579,198.424,,,,,,,,170.053,162.344,,209.8146,221.4214,,,,,173.1,,,,64.199,,,,,,,65.595,65.595,157.9427,163.2245,24/9/2012
4,04,,,,,,167.5538,198.424,,,,,,,,170.053,162.344,,209.7923,221.4214,,,,,173.1,,,,64.199,,,,,,,65.595,65.595,157.9528,163.1595,24/9/2012
5,05,,,,,,167.5588,198.424,,180.0642,,,,,,170.053,162.344,,209.8414,221.3791,,,,,173.1,,,,64.199,,,,,,,65.595,65.595,157.9528,163.7162,24/9/2012
6,06,,,,,,167.702,198.424,,170.6877,,,,,,170.053,162.344,,209.7703,221.3547,,,,,173.1,,,,64.199,,,,,,,65.595,65.595,157.9528,163.9728,24/9/2012
7,07,,,,,,168.1585,198.424,171.4001,170.7808,,,,,,170.053,162.344,,209.7918,221.3547,,,,,173.1,173.1,,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.917,24/9/2012
8,08,,180.9647,,181.7835,,168.1028,198.424,171.1775,170.7902,,,,,,170.053,162.344,,209.8118,221.3547,,,,,173.1,173.1,,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.0664,24/9/2012
9,09,184.0559,177.4683,189.8774,178.1716,,168.0638,179.256,171.8599,170.799,,,,,,170.053,162.344,,209.9219,221.3314,,,,,173.1,173.1,,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.2371,24/9/2012
10,10,179.1785,177.7332,180.399,178.6989,189.5636,168.0352,176.6003,171.4687,170.8435,,,,,,170.053,162.344,,210.0095,221.6125,,,,,173.1,173.1,,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.3455,24/9/2012
11,11,179.3979,177.7312,180.4235,178.7535,179.602,168.0307,176.449,171.4558,170.8968,,,,,,170.053,162.344,,209.9929,221.6525,,,,,173.1,173.1,,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,164.1384,24/9/2012
12,12,179.3747,177.773,180.528,178.7443,180.1077,168.059,175.38,171.4355,170.8615,,,,,,170.053,162.344,,210.0089,221.4048,,,,,173.1,173.1,,,64.199,,,,171.789,170.289,,65.595,65.595,157.9396,164.0397,24/9/2012
13,13,180.4504,178.5894,180.5408,179.6012,180.9759,168.0856,175.7094,171.4432,171.2596,,,,,,170.053,162.344,,205.4632,221.2546,180.45,,,,173.1,173.1,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9948,163.5621,24/9/2012
14,14,179.7683,177.8116,180.561,179.62,180.9012,168.0931,175.8461,171.4607,171.1768,,,,,,170.053,,,202.4571,221.67,180.45,,,,173.1,173.1,,,64.199,,,,171.789,170.289,,65.595,65.595,158.2496,163.987,24/9/2012
15,15,179.3465,177.7521,182.4634,178.7722,180.1905,168.0667,175.6928,171.4197,170.8835,,,,,,170.053,162.344,,209.0367,221.3657,180.45,,,,,173.1,,,64.199,,,,171.789,170.289,,65.595,65.595,158.0144,163.7931,24/9/2012
16,16,179.3489,177.7754,,182.1559,184.9695,168.644,175.8279,171.4652,171.2323,,,,,,170.053,162.344,,209.9516,221.4047,,,,,,,,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.6604,24/9/2012
17,17,180.3031,178.9087,194.814,,,168.3046,176.6636,171.9655,171.5155,,,,,,170.053,162.344,,209.9275,221.7453,,,,,173.1,173.1,,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.2888,24/9/2012
18,18,179.3285,177.6135,181.2916,180.5955,,167.9504,175.5986,171.4303,170.9514,,,,,,170.053,162.344,,209.8843,221.5046,,,,173.1,173.1,173.1,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.8408,24/9/2012
19,19,180.0774,177.6378,179.1208,178.7227,,167.9362,175.588,171.8943,170.9381,,,,,,170.053,162.344,,210.1873,221.388,,,,173.1,173.1,173.1,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.6237,24/9/2012
20,20,192.3142,177.7832,184.95,181.5766,,167.9622,175.748,172.142,170.9213,,,,,,170.053,162.344,,210.1974,221.3676,,,,173.1,173.1,173.1,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.7387,24/9/2012
21,21,,188.1572,,,,167.9686,184.7832,172.1265,170.8946,,,,,,170.053,162.344,,210.1027,221.1891,,,,173.1,173.1,173.1,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.6813,24/9/2012
22,22,,,,,,167.9864,,172.1438,170.9246,,,,,,170.053,162.344,,209.9775,221.3667,,,,,173.1,173.1,,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.5154,24/9/2012
23,23,,,,,,167.9709,,172.0509,170.8931,,,,,,170.053,162.344,,210.0624,221.4988,,,,,173.1,173.1,,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.9803,24/9/2012
0,00,,,,,,167.9702,,,170.8891,,,,,,170.053,162.344,,210.0787,221.5951,,,,,173.1,,,,64.199,,,,,,,65.595,65.595,157.9528,163.5651,25/9/2012
1,01,,,,,,167.9633,,,170.8886,,,,,,170.053,162.344,,209.9386,221.3889,,,,,173.1,,,,64.199,,,,,,,65.595,65.595,157.9528,164.086,25/9/2012
2,02,,,,,,167.9815,,,170.8811,,,,,,170.053,162.344,,209.7864,220.953,,,,,173.1,,,,64.199,,,,,,,65.595,65.595,157.941,164.086,25/9/2012
3,03,,,,,,167.9764,,,170.8663,,,,,,170.053,162.344,,209.6196,221.0174,,,,,173.1,,,,64.199,,,,,,,65.595,65.595,157.7858,164.086,25/9/2012
4,04,,,,,,167.9737,,,170.88,,,,,,170.053,,,209.5537,221.2017,,,,,173.1,,,,64.199,,,,,,,65.595,65.595,157.6393,163.8793,25/9/2012
5,05,,,,,,167.9788,,,170.896,,,,,,170.053,,,209.5299,221.008,,,,,173.1,,,,64.199,,,,,,,65.595,65.595,157.7014,164.0869,25/9/2012
6,06,,,,,,167.9663,,,170.9108,,,,,,170.053,162.344,,209.5299,221.0235,,,,,173.1,,,,64.199,,,,,,,65.595,65.595,157.9528,164.0869,25/9/2012
7,07,,,,,,167.9648,181.7184,171.9534,170.9288,,,,,,170.053,162.344,,209.9085,221.5506,,,,,173.1,,,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.2755,25/9/2012
8,08,184.6293,181.3814,184.9837,183.4689,,167.9931,175.1903,172.2325,170.9529,,,,,,170.053,162.344,,209.9971,221.6203,,,,,173.1,,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.3695,25/9/2012
9,09,179.3816,179.0739,179.1223,178.7515,194.6372,167.9991,175.662,172.2065,171.0392,,,,,,170.053,162.344,,210.0396,,,,,,173.1,,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.2108,25/9/2012
10,10,179.3509,178.1289,179.169,178.7705,181.1752,168.7588,175.7292,172.2255,171.1705,,,,,,170.053,162.344,,210.2219,221.911,180.45,,,,173.1,,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.3163,25/9/2012
11,11,179.3908,177.7401,179.1912,178.7644,180.2109,168.3564,175.8517,172.1883,170.9623,,,,,,170.053,162.344,,210.2219,221.5494,180.45,,,173.1,173.1,,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.2476,25/9/2012
12,12,179.3745,177.7347,179.1658,178.7425,180.2408,168.0557,174.2781,172.1544,171.1696,,,,,,170.053,162.344,,210.1519,221.4514,180.45,,,173.1,173.1,,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.2549,25/9/2012
13,13,179.4026,178.7811,179.2797,178.7615,180.2136,168.0727,174.3149,172.1641,172.1051,,,,,,170.053,162.344,,204.9743,221.4869,180.45,,,173.1,173.1,,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.2549,25/9/2012
14,14,179.4013,178.9851,179.9425,178.7172,180.1885,168.0567,174.6857,172.1258,171.8206,,,,,,170.053,162.344,,201.7671,221.7199,180.45,,,173.1,173.1,,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.6701,25/9/2012
15,15,179.383,178.972,179.2647,178.7075,,168.0326,175.2565,172.125,170.8386,,,,,,170.053,162.344,,207.01,221.5279,180.45,,,173.1,173.1,,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.5495,25/9/2012
16,16,184.1301,177.8065,179.2669,178.7331,,168.0366,174.091,172.0884,171.1489,,,,,,170.053,162.344,,209.9539,221.4339,,,,,173.1,,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.5798,25/9/2012
17,17,190.5287,177.6908,179.2722,178.7468,194.3881,168.0521,174.0622,172.0891,170.9036,,,,,,170.053,162.344,,209.8655,221.4964,,,,173.1,173.1,173.1,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.335,25/9/2012
18,18,179.558,177.686,179.2852,178.7614,180.9231,168.0314,173.8973,171.4193,170.904,,,,,,170.053,162.344,,204.3801,221.4869,180.45,,,173.1,173.1,173.1,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.335,25/9/2012
19,19,179.3749,177.7118,179.2557,178.7323,182.1692,168.0252,173.7788,171.4409,170.9502,,,,,,170.053,162.344,,210.2505,221.4869,180.45,,,173.1,173.1,173.1,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.335,25/9/2012
20,20,181.7338,177.6886,181.37,178.721,196.234,168.0327,173.7683,171.4423,170.9124,,,,,,170.053,162.344,,210.1955,220.9798,,,,,173.1,,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.335,25/9/2012
21,21,,181.2912,,183.1242,,168.0429,176.5434,171.4243,170.9056,,,,,,170.053,162.344,,209.8305,220.9234,,,,,173.1,,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,164.3246,25/9/2012
22,22,,,,,,168.0276,189.1785,170.8603,170.8926,,,,,,170.053,162.344,,209.9593,220.9234,,,,,173.1,,,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,165.6114,25/9/2012
23,23,,,,,,168.0326,,171.2107,170.9006,,,,,,170.053,162.344,,209.8549,220.9234,,,,,173.1,,,,64.199,,,,,170.289,,65.595,65.595,157.9528,165.2828,25/9/2012
0,00,,,,,,168.0169,,,170.9136,,,,,,170.053,162.344,,209.8922,220.9644,,,,,173.1,,,,64.199,,,,,170.289,,65.595,65.595,157.9528,164.8797,26/9/2012
1,01,,,,,,168.0277,,,171.2201,,,,,,170.053,162.344,,209.9437,221.1594,,,,,173.1,,,,64.199,,,,,170.289,,65.595,65.595,157.9528,164.7059,26/9/2012
2,02,,,,,,168.0059,,,171.3843,,,,,,170.053,162.344,,209.8629,221.0489,,,,,173.1,,,,64.199,,,,,170.289,,65.595,65.595,157.9611,163.4605,26/9/2012
3,03,,,,,,168.0063,,,171.405,,,,,,170.053,162.344,,209.9429,221.0557,,,,,173.1,,,,64.199,,,,,170.289,,65.595,65.595,157.9426,163.9703,26/9/2012
4,04,,,,,,168.0048,,,171.0563,,,,,,170.053,162.344,,210.0067,221.0922,,,,,173.1,,,,64.199,,,,,170.289,,65.595,65.595,157.9528,163.4071,26/9/2012
5,05,,,,,,168.0074,,,170.8788,,,,,,170.053,162.344,,209.9952,221.2935,,,,,173.1,,,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.7333,26/9/2012
6,06,,,,,,168.0188,,,170.9168,,,,,,170.053,162.344,,209.9595,221.06,,,,,173.1,,,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.9457,26/9/2012
7,07,,191.8658,,,,168.0149,181.2489,,171.0226,,,,,,170.053,162.344,,209.8059,220.9234,,,,,173.1,,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.1755,26/9/2012
8,08,183.3642,177.8717,182.9994,194.5696,190.5135,168.3767,173.9005,,171.4334,,,,,,170.053,162.344,,209.7744,221.0724,,,,,173.1,,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.3038,26/9/2012
9,09,179.2565,177.7021,179.1854,181.9283,180.0328,169.3925,173.9862,,170.9434,,,,,,170.053,162.344,,209.585,221.5567,180.45,,,173.1,173.1,,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9749,163.2919,26/9/2012
10,10,179.3608,177.7396,179.1723,178.8189,180.2449,169.7765,173.9161,,171.3512,,,,,,170.053,162.344,,202.5728,220.5903,180.45,,,173.1,173.1,,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9641,163.1391,26/9/2012
11,11,179.3697,177.7253,179.2047,178.7642,180.2326,169.0517,175.2257,,171.674,,,,,,170.053,162.344,,202.7888,207.2615,180.45,,,173.1,173.1,,173.1,,64.199,,,,171.789,170.289,,65.595,65.595,157.9528,163.204,26/9/2012
