,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
14,14,164.022,163.4141,163.8916,165.7392,,155.163,155.4512,160.1686,156.0097,,,,,,156.226,148.159,,,191.4516,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,149.6769,16/8/2013
15,15,164.0329,163.3891,164.016,164.9787,,155.1581,156.0346,160.1751,155.686,,,,,,156.226,148.159,,,191.48,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,149.7453,16/8/2013
16,16,164.2278,163.387,167.6481,168.6956,,155.1738,156.0675,160.1416,155.9522,,,,,,156.226,148.159,,,191.1896,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.2673,16/8/2013
17,17,172.4503,170.4898,,,,154.8993,155.4489,160.1806,155.5451,,,,,,156.226,148.159,,,191.1508,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.0365,16/8/2013
18,18,168.5743,164.4283,170.2523,165.8196,169.3811,154.6655,155.3457,160.1491,155.5544,,,,,,156.226,148.159,,,191.1566,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.2468,16/8/2013
19,19,164.5686,163.3346,171.4614,166.1682,169.7857,154.0913,155.2385,160.1228,155.5475,,,,,,156.226,148.159,,,191.1631,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.8967,150.071,16/8/2013
20,20,166.0556,163.3236,,178.8057,,154.0791,155.2911,159.6478,155.5399,,,,,,156.226,148.159,,,191.0122,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,149.3015,16/8/2013
21,21,,167.9924,,,,154.0967,155.2327,159.7803,155.5398,,,,,,156.226,148.159,,,191.0031,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.5207,150.197,16/8/2013
22,22,,,,,,154.08,155.1113,,160.1944,,,,,,156.226,148.159,,,191.0491,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,,,,66.857,66.857,144.5295,150.1013,16/8/2013
23,23,,,,,,154.0868,155.3483,,,,,,,,156.226,148.159,,,191.0614,,,,,50,,141.66,141.66,,156.23,,64.199,64.199,,,,,,,66.857,66.857,144.5515,149.7397,16/8/2013
0,0,,,,,,154.1045,155.3537,,,,,,,,156.226,148.159,,,191.0201,,,,,50,,141.66,141.66,,156.23,,64.199,64.199,,,,,,,66.857,66.857,144.5391,150.0072,17/8/2013
1,1,,,,,,154.0839,155.332,,,,,,,,156.226,148.159,,,191.0397,,,,,50,,141.66,141.66,,156.23,,64.199,64.199,,,,,,,66.857,66.857,144.5668,150.8093,17/8/2013
2,2,,,,,,154.0893,155.3238,,,,,,,,156.226,148.159,,,190.9003,,,,,50,,141.66,141.66,,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.7458,150.348,17/8/2013
3,3,,,,,,154.0916,155.3183,,,,,,,,156.226,148.159,,,190.9429,,,,,50,,141.66,141.66,,156.23,,64.199,64.199,,,,,,,66.857,66.857,144.1665,150.3034,17/8/2013
4,4,,,,,,154.0899,155.3455,,,,,,,,156.226,148.159,,,190.9455,,,,,50,,141.66,141.66,,156.23,,64.199,64.199,,,,,,,66.857,66.857,144.0043,149.7835,17/8/2013
5,5,,,,,,154.1029,155.3635,,,,,,,,156.226,148.159,,,190.8391,,,,,50,,141.66,141.66,,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,151.6046,17/8/2013
6,6,,,,,,154.0845,155.3438,,,,,,,,156.226,148.159,,,190.7972,,,,,50,,141.66,141.66,,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,151.8532,17/8/2013
7,7,,,,,,154.0974,155.3574,,169.2801,,,,,,156.226,148.159,,,191.0951,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,151.0729,17/8/2013
8,8,,,,,,154.0901,155.5095,,156.9202,,,,,,156.226,148.159,,,191.2269,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,151.8548,17/8/2013
9,9,,,,,,154.0836,155.5614,159.6098,155.554,,,,,,156.226,148.159,,,191.2012,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,151.1675,17/8/2013
10,10,,,,,,154.1018,155.351,159.7671,155.5518,,,,,,156.226,148.159,,,191.1244,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,152.3323,17/8/2013
11,11,,,,,,154.1103,155.3607,159.9996,155.5673,,,,,,156.226,148.159,,,191.1751,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,151.2107,17/8/2013
12,12,,,,,,154.2222,155.1623,,155.5542,,,,,,156.226,148.159,,,191.2533,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,152.1449,17/8/2013
13,13,,,,,,154.2633,155.1848,,161.4833,,,,,,156.226,148.159,,,191.342,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,152.1647,17/8/2013
14,14,,,,,,154.3149,155.322,159.569,,,231.466,,,,156.226,148.159,,,191.0683,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.7979,17/8/2013
15,15,,,,,,154.3426,155.4317,159.5698,,,,,,,156.226,148.159,,,191.077,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,149.3142,17/8/2013
16,16,,,,,,154.3314,155.2911,159.5743,,,,,,,156.226,148.159,,,191.0835,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,150.697,17/8/2013
17,17,,,,,,154.366,155.4254,159.569,165.475,,,,,,156.226,148.159,,,191.0136,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,149.886,17/8/2013
18,18,168.3951,167.8919,165.2964,,,154.2234,155.3694,159.3968,155.3705,,,,,,156.226,148.159,,,190.993,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.0963,17/8/2013
19,19,163.6191,166.5479,163.3975,,,154.2232,155.366,159.5015,155.556,,,,,,156.226,148.159,,,190.9767,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.241,17/8/2013
20,20,165.744,,163.4268,,,154.1873,155.1583,159.0607,155.5514,,,,,,156.226,148.159,,,190.8673,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.2614,17/8/2013
21,21,,,170.147,,,154.1757,155.1546,159.5377,155.5507,,,,,,156.226,148.159,,,190.8318,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.287,17/8/2013
22,22,,,,,,154.1733,155.1594,159.569,157.6567,,,,,,156.226,148.159,,,190.8717,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.5059,149.9056,17/8/2013
23,23,,,,,,154.1672,155.1483,159.569,,,,,,,156.226,148.159,,,190.8814,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.9152,17/8/2013
0,0,,,,,,154.1575,155.1218,159.569,,,,,,,156.226,148.159,,,190.9535,,,,,,,141.66,141.66,,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.6464,18/8/2013
1,1,,,,,,154.1839,158.0627,159.569,,,,,,,156.226,148.159,,,190.9636,,,,,,,141.66,141.66,,,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.5365,18/8/2013
2,2,,,,,,154.1672,177.5215,159.569,,,,,,,156.226,148.159,,,190.9159,,,,,,,141.66,141.66,,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.7769,18/8/2013
3,3,,,,,,154.164,,159.569,,,,,,,156.226,148.159,,,190.9781,,,,,,,141.66,141.66,,,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.5396,18/8/2013
4,4,,,,,,154.1772,,159.569,,,,,,,156.226,148.159,,,190.9282,,,,,,,141.66,141.66,,,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.4974,18/8/2013
5,5,,,,,,154.1506,,159.5691,,,,,,,156.226,148.159,,,190.9347,,,,,,,141.66,141.66,,,,64.199,64.199,,,,,,,66.857,66.857,143.505,150.3048,18/8/2013
6,6,,,,,,154.4567,,159.5691,,,,,,,156.226,148.159,,,190.9156,,,,,,,141.66,141.66,,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,150.5505,18/8/2013
7,7,,,,,,154.1591,,159.5691,,,,,,,156.226,148.159,,,191.0749,,,,,,,141.66,141.66,,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,150.528,18/8/2013
8,8,,,,,,154.1275,,159.569,,,,,,,156.226,148.159,,,191.0792,,,,,,,141.66,141.66,,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,150.4474,18/8/2013
9,9,,,,,,154.8985,,159.569,,,,,,,156.226,148.159,,,191.0495,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.7824,18/8/2013
10,10,,,,,,154.3747,,159.569,,,,,,,156.226,148.159,,,190.9868,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,150.519,18/8/2013
11,11,,,,,,154.1503,,159.569,,,,,,,156.226,148.159,,,191.0003,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.4123,18/8/2013
12,12,,,,,,154.1998,166.1069,159.569,,,231.466,,,,156.226,148.159,,,191.1718,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.7608,18/8/2013
13,13,,,,,,154.3145,155.0657,159.5691,,,,,,,156.226,148.159,,,191.2055,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,150.1648,18/8/2013
14,14,,,,,,154.4177,155.1621,159.569,,,,,,,156.226,148.159,,,191.173,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,150.4956,18/8/2013
15,15,,,,,,154.5009,155.1584,159.569,,,,,,,156.226,148.159,,,191.229,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.9169,18/8/2013
16,16,,,,,,154.5134,155.1923,159.569,,,,,,,156.226,148.159,,,191.1668,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,150.117,18/8/2013
17,17,,,,,,154.3572,155.2246,159.569,169.286,,,,,,156.226,148.159,,,191.1338,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,149.8317,18/8/2013
18,18,169.3511,,165.2713,,,154.211,155.1722,159.2917,158.7004,,231.466,,,,156.226,148.159,,,191.0647,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.2705,18/8/2013
19,19,163.6393,,163.5016,,,154.202,155.3809,159.5269,155.5387,,,,,,156.226,148.159,,,191.074,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,149.8477,18/8/2013
20,20,166.2403,,163.4965,,,154.1992,155.291,159.0272,155.529,,,,,,156.226,148.159,,,191.0987,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.0018,18/8/2013
21,21,,,168.5228,,,154.2172,155.343,159.5083,156.3944,,,,,,156.226,148.159,,,191.1342,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.5421,18/8/2013
22,22,,,,,,154.2117,155.3293,159.569,164.5173,,,,,,156.226,148.159,,,191.1853,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.7859,18/8/2013
23,23,,,,,,154.2513,158.0506,159.5691,,,,,,,156.226,148.159,,,191.1968,,,,,50,,141.66,141.66,,,,64.199,64.199,,,,,,,66.857,66.857,143.5891,150.1174,18/8/2013
0,0,,,,,,158.2665,173.6273,160.663,,,,,,,157.296,149.235,,,192.6775,,,,,50,,142.46,142.46,,,,64.199,64.199,,,,,,,66.857,66.857,145.544,153.2145,19/8/2013
1,1,,,,,,,,160.6631,,,,,,,157.296,149.235,,,192.6199,,,,,50,,142.46,142.46,,,,64.199,64.199,,,,,,,66.857,66.857,144.6511,154.6577,19/8/2013
2,2,,,,,,,,160.6631,,,,,,,157.296,149.235,,,192.6833,,,,,50,,142.46,142.46,,,,64.199,64.199,,,,,,,66.857,66.857,144.6457,154.3721,19/8/2013
3,3,,,,,,,,160.6633,,,,,,,157.296,149.235,,,192.6622,,,,,50,,142.46,142.46,,,,64.199,64.199,,,,,,,66.857,66.857,145.2881,154.4295,19/8/2013
4,4,,,,,,,,160.6632,,,,,,,157.296,149.235,,,192.5714,,,,,50,,142.46,142.46,,,,64.199,64.199,,,,,,,66.857,66.857,144.735,154.4004,19/8/2013
5,5,,,,,,,,160.6632,,,,,,,157.296,149.235,,,192.4714,,,,,50,,142.46,142.46,155.52,,,64.199,64.199,,,,,,,66.857,66.857,144.577,154.4302,19/8/2013
6,6,,,,,,155.9944,159.2811,160.6634,,,,,,,157.296,149.235,,,192.6407,,,,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,,,,66.857,66.857,144.577,151.8236,19/8/2013
7,7,,,,,,155.1594,156.2762,160.663,,,,,,,157.296,149.235,,,192.5962,,,,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,,,,66.857,66.857,144.577,150.3412,19/8/2013
8,8,,,177.6294,,,155.1571,156.2866,160.7757,162.088,,,,,,157.296,149.235,,,192.5524,,,,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,150.4339,19/8/2013
9,9,,,165.0341,,,155.1374,156.3044,161.1802,157.479,,,,,,157.296,149.235,,,192.5323,,,142.46,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,151.2582,19/8/2013
10,10,,173.7581,166.3986,,,155.1881,156.3517,161.2646,157.5332,,,,,,157.296,149.235,,,192.4842,,,142.46,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,151.2882,19/8/2013
11,11,169.9665,163.9384,176.9649,,,155.3368,156.5782,161.2791,157.4849,,,,,,157.296,149.235,,,192.4265,,,142.46,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,150.3748,19/8/2013
12,12,165.8264,164.3253,,,,155.3921,156.6653,161.2805,157.057,,,,,,157.296,149.235,,,192.4747,,,142.46,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,150.5594,19/8/2013
13,13,166.0801,164.4764,180.103,168.0728,172.6105,155.4488,156.8849,161.2975,157.0587,,232.904,,,,157.296,149.235,,,192.4681,,,142.46,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,150.4285,19/8/2013
14,14,166.1736,164.4941,171.7304,165.519,167.972,155.584,156.5236,161.3316,156.772,,,,,,157.296,149.235,,,192.4467,,,142.46,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,150.7257,19/8/2013
15,15,166.222,164.5218,170.4779,166.1338,167.7311,155.6691,156.5635,161.328,156.6592,,,,,,157.296,149.235,,,192.4305,,,142.46,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,150.7683,19/8/2013
16,16,167.2819,165.2741,175.1445,170.6233,171.0728,155.6591,156.7271,161.2821,156.6596,,,,,,157.296,149.235,,,192.4284,,,142.46,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,152.0303,19/8/2013
17,17,180.282,177.4476,180.0005,,,155.3253,156.7612,161.0329,156.6363,,,,,,157.296,149.235,,,192.4079,,,142.46,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,151.7584,19/8/2013
18,18,170.2556,166.1261,170.0093,,,156.125,156.2786,160.7733,156.6306,,,,,,157.296,149.235,,,192.39,,,142.46,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,151.0755,19/8/2013
19,19,165.9911,164.4288,164.5396,,,156.0913,156.155,161.1353,156.6103,,,,,,157.296,149.235,,,192.4531,,,142.46,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,150.5167,19/8/2013
20,20,178.8399,168.1196,167.0212,,,155.2161,156.1066,160.841,156.6377,,,,,,157.296,149.235,,,192.482,,,,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,151.6149,19/8/2013
21,21,180.1123,,,,,155.1936,156.1255,160.9182,162.4133,,,,,,157.296,149.235,,,192.5604,,,,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,,,,66.857,66.857,144.577,152.1348,19/8/2013
22,22,,,,,,155.1761,156.1099,161.0134,,,,,,,157.296,149.235,,,192.6294,,,,,50,,142.46,142.46,155.52,,,64.199,64.199,,,,,,,66.857,66.857,144.577,152.2613,19/8/2013
23,23,,,,,,155.1828,156.1055,160.7752,,,,,,,,149.235,,,192.5765,,,,,50,,142.46,142.46,,,,64.199,64.199,,,,,,,66.857,66.857,144.7894,151.9877,19/8/2013
0,0,,,,,,155.1641,156.0907,,,,,,,,,149.235,,,192.6202,,,,,50,,142.46,142.46,,,,64.199,64.199,,,,,,,66.857,66.857,144.7155,151.3022,20/8/2013
1,1,,,,,,155.1728,156.097,,,,,,,,,149.235,,,192.6264,,,,,50,,142.46,142.46,155.52,,,64.199,64.199,,,,,,,66.857,66.857,144.577,150.9382,20/8/2013
2,2,,,,,,155.1872,156.1018,,,,,,,,,149.235,,,192.633,,,,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,,,,66.857,66.857,144.6666,151.3076,20/8/2013
3,3,,,,,,155.1761,156.0833,,,,,,,,157.296,149.235,,,192.6636,,,,,50,,142.46,142.46,155.52,,,64.199,64.199,,,,,,,66.857,66.857,144.5854,150.7992,20/8/2013
4,4,,,,,,155.1765,156.1012,,,,,,,,157.296,149.235,,,192.6545,,,,,50,,142.46,142.46,155.52,,,64.199,64.199,,,,,,,66.857,66.857,144.577,151.6948,20/8/2013
5,5,,,,,,155.171,156.0944,,,,,,,,157.296,149.235,,,192.6801,,,,,50,,142.46,142.46,155.52,,,64.199,64.199,,,,,,,66.857,66.857,144.577,150.7251,20/8/2013
6,6,,,,,,155.1789,156.1,,,,,,,,157.296,149.235,,,192.6691,,,,,50,,142.46,142.46,155.52,,,64.199,64.199,,,,,,,66.857,66.857,144.577,151.1698,20/8/2013
7,7,,,,,,155.2118,156.1165,,167.0086,,,,,,157.296,149.235,,,192.6662,,,,,,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.5847,150.9912,20/8/2013
8,8,,,170.5144,,,155.2182,156.1456,161.1773,157.1718,,,,,,157.296,149.235,,,192.6122,,,,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,151.774,20/8/2013
9,9,,167.6193,164.4338,,,155.2067,156.1191,161.3316,157.1034,,,,,,157.296,149.235,,,192.5286,,,,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,150.7201,20/8/2013
10,10,,164.7352,164.5243,,,155.2039,156.3354,161.3392,157.0573,,,,,,157.296,149.235,,,192.54,,,,142.46,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,150.8576,20/8/2013
11,11,168.4596,165.6658,164.6528,,,155.2738,156.3953,161.3353,156.8776,,,,,,157.296,149.235,,,192.4674,,,,142.46,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,150.3604,20/8/2013
12,12,166.0739,166.1247,164.7111,178.183,,155.3375,156.4336,161.3323,156.9564,,,,,,157.296,149.235,,,192.4284,,,,142.46,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,150.9874,20/8/2013
13,13,166.1993,165.8077,164.7406,167.1088,,155.3456,156.4675,161.3342,156.9511,,,,,,157.296,149.235,,,192.3656,,,,142.46,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,150.9141,20/8/2013
14,14,166.1661,165.6695,164.8602,166.9971,,155.49,156.5392,161.3305,156.9115,,,,,,157.296,149.235,,,192.3802,,,,142.46,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.8089,151.5195,20/8/2013
15,15,166.0904,165.0666,164.8592,167.0701,,155.485,156.5571,161.3312,156.9166,,,,,,157.296,149.235,,,192.4396,,,,142.46,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,151.1024,20/8/2013
16,16,167.3248,164.4622,164.8507,169.1458,,155.1603,156.5426,161.3322,156.6032,,,,,,157.296,149.235,,,192.4514,,,,142.46,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,151.1832,20/8/2013
17,17,,172.0021,164.8855,,,154.8489,156.3991,161.328,156.4617,,,,,,157.296,149.235,,,192.4404,,,,142.46,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,151.983,20/8/2013
18,18,168.0866,165.8861,164.6807,168.6045,176.5434,154.7447,156.2236,161.3309,156.3976,,,,,,157.296,149.235,,,192.447,,,,142.46,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,150.5401,20/8/2013
19,19,165.9939,164.3874,164.5731,169.01,170.3831,154.7341,156.1423,161.335,156.383,,,,,,157.296,149.235,,,192.4729,,,,142.46,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,150.8028,20/8/2013
20,20,177.56,167.9413,164.6094,,,154.7658,156.1367,161.3661,156.4383,,,,,,157.296,149.235,,,192.4638,,,,142.46,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,150.6397,20/8/2013
21,21,180.1236,,170.2442,,,154.766,156.127,161.0574,157.2224,,,,,,157.296,149.235,,,192.4221,,,,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,151.5911,20/8/2013
22,22,180.282,,,,,155.1878,156.1228,161.1498,166.1581,,,,,,157.296,149.235,,,192.3944,,,,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,,,,66.857,66.857,144.577,151.3522,20/8/2013
23,23,,,,,,154.835,156.1143,160.9789,,,,,,,157.296,149.235,,,192.5677,,,,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,,,,66.857,66.857,144.577,151.2524,20/8/2013
0,0,,,,,,155.1751,156.0908,,,,,,,,157.296,149.235,,,192.6579,,,,,50,,142.46,142.46,155.52,,,64.199,64.199,,,,,,,66.857,66.857,144.577,151.5454,21/8/2013
1,1,,,,,,155.3234,156.1251,,,,,,,,157.296,149.235,,,192.7242,,,,,50,,142.46,142.46,,,,64.199,64.199,,,,,,,66.857,66.857,144.577,151.4674,21/8/2013
2,2,,,,,,155.2866,156.2194,,,,,,,,,149.235,,,192.4886,,,,,50,,142.46,142.46,,,,64.199,64.199,,,,,,,66.857,66.857,144.6871,151.5727,21/8/2013
3,3,,,,,,155.2707,156.3061,,,,,,,,,149.235,,,192.439,,,,,50,,142.46,142.46,155.52,,,64.199,64.199,,,,,,,66.857,66.857,144.577,152.6507,21/8/2013
4,4,,,,,,155.2548,156.067,,,,,,,,157.296,149.235,,,192.4874,,,,,50,,142.46,142.46,155.52,,,64.199,64.199,,,,,,,66.857,66.857,144.577,150.4008,21/8/2013
5,5,,,,,,155.2488,156.0642,,,,,,,,157.296,149.235,,,192.7852,,,,,50,,142.46,142.46,155.52,,,64.199,64.199,,,,,,,66.857,66.857,144.577,151.3213,21/8/2013
6,6,,,,,,155.276,156.0816,,,,,,,,157.296,149.235,,,192.576,,,,,50,,142.46,142.46,155.52,,,64.199,64.199,,,,,,,66.857,66.857,144.577,150.5544,21/8/2013
7,7,,,,,,155.2719,156.0917,,163.6676,,,,,,157.296,149.235,,,192.4732,,,,,50,,142.46,142.46,155.52,,,64.199,64.199,,,,,,,66.857,66.857,144.577,150.749,21/8/2013
8,8,,,,,,155.3005,156.4822,,156.7685,,,,,,157.296,149.235,,,192.462,,,,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,150.7493,21/8/2013
9,9,,,,,,155.3438,156.6067,161.1493,156.8846,,,,,,157.296,149.235,,,192.478,,,,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,151.0548,21/8/2013
10,10,,,,,,155.3812,156.6864,161.2771,156.8993,,,,,,157.296,149.235,,,192.4925,,,,,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,151.2804,21/8/2013
11,11,,,168.9918,,,155.4223,157.6311,161.2708,156.8637,,,,,,157.296,149.235,,,192.4652,,,,142.46,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,151.3177,21/8/2013
12,12,,,169.1745,,,155.4681,157.901,161.2704,156.8301,,,,,,157.296,149.235,,,192.4196,,,,142.46,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,151.8711,21/8/2013
13,13,,,,,,155.4948,158.0346,161.2175,157.2077,,,,,,157.296,149.235,,,192.3416,,,,142.46,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,151.5642,21/8/2013
14,14,,,,,,155.783,158.4886,160.7834,156.8564,,,,,,157.296,149.235,,,192.4075,,,,142.46,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,151.881,21/8/2013
15,15,,,,,,156.488,157.8479,,156.8509,,,,,,157.296,149.235,,,192.5344,,,,142.46,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,150.7125,21/8/2013
16,16,,,,,,156.4609,157.0035,,156.8009,,,,,,157.296,149.235,,,192.5268,,,,142.46,50,,142.46,142.46,155.52,155.52,,64.199,64.199,,,,158.341,,,66.857,66.857,144.577,151.7061,21/8/2013
