,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
0,0,,,,,,158.5919,160.335,,162.3026,,,,,,161.307,,,,198.2355,208.8749,,,,,,,,,64.199,,,,,161.031,,65.595,65.595,148.703,155.507,1/11/2012
1,1,,,,,,158.5869,160.3036,,162.2935,,,,,,161.307,,,,198.3083,208.9916,,,,,,,,,64.199,,,,,161.031,,65.595,65.595,149.1488,155.9711,1/11/2012
2,2,,,,,,158.5932,160.3849,,166.3831,,,,,,161.307,,,,198.2964,209.0475,,,,165.49,,,,,64.199,,,,,,,65.595,65.595,151.1512,155.4715,1/11/2012
3,3,,,,,,158.5901,160.5711,,,,,,,,161.307,,,,198.1003,209.0926,,,,165.49,,,,,64.199,,,,,,,65.595,65.595,148.9043,155.5295,1/11/2012
4,4,,,,,,158.5867,160.7826,,,,,,,,161.307,,,,198.1003,209.0722,,,,,,,,,64.199,,,,,,,65.595,65.595,148.7654,154.5516,1/11/2012
5,5,,,,,,158.5826,160.5988,,,,,,,,161.307,,,,198.1251,209.1544,,,,,,,,,64.199,,,,162.447,,,65.595,65.595,148.7481,155.4888,1/11/2012
6,6,,,,,,158.5758,160.5546,,,,,,,,161.307,,,,198.5301,209.2685,,,,,,,,,64.199,,,,162.447,,,65.595,65.595,148.7449,155.5346,1/11/2012
7,7,,,,,,158.6187,160.7363,162.587,174.1772,,,,,,161.307,,,,198.2498,209.0666,,,,165.49,,,,,64.199,,,,162.447,,,65.595,65.595,148.7537,154.7135,1/11/2012
8,8,185.1124,,,,,159.1811,160.8311,163.1442,163.7248,,,,,,161.307,,,,198.2129,209.1295,,,,165.49,,165.49,,,64.199,,,,162.447,,,65.595,65.595,148.7686,154.9677,1/11/2012
9,9,171.4702,173.0299,173.3872,,,159.2115,160.8437,163.2358,163.3604,,,,,,161.307,,,,198.3779,209.165,,,,165.49,,165.49,,,64.199,,,,162.447,,,65.595,65.595,148.784,154.6647,1/11/2012
10,10,169.1073,168.8013,169.1873,178.4221,177.6109,159.1935,160.8345,163.2172,163.4131,,,,,,161.307,,,,198.5857,209.2844,171.499,,,165.49,,165.49,165.49,,64.199,,,,162.447,,,65.595,,148.7394,154.6446,1/11/2012
11,11,169.1125,168.8296,169.339,171.3076,171.3332,159.0085,160.5693,163.2113,163.4104,,,,,,161.307,,,,198.5635,209.0857,171.499,,,165.49,,165.49,,,64.199,,,,162.447,,,65.595,,148.7715,154.6994,1/11/2012
12,12,169.1756,168.8132,170.3223,171.2786,171.4101,158.6137,160.5039,163.2697,163.4245,,,,,,161.307,,,,198.5147,209.0869,171.499,,,165.49,,165.49,,,64.199,,,,162.447,,,65.595,,148.7331,154.7896,1/11/2012
13,13,169.1952,168.853,170.7144,171.3595,171.4204,158.6504,160.6796,163.2228,163.1013,,,,,,161.307,,,,197.7958,208.9896,171.499,,,165.49,,165.49,,,64.199,,,,162.447,,,65.595,,148.7764,154.4132,1/11/2012
14,14,169.1264,168.8998,170.7316,171.3325,171.3665,158.6525,160.7377,163.2124,163.3046,,,,,,161.307,,,,191.4605,209.2683,171.499,,,165.49,,165.49,,,64.199,,,,162.447,161.031,,65.595,,148.7932,155.0428,1/11/2012
15,15,169.0974,168.9849,170.7626,171.3126,171.3524,158.6459,160.6017,163.2162,163.3246,,,,,,161.307,,,,191.3972,209.1638,171.499,,,165.49,,165.49,,,64.199,,,,162.447,161.031,,65.595,,148.7593,154.5337,1/11/2012
16,16,169.7512,169.5933,169.6073,174.4479,174.0212,158.647,160.5454,163.2136,163.3002,,,,,,161.307,,,,197.2726,209.1817,171.499,,,165.49,,165.49,,,64.199,,,,162.447,161.031,,65.595,,148.9489,154.8066,1/11/2012
17,17,170.9652,169.6046,169.3988,175.1704,173.852,158.65,160.3691,163.232,162.5815,,,,,,161.307,,,,196.0604,209.0833,171.499,,,165.49,165.49,165.49,,,64.199,,,,162.447,161.031,,65.595,65.595,148.69,154.7102,1/11/2012
18,18,170.3468,168.7866,169.4026,171.2217,171.2239,158.6677,160.3456,163.2743,162.4303,,,,,,161.307,,,,193.0151,209.2197,171.499,,,165.49,165.49,165.49,,,64.199,,,,162.447,161.031,,65.595,65.595,148.6904,154.75,1/11/2012
19,19,170.3494,168.7889,169.4055,171.317,171.3524,158.6614,160.3069,163.2754,162.4466,,,,,,161.307,,,,198.2266,209.1707,,,,165.49,165.49,165.49,,,64.199,,,,162.447,161.031,,65.595,65.595,148.6892,154.5689,1/11/2012
20,20,171.1143,168.8021,169.3496,174.6785,173.4216,158.6301,160.3032,163.3064,162.4032,,,,,,161.307,,,,198.4314,209.3332,,,,165.49,165.49,165.49,,,64.199,,,,162.447,161.031,,65.595,65.595,148.6951,155.2649,1/11/2012
21,21,180.0892,174.4562,175.9197,,,158.629,160.5544,163.3119,162.4337,,,,,,161.307,,,,198.6412,209.258,,,,165.49,165.49,165.49,,,64.199,,,,162.447,161.031,,65.595,65.595,149.2132,155.5736,1/11/2012
22,22,,,,,,158.6125,160.5463,162.9074,165.4025,,,,,,161.307,,,,198.6412,209.1874,,,,165.49,,,,,64.199,,,,162.447,161.031,,65.595,65.595,148.7059,154.9311,1/11/2012
23,23,,,,,,158.6306,160.5094,,,,,,,,161.307,,,,198.6412,209.3435,,,,165.49,,,,,64.199,,,,162.447,161.031,,65.595,65.595,148.7041,154.3088,1/11/2012
0,0,,,,,,158.6196,160.4691,,,,,,,,161.307,,,,198.5604,209.1177,,,,,,,,,64.199,,,,,161.031,,65.595,65.595,148.711,154.8288,2/11/2012
1,1,,,,,,159.3477,160.3061,,,,,,,,161.307,,,,198.5074,209.3513,,,,,,,,,64.199,,,,,161.031,,65.595,65.595,148.911,155.2204,2/11/2012
2,2,,,,,,159.9062,160.3216,,,,,,,,161.307,,,,198.5514,209.5909,,,,,,,,,64.199,,,,,161.031,,65.595,65.595,149.9417,155.6108,2/11/2012
3,3,,,,,,159.8516,160.2955,,,,,,,,161.307,,,,198.5514,209.2186,,,,,,,,,64.199,,,,,161.031,,65.595,65.595,149.3668,155.4555,2/11/2012
4,4,,,,,,159.2379,160.4496,,,,,,,,161.307,,,,198.3022,209.2186,,,,,,,,,64.199,,,,162.447,161.031,,65.595,65.595,149.0251,155.4088,2/11/2012
5,5,,,,,,159.2195,160.5265,,,,,,,,161.307,,,,198.2582,209.2186,,,,165.49,,,,,64.199,,,,162.447,161.031,,65.595,65.595,148.8976,154.9424,2/11/2012
6,6,,,,,,159.2301,160.3755,,,,,,,,161.307,,,,198.3025,209.2186,,,,,,,,,64.199,,,,162.447,161.031,,65.595,65.595,148.799,155.3099,2/11/2012
7,7,,,,,,159.2065,160.3248,,171.7528,,,,,,161.307,,,,198.2794,209.0723,,,,165.49,,165.49,,,64.199,,,,162.447,161.031,,65.595,,148.714,154.2366,2/11/2012
8,8,185.129,185.149,,185.949,,159.3697,160.3427,163.0399,162.7208,,,,,,161.307,,,,198.3332,208.8815,,,,165.49,,165.49,,,64.199,,,,162.447,161.031,,65.595,,148.7086,154.2865,2/11/2012
9,9,173.6025,170.7851,,185.949,,159.1735,160.3468,163.2216,163.4139,,,,,,161.307,,,,198.5043,209.1232,,,,165.49,,165.49,,,64.199,,,,162.447,161.031,,65.595,,148.7125,154.9895,2/11/2012
10,10,170.271,168.8282,172.0519,185.949,,158.7765,160.371,163.2164,163.4823,,,,,,161.307,,,,198.4713,209.3913,,,,165.49,,165.49,,,64.199,,,,162.447,161.031,,65.595,,148.7143,154.376,2/11/2012
11,11,170.3235,168.8028,169.0102,185.949,,158.5484,160.3116,163.2496,163.3297,,,,,,161.307,,,,198.4321,209.0994,,,,165.49,,165.49,,,64.199,,,,162.447,161.031,,65.595,,148.7012,154.3956,2/11/2012
12,12,173.9959,169.3683,169.7237,185.7335,,158.6232,160.3496,163.2601,162.8249,,,,,,161.307,,,,198.5371,209.0926,,,,165.49,,165.49,,,64.199,,,,162.447,161.031,,65.595,,148.72,154.5311,2/11/2012
13,13,,168.807,169.3621,185.6817,,158.6943,160.3474,163.2749,163.2881,,,,,,161.307,,,,198.5514,209.0926,,,,165.49,,165.49,,,64.199,,,,162.447,161.031,,65.595,,148.7105,154.5563,2/11/2012
14,14,,171.1929,172.406,185.7413,,158.7649,160.3939,163.2731,163.4291,,,,,,161.307,,,,198.5514,209.0383,,,,165.49,,165.49,,,64.199,,,,162.447,161.031,,65.595,,148.726,154.5942,2/11/2012
15,15,,184.1566,,185.7507,,158.7474,160.3806,163.2746,163.3889,,,,,,161.307,,,,198.5284,208.9339,,,,165.49,,165.49,,,64.199,,,,162.447,161.031,,65.595,,148.7066,154.5558,2/11/2012
16,16,,,,185.9357,,158.6841,160.3934,163.2761,162.9029,,,,,,161.307,,,,198.4818,209.2446,,,,165.49,,165.49,,,64.199,,,,162.447,161.031,,65.595,,148.7031,154.5558,2/11/2012
17,17,180.1168,172.5465,173.6345,185.9461,,158.6907,160.4081,163.2757,162.2175,,,,,,161.307,,,,198.3774,208.919,,,,165.49,165.49,165.49,165.49,,64.199,,,,162.447,161.031,,65.595,,148.8693,154.747,2/11/2012
18,18,170.4259,169.8324,169.1574,185.9471,,158.6861,160.3877,163.276,161.948,,,,,,161.307,,,,198.4161,209.2422,,,,165.49,165.49,165.49,165.49,,64.199,,,,162.447,161.031,,65.595,,148.6977,154.869,2/11/2012
19,19,170.3585,169.9769,169.227,185.949,,158.671,160.4209,163.274,162.3304,,,,,,161.307,,,,198.4147,209.4368,,,,165.49,165.49,165.49,165.49,,64.199,,,,162.447,161.031,,65.595,,148.7113,154.5321,2/11/2012
20,20,173.1155,170.0035,169.181,185.9472,,158.6284,160.3858,163.294,163.1456,,,,,,161.307,,,,198.2091,209.4496,,,,165.49,165.49,165.49,165.49,,64.199,,,,162.447,161.031,,65.595,65.595,148.696,155.2326,2/11/2012
21,21,,173.9031,169.9544,185.9471,,158.6382,160.386,163.3075,163.1691,,,,,,161.307,,,,198.123,209.4065,,,,165.49,,165.49,165.49,,64.199,,,,162.447,161.031,,65.595,65.595,148.7678,155.5716,2/11/2012
22,22,,,181.5403,185.941,,158.648,160.3705,163.1145,165.2586,,,,,,161.307,,,,198.4441,209.4065,,,,165.49,,,,,64.199,,,,162.447,161.031,,65.595,65.595,148.7836,155.2933,2/11/2012
23,23,,,,185.9464,,158.6504,160.3744,,175.182,,,,,,161.307,,,,198.4833,209.3203,,,,165.49,,,,,64.199,,,,162.447,161.031,,65.595,65.595,148.717,154.2157,2/11/2012
0,0,,,,185.9466,,158.6567,160.383,,,,,,,,161.307,,,,198.4877,209.3435,,,,,,,,,64.199,,,,162.447,161.031,,65.595,65.595,148.8148,155.9147,3/11/2012
1,1,,,,185.9468,,158.6325,160.3561,,,,,,,,161.307,,,,198.4833,209.2716,,,,,,,,,64.199,,,,,161.031,,65.595,65.595,148.7272,155.07,3/11/2012
2,2,,,,185.9478,,158.6347,160.3428,,,,,,,,161.307,,,,198.4833,209.2732,,,,,,,,,64.199,,,,,161.031,,65.595,65.595,150.9052,155.2918,3/11/2012
3,3,,,,185.9449,,158.6467,160.3537,,,,,,,,161.307,,,,198.3003,209.312,,,,,,,,,64.199,,,,,161.031,,65.595,65.595,148.9761,154.8998,3/11/2012
4,4,,,,185.9462,,158.6117,160.3359,,,,,,,,161.307,,,,198.2752,209.312,,,,165.49,,,,,64.199,,,,162.447,161.031,,65.595,65.595,148.7634,154.8877,3/11/2012
5,5,,,,185.9467,,158.6173,160.3442,,173.6267,,,,,,161.307,,,,198.2355,209.312,,,,165.49,,,,,64.199,,,,162.447,161.031,,65.595,65.595,148.746,154.2992,3/11/2012
6,6,,,,185.9451,,158.6116,160.3316,,165.1806,,,,,,161.307,,,,198.2355,209.312,,,,165.49,,,,,64.199,,,,162.447,161.031,,65.595,65.595,148.7748,155.0871,3/11/2012
7,7,,,,185.9409,,158.6256,160.3385,163.0171,163.1382,,,,,,161.307,,,,198.2532,209.312,,,,165.49,,,,,64.199,,,,162.447,161.031,,65.595,65.595,148.7846,154.4908,3/11/2012
8,8,177.2382,,,185.9449,,158.6241,160.3457,163.293,162.9213,,,,,,161.307,,,,198.4607,209.312,,,,165.49,,,165.49,,64.199,,,,162.447,161.031,,65.595,,148.7615,154.4908,3/11/2012
9,9,170.0139,,,185.9466,,158.6425,160.3546,163.2721,162.8713,,,,,,161.307,,,,198.4607,209.4658,,,,165.49,,,165.49,,64.199,,,,162.447,161.031,,65.595,,148.766,154.4908,3/11/2012
10,10,170.3453,171.6456,178.3483,185.9445,,158.6743,160.3485,163.2782,162.8385,,,,,,161.307,,,,198.3944,209.5049,,,,165.49,,,165.49,,64.199,,,,162.447,161.031,,65.595,,148.7507,154.4908,3/11/2012
11,11,169.4235,168.8165,169.8199,185.9465,,158.7192,160.3734,163.2752,163.3015,,,,,,161.307,,,,198.3914,209.375,,,,165.49,,,165.49,,64.199,,,,162.447,161.031,,65.595,,148.7661,154.4762,3/11/2012
12,12,172.4753,173.1965,174.6029,185.9449,,158.7323,160.4068,163.2773,163.2492,,,,,,161.307,,,,198.524,209.375,,,,165.49,,,165.49,,64.199,,,,162.447,161.031,,65.595,,149.2116,155.6071,3/11/2012
13,13,,,,185.9443,,158.7482,160.4132,163.2741,162.9901,,,,,,161.307,,,,198.5847,209.375,,,,165.49,,,165.49,,64.199,,,,162.447,161.031,,65.595,,148.7034,154.8867,3/11/2012
14,14,,,,185.9472,,158.7698,160.3743,162.9095,162.3081,,,,,,161.307,,,,198.4135,209.4363,,,,165.49,,,165.49,,64.199,,,,162.447,161.031,,65.595,,148.7036,156.5646,3/11/2012
15,15,,,,185.9471,,158.766,160.4402,,162.2359,,,,,,161.307,,,,198.2355,209.3265,,,,165.49,,,165.49,,64.199,,,,162.447,161.031,,65.595,,148.7045,155.6497,3/11/2012
16,16,,,,185.9469,,158.6894,160.4172,,162.223,,,,,,161.307,,,,198.2355,209.2273,,,,165.49,,,,,64.199,,,,162.447,161.031,,65.595,,148.7148,155.2406,3/11/2012
17,17,174.6928,173.6135,171.2326,185.9459,,158.6604,160.155,,161.9603,,,,,,161.307,,,,198.2355,209.0775,,,,165.49,165.49,,165.49,,64.199,,,,162.447,161.031,,65.595,,148.7057,154.3582,3/11/2012
18,18,169.0981,168.7484,169.0429,177.257,173.7958,158.6417,160.366,163.0667,161.8036,,,,,,161.307,,,,198.2355,208.9992,171.499,,,165.49,165.49,165.49,165.49,,64.199,,,,162.447,161.031,,65.595,,148.7128,154.9633,3/11/2012
19,19,169.1147,168.7813,169.0122,185.755,174.4075,158.6052,160.3814,163.1575,161.844,,,,,,161.307,,,,198.2355,208.9992,,,,165.49,165.49,165.49,165.49,,64.199,,,,162.447,161.031,,65.595,,148.704,155.4708,3/11/2012
20,20,171.3539,172.8651,169.1019,185.9485,,158.5465,160.374,162.6626,161.8127,,,,,,161.307,,,,198.4578,209.1243,,,,165.49,,165.49,165.49,,64.199,,,,162.447,161.031,,65.595,65.595,148.7275,155.3167,3/11/2012
21,21,,,174.9253,185.9467,,158.5338,160.3523,162.6288,161.7938,,,,,,161.307,,,,198.5514,209.0307,,,,165.49,,,165.49,,64.199,,,,162.447,161.031,,65.595,65.595,148.7126,154.9645,3/11/2012
22,22,,,,185.9443,,158.5602,160.3644,162.9412,162.3162,,,,,,161.307,,,,198.5514,209.3503,,,,165.49,,,,,64.199,,,,162.447,161.031,,65.595,65.595,149.0891,155.4527,3/11/2012
23,23,,,,185.944,,158.5357,160.3369,,170.6039,,,,,,161.307,,,,198.3462,209.2805,,,,165.49,,,,,64.199,,,,,161.031,,65.595,65.595,149.0906,155.3406,3/11/2012
0,0,,,,185.9454,,158.5497,160.3489,,,,,,,,161.307,,,,198.2582,209.1797,,,,165.49,,,,,64.199,,,,,161.031,,65.595,65.595,149.0407,154.9884,4/11/2012
1,1,,,,185.9469,,158.5424,160.3708,,,,,,,,161.307,,,,198.3094,208.8732,,,,165.49,,,,,64.199,,,,,161.031,,65.595,65.595,149.8376,156.1831,4/11/2012
2,2,,,,185.9424,,158.5399,168.238,,,,,,,,161.307,,,,198.3678,208.9341,,,,,,,,,64.199,,,,,,,65.595,65.595,150.3765,155.6876,4/11/2012
3,3,,,,185.946,,158.5336,,,,,,,,,,,,,198.3708,208.7326,,,,165.49,,,,,64.199,,,,,,,65.595,65.595,148.8453,154.332,4/11/2012
4,4,,,,185.9463,,158.5399,176.1448,,,,,,,,,,,,198.3708,208.6659,,,,165.49,,,,,64.199,,,,,,,65.595,65.595,148.7191,154.2713,4/11/2012
5,5,,,,185.8839,,158.5521,160.2739,,,,,,,,,,,,198.3708,208.7546,,,,165.49,,,,,64.199,,,,,,,65.595,65.595,149.078,154.862,4/11/2012
6,6,,,,185.9345,,158.5623,160.3159,,,,,,,,,,,,198.3708,208.9379,,,,165.49,,,,,64.199,,,,,,,65.595,65.595,149.5426,155.1278,4/11/2012
7,7,,,,185.949,,158.5536,160.3238,,,,,,,,161.307,,,,198.3708,208.8732,,,,165.49,,,,,64.199,,,,,161.031,,65.595,,148.728,154.5833,4/11/2012
8,8,,,,185.949,,158.578,160.3387,,,,,,,,161.307,,,,198.3888,208.8816,,,,165.49,,,,,64.199,,,,,161.031,,65.595,,148.7286,154.7281,4/11/2012
9,9,,,,,,158.589,160.3416,,,,,,,,161.307,,,,198.4186,209.0742,,,,165.49,,,,,64.199,,,,,161.031,,65.595,,148.7343,154.3624,4/11/2012
10,10,,,,,,158.5983,160.3409,,,,,,,,161.307,,,,198.524,209.053,,,,165.49,,,,,64.199,,,,,161.031,,65.595,,148.7161,154.5917,4/11/2012
11,11,,,,,,158.6073,160.3485,,,,,,,,161.307,,,,198.524,209.4523,,,,165.49,,165.49,,,64.199,,,,162.447,161.031,,65.595,,148.7123,154.5441,4/11/2012
12,12,,,,,,158.6674,160.3652,,,,,,,,161.307,,,,198.3481,209.5051,,,,165.49,,165.49,,,64.199,,,,162.447,161.031,,65.595,65.595,148.7252,154.3237,4/11/2012
13,13,,,,,,158.6781,160.3761,,175.182,,,,,,161.307,,,,198.3481,208.9791,,,,165.49,,165.49,,,64.199,,,,162.447,161.031,,65.595,,148.7251,154.7779,4/11/2012
14,14,,,,,,158.6804,160.3864,,166.7975,,,,,,161.307,,,,198.2561,209.2463,,,,165.49,,165.49,,,64.199,,,,162.447,161.031,,65.595,65.595,148.712,155.349,4/11/2012
15,15,,,,,,158.6637,160.3605,,161.921,,,,,,161.307,,,,198.2882,209.3025,,,,165.49,,,,,64.199,,,,,161.031,,65.595,65.595,148.7273,154.7233,4/11/2012
16,16,,,,185.949,,158.5978,160.3397,,161.9282,,,,,,161.307,,,,198.2512,209.2105,,,,165.49,,,,,64.199,,,,162.447,161.031,,65.595,65.595,148.7077,155.3533,4/11/2012
17,17,174.1806,173.892,176.7622,185.949,,158.5919,160.3394,162.9649,161.9262,,,,,,161.307,,,,198.2129,209.0459,,,,165.49,165.49,165.49,165.49,,64.199,,,,162.447,161.031,,65.595,65.595,148.7144,154.2182,4/11/2012
18,18,169.1536,168.7971,169.483,,,158.6134,160.3832,163.1907,162.4116,,,,,,161.307,,,,198.2069,208.8799,,,,165.49,165.49,165.49,165.49,,64.199,,,,162.447,161.031,,65.595,65.595,148.7446,154.1864,4/11/2012
19,19,169.0806,169.794,176.479,,,158.5744,160.3569,162.4593,162.2699,,,,,,161.307,,,,198.2534,208.9362,,,,165.49,,165.49,165.49,,64.199,,,,162.447,161.031,,65.595,65.595,148.7181,154.2273,4/11/2012
20,20,176.1613,183.3436,,,,158.5765,160.3595,161.9439,161.9422,,,,,,161.307,,,,198.4865,209.1443,,,,165.49,,165.49,,,64.199,,,,162.447,161.031,,65.595,65.595,148.7377,154.5027,4/11/2012
21,21,,,,,,158.5647,160.3667,162.4693,161.936,,,,,,161.307,,,,198.506,208.9902,,,,165.49,,165.49,,,64.199,,,,162.447,161.031,,65.595,65.595,148.7245,155.5504,4/11/2012
22,22,,,,,,158.5667,160.362,,165.1654,,,,,,161.307,,,,198.506,208.7798,,,,165.49,,,,,64.199,,,,,161.031,,65.595,65.595,149.6479,155.7205,4/11/2012
23,23,,,,,,158.5754,160.3625,,,,,,,,161.307,,,,198.506,208.7798,,,,165.49,,,,,64.199,,,,,161.031,,65.595,65.595,148.727,155.5173,4/11/2012
0,0,,,,,,156.1607,157.9377,,,,,,,,158.9,,,,195.3498,205.4294,,,,166.87,,,,,64.199,,,,,158.484,,65.595,65.595,146.3018,153.2015,5/11/2012
1,1,,,,,,156.1583,157.9386,,,,,,,,,,,,195.2196,205.4941,,,,166.87,,,,,64.199,,,,,158.484,,65.595,65.595,146.3015,152.7798,5/11/2012
2,2,,,,,,156.1574,157.9389,,,,,,,,158.9,,,,195.1889,205.6884,,,,166.87,,,,,64.199,,,,,158.484,,65.595,65.595,148.4907,151.808,5/11/2012
3,3,,,,,,156.1608,157.9362,,,,,,,,158.9,,,,195.1889,205.5523,,,,166.87,,,,,64.199,,,,,158.484,,65.595,65.595,146.5161,152.1998,5/11/2012
4,4,,,,,,156.1493,157.9396,,,,,,,,158.9,,,,195.1889,205.5523,,,,166.87,,,,,64.199,,,,,158.484,,65.595,65.595,146.3259,152.7923,5/11/2012
5,5,,,,,,156.168,157.9456,160.0965,,,,,,,158.9,,,,195.1437,205.9395,,,,166.87,,,,,64.199,,,,,158.484,,65.595,65.595,147.021,153.2841,5/11/2012
6,6,,,,,,156.169,157.9562,160.066,,,,,,,158.9,,,,195.1277,205.9452,,,,166.87,,,,,64.199,,,,,158.484,,65.595,65.595,146.5473,152.7075,5/11/2012
7,7,180.1455,,,,,156.1582,157.9392,160.622,171.2029,,,,,,158.9,,,,195.2761,205.4914,,,,166.87,,166.87,,,64.199,,,,159.877,158.484,,65.595,65.595,146.8446,152.1181,5/11/2012
8,8,166.9709,178.9232,171.7147,,181.7903,156.3105,157.9659,160.6316,161.7787,,,,,,158.9,,,,194.9194,205.4914,,,,166.87,,166.87,,,64.199,,,,159.877,158.484,,65.595,65.595,146.4051,152.4978,5/11/2012
9,9,166.6281,166.5596,167.8582,,169.3996,156.8162,157.9708,160.7321,160.4066,,,,,,158.9,,,,194.9696,205.6338,,,,166.87,,166.87,,,64.199,,,,159.877,158.484,,65.595,65.595,146.7891,152.5444,5/11/2012
10,10,166.6793,166.3525,167.8882,180.7618,168.9185,156.5115,157.9747,160.7347,160.5521,,,,,,158.9,,,,194.9228,205.9133,,,,166.87,,166.87,,,64.199,,,,159.877,158.484,,65.595,65.595,146.3104,152.4329,5/11/2012
11,11,166.687,166.3586,167.9683,168.9082,168.9362,156.2281,157.9685,160.7285,160.5979,,,,,,158.9,,,,194.9709,205.9705,169.036,,,166.87,,166.87,,,64.199,,,,159.877,158.484,,65.595,65.595,146.3122,152.0409,5/11/2012
12,12,166.5981,166.3504,167.9886,168.872,168.9425,156.3317,157.9973,160.7169,160.5968,,,,,,158.9,,,,193.9615,205.6959,169.036,,,166.87,,166.87,,,64.199,,,,159.877,158.484,,65.595,65.595,146.3157,151.8982,5/11/2012
13,13,166.5476,166.3607,167.9691,168.8823,168.9514,156.5875,158.0105,160.7268,160.6723,,,,,,158.9,,,,188.0245,205.8219,169.036,,,166.87,,166.87,,,64.199,,,,159.877,158.484,,65.595,65.595,146.5215,152.3644,5/11/2012
14,14,166.5296,166.723,168.0037,168.8324,168.9412,156.9719,158.034,160.8048,160.9631,,,,,,158.9,,,,188.0965,205.716,169.036,,,166.87,,166.87,,,64.199,,,,159.877,158.484,,65.595,65.595,146.3216,152.3764,5/11/2012
15,15,166.5433,166.3634,168.3959,168.8636,168.9135,156.6416,158.201,160.8117,161.0267,,,,,,158.9,,,,191.0544,205.7371,169.036,,,166.87,,166.87,,,64.199,,,,159.877,158.484,,65.595,65.595,146.3581,153.3856,5/11/2012
16,16,166.4937,166.3359,169.5844,168.8557,168.921,156.4228,158.1448,160.813,160.4571,,,,,,158.9,,,,195.0197,205.9338,,,,166.87,,,,,64.199,,,,159.877,158.484,,65.595,65.595,146.6787,153.5997,5/11/2012
17,17,166.5406,166.3217,169.1903,168.8613,168.9172,156.37,158.0858,160.8118,160.2188,,,,,,158.9,,,,194.6659,205.8811,,,,166.87,166.87,166.87,166.87,,64.199,,,,159.877,158.484,,65.595,65.595,146.7671,152.6163,5/11/2012
18,18,166.5034,166.3054,169.1271,168.8779,168.9261,156.3503,157.9944,160.811,159.9335,,,,,,158.9,,,,187.8002,205.9033,169.036,,,166.87,166.87,166.87,166.87,,64.199,,,,159.877,158.484,,65.595,65.595,146.3842,152.0164,5/11/2012
19,19,166.5364,166.2952,173.257,172.9328,168.9173,156.3415,158.1594,160.811,159.6629,,,,,,158.9,,,,193.6948,206.0348,169.036,,,166.87,166.87,166.87,166.87,,64.199,,,,159.877,158.484,,65.595,65.595,146.3777,152.0164,5/11/2012
20,20,166.5048,166.2876,,,170.5593,156.3102,158.2228,160.8383,159.4421,,,,,,158.9,,,,195.1749,206.1068,,,,166.87,166.87,166.87,,,64.199,,,,159.877,158.484,,65.595,65.595,146.3708,152.0164,5/11/2012
21,21,169.125,170.5303,,,,156.3089,158.2177,160.8345,159.4287,,,,,,158.9,,,,195.1941,206.1068,,,,166.87,,,,,64.199,,,,159.877,158.484,,65.595,65.595,147.2136,152.3907,5/11/2012
22,22,,,,,,156.3011,158.1933,160.4841,159.4524,,,,,,158.9,,,,195.3816,206.1068,,,,166.87,,,,,64.199,,,,159.877,158.484,,65.595,65.595,146.8272,153.5605,5/11/2012
23,23,,,,,,156.2901,158.2038,,167.6054,,,,,,158.9,,,,195.3764,206.1068,,,,166.87,,,,,64.199,,,,,158.484,,65.595,65.595,146.3547,152.3386,5/11/2012
0,0,,,,,,156.7489,158.369,,,,,,,,158.9,,,,195.2355,206.1068,,,,166.87,,,,,64.199,,,,,158.484,,65.595,65.595,146.3472,152.375,6/11/2012
1,1,,,,,,157.5432,158.4265,,,,,,,,158.9,,,,195.2533,206.1625,,,,166.87,,,,,64.199,,,,,158.484,,65.595,65.595,146.3386,153.3841,6/11/2012
2,2,,,,,,157.1907,158.8112,,,,,,,,158.9,,,,195.2677,206.2179,,,,166.87,,,,,64.199,,,,,158.484,,65.595,65.595,148.3974,152.3861,6/11/2012
3,3,,,,,,156.7962,159.0963,,,,,,,,158.9,,,,195.2447,205.9818,,,,166.87,,,,,64.199,,,,,158.484,,65.595,65.595,148.0715,153.3883,6/11/2012
4,4,,,,,,156.8006,159.0184,,,,,,,,158.9,,,,195.255,205.9709,,,,166.87,,,,,64.199,,,,159.877,158.484,,65.595,65.595,146.3219,152.0836,6/11/2012
5,5,,,,,,156.7942,159.0346,,168.2014,,,,,,158.9,,,,195.2116,205.5709,,,,166.87,,,,,64.199,,,,159.877,158.484,,65.595,65.595,146.3165,152.1313,6/11/2012
6,6,,,,,,156.783,159.2836,,160.0545,,,,,,158.9,,,,195.3052,205.7857,,,,166.87,,,,,64.199,,,,159.877,158.484,,65.595,65.595,146.3035,152.6325,6/11/2012
7,7,,171.0176,,,,156.8174,159.4878,160.7126,160.2088,,,,,,158.9,,,,195.1394,205.735,,,,166.87,,,,,64.199,,,,159.877,158.484,,65.595,,146.3711,152.5449,6/11/2012
8,8,169.6266,166.0595,,173.3681,171.6328,156.7955,158.4762,160.8092,159.8788,,,,,,158.9,,,,195.2504,205.6054,,,,166.87,,,,,64.199,,,,159.877,158.484,,65.595,,146.3468,151.9516,6/11/2012
