,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,MTL,GSR,HPA1,HPA2,C.CONT,C.OPOR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
5,5,,,,,,,49.7769,56.7229,,,,,,,,,49.1342,,,53.325,,44.69,,,,,,116.9836,114.7363,49.73,,,,,92.9479,90.2407,,49.93,,,,,,94.9506,,94.9506,48.5377,46.9255,26/2/2016
6,6,,,,,,,49.7779,50.8344,,,,,,,,,49.1342,,,53.3313,,44.69,,,,,,116.9836,114.7363,49.73,,,,,92.9479,90.2407,,49.93,,,,,,94.9506,,94.9506,48.8756,47.0476,26/2/2016
7,7,,,,,,,49.8992,50.6207,,,,,,,,51.2119,49.1342,,,53.3077,,44.69,,,,,,116.9836,114.7363,49.73,49.73,,,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.6207,46.9863,26/2/2016
8,8,,,,,,,50.2326,50.72,,54.5772,,,,,,51.2119,49.1342,,,53.2602,,44.69,,,,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.5435,46.9494,26/2/2016
9,9,,,,,,,50.3125,50.7575,,51.5799,,,,,,51.2119,49.1342,,,52.5985,,,,,,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.5393,47.0236,26/2/2016
10,10,,,,,,,50.3388,50.753,,51.0167,,,,,,51.2119,49.1342,,,51.311,,,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.567,47.0236,26/2/2016
11,11,,,,,,,50.3486,50.7702,,51.0944,,,,,,51.2119,49.1342,,,51.4159,,,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.5475,46.9693,26/2/2016
12,12,,,,,,,50.3664,50.7801,,51.0922,,,,,,51.2119,49.1342,,,53.2254,,,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.569,46.9681,26/2/2016
13,13,,,,,,,50.3736,50.8046,,51.0573,,,,,,51.2119,49.1342,,,52.2783,,,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.5344,46.9392,26/2/2016
14,14,,,,,,,50.1521,50.7874,,50.8909,,,,,,51.2119,49.1342,,,51.3064,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.5362,46.9443,26/2/2016
15,15,,,,,,,49.8872,50.7976,,50.9728,,,,,,51.2119,49.1342,,,52.6131,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.5617,46.961,26/2/2016
16,16,,,,,,,49.8083,50.7926,,53.2798,,,,,,51.2119,49.1342,,,53.3591,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.5331,46.9454,26/2/2016
17,17,,,,,,,49.8038,50.7143,,,,,,,,51.2119,49.1342,,,53.3263,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.8413,47.0172,26/2/2016
18,18,,61.333,,,,,49.7932,50.6294,,52.0464,,,,,,51.2119,49.1342,,,53.3048,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.5915,46.9709,26/2/2016
19,19,,61.3232,,,,,49.7843,50.6566,,51.5895,,,,,,51.2119,49.1342,,,53.2857,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.5331,46.9181,26/2/2016
20,20,,61.2371,,,,,49.779,50.6826,,,,,,,,51.2119,49.1342,,,53.2507,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.5331,46.9315,26/2/2016
21,21,,,,,,,49.7723,50.6776,,,,,,,,51.2119,49.1342,,,53.251,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.5422,46.9397,26/2/2016
22,22,,,,,,,50.09,53.1053,,,,,,,,51.2119,49.1342,,,53.2514,,44.69,,,,,,116.9836,114.7363,49.73,49.73,,,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.5666,46.9339,26/2/2016
23,23,,,,,,,,,,,,,,,,,49.1342,,,53.2694,,44.69,,,,,,116.9836,114.7363,49.73,49.73,,,,92.9479,90.2407,49.93,49.93,,,,,,94.9506,,94.9506,48.5447,46.9315,26/2/2016
0,0,,,,,,,,,,,,,,,,,49.1342,,,53.2973,,44.69,,,,,,116.9836,114.7363,49.73,,,,,92.9479,90.2407,,49.93,,,,,,94.9506,,94.9506,48.5331,46.9365,27/2/2016
1,1,,,,,,,,,,,,,,,,,49.1342,,,53.3164,,44.69,,,,,,116.9836,114.7363,49.73,,,,,92.9479,90.2407,,49.93,,,,,,94.9506,,94.9506,48.8028,46.9378,27/2/2016
2,2,,,,,,,,,,,,,,,,,49.1342,,,53.2822,,44.69,,,,,,116.9836,114.7363,49.73,,,,,92.9479,90.2407,,49.93,,,,,,94.9506,,94.9506,48.5846,47.0121,27/2/2016
3,3,,,,,,,,,,,,,,,,,49.1342,,,53.2357,,44.69,,,,,,116.9836,114.7363,49.73,,,,,92.9479,90.2407,,49.93,,,,,,94.9506,,94.9506,48.8447,46.9706,27/2/2016
4,4,,,,,,,,,,,,,,,,,49.1342,,,53.2842,,44.69,,,,,,116.9836,114.7363,49.73,,,,,92.9479,90.2407,,49.93,,,,,,94.9506,,94.9506,48.7212,46.9407,27/2/2016
5,5,,,,,,,,,,,,,,,,,49.1342,,,53.2901,,44.69,,,,,,116.9836,114.7363,49.73,49.73,,,,92.9479,90.2407,49.93,49.93,,,,,,94.9506,,94.9506,48.5331,47.0467,27/2/2016
6,6,,,,,,,,,,,,,,,,,49.1342,,,53.2928,,44.69,,,,,,116.9836,114.7363,49.73,49.73,,,,92.9479,90.2407,49.93,49.93,,,,,,94.9506,,94.9506,48.5527,46.9242,27/2/2016
7,7,,,,,,,,53.3368,,,,,,,,,,,,53.292,,,,,,,,116.9836,114.7363,49.73,49.73,,,,92.9479,90.2407,49.93,49.93,,,,,,94.9506,,94.9506,48.5463,46.9257,27/2/2016
8,8,,,,,,,51.217,50.6751,,,,,,,,,,,,53.3119,,,,,,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.599,46.9186,27/2/2016
9,9,,,,,,,50.1653,50.6817,,,,,,,,51.2119,,,,53.3703,,,,,,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.6226,46.9395,27/2/2016
10,10,,,,,,,49.9768,50.7027,,,,,,,,51.2119,,,,53.2943,,,,,,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.6292,46.9334,27/2/2016
11,11,,,,,,,49.9941,50.7066,,,,,,,,51.2119,,,,53.3166,,,,,,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.6622,46.9837,27/2/2016
12,12,,,,,,,50.0148,50.7165,,,,,,,,51.2119,,,,53.3029,,,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.6868,47.023,27/2/2016
13,13,,,,,,,50.0139,50.7115,,,,,,,,51.2119,49.1342,,,53.332,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.6584,47.0095,27/2/2016
14,14,,,,,,,50.0482,50.7055,,,,,,,,,49.1342,,,53.3557,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.7116,47.0086,27/2/2016
15,15,,,,,,,50.0411,50.6475,,,,,,,,,49.1342,,,53.3262,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,,,92.9479,90.2407,49.93,49.93,,,,,,94.9506,,94.9506,48.7079,47.042,27/2/2016
16,16,,,,61.205,,,49.9027,52.7305,,,,,,,,,49.1342,,,53.3001,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,,,92.9479,90.2407,49.93,49.93,,,,,,94.9506,,94.9506,48.7108,47.0079,27/2/2016
17,17,,,,61.205,,,49.799,,,,,,,,,51.2119,49.1342,,,53.3136,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,,,92.9479,90.2407,49.93,49.93,,,,,,94.9506,,94.9506,48.7153,47.0111,27/2/2016
18,18,,,,61.1791,,,49.7761,52.4701,,,,,,,,51.2119,49.1342,,,53.3346,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.6186,46.9525,27/2/2016
19,19,,,,61.1833,,,49.7687,50.6371,,,,,,,,51.2119,49.1342,,,53.2597,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.5906,46.9595,27/2/2016
20,20,,,,,,,49.7553,50.6756,,,,,,,,51.2119,49.1342,,,53.2379,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.6158,47.0525,27/2/2016
21,21,,,,,,,49.7388,51.611,,,,,,,,51.2119,49.1342,,,53.2287,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,50.811,94.9506,,94.9506,48.8056,47.0952,27/2/2016
22,22,,,,,,,50.1404,58.0609,,,,,,,,51.2119,49.1342,,,53.2379,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,,94.9506,,94.9506,48.8646,47.0952,27/2/2016
23,23,,,,,,,,,,,,,,,,,,,,53.2251,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,,94.9506,,94.9506,48.822,47.0952,27/2/2016
0,0,,,,,,,,,,,,,,,,,,,,53.2265,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,,,92.9479,90.2407,49.93,49.93,,,,,,94.9506,,94.9506,48.8185,47.0952,28/2/2016
1,1,,,,,,,,,,,,,,,,,,,,53.2773,,44.69,,,50.842,,,116.9836,114.7363,49.73,,,,,92.9479,90.2407,49.93,49.93,,,,,,94.9506,,94.9506,50.305,47.0181,28/2/2016
2,2,,,,,,,,,,,,,,,,,,,,53.2731,,44.69,,,50.842,,,116.9836,114.7363,49.73,,,,,92.9479,90.2407,,49.93,,,,,,94.9506,,94.9506,,46.9839,28/2/2016
3,3,,,,,,,,,,,,,,,,,,,,53.27,,44.69,,,50.842,,,116.9836,114.7363,49.73,,,,,92.9479,90.2407,,49.93,,,,,,94.9506,,94.9506,,46.9749,28/2/2016
4,4,,,,,,,,,,,,,,,,,,,,53.2793,,44.69,,,50.842,,,116.9836,114.7363,49.73,,,,,92.9479,90.2407,,49.93,,,,,,94.9506,,94.9506,,46.9757,28/2/2016
5,5,,,,,,,,,,,,,,,,,,,,53.2716,,44.69,,,50.842,,,116.9836,114.7363,49.73,,,50.84,,92.9479,90.2407,,49.93,,,,,,94.9506,,94.9506,,47.0693,28/2/2016
6,6,,,,,,,,,,,,,,,,,,,,53.2879,,44.69,,,50.842,,,116.9836,114.7363,49.73,,,50.84,,92.9479,90.2407,,49.93,,,,,,94.9506,,94.9506,,47.2041,28/2/2016
7,7,,,,,,,,,,,,,,,,,,,,53.3114,,44.69,,,50.842,,,116.9836,114.7363,49.73,,,50.84,,92.9479,90.2407,,49.93,,,,,,94.9506,,94.9506,,47.191,28/2/2016
8,8,,,,,,,,,,,,,,,,,,,,53.2759,,44.69,,,50.842,,,116.9836,114.7363,49.73,,,50.84,,92.9479,90.2407,,49.93,,,,,,94.9506,,94.9506,,47.1235,28/2/2016
9,9,,,,,,,,,,,,,,,,,,,,53.3368,,44.69,,,50.842,,,116.9836,114.7363,49.73,,,50.84,,92.9479,90.2407,,49.93,,,,,,94.9506,,94.9506,,46.979,28/2/2016
10,10,,,,,,,,,,,,,,,,,,,,53.282,,44.69,,,50.842,,,116.9836,114.7363,49.73,,,50.84,,92.9479,90.2407,,49.93,,,,,,94.9506,,94.9506,55.9426,46.9457,28/2/2016
11,11,,,,,,,,,,,,,,,,,,,,53.2782,,44.69,,,50.842,,,116.9836,114.7363,49.73,,,50.84,,92.9479,90.2407,,49.93,,,,,,94.9506,,94.9506,49.6469,46.9945,28/2/2016
12,12,,,,,,,,,,,,,,,,,,,,53.2604,,44.69,,,50.842,,,116.9836,114.7363,49.73,,,50.84,,92.9479,90.2407,,49.93,,,,51.745,,94.9506,,94.9506,49.0666,46.984,28/2/2016
13,13,,,,,,,,,,,,,,,,,,,,53.2829,,44.69,,,50.842,,,116.9836,114.7363,49.73,,,50.84,,92.9479,90.2407,,49.93,,,,51.745,,94.9506,,94.9506,49.0774,46.9748,28/2/2016
14,14,,,,,,,,,,,,,,,,,,,,53.3027,,44.69,,,50.842,,,116.9836,114.7363,49.73,,,50.84,,92.9479,90.2407,,49.93,,,,51.745,,94.9506,,94.9506,49.0273,46.9892,28/2/2016
15,15,,,,,,,,,,,,,,,,,,,,53.2866,,44.69,,,50.842,,,116.9836,114.7363,49.73,,,50.84,,92.9479,90.2407,,49.93,,,,51.745,,94.9506,,94.9506,48.9832,47.0412,28/2/2016
16,16,,,,,,,,,,,,,,,,,,,,53.3201,,44.69,,,50.842,,,116.9836,114.7363,49.73,,,50.84,,92.9479,90.2407,,49.93,,,,51.745,,94.9506,,94.9506,48.9811,47.0394,28/2/2016
17,17,,,,,,,,,,,,,,,,51.2119,,,,53.2515,,44.69,,,50.842,,,116.9836,114.7363,49.73,,,,,92.9479,90.2407,,49.93,,,,51.745,,94.9506,,94.9506,48.986,47.0388,28/2/2016
18,18,,,,,,,50.3169,54.0793,,,,,,,,51.2119,49.1342,,,53.2306,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,51.745,,94.9506,,94.9506,48.6769,46.9199,28/2/2016
19,19,,,,,,,49.7692,50.6162,,,,,,,,51.2119,49.1342,,,53.2651,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,51.745,,94.9506,,94.9506,48.8395,47.0046,28/2/2016
20,20,,,,,,,49.7684,50.621,,,,,,,,51.2119,49.1342,,,53.2773,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,,94.9506,,94.9506,48.8177,47.0617,28/2/2016
21,21,,,,,,,49.7402,50.9965,,,,,,,,51.2119,49.1342,,,53.2743,,44.69,,,50.842,,,116.9836,114.7363,49.73,49.73,,50.84,,92.9479,90.2407,49.93,49.93,,,,,,94.9506,,94.9506,48.8614,47.0572,28/2/2016
22,22,,,,,,,50.0949,56.8433,,,,,,,,51.2119,49.1342,,,53.2971,,44.69,,,,,,116.9836,114.7363,49.73,49.73,,,,92.9479,90.2407,,49.93,,,,,,94.9506,,94.9506,48.7433,46.9487,28/2/2016
23,23,,,,,,,,,,,,,,,,,49.1342,,,53.2881,,44.69,,,,,,116.9836,114.7363,49.73,49.73,,,,92.9479,90.2407,,49.93,,,,,,94.9506,,94.9506,48.7139,47.0214,28/2/2016
0,0,,,,,,,,,,,,,,,,,,,,53.7082,,44.69,,,,,,116.9836,114.7363,49.904,,,,,92.9479,90.2407,,50.78,,,,,,94.9506,,94.9506,49.1447,47.2765,29/2/2016
1,1,,,,,,,,,,,,,,,,,,,,53.6644,,44.69,,,,,,116.9836,114.7363,49.904,,,,,92.9479,90.2407,,50.78,,,,,,94.9506,,94.9506,49.1387,47.3416,29/2/2016
2,2,,,,,,,,,,,,,,,,,,,,53.6777,,44.69,,,,,,116.9836,114.7363,49.904,,,,,92.9479,90.2407,,50.78,,,,,,94.9506,,94.9506,49.1345,47.3747,29/2/2016
3,3,,,,,,,,,,,,,,,,,,,,53.6771,,44.69,,,,,,116.9836,114.7363,49.904,,,,,92.9479,90.2407,,50.78,,,,,,94.9506,,94.9506,49.1282,47.2777,29/2/2016
4,4,,,,,,,,,,,,,,,,,,,,53.6674,,44.69,,,,,,116.9836,114.7363,49.904,,,,,92.9479,90.2407,,50.78,,,,,,94.9506,,94.9506,49.1296,47.4253,29/2/2016
5,5,,,,,,,,,,,,,,,,,49.4353,,,53.695,,44.69,,,,,,116.9836,114.7363,49.904,,,,,92.9479,90.2407,,50.78,,,,,,94.9506,,94.9506,49.1628,47.2516,29/2/2016
6,6,,,,,,,,,,,,,,,,,49.4353,,,53.6755,,44.69,,,,,,116.9836,114.7363,49.904,,,,,92.9479,90.2407,,50.78,,,,,,94.9506,,94.9506,49.0519,47.3493,29/2/2016
7,7,,,,,,,,53.4336,,,,,,,,,49.4353,,,53.6967,,44.69,,,,,,116.9836,114.7363,49.904,,,,,92.9479,90.2407,,50.78,,,,,,94.9506,,94.9506,49.0489,47.3002,29/2/2016
8,8,,,,,,,50.5022,51.0313,,,,,,,,51.5115,49.4353,,,53.6902,,44.69,,,,,,116.9836,114.7363,49.904,49.904,,,,92.9479,90.2407,,50.78,,,,,51.128,94.9506,,94.9506,48.9448,47.2798,29/2/2016
9,9,,,,,,,50.292,51.0397,,53.0612,,,,,,51.5115,49.4353,,,53.6863,,44.69,,,,,,116.9836,114.7363,49.904,49.904,,,,92.9479,90.2407,50.78,50.78,,,,,51.128,94.9506,,94.9506,48.9172,47.2976,29/2/2016
10,10,,,,,,,50.3069,51.0597,,51.2731,,,,,,51.5115,49.4353,,,53.45,,44.69,,51.14,,,,116.9836,114.7363,49.904,49.904,,51.21,,92.9479,90.2407,50.78,50.78,,,,,51.128,94.9506,,94.9506,48.8955,47.3136,29/2/2016
11,11,,,,,,,50.2986,50.9986,,51.3008,,,,,,51.5115,49.4353,,,51.6994,,44.69,,51.14,,,,116.9836,114.7363,49.904,49.904,,51.21,,92.9479,90.2407,50.78,50.78,,,,,51.128,94.9506,,94.9506,48.8807,47.2786,29/2/2016
12,12,,,,,,,50.2912,51,,51.4439,,,,,,51.5115,49.4353,,,53.4665,,44.69,,51.14,,,,116.9836,114.7363,49.904,49.904,,51.21,,92.9479,90.2407,50.78,50.78,,,,,51.128,94.9506,,94.9506,49.0811,47.2665,29/2/2016
13,13,,,,,,,50.3019,51.0341,,51.4507,,,,,,51.5115,49.4353,,,53.041,,44.69,,51.14,,,,116.9836,114.7363,49.904,49.904,,51.21,,92.9479,90.2407,50.78,50.78,,,,,51.128,94.9506,,94.9506,48.9197,47.2508,29/2/2016
14,14,,,,,,,50.3187,51.0431,,51.4532,,,,,,51.5115,49.4353,,,51.8592,,44.69,,51.14,,,,116.9836,114.7363,49.904,49.904,,51.21,,92.9479,90.2407,50.78,50.78,,,,52.065,51.128,94.9506,,94.9506,49.0262,47.2722,29/2/2016
15,15,,,,,,,50.4211,51.0281,,51.3288,,,,,,51.5115,49.4353,,,52.3104,,44.69,,51.14,,,,116.9836,114.7363,49.904,49.904,,51.21,,92.9479,90.2407,50.78,50.78,,,,52.065,51.128,94.9506,,94.9506,48.8423,47.2647,29/2/2016
16,16,,,,,,,50.3037,51.025,,51.9788,,,,,,51.5115,49.4353,,,53.6648,,44.69,,51.14,,,,116.9836,114.7363,49.904,49.904,,51.21,,92.9479,90.2407,50.78,50.78,,,,52.065,51.128,94.9506,,94.9506,48.9848,47.2951,29/2/2016
17,17,,,,,,,50.3001,50.959,,,,,,,,51.5115,49.4353,,,53.6593,,44.69,,51.14,,,,116.9836,114.7363,49.904,49.904,,,,92.9479,90.2407,50.78,50.78,,,,,51.128,94.9506,,94.9506,49.3075,47.3847,29/2/2016
18,18,,,,,,,50.1489,50.9283,,51.7443,,,,,,51.5115,49.4353,,,53.7069,,44.69,,51.14,,,,116.9836,114.7363,49.904,49.904,,51.21,,92.9479,90.2407,50.78,50.78,,,,,51.128,94.9506,,94.9506,48.9543,47.3507,29/2/2016
19,19,,,,,,,50.0795,50.932,,51.2723,,,,,,51.5115,49.4353,,,53.6808,,44.69,,51.14,,,,116.9836,114.7363,49.904,49.904,,51.21,,92.9479,90.2407,50.78,50.78,,,,,51.128,94.9506,,94.9506,48.8928,47.3342,29/2/2016
20,20,,,,,,,50.0671,50.9245,,53.189,,,,,,51.5115,49.4353,,,53.7164,,44.69,,51.14,,,,116.9836,114.7363,49.904,49.904,,51.21,,92.9479,90.2407,50.78,50.78,,,,,51.128,94.9506,,94.9506,48.9158,47.3377,29/2/2016
21,21,,,,,,,50.0723,50.9237,,,,,,,,51.5115,49.4353,,,53.6987,,44.69,,51.14,,,,116.9836,114.7363,49.904,49.904,,51.21,,92.9479,90.2407,50.78,50.78,,,,,51.128,94.9506,,94.9506,48.9146,47.3806,29/2/2016
22,22,,,,,,,50.0741,53.0991,,,,,,,,51.5115,49.4353,,,53.649,,44.69,,51.14,,,,116.9836,114.7363,49.904,49.904,,,,92.9479,90.2407,50.78,50.78,,,,,51.128,94.9506,,94.9506,49.1434,47.3326,29/2/2016
23,23,,,,,,,50.5702,,,,,,,,,,49.4353,,,53.6361,,44.69,,,,,,116.9836,114.7363,49.904,49.904,,,,92.9479,90.2407,50.78,50.78,,,,,51.128,94.9506,,94.9506,49.147,47.3796,29/2/2016
