,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
16,16,,,,,,,,,,,242.626,,,,161.952,153.915,,,198.7117,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,154.8866,15/9/2013
17,17,171.3367,171.5589,171.2801,,,,,165.1118,,,242.626,,,,161.952,153.915,,,198.6457,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.8137,155.9221,15/9/2013
18,18,169.42,169.1686,169.3759,,174.4112,161.0739,167.6574,164.7676,,,242.626,,,,161.952,153.915,,,198.6521,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,154.8979,15/9/2013
19,19,173.2049,174.6563,171.6284,,179.0347,160.5101,160.7651,164.7541,165.2801,,,,,,161.952,153.915,,,198.4672,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,154.9356,15/9/2013
20,20,,,,,,160.6474,160.866,164.6959,160.9944,,,,,,161.952,153.915,,,198.4342,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,154.9255,15/9/2013
21,21,,,,,,160.6649,160.9153,,161.3155,,,,,,161.952,153.915,,,198.4387,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.24,155.1173,15/9/2013
22,22,,,,,,160.6754,173.0471,,168.7317,,,,,,,153.915,,,198.5125,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.4644,156.8391,15/9/2013
23,23,,,,,,162.2776,,,,,,,,,161.952,153.915,,,198.4745,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.24,156.8391,15/9/2013
0,00,,,,,,,,,,,,,,,,153.827,,,198.3478,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1526,156.6497,16/9/2013
1,01,,,,,,,,,,,,,,,,153.827,,,198.3816,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1526,156.8138,16/9/2013
2,02,,,,,,,,,,,,,,,,153.827,,,198.405,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.4857,157.2498,16/9/2013
3,03,,,,,,,,,,,,,,,,153.827,,,198.5442,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,150.0098,156.634,16/9/2013
4,04,,,,,,164.833,,,,,,,,,,153.827,,,198.5021,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,150.0212,156.295,16/9/2013
5,05,,,,,,161.2093,,,,,,,,,,153.827,,,198.664,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,150.0297,156.2464,16/9/2013
6,06,,,,,,160.4904,,,,,,,,,,153.827,,,198.4553,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.8857,156.4404,16/9/2013
7,07,,,,,,160.5158,165.2976,,,,,,,,161.865,153.827,,,198.516,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1526,156.2436,16/9/2013
8,08,,180.5279,,,,160.6323,160.7778,,,,,,,,,153.827,,,198.4716,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1526,156.0264,16/9/2013
9,09,,169.2187,,172.2237,174.0013,160.7075,160.7754,,,,,,,,,153.827,,,198.4671,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.2865,156.6042,16/9/2013
10,10,,169.0955,,170.462,182.1636,160.7928,160.8394,,,,,,,,,153.827,,,198.4949,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.329,156.8103,16/9/2013
11,11,,169.1829,,170.4395,174.1897,160.787,160.9683,,,,,,,,,153.827,,,198.7449,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1526,156.7921,16/9/2013
12,12,,169.1621,,170.4088,174.9977,160.8069,161.0972,,,,,,,,,153.827,,,198.5913,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,150.0761,156.672,16/9/2013
13,13,,169.1293,,170.4046,175.0642,160.827,161.0608,,,,,,,,,153.827,,,198.5171,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.3727,155.8723,16/9/2013
14,14,,169.1439,,170.4153,175.0087,160.838,161.1689,,,,,,,,,153.827,,,198.4964,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1526,156.7915,16/9/2013
15,15,,169.1844,,170.4174,,160.8657,160.9744,,,,,,,,,153.827,,,198.4915,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1526,156.7915,16/9/2013
16,16,,169.2748,,170.3594,174.955,160.4337,160.9877,,,,,,,,,153.827,,,198.4802,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1526,156.7915,16/9/2013
17,17,174.9189,169.2264,174.1418,170.3515,172.872,159.9809,160.9789,165.2254,,,,,,,161.865,153.827,,,198.5754,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1526,155.8742,16/9/2013
18,18,169.0377,169.1955,168.8537,170.4045,172.8617,159.6365,160.8907,164.3225,,,238.245,,,,161.865,153.827,,,198.5524,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1526,155.1652,16/9/2013
19,19,171.6207,169.1631,169.3052,173.0989,174.9139,159.7748,160.8546,164.6085,,,238.245,,,,161.865,153.827,,,198.534,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.4259,156.4103,16/9/2013
20,20,,173.2713,174.4487,,,162.6207,160.8425,164.7657,,,238.245,,,,161.865,153.827,,,198.5472,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1526,155.0239,16/9/2013
21,21,,,,,,160.6245,166.4771,164.8871,174.0832,238.245,238.245,,,,161.865,153.827,,,198.5437,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.3438,155.3877,16/9/2013
22,22,,,,,,160.0395,163.8277,165.329,,,,,,,161.865,153.827,,,198.557,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.4639,156.507,16/9/2013
23,23,,,,,,159.7099,188.392,,,,,,,,,153.827,,,198.5246,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,150.0906,155.279,16/9/2013
0,00,,,,,,160.8442,,,,,,,,,,153.827,,,198.5048,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,150.0852,156.7066,17/9/2013
1,01,,,,,,,,,,,,,,,,153.827,,,198.4995,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,150.0805,156.6098,17/9/2013
2,02,,,,,,,,,,,,,,,,153.827,,,198.5198,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,,149.3866,156.5322,17/9/2013
3,03,,,,,,,,,,,,,,,,153.827,,,198.4784,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,,150.062,156.6965,17/9/2013
4,04,,,,,,161.6993,,,,,,,,,,153.827,,,198.4791,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,,149.3818,155.92,17/9/2013
5,05,,,,,,159.6817,163.9622,,,,,,,,,153.827,,,198.4746,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,,149.1526,156.2163,17/9/2013
6,06,,,,,,160.1116,160.7078,,,,,,,,161.865,153.827,,,198.4844,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,,149.2209,155.7182,17/9/2013
7,07,,,,,,160.6537,160.7298,165.1442,166.9108,,,,,,161.865,153.827,,,198.4538,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,,149.2473,156.1237,17/9/2013
8,08,172.3822,178.8068,173.674,,,159.8677,160.7317,165.5816,161.8316,,,,,,161.865,,,,198.4633,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,,149.2003,155.6171,17/9/2013
9,09,169.281,168.8165,169.3077,,,159.7921,160.5803,165.9602,161.8201,,,,,,161.865,,,,198.3357,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,,149.2287,155.3242,17/9/2013
10,10,169.2774,169.139,169.3679,181.8062,,160.5577,160.5261,165.9672,161.8157,,,,,,161.865,,,,198.3801,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,,149.1985,155.3274,17/9/2013
11,11,169.2779,169.1672,169.9584,170.6267,,160.5695,160.5502,165.9851,161.8524,,,,,,161.865,,,,198.6974,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,,149.2336,156.2047,17/9/2013
12,12,169.3165,169.1959,176.1435,182.5539,,160.5859,160.7926,165.9578,161.8564,,,,,,161.865,,,,198.7686,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,,149.1909,155.4132,17/9/2013
13,13,169.3166,169.1934,170.6045,170.9034,,161.131,160.851,165.963,161.5209,,,,,,161.865,,,,198.851,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,,149.2006,156.0914,17/9/2013
14,14,169.2878,169.1585,170.4316,170.2639,,161.8345,160.901,165.9574,161.3937,,,,,,161.865,,,,198.9044,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,,149.1915,156.8886,17/9/2013
15,15,169.2642,169.1549,169.6425,173.0254,,161.5455,160.901,165.9654,161.1803,,,,,,161.865,,,,198.8861,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.2096,156.7237,17/9/2013
16,16,170.4986,171.6782,169.29,,,160.7197,160.8361,165.9681,160.9168,,,,,,161.865,,,,198.7834,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.2013,156.2123,17/9/2013
17,17,183.1094,172.4653,169.2833,181.3977,,160.638,160.824,165.9486,160.9123,,,,,,161.865,,,,198.6594,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1526,156.0041,17/9/2013
18,18,170.4445,169.0577,169.3753,170.275,174.1198,160.0779,160.8099,165.9604,160.9039,,,,,,161.865,,,,193.1358,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1546,154.8854,17/9/2013
19,19,169.3179,169.1411,169.4293,170.4064,173.8981,159.6666,160.7945,165.9562,160.9003,,,,,,161.865,,,,195.1749,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1529,155.2937,17/9/2013
20,20,171.6037,172.9566,169.4294,177.2361,185.8147,159.6493,160.7981,165.6062,160.9314,,,,,,161.865,,,,198.5062,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1529,155.1343,17/9/2013
21,21,,,173.3175,,,159.6175,160.7692,165.5245,161.5999,,,,,,161.865,,,,198.5006,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1528,155.176,17/9/2013
22,22,,,,,,159.648,160.7788,,172.211,,,,,,161.865,,,,198.4686,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1592,155.7612,17/9/2013
23,23,,,,,,159.6471,166.4528,,,,,,,,,,,,198.35,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1604,156.6335,17/9/2013
0,00,,,,,,159.868,,,,,,,,,,,,,198.394,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1624,156.7441,18/9/2013
1,01,,,,,,163.4601,,,,,,,,,,,,,198.4139,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.162,156.7293,18/9/2013
2,02,,,,,,,,,,,,,,,,,,,198.513,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1574,156.7409,18/9/2013
3,03,,,,,,,,,,,,,,,,,,,198.5051,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1573,156.5525,18/9/2013
4,04,,,,,,159.9981,,,,,,,,,,,,,198.4644,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.2073,155.5933,18/9/2013
5,05,,,,,,159.6321,163.8534,,,,,,,,,,,,198.5468,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.169,155.9993,18/9/2013
6,06,,,,,,159.6419,160.9826,,166.4322,,,,,,,,,,198.4678,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1618,155.1743,18/9/2013
7,07,,,,,,159.6332,160.9723,165.5712,161.5815,,,,,,161.865,,,,198.4132,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1635,154.8751,18/9/2013
8,08,173.1361,171.1802,171.8815,,,159.6456,161.0428,165.8292,161.6762,,,,,,161.865,,,,198.4926,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.414,155.2593,18/9/2013
9,09,170.533,169.1628,170.2491,173.8107,,160.5845,161.1756,165.9748,161.7036,,,,,,161.865,,,,198.5419,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1596,155.8906,18/9/2013
10,10,170.5172,169.1972,170.4415,170.3692,175.1424,160.6646,161.2364,165.9669,161.6839,,,,,,161.865,,,,198.4976,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1567,156.3665,18/9/2013
11,11,170.5325,169.3118,170.5018,170.2961,172.8939,160.6675,161.4481,165.9521,161.6515,,,,,,161.865,,,,194.5624,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1665,155.7646,18/9/2013
12,12,170.5594,169.3157,170.4628,170.3502,177.3253,159.8957,161.6124,165.9719,161.6729,,,,,,161.865,,,,198.6409,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.169,156.6514,18/9/2013
13,13,170.4716,169.2767,170.4354,170.3431,,159.6812,161.7039,165.9827,161.6538,,,,,,161.865,,,,198.7083,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1651,156.1007,18/9/2013
14,14,170.5494,169.2844,170.4542,170.2665,,159.6803,161.446,165.9492,161.6708,,,,,,161.865,,,,198.7444,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1667,156.5985,18/9/2013
15,15,170.08,169.3008,169.611,170.3239,,159.7075,160.9329,165.855,161.6966,,,,,,161.865,,,,198.7504,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1683,156.758,18/9/2013
16,16,170.674,171.7598,169.325,176.6907,,159.7013,160.8218,165.9875,161.0522,,,,,,161.865,,,,198.8272,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.164,156.7846,18/9/2013
17,17,181.2855,172.2603,169.3544,178.7949,184.9002,159.7027,160.7255,165.9646,160.9319,,,,,,161.865,,,,198.7764,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1687,156.1531,18/9/2013
18,18,169.5848,168.9462,169.3828,170.0066,173.0339,159.6931,160.593,165.9575,161.203,,,,,,161.865,,,,192.7123,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1569,156.2354,18/9/2013
19,19,169.2688,169.1439,169.4285,170.2874,174.2914,159.6268,160.5744,165.9478,161.1652,,,,,,161.865,,,,192.947,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1571,156.0432,18/9/2013
20,20,169.5103,172.6167,169.4826,174.2765,186.3682,159.6559,160.7595,164.897,161.1963,,,,,,161.865,,,,198.5883,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1755,155.8981,18/9/2013
21,21,178.043,,173.5251,,,159.6446,160.7657,165.252,162.2847,,,,,,161.865,,,,198.5168,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1721,155.4442,18/9/2013
22,22,,,,,,160.0504,160.614,165.4477,172.9713,,,,,,161.865,,,,198.4626,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.5168,156.4591,18/9/2013
23,23,,,,,,160.1203,167.3283,165.4253,,,,,,,161.865,,,,198.446,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1762,155.9503,18/9/2013
0,00,,,,,,159.6573,,,,,,,,,,,,,198.4181,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1528,154.8386,19/9/2013
1,01,,,,,,159.6545,,,,,,,,,,,,,198.441,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1755,154.9741,19/9/2013
2,02,,,,,,159.6912,,,,,,,,,,,,,198.4211,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,151.4437,155.6718,19/9/2013
3,03,,,,,,159.6935,186.2869,,,,,,,,,,,,198.4098,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.9476,154.7745,19/9/2013
4,04,,,,,,159.6775,164.0535,,,,,,,,,,,,198.4671,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1765,156.1568,19/9/2013
5,05,,,,,,159.6927,160.7663,,170.602,,,,,,,,,,198.4961,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1629,155.732,19/9/2013
6,06,,,,,,159.6853,160.9834,,162.3173,,,,,,,,,,198.5006,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1694,155.095,19/9/2013
7,07,,,,,,159.684,160.9938,165.4943,162.1954,,,,,,161.865,,,,198.458,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1698,155.8974,19/9/2013
8,08,173.6461,172.6904,173.3039,,,159.6866,160.7198,165.6744,161.7143,,,,,,161.865,,,,198.3974,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.167,156.6798,19/9/2013
9,09,169.128,168.9012,168.9663,185.6208,,159.6774,160.8361,165.4925,161.6776,,,,,,161.865,,,,198.3798,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1675,155.9495,19/9/2013
10,10,169.3021,169.0945,169.2452,172.537,183.8212,159.6133,160.9643,165.3074,161.7002,238.245,238.245,,,,161.865,,,,198.3812,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1662,155.3089,19/9/2013
11,11,169.293,169.1031,169.2917,170.2708,173.0678,159.6985,161.0986,165.2858,161.6765,,,,,,161.865,,,,198.3737,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1733,156.6045,19/9/2013
12,12,169.4218,169.2371,169.3799,170.3968,176.65,159.8692,160.8966,165.2398,161.7172,,,,,,161.865,,,,198.3722,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1716,156.6733,19/9/2013
13,13,169.3368,169.2745,169.4931,170.3863,,159.686,160.9653,165.2326,161.6562,,,,,,161.865,,,,198.435,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1665,156.5502,19/9/2013
14,14,169.2603,169.2562,169.5531,173.3043,,159.6782,160.8235,165.2584,161.309,,,,,,161.865,,,,198.4125,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.9076,156.4829,19/9/2013
15,15,169.3137,169.2682,169.5738,,,159.686,160.7949,165.2569,161.0794,,,,,,161.865,,,,198.4489,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.3919,155.6598,19/9/2013
16,16,169.3129,171.3166,173.1292,,,159.7035,160.9486,164.826,160.7806,,,,,,161.865,,,,198.5939,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.557,156.0274,19/9/2013
17,17,169.2598,171.2528,171.1777,186.252,,159.7109,165.2741,164.6301,160.6162,,,,,,161.865,,,,198.6086,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1773,156.2743,19/9/2013
18,18,169.2208,169.0343,169.296,171.3589,,159.6626,160.6845,164.5361,160.5811,,,,,,161.865,,,,198.6112,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1636,156.5576,19/9/2013
19,19,169.219,169.9664,172.9396,174.6642,,159.121,160.5574,164.5707,160.6271,,238.245,,,,161.865,,,,198.4682,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1599,156.3285,19/9/2013
20,20,171.7851,172.8193,,,,159.1059,160.5975,164.4334,160.6658,,238.245,,,,161.865,,,,198.4841,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1706,156.481,19/9/2013
21,21,,,,,,159.0945,160.5659,165.5016,164.1053,,,,,,161.865,,,,198.5401,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1611,156.2225,19/9/2013
22,22,,,,,,159.0953,161.6769,165.4347,,,,,,,161.865,,,,198.5886,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,150.3629,155.9591,19/9/2013
23,23,,,,,,159.0941,175.1235,,,,,,,,,,,,198.5717,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,150.4176,156.3298,19/9/2013
0,00,,,,,,159.0817,,,,,,,,,,,,,198.595,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1701,156.5342,20/9/2013
1,01,,,,,,161.1612,,,,,,,,,,,,,198.6108,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1697,156.6885,20/9/2013
2,02,,,,,,,,,,,,,,,,,,,198.5962,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1622,156.8037,20/9/2013
3,03,,,,,,,,,,,,,,,,,,,198.6006,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1758,156.7606,20/9/2013
4,04,,,,,,159.9863,168.6746,,,,,,,,,,,,198.6285,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1839,155.7639,20/9/2013
5,05,,,,,,159.0434,160.5025,,170.5454,,,,,,,,,,198.6481,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1695,156.3153,20/9/2013
6,06,,,,,,159.0297,160.5443,,160.9736,,,,,,161.865,,,,198.6741,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.186,156.1136,20/9/2013
7,07,,,,,,159.0698,160.5257,,161.0336,,,,,,161.865,,,,198.6244,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1798,156.3346,20/9/2013
8,08,174.6811,175.9599,,,,159.1032,160.6877,165.0513,161.5553,,,,,,161.865,,,,198.554,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1856,155.527,20/9/2013
9,09,169.6164,169.1418,,,,159.1115,160.812,164.6502,162.0179,,,,,,161.865,,,,198.6133,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1884,156.4378,20/9/2013
10,10,169.2337,169.117,172.2661,,,159.1234,160.8321,164.6457,161.9726,,,,,,161.865,,,,198.6176,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1718,156.4008,20/9/2013
11,11,169.2676,169.0763,170.6598,,,159.077,160.8264,164.6142,161.952,,,,,,161.865,,,,198.5849,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1876,156.0687,20/9/2013
12,12,169.3018,169.306,179.3064,,,159.1086,160.8198,164.6274,162.0214,,,,,,161.865,,,,198.5969,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1934,156.6224,20/9/2013
