,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
19,19,158.9163,,158.3449,,,149.0923,153.3595,152.0221,151.7332,,,,,,150.985,,,184.78,194.4927,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.386,144.4155,22/7/2012
20,20,160.8577,,160.4022,,,149.0894,152.0155,152.086,151.7176,,,,,,150.985,,,184.8459,194.5179,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.376,144.4203,22/7/2012
21,21,,,,,,149.0917,158.0878,152.3546,151.7261,,,,,,150.985,,,184.6314,194.5864,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.4045,144.8666,22/7/2012
22,22,,,,,,149.0876,,,155.5515,,,,,,150.985,,,184.7622,194.668,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3518,144.6873,22/7/2012
23,23,,,,,,149.1018,,,,,,,,,150.985,,,184.7622,194.6422,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3552,144.2175,22/7/2012
0,0,,,,,,152.8088,,,,,,,,,154.722,,,189.7039,199.8864,,,,153,153,,,,63.371,,,,,154.059,,65.6,65.6,142.0945,147.924,23/7/2012
1,1,,,,,,152.8159,,,,,,,,,154.722,,,189.7571,199.8091,,,,153,153,,,,63.371,,,,,154.059,,65.6,65.6,142.0988,147.924,23/7/2012
2,2,,,,,,152.819,,,,,,,,,154.722,,,189.6464,199.6575,,,,153,153,,,,63.371,,,,,154.059,,65.6,65.6,143.1869,147.9045,23/7/2012
3,3,,,,,,152.8211,,,167.944,,,,,,154.722,,,189.7039,199.7049,,,,153,153,,,,63.371,,,,,154.059,,65.6,65.6,142.0953,148.2658,23/7/2012
4,4,,,,,,152.8217,,,158.577,,,,,,154.722,,,189.7039,199.7582,,,,153,153,,,,63.371,,,,,154.059,,65.6,65.6,142.1131,149.0111,23/7/2012
5,5,,,,,,153.0106,,,155.4093,,,,,,154.722,,,189.7039,199.9548,,,,153,153,,,,63.371,,,,,154.059,,65.6,65.6,142.1037,148.6579,23/7/2012
6,6,,,,,,153.6271,,,155.4253,,,,,,154.722,,,189.7039,199.9638,,,,153,153,,,,63.371,,,,,154.059,,65.6,65.6,142.1128,148.1622,23/7/2012
7,7,,,,,,153.6493,,155.882,155.4807,,,,,,154.722,,,189.6974,199.924,,,,153,153,155,155,,63.371,,,,155.411,154.059,,65.6,65.6,142.1123,148.1622,23/7/2012
8,8,166.2712,,164.0774,,,153.6718,160.8025,155.9181,155.5314,,,,,,154.722,,,189.6605,199.8943,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.1486,148.2384,23/7/2012
9,9,162.2727,,162.2964,,,153.686,158.8637,155.4533,155.5593,,,,,,154.722,,,189.6425,199.8022,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.1283,148.1897,23/7/2012
10,10,162.2713,162.4334,162.3275,168.73,,153.6786,158.7976,155.4479,155.5345,,,,,,154.722,,,189.6066,199.9239,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.1745,148.0772,23/7/2012
11,11,162.1981,162.4334,162.3824,163.3375,,153.6628,159.7551,155.8053,155.5481,,,,,,154.722,,,189.6172,199.9832,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.1282,147.9358,23/7/2012
12,12,162.2711,162.4334,162.3526,163.3088,,153.6539,159.9863,155.8184,155.5518,,,,,,154.722,,,189.6784,199.9473,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.1373,147.9358,23/7/2012
13,13,163.1433,162.782,162.4094,164.2201,,154.3234,159.7043,155.8237,155.5764,,,,,,154.722,,,189.8331,200.0166,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.1252,147.9358,23/7/2012
14,14,162.8597,163.0486,162.634,163.867,164.4129,154.5103,157.7861,155.8284,155.5535,222.695,222.695,,,,154.722,,,185.0727,199.8601,164.758,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.206,147.8803,23/7/2012
15,15,163.2933,163.0486,163.5418,163.3383,164.4971,153.7119,157.6272,155.8188,155.5775,,,,,,154.722,,,189.3962,199.9847,164.758,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.1627,148.7711,23/7/2012
16,16,162.3004,163.0486,162.7038,166.3215,169.4636,153.65,155.1571,155.825,155.1432,,,,,,154.722,,,189.8477,199.9378,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.1738,148.6654,23/7/2012
17,17,162.3024,,162.5518,,,153.4804,155.0177,155.8392,155.5056,,,,,,154.722,,,189.6006,199.8319,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.1585,148.1265,23/7/2012
18,18,162.2789,162.006,162.5195,164.5206,164.8615,153.507,155.0325,155.8194,155.5429,,,,,,154.722,,,189.6597,199.7966,164.758,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.494,148.6799,23/7/2012
19,19,162.2332,162.0489,162.5141,163.3212,165.0169,153.5526,155.0349,155.7975,155.5304,,,,,,154.722,,,189.488,199.8016,164.758,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.1584,148.2212,23/7/2012
20,20,162.2553,162.0489,162.5053,165.7958,165.0169,153.5968,155.1038,155.8457,155.5217,,,,,,154.722,,,189.488,199.7536,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.1525,147.8019,23/7/2012
21,21,165.2325,162.0489,165.5968,,,153.6251,155.2322,155.8793,155.5527,,,,,,154.722,,,189.5139,199.7438,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.1786,148.0491,23/7/2012
22,22,,,,,,153.5835,155.1126,155.2501,158.2802,,,,,,154.722,,,189.5183,199.7208,,,,153,153,155,,,63.371,,,,155.411,,,65.6,65.6,142.1468,149.5791,23/7/2012
23,23,,,,,,153.5868,167.5095,155.2259,,,,,,,154.722,,,189.553,199.7538,,,,153,153,155,,,63.371,,,,,,,65.6,65.6,142.1197,149.465,23/7/2012
0,0,,,,,,153.575,,155.2484,,,,,,,154.722,,,189.553,199.7203,,,,153,153,155,,,63.371,,,,,,,65.6,65.6,142.3757,149.465,24/7/2012
1,1,,,,,,153.5667,,155.2376,,,,,,,154.722,,,189.351,199.8092,,,,153,153,155,,,63.371,,,,,,,65.6,65.6,142.5485,149.6227,24/7/2012
2,2,,,,,,153.5706,,155.2441,,,,,,,154.722,,,189.6402,199.8118,,,,153,153,155,,,63.371,,,,,,,65.6,65.6,142.1101,149.8663,24/7/2012
3,3,,,,,,153.5889,,155.279,,,,,,,154.722,146.931,,189.641,199.7768,,,,153,153,,,,63.371,,,,,,,65.6,65.6,142.2399,149.3768,24/7/2012
4,4,,,,,,153.5828,,155.2432,,,,,,,154.722,146.931,,189.6031,199.7842,,,,153,153,,,,63.371,,,,,,,65.6,65.6,142.1934,148.3584,24/7/2012
5,5,,,,,,153.5602,,155.2193,,,,,,,154.722,,,189.6076,199.8819,,,,153,153,155,,,63.371,,,,,,,65.6,65.6,142.9498,148.0073,24/7/2012
6,6,,,,,,153.5716,,155.2518,159.1517,,,,,,154.722,146.931,,189.6998,199.8764,,,,153,153,155,155,,63.371,,,,,,,65.6,65.6,153.7974,149.1901,24/7/2012
7,7,,,,,,153.5914,,155.8121,156.0773,,,,,,154.722,146.931,,189.5313,199.7432,,,,153,153,155,,,63.371,,,,,,,65.6,65.6,142.4144,148.1841,24/7/2012
8,8,169.6295,,,,,153.5972,167.3073,155.8251,156.0514,,,,,,154.722,146.931,,189.5313,199.7835,,,,153,153,155,155,,63.371,,,,155.411,154.059,,65.6,65.6,142.1082,147.791,24/7/2012
9,9,162.1658,,,,,153.3261,157.1185,156.3005,155.8555,,,,,,154.722,146.931,,189.574,199.803,,,,153,153,155,155,,63.371,,,,155.411,154.059,,65.6,65.6,142.1025,148.2244,24/7/2012
10,10,162.2761,167.7268,,,,153.4104,156.5231,156.3921,156.0722,,,,,,154.722,146.931,,189.8767,199.7992,,,,153,153,155,155,,63.371,,,,155.411,154.059,,65.6,65.6,142.0962,148.2256,24/7/2012
11,11,162.2639,162.4334,164.7839,,,153.4643,156.4021,155.9117,156.035,,,,,,154.722,146.931,,189.751,199.9538,,,,153,153,155,155,,63.371,,,,155.411,154.059,,65.6,65.6,142.0961,147.9845,24/7/2012
12,12,162.2562,162.4334,163.4326,,,153.522,155.5416,155.8222,156.1025,,,,,,154.722,146.931,,189.9126,200.0204,,,,153,153,155,155,,63.371,,,,155.411,154.059,,65.6,65.6,142.0941,148.7204,24/7/2012
13,13,163.3339,162.4334,163.5403,167.7514,172.8389,153.6565,155.8381,155.8274,156.4422,,,,,,154.722,146.931,,189.919,200.1931,,,,153,153,155,155,,63.371,,,,155.411,154.059,,65.6,65.6,142.0936,148.7951,24/7/2012
14,14,162.6656,162.4334,163.5679,163.3432,167.1638,153.7634,156.3473,155.7394,156.0853,,,,,,154.722,146.931,,189.919,200.1582,,,,153,153,155,155,,63.371,,,,155.411,154.059,,65.6,65.6,142.0954,148.74,24/7/2012
15,15,162.39,162.4334,163.5861,170.0148,,153.7534,156.7908,156.3629,156.8616,,,,,,154.722,146.931,,189.8081,200.2626,,,,153,153,155,155,,63.371,,,,155.411,154.059,,65.6,65.6,142.095,148.1575,24/7/2012
16,16,163.998,164.7528,167.3213,,,153.7869,155.0094,156.1481,156.2614,,,,,,154.722,146.931,,189.4528,200.1803,,,,153,153,155,155,,63.371,,,,155.411,154.059,,65.6,65.6,142.0958,148.1575,24/7/2012
17,17,,,,,,153.7844,154.8475,155.1915,156.3481,,,,,,154.722,146.931,,189.7039,200.1749,,,,153,153,155,155,,63.371,,,,155.411,154.059,,65.6,65.6,142.1004,148.4595,24/7/2012
18,18,165.0105,163.5677,164.7099,169.6382,,153.7743,154.7521,155.2054,155.9794,,,,,,154.722,146.931,,189.7039,200.0721,,,,153,153,155,155,,63.371,,,,155.411,154.059,,65.6,65.6,142.0978,148.2996,24/7/2012
19,19,162.2375,162.1258,163.5419,163.0801,,153.76,154.4914,155.1927,156.095,,,,,,154.722,146.931,,189.4611,200.2785,,,,153,153,155,155,,63.371,,,,155.411,154.059,,65.6,65.6,142.0951,147.7023,24/7/2012
20,20,162.2557,162.1258,166.1824,169.989,,153.5652,154.3271,155.1828,155.9868,,,,,,154.722,146.931,,189.4412,200.2428,,,,153,153,155,155,,63.371,,,,155.411,154.059,,65.6,65.6,142.094,147.7597,24/7/2012
21,21,164.8056,167.1804,,,,153.5523,154.3416,155.3609,155.5283,,,,,,154.722,146.931,,189.4636,200.1638,,,,153,153,155,155,,63.371,,,,155.411,154.059,,65.6,65.6,142.0959,148.5331,24/7/2012
22,22,,,,,,153.5489,154.3447,156.1995,155.5515,,,,,,154.722,146.931,,189.4532,200.0243,,,,153,153,155,155,,63.371,,,,155.411,154.059,,65.6,65.6,142.3959,148.8969,24/7/2012
23,23,,,,,,153.5464,164.2887,,156.4634,,,,,,154.722,146.931,,189.4778,200.065,,,,153,153,155,,,63.371,,,,155.411,154.059,,65.6,65.6,142.2789,148.6746,24/7/2012
0,0,,,,,,153.5345,,,165.0637,,,,,,154.722,,,189.4237,200.0641,,,,153,153,155,,,63.371,,,,,154.059,,65.6,65.6,142.1796,148.2421,25/7/2012
1,1,,,,,,153.5402,,,,,,,,,154.722,146.931,,189.4237,199.9678,,,,153,153,155,,,63.371,,,,,154.059,,65.6,65.6,142.3237,148.249,25/7/2012
2,2,,,,,,153.5295,,,,,,,,,154.722,146.931,,189.5166,200.0412,,,,153,153,155,,,63.371,,,,,154.059,,65.6,65.6,142.1726,148.1848,25/7/2012
3,3,,,,,,153.5119,,,,,,,,,154.722,146.931,,189.4553,199.8945,,,,153,153,,,,63.371,,,,,154.059,,65.6,65.6,142.0936,147.9855,25/7/2012
4,4,,,,,,153.5377,,,,,,,,,154.722,146.931,,189.4194,199.7731,,,,153,153,,,,63.371,,,,,154.059,,65.6,65.6,142.0934,148.0358,25/7/2012
5,5,,,,,,153.5073,,,,,,,,,154.722,146.931,,189.4008,199.8614,,,,153,153,155,,,63.371,,,,,154.059,,65.6,65.6,142.0934,148.0363,25/7/2012
6,6,,,,,,153.532,,,163.9148,,,,,,154.722,146.931,,189.2902,199.8745,,,,153,153,155,,,63.371,,,,,154.059,,65.6,65.6,142.0934,149.1113,25/7/2012
7,7,,,,,,153.5252,163.4869,155.9124,155.1489,,,,,,154.722,146.931,,189.4519,200.2467,,,,153,153,155,,,63.371,,,,155.411,154.059,,65.6,65.6,142.0934,148.2253,25/7/2012
8,8,,170.5208,167.3913,169.4356,,153.4466,154.2699,155.856,155.4928,,,,,,154.722,146.931,,189.6841,200.4162,,,,153,153,155,,,63.371,,,,155.411,154.059,,65.6,65.6,142.0936,148.0106,25/7/2012
9,9,,162.1336,163.3015,163.308,,153.233,154.6549,156.2115,155.4722,,,,,,154.722,146.931,,189.7143,200.38,,,,153,153,155,,,63.371,,,,155.411,154.059,,65.6,65.6,142.0934,148.7608,25/7/2012
10,10,,162.2027,163.3692,163.3408,,153.3036,155.1984,156.2716,155.4831,,,,,,154.722,146.931,,189.663,200.4506,,,,153,153,155,,,63.371,,,,155.411,154.059,,65.6,65.6,142.0969,147.7182,25/7/2012
11,11,,162.2027,163.4309,163.3383,,153.3711,156.6302,156.2018,155.4892,,,,,,154.722,146.931,,189.8881,200.4567,,,,153,153,155,,,63.371,,,,155.411,154.059,,65.6,65.6,142.0934,147.6098,25/7/2012
12,12,,162.2027,163.7564,163.3462,,153.5572,156.5317,155.8204,155.5422,,,,,,154.722,146.931,,189.7323,200.1092,,,,153,153,155,,,63.371,,,,155.411,154.059,,65.6,65.6,142.0934,149.4161,25/7/2012
13,13,,162.2027,163.7639,163.9877,,153.5489,156.1176,156.3632,156.0466,,,,,,154.722,146.931,,189.4603,200.1818,,,,153,153,155,,,63.371,,,,155.411,154.059,,65.6,65.6,142.0934,149.0545,25/7/2012
14,14,,162.8858,164.6069,164.3053,,153.5654,155.0731,156.4831,156.0175,,,,,,154.722,146.931,,189.4319,200.0954,,,,153,153,155,,,63.371,,,,155.411,154.059,,65.6,65.6,142.0934,147.9952,25/7/2012
15,15,,162.7,164.1502,163.7714,,153.5827,154.3597,155.8746,155.9606,,,,,,154.722,146.931,,189.5201,200.095,,,,153,153,155,,,63.371,,,,155.411,154.059,,65.6,65.6,142.1097,147.997,25/7/2012
16,16,,162.1258,163.7654,166.3998,,153.5699,154.41,155.7817,155.457,,,,,,154.722,146.931,,189.4612,200.1316,,,,153,153,155,,,63.371,,,,155.411,154.059,,65.6,65.6,142.308,148.3515,25/7/2012
17,17,,162.1258,169.525,,,153.5992,154.4513,155.8312,155.3042,,,,,,154.722,146.931,,189.4828,200.1248,,,,153,153,155,155,,63.371,,,,155.411,154.059,,65.6,65.6,142.0938,148.0437,25/7/2012
18,18,169.5092,163.1744,164.8054,,,153.4492,154.3219,155.7994,154.9527,,,,,,154.722,146.931,,189.5005,200.041,,,,153,153,155,155,,63.371,,,,155.411,154.059,,65.6,65.6,142.0934,148.0437,25/7/2012
19,19,164.1849,162.1258,163.5863,,,153.454,154.2721,155.8133,154.9643,,,,,,154.722,146.931,,189.4546,199.9738,,,,153,153,155,155,,63.371,,,,155.411,154.059,,65.6,65.6,142.0934,148.0437,25/7/2012
20,20,176.6216,163.6582,165.0428,,,153.4465,154.2596,155.811,155.0493,,,,,,154.722,146.931,,189.4243,199.9691,,,,153,153,155,155,,63.371,,,,155.411,154.059,,65.6,65.6,142.0934,148.0437,25/7/2012
21,21,,,,,,153.4692,154.2735,156.046,154.8494,,,,,,154.722,146.931,,189.4479,200.1553,,,,153,153,155,155,,63.371,,,,155.411,154.059,,65.6,65.6,142.0934,148.1733,25/7/2012
22,22,,,,,,153.4474,154.2543,,154.7937,,,,,,154.722,146.931,,189.3508,200.1868,,,,153,153,155,,,63.371,,,,,154.059,,65.6,65.6,142.1361,149.0322,25/7/2012
23,23,,,,,,153.4302,154.252,,157.4637,,,,,,154.722,146.931,,189.3872,200.0064,,,,153,153,,,,63.371,,,,,154.059,,65.6,65.6,142.1991,148.7215,25/7/2012
0,0,,,,,,153.4497,154.2561,,,,,,,,154.722,146.931,,189.3199,199.8351,,,,153,153,,,,63.371,,,,,,,65.6,65.6,142.2143,148.1557,26/7/2012
1,1,,,,,,153.4447,154.2598,,,,,,,,,146.931,,189.3892,200.0726,,,,153,153,,,,63.371,,,,,,,65.6,65.6,142.0934,148.0913,26/7/2012
2,2,,,,,,153.4546,154.2598,,,,,,,,154.722,146.931,,189.4758,200.0248,,,,153,153,,,,63.371,,,,,,,65.6,65.6,142.0934,148.0913,26/7/2012
3,3,,,,,,153.4418,154.2691,,,,,,,,,146.931,,189.5096,200.0241,,,,153,153,,,,63.371,,,,,,,65.6,65.6,142.0934,148.0913,26/7/2012
4,4,,,,,,153.4164,154.2483,,,,,,,,154.722,146.931,,189.5096,199.9062,,,,153,153,,,,63.371,,,,,,,65.6,65.6,142.0934,147.9684,26/7/2012
5,5,,,,,,153.4199,154.2411,,,,,,,,154.722,146.931,,189.4689,199.9426,,,,153,153,,,,63.371,,,,,,,65.6,65.6,142.0934,148.3388,26/7/2012
6,6,,,,,,153.4289,154.2132,,,,,,,,154.722,146.931,,189.6481,200.009,,,,153,153,,,,63.371,,,,,,,65.6,65.6,142.0934,148.1279,26/7/2012
7,7,,,,,,153.4513,154.2263,,159.2302,,,,,,154.722,146.931,,189.2406,199.6125,,,,153,153,155,,,63.371,,,,,,,65.6,65.6,142.0934,148.8761,26/7/2012
8,8,,,,,,153.4724,154.2202,155.8878,154.7436,,,,,,154.722,146.931,,189.4083,199.8638,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0934,148.4203,26/7/2012
9,9,,174.2288,164.6733,,,154.385,154.2436,155.8738,155.0489,,,,,,154.722,146.931,,189.3344,199.7602,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0934,147.9289,26/7/2012
10,10,165.921,164.0228,163.6722,167.9963,,154.666,154.4834,155.7992,155.0587,,,,,,154.722,146.931,,189.524,199.7567,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0934,148.2046,26/7/2012
11,11,163.4279,162.7103,163.6324,163.2536,164.0588,154.6312,155.2985,155.8469,155.08,,,,,,154.722,146.931,,189.5955,199.7822,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0934,148.1616,26/7/2012
12,12,163.4665,162.2027,163.8169,163.3112,163.8089,154.2597,155.1622,155.9958,155.1659,,,,,,154.722,146.931,,189.5955,199.7902,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0934,149.1489,26/7/2012
13,13,164.4044,162.2027,163.8932,164.0606,163.8089,153.669,154.2413,156.4547,154.8788,,,,,,154.722,146.931,,189.5955,199.7723,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0934,148.6638,26/7/2012
14,14,164.0681,163.0178,163.9347,164.1871,164.0052,153.8258,154.1314,156.4576,155.0327,,,,,,154.722,146.931,,189.5955,199.7988,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0934,148.1713,26/7/2012
15,15,163.5107,163.1957,163.8708,163.4668,164.7904,153.4996,154.0927,156.0269,155.405,,,,,,154.722,146.931,,189.5351,199.5837,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0934,148.171,26/7/2012
16,16,163.8601,162.2693,164.157,167.334,,153.5779,154.0231,155.3384,155.1415,,,,,,154.722,146.931,,189.5152,199.5419,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0934,148.171,26/7/2012
17,17,173.5105,162.1258,173.4897,,,153.8157,153.8352,155.2138,155.0272,,,,,,154.722,146.931,,189.5268,199.8232,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0934,148.101,26/7/2012
18,18,168.0877,161.7931,164.7242,173.6746,,153.8191,153.8252,155.2605,154.9823,,,,,,154.722,146.931,,189.4833,199.6531,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0942,148.0497,26/7/2012
19,19,163.7866,162.2027,163.6296,165.7737,,153.8185,153.8127,155.1623,154.9942,,,,,,154.722,146.931,,189.4563,199.873,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0934,147.9272,26/7/2012
20,20,175.3291,162.2027,169.2119,,,153.8241,153.8166,155.1935,154.9799,,,,,,154.722,146.931,,189.4454,200.207,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0934,147.9537,26/7/2012
21,21,,,,,,153.8293,153.8381,155.2223,159.4698,,,,,,154.722,146.931,,189.4454,199.6157,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.094,147.954,26/7/2012
22,22,,,,,,153.8417,153.8343,155.772,,,,,,,154.722,146.931,,189.4454,199.5674,,,,153,153,155,,,63.371,,,,,,,65.6,65.6,142.0934,147.954,26/7/2012
23,23,,,,,,153.8345,153.8364,,,,,,,,154.722,146.931,,189.4454,199.6066,,,,153,153,155,,,63.371,,,,,,,65.6,65.6,142.0934,147.954,26/7/2012
0,0,,,,,,153.826,153.8234,,,,,,,,154.722,146.931,,189.493,199.5997,,,,153,153,,,,63.371,,,,,,,65.6,65.6,142.0934,147.954,27/7/2012
1,1,,,,,,153.81,153.8046,,,,,,,,154.722,146.931,,189.4183,199.656,,,,153,153,,,,63.371,,,,,,,65.6,65.6,142.0934,147.954,27/7/2012
2,2,,,,,,153.8455,153.8208,,,,,,,,,146.931,,189.4021,199.5613,,,,153,153,155,,,63.371,,,,,,,65.6,65.6,142.2416,147.9311,27/7/2012
3,3,,,,,,153.8104,153.7835,,,,,,,,,146.931,,189.4021,199.6446,,,,153,153,,,,63.371,,,,,,,65.6,65.6,142.095,148.4279,27/7/2012
4,4,,,,,,153.8135,153.7856,,,,,,,,154.722,146.931,,189.4021,200.0281,,,,153,153,,,,63.371,,,,,,,65.6,65.6,142.0934,148.1582,27/7/2012
5,5,,,,,,153.8252,153.7965,,,,,,,,154.722,146.931,,189.4021,200.0611,,,,153,153,,,,63.371,,,,,,,65.6,65.6,142.0936,148.1598,27/7/2012
6,6,,,,,,153.8162,153.7722,,,,,,,,154.722,146.931,,189.4021,200.1019,,,,153,153,155,,,63.371,,,,,,,65.6,65.6,142.0934,148.1704,27/7/2012
7,7,,,,,,153.8156,153.776,,159.5523,,,,,,154.722,146.931,,189.4021,199.7402,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0934,148.1704,27/7/2012
8,8,,162.4099,166.2159,,,153.7594,153.7542,155.6027,154.9922,,,,,,154.722,146.931,,189.4021,199.5907,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0934,148.0193,27/7/2012
9,9,,162.2027,163.4913,,,153.8369,153.8885,155.5581,155.0118,,,,,,154.722,146.931,,189.4473,199.657,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0938,148.2293,27/7/2012
10,10,167.0265,162.2027,163.5097,,,153.7755,153.8585,155.7113,154.7204,,,,,,154.722,146.931,,189.3276,199.7477,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0944,148.0835,27/7/2012
11,11,163.443,162.2027,163.5268,166.7148,,153.3959,153.9711,155.3761,155.0051,,,,,,154.722,146.931,,189.391,199.7607,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.1005,148.2359,27/7/2012
12,12,163.5487,162.2027,163.613,168.2602,,153.834,154.129,155.4454,155.0496,,,,,,154.722,146.931,,189.5746,199.7572,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0949,148.5509,27/7/2012
13,13,164.4146,162.6692,162.9883,,,154.4611,154.0356,155.4441,155.4711,,,,,,154.722,146.931,,189.5746,199.6615,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0934,148.0867,27/7/2012
14,14,163.9625,162.9153,163.4134,,,155.0549,154.03,155.458,155.5809,,,,,,154.722,146.931,,189.5746,199.4603,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0942,148.0906,27/7/2012
15,15,171.0643,162.945,163.2309,,,154.2919,153.9967,155.5583,155.3874,,,,,,154.722,146.931,,189.5015,199.609,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0934,148.0906,27/7/2012
16,16,,171.0505,165.508,,,153.8976,153.8523,155.5586,155.1607,,,,,,154.722,146.931,,189.4021,199.7361,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0934,148.0906,27/7/2012
17,17,,,,,,153.7072,153.8541,154.9282,155.0724,,,,,,154.722,146.931,,189.4021,199.8051,,,,153,153,155,,,63.371,,,,,,,65.6,65.6,142.0934,148.0906,27/7/2012
18,18,,165.7738,165.3913,,,153.6171,153.8622,154.867,155.0643,,,,,,154.722,146.931,,189.4021,199.6346,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0946,148.0906,27/7/2012
19,19,,162.112,162.3291,,,152.9511,153.7661,154.7264,155.0202,,,,,,154.722,146.931,,189.4021,199.7433,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0936,148.0906,27/7/2012
20,20,,170.7584,163.1851,,,152.9834,153.8088,154.7053,155.0282,,,,,,154.722,146.931,,189.4021,199.7328,,,,153,153,155,155,,63.371,,,,155.411,,,65.6,65.6,142.0934,148.6265,27/7/2012
21,21,,,173.5761,,,152.9498,153.8264,154.6591,155.0239,,,,,,154.722,146.931,,189.4021,199.7933,,,,153,153,155,155,,63.371,,,,,,,65.6,65.6,142.0948,148.0947,27/7/2012
22,22,,,,,,152.9258,153.8219,154.9436,161.2902,,,,,,154.722,146.931,,189.4129,199.7318,,,,153,153,155,,,63.371,,,,,,,65.6,65.6,142.0934,148.0947,27/7/2012
23,23,,,,,,152.9172,153.8017,156.164,,,,,,,154.722,146.931,,189.4547,199.7986,,,,153,153,155,,,63.371,,,,,,,65.6,65.6,142.0938,148.0947,27/7/2012
0,0,,,,,,152.928,153.7967,,,,,,,,154.722,146.931,,189.4454,199.7917,,,,153,153,,,,63.371,,,,,,,65.6,65.6,142.0934,148.0947,28/7/2012
1,1,,,,,,152.917,153.7881,,,,,,,,,146.931,,189.5291,199.9085,,,,153,153,,,,63.371,,,,,,,65.6,65.6,142.0944,148.7,28/7/2012
2,2,,,,,,152.9198,153.7869,,,,,,,,,146.931,,189.327,199.7862,,,,153,153,,,,63.371,,,,,,,65.6,65.6,142.3519,148.2467,28/7/2012
3,3,,,,,,152.9265,153.7892,,,,,,,,,146.931,,189.2758,199.716,,,,153,153,,,,63.371,,,,,,,65.6,65.6,142.3985,147.9935,28/7/2012
4,4,,,,,,152.9139,153.769,,,,,,,,,,,189.488,199.6609,,,,153,153,,,,63.371,,,,,,,65.6,65.6,142.222,147.9935,28/7/2012
5,5,,,,,,152.9122,153.7875,,,,,,,,,,,189.488,199.7093,,,,153,153,,,,63.371,,,,,,,65.6,65.6,142.3225,148.0712,28/7/2012
6,6,,,,,,152.9184,153.7856,,,,,,,,154.722,,,189.3365,199.7278,,,,153,153,,,,63.371,,,,,,,65.6,65.6,142.3354,149.5036,28/7/2012
