,AMY-L9030,AMY1,AMY2,CEN,Date,Demanda,EEC,EEC20,GSR,HORA,LNI-L9040,MTR,NSL,PBP,PCA1,PCA2,PCF1,PCF2,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PCHN,PEN1 y 2,PEN3,PHC2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,PNI1,PNI2,TCPI-L9150,TPC
4,4.9,0.9,0,19.825,9/10/2012,327.069,43.66,0,0,04,0,0,0,0,0,0,0,0,0,0,0,0,0,10.305,26.861,21.689,25.634,0,0,38.317,0,0,0,0,5.2,5.2,0,22.6,5.5,25.551,25.411,14.191,47.467
5,7.8,0,0,34.266,9/10/2012,358.39,42.92,0,0,05,0,0,0,0,0,0,0,0,0,18.824,0,0,0,10.24,26.654,21.48,26.079,0,0,38.057,0,0,0,0,5.2,5.2,0,22.6,5.5,25.551,25.411,16.59,43.304
6,5.8,0,0,30.335,9/10/2012,373.582,42.92,0,0,06,0,0,0,0,0,0,0,0,0,18.738,16.749,0,0,10.371,26.743,21.673,26.107,0,0,38.137,0,0,0,0,5.2,5.2,0,22.6,5.5,25.551,25.467,15.29,41.763
7,0,0,0,41.279,9/10/2012,386.331,51.652,0,0,07,10.01,0,0,0,0,9.475,0,0,0,18.677,16.663,0,0,10.371,27.126,20.142,26.052,0,0,37.147,0,0,0,0,5.2,5.2,0,22.6,5.5,25.801,25.384,6.482,48.254
8,0,0,0,41.056,9/10/2012,439.026,50.394,0,0,08,0,0,0,0,0,8.367,0,0,17.634,18.787,16.578,16.614,18.262,10.13,26.949,19.288,25.745,0,0,38.248,0,0,0,0,5.2,5.2,0,22.6,5.5,26.107,26.024,7.196,43.239
9,0,0,0,41.025,9/10/2012,470.274,50.616,0,0,09,4.883,0,0,0,0,19.606,0,15.874,16.933,18.848,15.589,17.249,17.48,8.826,27.833,19.24,29.197,0,0,36.597,0,0,0,0,5.2,5.2,0,20.8,5.5,29.586,25.495,4.193,48.157
10,0,0,0,40.931,9/10/2012,472.515,43.512,0,2.5,10,0,0,0,0,0,7.096,0,14.78,16.947,18.616,15.125,16.98,17.48,8.731,27.509,19.675,26.135,0,0,37.688,0,0,0,0,5.2,5.2,0,20.8,5.5,36.071,44.672,5.292,43.159
11,5.1,0,0,40.888,9/10/2012,495.098,49.358,0,2.5,11,0,0,0,0,0,13.248,0,15.504,16.877,18.702,15.442,17.249,17.676,8.767,27.685,20.561,26.107,0,0,37.608,0,0,0,0,5.2,5.2,0,21.1,5.5,35.348,47.678,16.59,47.126
12,0,0,0,40.97,9/10/2012,482.218,49.21,0,3.8,12,19.654,0,0,0,0,12.141,0,15.436,17.031,18.799,15.271,17.273,17.48,8.826,28.068,19.337,26.079,0,0,36.727,0,0,0,0,5.2,5.2,0,21.1,5.5,43.781,33.706,0,47.126
13,0,0,0,40.794,9/10/2012,480.181,49.506,0,3.8,13,4.151,0,0,0,0,7.287,0,15.149,16.849,18.616,15.052,17.078,17.676,8.723,27.803,19.353,25.829,0,0,36.908,0,0,0,0,5.2,5.2,0,21.1,5.5,47.121,25.745,0.989,46.529
14,0,0,0,40.825,9/10/2012,480.998,49.136,0,3.8,14,19.654,0,0,0,0,18.922,0,22.04,15.462,17.237,16.395,15.699,16.406,8.665,26.212,19.111,24.354,0,0,37.267,0,0,0,0,5.2,5.2,0,21.1,5.5,47.483,25.3,0.989,49.926
15,0,0,1.2,40.833,9/10/2012,496.104,48.544,0,3.8,15,0,0,0,0,0,16.858,0,18.95,16.877,17.615,16.297,15.43,17.48,8.555,25.653,19.691,24.02,0,0,37.187,0,0,0,0,5.2,5.2,0,21.1,5.5,46.592,25.439,1.996,49.926
16,0,0,0,40.767,9/10/2012,494.657,48.248,0,3.8,16,0,0,0,0,0,6.207,0,18.84,16.821,18.592,16.382,16.724,17.188,8.504,26.919,18.74,24.688,0,0,37.898,0,0,0,0,5.2,5.2,0,21.1,5.5,47.566,25.411,8.185,50.133
17,0,0,0,40.626,9/10/2012,481.979,49.654,0,3.8,17,13.428,0,0,1.8,0,10.842,0,15.764,16.975,18.714,17.335,15.528,17.578,9.148,27.951,20.722,24.771,0,0,37.537,0,0,0,0,5.2,5.2,0,21.1,5.5,47.594,25.272,1.593,46.18
18,4.9,0,0,40.607,9/10/2012,543.164,48.914,0,4,18,0,0,0,1.8,16.735,18.54,22.669,21.616,16.835,18.592,17.786,17.054,17.578,10.335,27.862,19.256,24.632,0,0,38.187,0,0,0,0,5.2,5.2,0,21.1,5.5,47.789,38.576,14.283,48.15
19,4.2,0,0,40.607,9/10/2012,548.87,48.766,0,4,19,0,0,0,1.8,13.604,14.506,19.264,18.376,16.919,18.787,18.006,16.944,17.48,10.1,27.597,19.192,25.662,0,0,38.057,0,0,0,0,5.2,5.2,0,21.1,5.5,47.789,47.316,13.898,48.15
20,0,0,0,40.578,9/10/2012,519.113,49.432,0,4,20,0,0,0,1.8,16.639,14.315,20.44,19.524,16.863,18.702,17.847,16.907,17.48,10.093,27.45,19.063,25.996,0,0,37.768,0,0,0,0,5.2,5.2,0,21.1,5.5,47.789,0,3.388,50.477
21,2.6,0,0,40.449,9/10/2012,454.102,48.766,0,4,21,0,0,0,1.8,8.231,9.297,0,0,16.568,18.787,17.933,16.98,17.578,10.064,27.185,18.386,25.912,0,0,37.567,0,0,0,0,5.2,5.2,0,21.1,5.5,47.789,0,8.588,43.173
22,13.5,0,0,40.457,9/10/2012,399.91,48.766,0,0,22,0,0,0,0,0,5.906,0,0,16.779,18.641,17.908,7.447,17.383,10.159,27.568,18.418,26.358,0,0,38.078,0,0,0,0,5.2,5.2,0,21.1,6,25.773,0,20.49,43.189
23,3.4,0,0,36.87,9/10/2012,358.24,48.544,0,0,23,0,0,0,0,0,0,0,0,1.666,18.555,17.896,0,0,9.961,27.008,18.305,24.966,0,0,37.818,0,0,0,0,5.2,5.2,0,21.1,6,25.885,0,10.199,49.286
0,5,0,0,36.808,10/10/2012,345.549,50.912,0,0,00,-22.217,0,0,0,0,0,0,0,0,18.653,2.6,0,0,10.225,27.656,18.579,25.05,0,0,37.768,0,0,0,0,5.2,5.2,0,21.2,6,25.523,0,13.385,50.343
1,4.8,0,0,36.925,10/10/2012,330.603,50.838,0,0,01,-27.345,0,0,0,0,0,0,0,0,0,2.661,0,0,10.027,27.096,18.305,24.604,0,0,37.438,0,0,0,0,5.2,5.2,0,21,6,25.523,0,12.983,50.224
2,17.101,0,0,36.839,10/10/2012,321.501,50.542,0,0,02,-40.773,0,0,0,0,0,0,0,0,0,2.625,0,0,10.152,27.509,18.644,23.853,0,0,37.547,0,0,0,0,5.2,5.2,0,21.2,6,25.885,0,22.486,49.119
3,22.701,0,0,36.694,10/10/2012,322.808,47.434,0,0,03,-55.788,0,0,0,0,0,0,0,0,0,2.71,0,0,10.115,27.45,18.515,23.38,0,0,37.877,0,0,0,0,5.2,5.2,0,21.1,5.9,25.745,0,28.089,50.49
4,12.6,0,0,29.982,10/10/2012,324.428,44.178,0,0,04,-32.472,0,0,0,0,0,0,0,0,18.738,2.661,0,0,10.137,27.45,18.74,24.688,0,0,37.927,0,0,0,0,5.2,5.2,0,21.1,6.1,25.745,0,19.794,46.504
5,0.2,0,0,40.492,10/10/2012,356.27,50.986,0,0,05,-20.631,0,0,0,0,0,0,0,0,18.812,2.673,0,0,10.298,27.98,18.885,25.05,0,0,37.877,0,0,0,0,5.2,5.2,0,21.3,6.2,25.745,0,10.987,50.128
6,8.3,0,0,40.668,10/10/2012,374.537,50.098,0,0,06,-27.833,0,0,0,0,0,0,0,17.087,18.812,18.189,0,0,10.188,27.744,18.644,24.994,0,0,37.747,0,0,0,0,5.2,5.2,0,21,6.2,25.69,0,16.993,44.536
7,-3.2,0,0,40.891,10/10/2012,379.435,50.912,0,0,07,0,0,0,0,0,0,0,0,16.863,18.787,17.859,0,15.918,10.276,27.774,17.306,24.576,0,0,37.677,0,0,0,0,5.2,5.2,0,21,6,25.773,0,8.991,43.214
8,-5.9,0.1,0,40.871,10/10/2012,431.653,50.32,0,0,08,-4.395,0,0,3.64,0,7.643,0,8.75,16.905,18.799,16.59,17.713,16.113,10.371,27.803,16.501,24.938,0,0,37.657,0,0,0,0,5.2,5.2,0,20.8,6.07,25.69,0,5.182,48.866
9,-7.9,0.1,0,40.652,10/10/2012,482.097,50.986,0,4,09,7.202,0,0,0,0,24.145,0,25.827,16.905,18.616,16.346,17.09,17.383,10.386,27.803,16.307,23.24,0,0,37.478,0,0,0,0,5.2,5.2,0,20.8,6,47.149,0,-.806,48.98
10,-17.101,0.1,0,40.675,10/10/2012,501.781,51.208,0,4,10,15.015,0,0,0,11.444,11.936,0,25.184,16.961,18.506,16.334,17.029,17.285,10.313,26.124,16.259,23.24,0,0,36.748,10.055,0,0,0,5.2,5.2,0,20.7,5.92,47.928,0,-3.003,47.267
11,-.7,1.5,0.5,40.644,10/10/2012,503.456,48.297,0,4,11,-14.161,0,0,6.05,13.372,14.383,18.389,17.405,16.821,18.555,16.651,16.919,17.48,10.459,26.33,16.227,23.268,0,0,37.027,0,0,0,0,5.2,5.2,0,21.5,5.76,47.566,0,9.687,48.779
12,-.8,0,0,40.722,10/10/2012,497.591,47.836,0,4,12,-9.522,0,0,0,15.983,17.09,19.278,18.389,16.667,18.531,16.334,16.81,17.188,9.141,25.8,17.467,22.851,0,0,37.617,0,0,0,0,5.2,5.2,0,21.4,5.59,47.455,0,9.888,50.608
13,-4.8,0,0,40.738,10/10/2012,492.525,47.016,0,4.1,13,-1.953,0,0,0,18.963,19.962,15.381,14.766,15.365,18.372,16.419,15.589,17.09,9.06,26.183,17.693,21.487,0,0,38.007,0,0,0,0,5.2,5.2,0,20.5,5.59,47.372,0,4.889,50.608
14,-14.4,0,0,40.98,10/10/2012,498.479,48.144,0,4,14,24.537,0,0,0,23.051,23.899,15.846,14.875,16.835,18.519,16.614,17.029,17.578,10.598,26.566,17.773,21.654,0,0,37.577,0,0,0,0,5.2,5.2,0,20,5.55,47.316,0,-3.204,50.608
15,-6,0,0,40.828,10/10/2012,507.514,47.733,0,4,15,-25.391,0,0,0,15.327,16.352,15.956,14.821,18.137,18.567,16.48,17.054,17.48,10.569,24.857,16.517,21.654,0,0,36.987,0,0,0,0,5.2,5.2,0,20.7,5.6,47.288,0,11.792,50.608
16,-9.1,0,0,40.942,10/10/2012,505.95,51.208,0,4,16,4.761,0,0,0,16.571,17.583,18.895,18.006,18.572,18.787,16.553,17.103,17.676,10.496,26.006,16.388,23.185,0,0,37.877,0,0,0,0,5.2,5.2,0,22.2,5.52,47.288,0,2.289,48.644
17,-6.4,0,0,40.926,10/10/2012,486.704,50.246,0,4.1,17,-2.197,0,0,0,11.758,10.91,15.176,14.301,18.418,18.58,16.468,16.968,17.48,10.481,27.803,18.724,22.127,0,0,37.327,0,0,0,0,5.2,5.2,0,21.7,5.84,47.26,0,7.398,48.512
18,7.9,12,8.3,40.762,10/10/2012,555.867,50.024,0,4,18,-14.893,0,0,8.298,8.08,6.918,15.956,15.094,18.376,18.665,16.504,16.968,17.48,10.569,26.507,20.4,23.574,0,0,37.197,33.663,0,0,0,5.2,5.2,0,21.7,6.22,47.344,0,7.489,48.512
19,2.9,9.3,6.3,40.739,10/10/2012,552.93,50.912,0,3.9,19,-7.447,0,0,2.678,10.746,6.781,15.655,14.711,18.306,18.531,18.03,17.054,17.383,10.679,26.419,19.111,24.855,0,0,37.837,33.628,0,0,0,5.2,5.2,0,21.6,6.07,47.733,0,-.201,46.058
20,-5.6,9.5,6.3,40.664,10/10/2012,520.006,51.134,0,4,20,0,0,0,2.205,7.233,7.274,0,14.862,18.6,18.616,17.347,16.822,17.48,10.496,25.947,18.708,24.855,0,0,37.738,20.418,0,0,0,5.2,5.2,0,21.6,5.9,47.316,0,1.685,47.919
21,5.4,8.6,6.4,40.754,10/10/2012,467.648,50.838,0,4,21,-16.602,0,0,8.245,0,6.303,0,0,18.361,18.567,16.468,16.883,17.383,10.547,26.448,19.981,24.855,0,0,37.397,0,0,0,0,5.2,5.2,0,21.6,5.9,46.091,0,3.589,44.014
22,5.7,8.3,5.6,40.75,10/10/2012,412.586,50.098,0,0,22,-10.987,0,0,7.247,0,0,0,0,18.516,18.677,16.456,0,17.578,10.562,26.271,18.708,24.855,0,0,38.248,0,0,0,0,5.2,5.2,0,21.7,5.8,25.161,0,4.889,47.261
23,18.301,3.8,3.4,34.133,10/10/2012,375.03,50.986,0,0,23,-40.284,0,0,1.838,0,0,0,0,16.261,16.639,16.541,0,0,10.547,26.271,19.804,25.05,0,0,37.138,0,0,0,0,5.2,5.2,0,21.8,5.8,25.189,0,21.186,48.636
0,13.1,3.5,2.7,34.063,11/10/2012,343.269,49.876,0,0,00,-29.054,0,0,4.515,0,0,0,0,18.306,0,2.698,0,0,10.335,26.036,19.707,24.465,0,0,37.348,0,0,0,0,5.2,5.2,0,21.7,5.8,25.189,0,18.384,49.061
1,8.9,10,7.8,24.234,11/10/2012,339.809,44.4,0,0,01,-26.246,0,0,9.768,0,0,0,0,16.541,0,2.661,0,0,10.555,25.122,20.094,23.324,0,0,37.967,0,0,0,0,0,5.2,0,21.7,5.8,25.05,0,6.885,39.132
2,20.001,13.6,2.8,23.796,11/10/2012,322.093,46.916,0,0,02,-28.321,0,0,2.152,0,0,0,0,18.418,0,2.649,0,0,10.628,25.152,20.271,23.853,0,0,37.957,0,0,0,0,0,5.2,0,21.8,5.9,25.356,0,18.091,45.416
3,11.5,4.1,3.2,23.845,11/10/2012,325.383,42.772,0,0,03,-33.326,0,0,1.26,0,0,0,0,16.33,0,2.637,0,0,10.686,24.828,20.094,24.131,0,0,37.757,0,0,0,0,0,5.2,0,22,6.1,25.356,0,16.791,50.052
4,7.5,9.7,8.6,19.564,11/10/2012,328.708,43.512,0,0,04,-21.851,0,0,17.49,0,0,0,0,4.594,0,2.661,0,0,10.459,24.71,19.997,24.131,0,0,38.038,0,0,0,0,0,0,0,22.1,6.2,25.356,0,1.886,39.131
5,8.4,23.701,15.1,23.776,11/10/2012,353.956,43.142,0,0,05,4.273,0,0,20.116,0,0,0,0,0,11.243,2.625,0,0,10.518,24.916,19.981,23.936,0,0,37.338,0,0,0,0,5.2,5.2,0,21.9,6,25.356,0,-3.516,43.065
6,19.001,17.901,12.8,25.664,11/10/2012,365.407,43.66,0,0,06,-30.152,0,0,18.54,0,7.875,0,0,0,16.822,2.673,0,0,10.686,24.857,19.997,23.936,0,0,37.147,0,0,0,0,0,5.2,0,22,5.9,25.356,0,9.888,43.13
7,21.301,33.201,20.001,24.961,11/10/2012,384.052,43.29,0,0,07,-14.283,0,0,24.791,0,8.518,0,0,0,16.626,2.6,0,0,10.613,25.181,18.644,23.908,0,0,37.468,0,0,0,0,0,5.2,0,22.4,5.8,25.718,0,1.099,43.249
8,1.2,29.201,17.701,29.451,11/10/2012,445.276,50.468,0,0,08,0,0,0,23.005,0,23.462,0,0,5.728,18.641,5.213,0,0,10.818,24.062,18.176,23.881,0,0,37.468,0,0,0,0,5.2,5.2,0,22,5.84,25.328,0,-15.601,50.032
9,16.101,29.401,19.801,36.931,11/10/2012,473.456,49.58,0,4,09,0,0,0,26.577,0,15.149,0,0,16.919,18.372,16.785,16.932,14.551,10.335,24.563,18.192,23.574,0,0,37.847,0,0,0,0,5.2,5.2,0,21.7,5.67,25.411,0,-3.717,43.15
10,26.701,38.101,22.201,33.642,11/10/2012,514.457,49.95,0,3.9,10,-38.087,0,0,17.647,0,8.039,0,16.53,16.877,18.616,16.663,17.078,15.918,8.958,24.71,17.725,25.244,0,0,37.357,0,0,0,0,5.2,5.2,0,21.8,5.6,34.179,0,4.285,46.221
11,6.7,33.501,22.101,31.566,11/10/2012,532.485,50.468,0,4,11,12.207,0,0,24.633,0,12.784,0,18.84,17.045,18.519,16.602,17.249,16.211,9.119,23.974,18.16,20.374,0,0,37.508,10.081,0,0,0,5.2,5.2,0,21.8,5.52,47.65,0,-14.905,48.382
12,2.1,29.901,18.401,19.232,11/10/2012,529.587,49.58,0,4,12,0,0,0,21.482,0,7.834,0,16.844,16.765,18.567,16.443,17.042,17.676,11.851,24.857,17.725,23.853,0,0,36.557,20.233,0,0,0,5.2,5.2,0,21.6,5.36,47.65,0,-9.815,48.019
13,-2,19.101,12.7,19.173,11/10/2012,501.813,49.506,0,4,13,13.428,0,0,17.017,0,7.944,0,14.821,16.723,18.36,16.077,16.846,17.48,11.778,24.415,17.645,21.877,0,0,37.627,20.128,0,0,0,5.2,5.2,0,21.6,5.3,47.65,0,-5.512,48.019
14,7.1,16.101,12.4,12.591,11/10/2012,524.74,49.95,0,4,14,-7.447,0,0,17.28,0,12.989,0,18.772,16.933,18.372,14.417,16.822,17.285,11.624,24.268,17.564,25.996,0,0,37.057,33.927,0,0,0,5.2,5.2,0,21.4,5.3,47.372,0,-2.106,48.019
15,-4.3,11.1,9.9,19.142,11/10/2012,526.594,50.838,0,4,15,4.028,0,0,16.229,0,7.602,0,14.452,16.989,18.336,15.845,16.7,17.188,11.609,24.298,17.79,26.33,0,0,37.917,33.804,0,0,0,5.2,5.2,0,21.3,5.36,47.65,0,-11.902,48.019
16,-.7,19.301,15.601,19.162,11/10/2012,509.673,50.246,0,4,16,7.08,0,0,15.704,0,8.039,0,15.887,16.947,18.58,16.199,17.09,17.578,11.924,24.622,18.047,27.332,0,0,37.497,21.332,0,0,0,5.2,5.2,0,21.4,5.44,47.594,0,-8.112,48.019
17,3.6,7.7,4.8,19.154,11/10/2012,486.781,49.506,0,4.3,17,-13.428,0,0,6.196,0,10.76,0,24.063,16.849,18.458,15.882,16.724,17.48,11.58,24.268,17.79,26.58,0,0,37.338,20.057,0,0,0,5.2,5.2,0,21.6,5.44,47.594,0,5.585,48.019
18,20.901,12.1,6.7,19.205,11/10/2012,557.119,49.432,0,4,18,-13.062,0,0,18.173,24.323,21.124,20.481,19.387,16.807,18.47,15.882,16.81,17.188,11.646,24.091,17.58,26.191,0,0,37.317,30.077,0,15,0,5.2,5.2,0,21.8,5.36,47.594,0,10.199,48.019
19,20.401,39.4,20.501,18.932,11/10/2012,554.722,49.506,0,3.9,19,-13.428,0,0,30.57,8.135,10.952,15.313,14.575,16.863,18.47,16.602,17.029,17.48,11.763,24.091,17.58,26.664,0,0,37.797,0,0,0,0,5.2,5.2,0,21.8,5.44,47.622,0,-4.303,43.163
20,9.5,33.701,20.501,19.267,11/10/2012,518.572,49.728,0,4,20,25.758,0,0,33.353,6.645,8.039,14.903,13.795,18.376,18.079,16.395,16.858,17.48,11.917,24.563,17.983,26.775,0,0,37.527,0,0,0,0,5.2,5.2,0,21.8,5.67,47.622,0,-11.316,47.137
21,5.8,33.301,19.301,19.576,11/10/2012,466.092,47.272,0,4,21,19.044,0,0,29.676,0,9.215,0,0,17.157,17.469,18.018,15.735,16.309,11.873,24.563,18.869,26.497,0,0,37.097,0,0,0,0,5.2,5.2,0,22,5.76,25.996,0,-13.715,47.137
22,20.301,21.401,15.901,19.365,11/10/2012,418.194,49.654,0,0,22,-17.579,0,0,24.214,0,8.285,0,0,18.487,18.763,18.018,0,0,11.983,24.828,19.03,26.887,0,0,36.767,0,0,0,0,5.2,5.2,0,21.4,6,25.94,0,3.095,46.688
23,32.601,22.501,15.201,12.743,11/10/2012,377.811,50,0,0,23,-33.692,0,0,26.787,0,7.889,0,0,16.541,0,16.541,0,0,12.188,24.857,18.982,26.525,0,0,37.298,0,0,0,0,5.2,5.2,0,21.5,6,25.467,0,13.99,39.266
0,10.6,10.7,8.4,12.84,12/10/2012,356.436,50.468,0,0,00,0,0,0,14.706,0,1.859,0,0,18.558,0,0,0,0,12.027,24.651,19.014,26.859,0,0,37.898,0,0,0,0,5.2,5.2,0,21.1,6,25.467,0,8.185,40.459
1,13.3,3.6,6.6,19.52,12/10/2012,340.297,48.692,0,0,01,0,0,0,11.396,0,0,0,0,18.487,0,0,0,0,12.078,24.74,18.837,26.58,0,0,37.728,0,0,0,0,5.2,5.2,0,21.1,6,25.467,0,13.184,46.38
2,15.8,17.501,13.1,12.078,12/10/2012,330.725,42.994,0,0,02,0,0,0,9.296,0,0,0,0,16.429,0,0,0,0,11.961,24.357,18.853,26.441,0,0,37.667,0,0,0,0,0,0,0,21.1,6,25.467,0,8.789,43.139
3,13.8,11.1,8.7,12.547,12/10/2012,327.71,42.476,0,0,03,0,0,0,7.351,0,0,0,0,16.541,0,0,0,0,12.144,24.71,18.982,25.189,0,0,38.078,0,0,0,0,0,0,0,21.1,6,25.439,0,11.39,47.507
4,13.8,13.1,11.8,12.649,12/10/2012,334.582,44.252,0,0,04,0,0,0,14.549,0,0,0,0,16.639,0,0,0,0,12.049,24.71,18.966,25.105,0,0,37.917,0,0,0,0,0,0,0,21.1,6,25.272,0,8.588,43.076
5,16.901,17.801,14.6,0,12/10/2012,358.391,52.91,0,0,05,0,0,0,11.344,0,0,0,0,18.418,0,0,0,0,11.932,24.445,18.756,26.692,0,0,38.367,0,0,0,0,1,1,0,21.1,6,25.272,0,7.599,50.406
6,21.701,19.801,15.801,0,12/10/2012,364.427,42.994,0,0,06,0,0,0,14.653,0,0,0,0,16.513,19.398,17.212,0,0,12.005,22.825,18.95,26.942,0,0,37.868,0,0,0,0,0,0,0,21.1,6,25.272,0,8.295,48.037
7,7.6,17.801,12.7,13.355,12/10/2012,380.666,51.134,0,0,07,0,0,0,11.186,0,0,0,0,18.516,18.604,16.688,0,0,12.195,23.384,18.918,26.775,0,0,38.297,0,0,0,0,0,5.2,0,21.1,6,25.384,0,1.593,46.763
8,0,10.5,6.4,20.801,12/10/2012,435.788,50.616,0,4,08,0,0,0,9.926,0,9.051,0,0,17.227,18.775,16.578,14.026,17.48,11.99,23.443,18.08,24.91,0,0,36.557,0,0,0,0,5.2,5.2,0,21.1,6,26.469,0,0,48.478
9,4.6,5.9,6.1,20.801,12/10/2012,480.905,50.616,0,3.6,09,0,0,0,6.932,18.307,18.991,0,23.161,18.418,18.592,15.32,17.115,17.383,10.474,23.001,17.919,24.91,0,0,37.648,0,0,0,0,5.2,5.2,0,21.1,6,47.427,0,5.896,48.478
10,0,8,5.3,27.955,12/10/2012,504.8,50.616,0,2.5,10,10.498,0,0,9.978,8.217,8.039,15.04,14.069,18.445,18.702,16.492,17.09,17.383,10.408,23.178,17.935,24.91,0,0,37.797,20.128,0,0,0,5.2,5.2,0,21.1,6,47.845,0,3.388,48.478
11,5.1,7.4,6,27.955,12/10/2012,526.485,50.024,0,2.5,11,0,0,0,9.138,16.325,22.081,0,23.352,18.207,18.665,16.419,16.59,17.188,11.617,22.589,17.435,22.823,0,0,37.648,20.145,0,0,0,5.2,5.2,0,21.1,6,46.926,0,5.695,48.478
12,0,1.7,0,34.468,12/10/2012,518.269,49.876,0,2.5,12,9.888,0,0,4.41,8.203,9.434,20.385,19.825,18.39,18.604,16.578,17.066,17.383,10.284,23.031,15.131,22.906,0,0,37.887,34.19,0,0,0,5.2,5.2,0,21.1,6,46.954,0,2.985,47.34
13,0,0,0,34.321,12/10/2012,514.911,50.69,0,2.5,13,0,0,0,2.992,10.405,11.84,15.709,14.493,18.502,18.58,16.48,16.993,17.285,10.254,23.001,13.793,23.101,0,0,37.227,34.155,0,0,0,5.2,5.2,0,21.1,6,46.954,0,12.397,48.383
14,0,0,0,34.161,12/10/2012,527.517,50.024,0,3.8,14,0,0,0,0,15.668,15.614,15.737,14.807,18.361,18.665,16.114,16.944,17.285,9.251,22.795,15.082,22.545,0,0,37.097,37.188,0,0,0,5.2,5.2,0,21.1,6,47.344,0,5.988,48.383
15,15,0,0,33.583,12/10/2012,534.454,49.802,0,3.8,15,0,0,0,1.942,15.559,15.518,17.104,17.241,18.445,18.628,15.882,16.822,17.188,8.848,21.204,16.291,23.101,0,0,37.017,34.586,0,0,0,5.2,5.2,0,21.1,6,47.344,0,24.299,48.383
16,26.301,19.101,13.1,33.669,12/10/2012,504.002,50.838,0,3.8,16,0,0,0,14.496,8.121,7.957,0,15.805,17.872,18.665,17.493,17.005,17.383,10.013,24.091,16.903,22.628,0,0,37.258,20.154,0,0,0,5.2,5.2,0,21.1,6,47.344,0,14.283,47.697
17,2.8,6.1,4.5,36.583,12/10/2012,477.108,49.876,0,3.8,17,0,0,0,13.551,7.26,5.305,0,14.848,18.249,18.372,17.444,16.761,17.285,10.13,25.535,17.596,23.018,0,0,36.908,0,0,0,0,5.2,5.2,0,21.1,6,47.372,0,1.794,43.089
18,0,4.8,4.3,40.185,12/10/2012,556.518,49.802,0,3.8,18,0,0,0,2.625,19.401,15.381,16.27,15.34,18.39,18.58,17.31,16.773,17.188,11.411,26.684,17.532,24.131,0,0,37.927,30.156,0,0,0,5.2,5.2,0,21.1,6,47.344,0,5.988,45.683
19,0,3.1,3,40.161,12/10/2012,546.608,50.32,0,3.8,19,12.818,0,0,1.733,7.944,9.27,16.379,15.368,18.586,18.58,17.652,17.2,17.48,11.99,27.921,18.273,26.58,0,0,37.547,36.977,0,0,0,5.2,5.2,0,21.1,6,47.344,0,0,45.683
20,0,4.1,3.5,40.118,12/10/2012,516.084,49.95,0,3.8,20,5.249,0,0,2.573,9.147,8.6,16.379,15.627,18.67,18.751,17.798,17.029,17.578,11.858,28.009,18.064,26.636,0,0,38.007,15.135,0,0,0,5.2,5.2,0,21.1,6,46.926,0,5.09,45.549
21,3.4,10.3,6.7,39.743,12/10/2012,463.145,49.95,0,3.8,21,2.075,0,0,12.447,0,7.848,0,0,18.278,18.543,17.713,16.626,17.188,11.499,27.096,18.547,26.135,0,0,37.558,0,0,0,0,5.2,5.2,0,21.1,6,47.483,0,3.388,47.053
22,14.9,10.4,4.7,40.852,12/10/2012,417.745,49.654,0,0,22,0,0,0,6.722,0,0,0,0,17.059,17.444,17.627,15.528,16.309,11.763,27.803,17.548,26.413,0,0,37.547,0,0,0,0,5.2,5.2,0,21.1,6,25.439,0,16.187,43.254
23,9.8,4,3.3,41.213,12/10/2012,385.304,50.394,0,0,23,0,0,0,7.72,0,0,0,0,16.401,16.626,16.163,0,3.418,11.851,27.862,18.918,26.469,0,0,37.847,0,0,0,0,5.2,5.2,0,21.1,6,25.495,0,11.994,36.775
0,24.801,10.7,7.2,30.477,13/10/2012,359.069,41.292,0,0,00,0,0,0,11.921,0,0,0,0,9.678,0,0,0,0,11.866,27.214,18.773,26.274,0,0,38.087,0,0,0,0,5.2,5.2,0,21.1,6,25.69,0,19.886,46.523
1,1.5,13,7.6,29.975,13/10/2012,342.645,42.624,0,0,01,0,0,0,5.934,0,0,0,0,0,0,0,0,0,10.459,27.244,18.708,25.077,0,0,38.017,0,0,0,0,5.2,5.2,0,21.1,6,25.3,0,0,49.907
2,9.9,5.5,6.7,37.327,13/10/2012,333.717,50.986,0,0,02,0,0,0,7.09,0,0,0,0,0,0,0,0,0,10.738,27.862,19.127,25.384,0,0,38.087,0,0,0,0,5.2,5.2,0,21.1,6,25.467,0,9.595,43.255
3,1.6,10.2,5,40.759,13/10/2012,325.83,33.522,0,0,03,0,0,0,5.252,0,0,0,0,0,0,0,0,0,11.844,27.892,19.03,26.163,0,0,37.858,0,0,0,0,5.2,5.2,0,21.1,6,25.272,0,1.392,43.281
4,1.4,11.3,6.2,36.253,13/10/2012,330.558,36.112,0,0,04,0,0,0,8.822,0,0,0,0,0,0,0,0,0,11.888,26.537,18.918,26.163,0,0,37.697,0,0,0,0,5.2,5.2,0,21.1,6,25.272,0,0,43.089
5,0,13,6.9,26.048,13/10/2012,350.107,50.246,0,0,05,0,0,0,4.463,0,0,0,0,0,0,0,0,0,11.88,26.065,18.773,26.302,0,0,37.837,0,0,0,0,5.2,5.2,0,21.1,6,25.718,0,0,43.254
