,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,MTL,GSR,HEM,HPA1,HPA2,PHD,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
9,09,34.049,0,0,0,0,0,7.654,32.075,0,34.401,0,0,25.601,19.501,31.462,41.476,51.115,16.137,34.892,25.077,0,0,0,0,3.073,0,0,29.739,27.72,6.686,7.862,0,13.864,28.328,29.298,6.023,5.997,0,0,0,0,0,18.4,0,4.9,36.8,-8.789,-5.264,25.501,-18.311,579,4/3/2016
10,10,32.816,0,0,0,0,0,8.936,32.104,0,35.793,0,0,30.701,20.001,28.836,40.59,50.049,16.148,33.276,25.773,0,0,0,0,6.546,0,0,28.818,30.888,17.295,18.622,0,14.164,26.888,28.248,3.543,3.446,0,0,0,0,5.2,19,0,4.9,37.9,3.662,5.008,7.5,-30.103,614.43,4/3/2016
11,11,31.818,0,0,0,0,0,8.826,33.342,0,35.543,0,0,29.101,19.101,27.207,40.43,50.027,16.168,27.846,47.399,0,0,0,0,6.598,0,0,28.931,27.72,21.753,22.819,0,16.092,27.529,28.478,6.948,6.951,0,0,0,4.9,0,18.8,0,4.9,37.9,-11.841,-15.271,34.501,-6.116,625.87,4/3/2016
12,12,26.01,0,0,0,0,0,8.592,32.811,16.646,35.543,0,0,19.601,15.601,30.779,40.43,51.936,16.598,19.439,47.539,0,0,0,0,6.568,0,0,29.874,24.42,20.454,21.493,0,15.34,27.699,29.088,8.674,8.622,0,0,0,4.9,0,18.5,0,4.67,37.9,0,0,10.2,-14.502,624.02,4/3/2016
13,13,21.349,0,0,0,0,0,8.57,32.576,17.886,35.543,0,0,16.401,13.1,18.855,40.663,53.925,16.957,18.829,47.483,0,0,0,0,6.564,0,0,26.662,26.796,23.667,24.337,0,14.93,27.298,28.568,8.524,8.454,0,0,0,4.9,0,18.4,0,4.6,37.9,-2.808,-7.215,12.6,-9.815,611,4/3/2016
14,14,17.478,18.123,0,16.98,0,0,7.149,32.576,17.741,35.543,0,0,16.801,13.2,15.914,40.663,52.587,16.54,15.779,47.566,0,0,0,0,6.553,0,0,29.627,26.136,22.792,23.872,0,15.258,26.998,28.259,8.733,8.761,0,0,0,4.9,0,18.4,0,4.5,37.228,0,-5.09,12.5,-7.709,626.96,4/3/2016
15,15,22.023,16.288,0,17.212,10.694,0,8.694,32.369,18.112,36.433,0,0,22.301,14,15.598,42.518,46.846,14.226,23.26,47.232,0,0,0,0,6.564,0,0,29.425,27.984,13.098,14.506,0,15.04,27.678,27.358,8.794,8.743,0,0,0,4.9,0,18.5,0,4.75,35.205,16.358,8.029,3,-16.81,619.77,4/3/2016
16,16,31.159,0,0,15.381,0,0,8.643,31.486,18.015,36.962,0,0,16.301,14,28.941,43.884,49.553,15.585,38.187,47.455,0,0,0,0,6.564,0,0,27.92,26.796,14.096,15.368,0,0,27.388,28.108,3.562,3.445,0,0,0,4.9,0,18.5,0,4.67,35.039,18.677,5.136,3.5,-29.115,613.73,4/3/2016
17,17,24.785,0,0,0,0,0,8.701,32.752,5.382,36.962,0,0,30.501,20.701,27.943,41.466,46.864,14.308,35.836,42.055,0,0,0,0,6.578,0,0,30.278,27.852,7.752,8.86,0,0,26.908,27.538,3.477,3.396,0,0,0,0,0,18.6,0,4.82,34.048,32.716,21.955,-6.1,-41.401,561.2,4/3/2016
18,18,22.516,0,0,0,0,0,8.731,32.988,0,11.606,0,0,27.901,18.101,22.427,50.226,54.103,16.958,31.709,28.501,0,0,0,0,6.574,0,0,29.155,26.928,14.493,15.846,0,15.696,27.578,27.148,7.13,7.157,0,0,0,0,0,18.8,0,4.8,36.439,15.87,0,3.3,-22.907,567.28,4/3/2016
19,19,24.015,0,0,16.98,0,0,8.965,34.991,18.418,37.157,0,0,33.101,20.701,23.005,41.287,46.704,14.141,38.51,47.789,0,0,0,0,6.576,0,0,29.627,26.796,13.112,14.411,0,14.684,27.818,28.458,4.425,4.744,0,0,0,4.9,0,18.8,0,4.9,33.537,23.682,12.342,-.6,-39.918,643.08,4/3/2016
20,20,32.905,0,0,0,0,0,9.002,34.844,7.155,37.213,0,0,38.701,22.401,26.945,49.614,51.538,16.992,43.88,46.843,0,0,0,0,6.568,0,0,28.347,25.608,13.659,14.916,0,16.024,27.468,27.418,7.991,7.966,0,0,0,0,0,18.6,0,5.1,34.408,40.407,29.893,-15.9,-56.508,654.23,4/3/2016
21,21,32.3,0,0,0,0,0,9.1,33.7,2.5,0,0,0,38,21.8,34,47.7,50,17.5,42.8,25.3,0,0,0,0,0,0,0,20,25.1,17.3,18.6,0,20,27,27,7.99,7.97,0,0,0,0,0,18.7,0,5.1,38,35,17.3,-11.8,-56.3,603.26,4/3/2016
22,22,32.743,0,0,0,0,0,9.075,34.107,0,0,0,0,37.501,22.601,31.988,46.622,47.381,14.672,43.904,25.189,0,0,0,0,0,0,0,26.639,33.132,7.342,8.559,0,0,27.948,27.038,3.564,3.472,0,0,0,0,0,18.6,0,5.2,31.588,38.575,22.935,-7.1,-54.109,538.55,4/3/2016
23,23,32.054,0,0,0,0,0,9.243,35.286,0,0,0,0,36.001,21.401,33.984,0,47.451,14.569,39.787,25.272,0,6.899,0,0,0,0,0,29.447,23.364,7.533,8.655,0,0,27.938,27.139,3.514,3.446,0,0,0,0,0,18.2,0,5.2,28.214,50.417,33.152,-17.501,-61.306,479.83,4/3/2016
0,00,26.766,0,0,0,0,0,9.148,35.256,0,0,0,0,31.201,20.501,31.2,0,49.201,15.126,36.607,25.3,0,9.499,0,0,0,0,0,29.762,24.156,7.547,0,0,0,27.488,27.177,3.514,3.18,0,0,0,0,0,18.4,0,5.2,26.905,29.664,17.011,-6.7,-47.517,470.71,5/3/2016
1,01,31.581,0,0,0,0,0,9.178,35.256,0,0,0,0,34.901,20.701,34.036,0,41.324,13.427,34.524,25.244,0,14.999,0,0,0,0,0,30.211,28.644,7.096,0,0,0,27.038,27.038,3.532,0,0,0,0,0,0,18.5,0,5.3,25.467,14.527,0,16,-24.702,462.17,5/3/2016
2,02,33.734,0,0,0,0,0,6.841,0,0,0,0,0,37.801,22.301,36.348,0,32.833,10.412,43.621,25.773,0,19.599,0,0,0,0,0,28.661,26.532,7.424,0,0,0,27.478,27.288,3.536,0,0,0,0,0,0,18.9,0,5.4,25.446,-3.174,-10.117,34.201,-18.915,437.93,5/3/2016
3,03,34.206,0,0,0,0,0,0,0,0,0,0,0,38.001,21.901,33.879,0,44.056,0,43.764,25.634,0,20.299,0,0,0,0,0,29.627,26.268,8.313,0,0,0,28.337,28.088,3.514,0,0,0,0,0,0,18.6,0,5.45,19.159,13.306,0,10.1,-37.208,442.9,5/3/2016
4,04,33.091,0,0,0,0,0,0,0,0,0,0,0,38.601,21.701,35.822,0,46.107,0,43.99,25.745,0,20.699,0,0,0,0,0,30.099,27.456,7.342,0,0,0,29.428,25.688,3.514,0,0,0,0,0,0,18.7,0,5.45,27.24,8.057,-4.605,22.901,-30.012,444.34,5/3/2016
5,05,32.049,0,0,0,0,0,0,0,0,0,0,0,39.301,22.701,33.038,0,47.679,15.31,43.922,25.718,0,21.1,0,0,0,0,0,30.323,26.796,8.149,0,0,0,28.508,27.458,3.514,0,0,0,0,0,0,18.7,0,5.4,33.449,17.335,0,15.2,-33.216,463.8,5/3/2016
6,06,34.657,0,0,0,0,0,0,0,0,0,0,0,36.401,21.801,37.031,0,41.318,11.868,43.247,25.3,0,20.799,0,0,0,0,0,27.201,30.492,7.342,0,0,0,29.289,28.528,3.514,0,0,0,0,0,0,19,0,5.45,27.885,4.639,-3.021,28.901,-23.017,443.63,5/3/2016
7,07,35.177,0,0,0,0,0,9.412,0,0,0,0,0,38.301,21.701,33.616,0,50.134,0,42.735,25.384,0,21.1,0,0,0,0,0,0,0,15.928,0,0,0,27.888,27.748,3.504,0,0,0,0,0,0,18.7,0,5.4,26.872,-62.746,-50.172,60.302,5.09,451.13,5/3/2016
8,08,34.86,0,0,0,0,0,9.243,33.931,0,0,0,0,39.201,21.701,34.877,0,47.523,0,40.926,25.3,0,21,0,0,0,0,0,8.67,28.248,14.684,16.229,0,0,28.288,27.229,6.445,6.555,0,0,0,0,0,18.8,0,5.22,26.184,-24.171,-22.303,51.502,-8.112,498.2,5/3/2016
9,09,34.545,0,0,0,0,0,9.185,33.842,0,9.296,0,0,37.701,22.301,35.559,0,46.697,0,39.993,25.272,0,17,0,0,0,0,0,19.564,28.644,15.969,17.432,0,15.559,26.918,26.539,6.501,6.506,0,0,0,0,4.9,19.2,0,4.98,28.68,-31.861,-21.305,53.602,-1.904,534.26,5/3/2016
10,10,31.25,0,0,0,0,0,9.17,33.489,0,36.879,0,0,31.301,21.401,32.408,0,47.498,0,38.319,25.495,0,21.299,0,0,5.222,0,0,29.155,28.512,10.145,11.471,0,14.985,18.478,33.577,6.49,6.511,0,0,0,0,0,18.7,0,4.83,25.866,-44.069,-33.235,65.502,14.795,539.49,5/3/2016
11,11,31.312,0,0,0,0,0,9.046,33.754,0,37.018,0,0,19.901,15.1,29.151,0,45.06,0,36.132,39.467,0,22.9,0,0,6.618,0,0,30.728,27.06,17.186,18.376,0,15.915,24.138,29.258,6.49,6.511,0,0,0,4.9,0,18.6,0,4.59,26.761,-50.783,-44.761,67.002,24.793,559.74,5/3/2016
12,12,26.677,0,0,0,0,0,8.804,34.461,0,36.378,0,0,18.001,13.3,22.69,0,53.58,0,26.603,47.761,0,1.1,0,0,6.611,0,0,28.414,27.06,20.796,21.917,0,25.43,29.327,28.518,6.49,6.511,0,0,0,4.9,0,18.5,0,4.5,30.01,-56.398,-46.922,75.202,35.285,541.17,5/3/2016
13,13,27.224,0,0,0,0,0,8.826,34.432,0,35.682,0,0,16.501,12.5,21.429,0,51.04,0,30.854,47.733,0,21.1,0,0,6.618,0,0,28.661,25.476,10.131,11.539,0,17.049,28.729,28.648,6.488,6.513,0,0,0,4.9,0,18.5,0,5.1,26.328,-58.962,-54.851,74.102,38.49,533.22,5/3/2016
14,14,26.191,0,0,0,0,0,8.672,33.783,0,35.682,0,0,13.7,9.8,18.908,0,51.282,0,23.483,47.594,0,24.099,0,0,6.64,0,0,28.931,29.304,13.549,14.766,0,14.875,28.508,29.168,6.488,6.513,0,0,0,4.9,0,18.3,0,5.1,26.51,-48.585,-48.131,69.102,32.282,522.08,5/3/2016
15,15,21.161,0,0,0,0,0,8.687,33.783,0,35.682,0,0,9.3,7.9,15.546,0,51.267,0,23.342,47.65,0,24.099,0,0,6.6,0,0,26.639,17.028,17.446,18.827,0,15.313,28.767,29.408,6.503,6.504,0,0,0,4.9,5.2,18.6,0,4.6,32.517,-64.211,-61.562,77.902,44.496,520.65,5/3/2016
16,16,16.984,0,0,0,0,0,9.544,33.99,0,35.765,0,0,11.3,7.4,12.762,0,47.53,0,19.354,46.23,0,24.199,0,0,6.621,0,0,29.11,20.328,14.452,15.874,0,16.297,29.348,28.388,6.501,6.527,0,0,0,4.9,4.9,18.8,0,4.6,26.445,-41.627,-56.435,60.902,36.586,498.73,5/3/2016
17,17,14.486,0,0,0,0,0,10.108,33.872,0,34.346,0,0,17.501,12.5,17.28,0,45.358,0,21.146,25.551,0,23.9,0,0,6.616,0,0,29.245,19.14,13.057,14.411,0,15.942,29.438,28.897,3.601,3.515,0,0,0,4.9,4.9,18.8,0,4.62,31.479,-34.303,-40.339,50.102,23.896,485.28,5/3/2016
18,18,15.175,0,0,0,0,0,10.24,34.078,0,34.847,0,0,25.901,15,19.959,0,46.735,0,19.9,27.499,0,23.9,0,0,6.613,0,0,27.493,27.06,23.762,24.761,0,19.702,28.648,22.008,3.55,3.451,0,0,0,4.9,4.9,18.8,0,4.6,30.839,-22.706,-31.614,42.701,9.888,526.06,5/3/2016
19,19,20.406,18.053,18.592,17.444,14.38,0,10.423,34.314,20.239,34.151,0,0,8.2,9.5,15.074,2.034,48.679,0,27.89,47.455,0,24,0,0,6.633,0,0,29.223,33.396,20.249,21.424,0,16.776,29.938,29.778,8.745,8.69,0,0,0,4.9,4.9,18.5,0,4.98,32.302,24.781,0,7.6,-15.601,624.48,5/3/2016
20,20,32.117,0,0,0,0,0,10.305,34.726,20.126,35.598,0,0,33.701,22.401,29.309,19.476,48.545,0,43.145,47.622,0,24.199,0,0,0,0,0,28.639,31.416,9.133,10.35,0,15.559,29.568,30.168,3.516,3.392,0,0,0,4.9,4.9,18.9,0,5.1,28.886,25.391,9.064,16.201,-30.708,605.8,5/3/2016
21,21,31.335,0,0,0,0,0,10.313,34.579,0,35.626,0,0,26.101,20.701,28.993,18.666,46.768,0,43.59,34.067,0,24.099,0,0,0,0,0,27.807,30.096,15.422,16.68,0,15.163,31.987,30.458,3.55,3.438,0,0,0,4.9,4.9,18.7,0,4.9,35.639,13.184,0,23.301,-20.307,582.33,5/3/2016
22,22,33.153,0,0,0,0,0,10.379,35.639,0,20.151,0,0,33.501,21.701,31.568,18.878,45.428,0,43.599,25.356,0,24.199,0,0,0,0,0,27.089,32.076,9.776,11.157,0,0,30.487,30.848,5.5,5.52,0,0,0,0,4.9,18.9,0,5,20.263,-2.808,-12.717,48.201,-6.702,519.12,5/3/2016
23,23,32.528,0,0,0,0,0,10.452,35.345,0,0,0,0,33.401,21.701,37.661,0,46.738,0,42.585,25.3,0,14.499,0,0,0,0,0,28.975,30.36,8.6,9.981,0,0,30.787,31.307,3.594,3.501,0,0,0,0,0,19,0,5.1,28.762,-22.34,-31.184,58.702,3.296,491.71,5/3/2016
0,00,29.322,0,0,0,0,0,10.511,0,0,0,0,0,34.601,20.901,34.457,0,44.571,0,43.739,25.411,0,24.4,0,0,0,0,0,30.031,27.72,8.354,9.393,0,0,31.028,30.908,3.477,3.464,0,0,0,0,0,18.6,0,5.3,35.686,-17.457,-26.505,51.702,-2.6,466.74,6/3/2016
1,01,27.861,0,0,0,0,0,0,0,0,0,0,0,31.401,20.201,33.616,0,34.187,0,40.607,25.244,0,24,0,0,0,0,0,32.232,27.456,7.752,0,0,0,30.438,30.798,3.549,3.383,0,0,0,0,0,18.4,0,5.3,35.587,-12.085,-18.476,20.701,0,441.89,6/3/2016
2,02,26.857,0,0,0,0,0,0,0,0,0,0,0,26.001,17.101,23.425,0,52.206,0,39.751,25.439,0,24.199,0,0,0,0,0,31.783,28.644,12.209,0,0,0,28.188,30.917,0,3.526,0,0,0,0,0,18.4,0,5.37,30.044,-5.005,-13.623,14.1,0,428.6,6/3/2016
3,03,27.638,0,0,0,0,0,0,0,0,0,0,0,26.101,17.401,31.621,0,46.874,0,38.25,25.551,0,24.199,0,0,0,0,0,31.356,29.7,12.715,0,0,0,30.628,30.877,0,3.522,0,0,0,0,0,18.7,0,5.4,36.67,11.719,0,7.8,0,417.69,6/3/2016
4,04,28.454,0,0,0,0,0,0,0,0,0,0,0,28.001,18.901,28.311,0,51.133,0,28.412,25.523,0,24.099,0,0,0,0,0,32.008,23.232,6.672,0,0,0,30.668,30.827,0,3.445,0,0,0,0,0,18.5,0,5.4,37.79,-7.935,-18.055,30.701,-8.716,425.39,6/3/2016
5,05,22.015,0,0,0,0,0,0,0,0,0,0,0,28.701,19.101,27.785,0,45.119,0,35.754,25.467,0,24.099,0,0,0,0,0,28.167,22.836,20.467,0,0,0,30.617,31.138,0,3.453,0,0,0,0,0,18.6,0,5.4,27.57,-4.273,-8.02,25.901,-13.202,415.9,6/3/2016
6,06,24.647,0,0,0,0,0,0,0,0,0,0,0,26.601,18.001,25.527,0,26.613,0,31.452,25.439,0,24,0,0,0,0,0,30.952,27.456,7.602,0,0,0,29.118,29.978,0,3.536,0,0,0,0,0,19.3,0,5.4,31,-9.766,-19.868,23.701,-11.609,404.18,6/3/2016
7,07,27.025,0,0,0,0,0,0,0,0,0,0,0,30.301,19.101,23.898,0,32.95,0,27.723,25.411,0,23.9,0,0,0,0,0,31.02,27.984,8.778,0,0,0,30.838,30.538,0,3.545,0,0,0,0,0,19,0,5.4,35.15,2.808,-4.743,18.301,-16.901,403.1,6/3/2016
8,08,30.159,0,0,0,0,0,0,0,0,0,0,0,27.301,18.301,23.373,0,49.329,0,34.24,25.3,0,23.9,0,0,0,0,0,27.965,27.06,15.272,0,0,0,31.127,31.087,0,7.519,0,0,0,0,0,18.8,0,5.14,35.4,-4.517,-4.678,31.701,-14.502,423.28,6/3/2016
9,09,25.712,0,0,0,0,0,0,0,0,0,0,0,23.501,12.1,20.536,0,49.635,0,27.173,25.384,0,24.199,0,0,0,0,0,30.525,22.572,15.614,17.159,0,0,30.348,30.508,0,5.019,0,0,0,0,0,18.8,0,5,33.8,-28.321,-20.939,34.701,-1.209,433.36,6/3/2016
10,10,29.836,0,0,0,0,0,0,0,0,0,0,0,24.001,13.5,24.897,0,47.034,0,28.233,25.69,0,24,0,0,0,0,0,30.368,29.7,16.202,17.733,0,0,29.618,28.938,0,8.762,0,0,0,0,0,18.7,0,4.98,33.7,-15.992,-11.6,25.701,-7.709,445.49,6/3/2016
11,11,23.252,0,0,0,0,0,0,0,0,0,0,0,25.101,16.201,24.424,0,46.773,0,28.813,25.912,0,24.4,0,0,0,0,0,33.603,24.816,15.504,16.926,0,17.008,30.258,29.788,7.006,7.033,0,0,0,0,0,18.5,0,4.9,33.2,-21.729,-19.41,42.701,0.494,451.36,6/3/2016
12,12,20.713,0,0,0,0,0,0,28.245,0,0,0,0,11.4,7.9,17.385,0,46.126,0,19.504,25.662,0,22.999,0,0,6.615,0,0,29.964,28.116,15.368,16.79,0,20.085,30.718,30.438,8.772,8.73,0,0,0,0,0,18.4,0,4.75,37.7,-35.401,-36.302,45.001,23.292,459.81,6/3/2016
13,13,18.376,0,0,0,0,0,0,32.458,0,0,0,0,6.5,4.5,21.219,0,49.311,0,13.575,25.69,0,24.4,0,0,6.623,0,0,26.999,30.888,19.907,21.11,0,15.696,29.738,29.428,8.719,8.697,0,0,0,0,0,18.4,0,4.75,37.4,-26.978,-28.547,38.601,18.586,452.75,6/3/2016
14,14,16.697,0,0,0,0,0,10.474,32.104,0,0,0,0,2.2,4.4,16.229,7.28,50.603,0,7.294,25.829,0,22.1,0,0,6.618,0,0,29.604,26.928,19.715,20.878,0,22.778,29.008,28.828,6.472,6.459,0,0,0,0,0,18.6,0,4.67,38.02,-33.326,-27.796,34.601,20.289,460.03,6/3/2016
15,15,12.64,0,0,0,0,0,10.181,32.134,0,0,0,0,0.3,0.8,12.815,18.456,53.93,0,5.616,25.718,0,24.099,0,0,6.593,0,0,30.683,25.608,23.188,24.2,0,21.301,29.268,28.838,6.513,6.479,0,0,0,0,0,18.4,0,4.66,37.14,-23.804,-22.459,32.601,24.885,448.34,6/3/2016
16,16,6.152,0,0,0,0,0,10.327,32.517,0,0,0,0,0,0,5.671,22.036,53.785,0,6.02,25.523,0,24.299,0,0,6.596,0,0,28.706,26.136,16.639,17.938,0,21.247,29.298,28.429,8.813,8.682,0,0,0,4.9,4.9,19,0,4.67,38.09,-17.212,-16.599,13.1,18.384,452.73,6/3/2016
17,17,10.877,0,0,0,0,0,10.291,33.872,0,0,0,0,5.1,3.3,16.229,24.69,53.612,0,9.371,25.578,0,23.8,0,0,6.593,0,0,30.188,27.324,18.157,19.469,0,15.737,28.888,27.978,3.492,3.463,0,0,0,0,0,18.6,0,4.9,37.1,7.08,0,11.4,1.685,438.44,6/3/2016
18,18,13.853,0,0,0,0,0,10.525,34.196,0,0,0,0,17.501,8.9,11.029,28.711,51.659,0,25.284,25.523,0,24.099,0,0,6.605,0,0,28.122,29.436,7.451,8.668,0,16.325,28.788,27.829,3.547,3.479,0,0,0,0,0,18.7,0,4.98,37.7,0,-14.841,8.9,-8.918,487.79,6/3/2016
19,19,27.601,0,0,0,0,0,10.642,34.873,20.158,35.793,0,0,14.5,10.2,26.104,45.476,49.682,0,35.191,47.622,0,23.8,0,0,6.578,0,0,27.381,23.892,7.205,8.244,0,20.878,28.738,28.429,4.722,4.617,0,0,0,4.9,0,18.7,0,5,39.5,19.776,9.192,4.5,-21.406,598.36,6/3/2016
20,20,17.31,0,0,0,0,0,10.679,33.371,0,35.793,0,0,30.801,19.701,24.896,45.6,52.692,0,38.374,47.733,0,24.299,0,0,6.571,0,0,29.267,26.4,7.274,8.559,0,16.161,27.348,29.157,3.533,3.481,0,0,0,0,0,18.3,0,5,44.96,6.47,-3.58,18.401,-25.105,611.07,6/3/2016
21,21,20.587,0,0,0,0,0,10.584,33.459,0,5.65,0,0,26.201,15.701,25.527,48.99,53.173,0,31.758,48.012,0,24,0,0,0,0,0,30.278,28.644,8.135,9.27,0,16.174,26.678,27.688,3.544,3.436,0,0,0,0,0,18.4,0,5.2,44.35,23.804,10.776,-.8,-34.809,566.47,6/3/2016
22,22,25.257,0,0,0,0,0,10.503,34.166,0,0,0,0,29.401,17.001,24.476,13.607,53.369,0,37.709,24.994,0,25.2,0,0,0,0,0,28.683,27.588,7.164,8.313,0,15.641,25.878,27.269,3.547,3.462,0,0,0,0,0,18.4,0,5.14,43.06,12.329,4.019,18.701,-22.211,496.99,6/3/2016
23,23,25.953,0,0,0,0,0,10.423,35.139,0,0,0,0,21.101,16.901,24.581,0,53.57,0,34.822,25.69,0,24.099,0,0,0,0,0,27.291,26.532,9.625,10.883,0,0,25.828,26.799,3.538,3.4,0,0,0,0,0,18.2,0,5.14,36.74,-9.644,-19.153,34.801,-10.511,470.75,6/3/2016
0,00,18.849,0,0,0,0,0,10.452,35.139,0,0,0,0,21.201,16.101,20.484,0,36.74,0,31.074,25.634,0,24,0,0,0,0,0,24.685,26.004,8.901,0,0,0,25.728,26.879,3.547,3.495,0,0,0,0,0,19,0,5.22,39.65,3.906,-6.94,13.2,-17.103,429.71,7/3/2016
1,01,19.76,0,0,0,0,0,10.606,5.356,0,0,0,0,24.701,16.301,23.95,0,32.63,0,35.07,25.495,0,24.5,0,0,0,0,0,30.975,27.456,10.678,0,0,0,25.878,26.239,3.497,3.474,0,0,0,0,0,18.7,0,5.3,39.41,10.62,4.706,5.3,-28.602,417.97,7/3/2016
2,02,14.575,0,0,0,0,0,10.62,0,0,0,0,0,18.801,13.7,16.859,0,36.652,0,27.391,25.439,0,24.5,0,0,0,0,0,30.75,25.344,10.282,0,0,0,25.778,26.138,4.727,4.648,0,0,0,0,0,18.6,0,5.37,39.48,-3.784,-9.586,6.7,-16.608,402.94,7/3/2016
3,03,21.256,0,0,0,0,0,0,35.021,0,0,0,0,22.301,16.901,24.686,0,25.226,0,32.389,25.411,0,24.199,0,0,0,0,0,28.414,25.344,6.467,0,0,0,25.948,25.908,0,3.417,0,0,0,0,0,18.7,0,5.37,36.3,-3.296,-9.604,10.6,-19.208,424.78,7/3/2016
4,04,29.544,0,0,0,0,0,1.692,0,0,0,0,0,26.001,18.901,24.214,0,54.775,0,38.164,25.439,0,23.9,0,0,0,0,0,30.099,30.888,8.026,0,0,0,25.988,27.198,0,3.494,0,0,0,0,0,0,0,5.45,39.21,4.761,-7.15,19.201,-20.618,416.79,7/3/2016
5,05,27.527,0,0,0,0,0,10.635,24.681,0,0,0,0,22.601,17.001,28.678,0,52.455,0,40.213,25.606,0,24.5,0,0,0,0,0,27.852,24.156,6.946,0,0,0,25.778,26.918,0,8.56,0,0,0,0,0,0,0,5.6,39.11,-4.883,-16.874,26.701,-13.514,447.4,7/3/2016
6,06,20.768,0,0,0,0,0,10.54,35.433,0,0,0,0,21.301,14.9,13.025,31.091,52.68,0,31.413,25.523,0,24.199,0,0,0,0,0,31.109,23.1,11.471,0,0,0,26.048,26.918,0,3.338,0,0,0,0,0,0,0,5.68,39.71,-27.955,-35.505,33.601,6.299,471.82,7/3/2016
7,07,19.202,0,0,0,0,0,10.767,35.315,0,36.099,0,0,23.701,15.201,16.282,32.585,32.396,0,33.956,25.244,0,22.9,0,0,0,0,0,30.009,28.908,7.274,0,0,0,25.928,26.398,0,3.468,0,0,0,0,0,0,0,5.6,36.6,-22.462,-23.869,38.701,4.798,470.68,7/3/2016
8,08,16.677,0,0,0,0,0,10.752,35.463,0,35.904,0,0,23.801,16.501,17.017,25.134,49.654,0,33.473,25.634,0,24.099,0,0,0,0,0,29.851,29.172,20.413,21.657,0,0,27.028,26.248,0,3.53,0,0,0,0,0,0,0,5.6,39.6,-30.641,-26.304,48.001,6.592,519.54,7/3/2016
9,09,23.121,0,0,0,0,0,10.723,32.399,18.773,35.849,0,0,20.301,15.601,17.332,35.888,49.226,0,33.764,36.099,8.211,24.099,0,0,0,0,0,31.379,29.04,15.791,17.159,0,19.36,26.338,26.588,8.633,8.56,0,0,0,4,0,0,0,5.37,39.7,-18.799,-15.995,38.101,2.399,587.6,7/3/2016
10,10,23.759,0,0,0,0,0,10.635,32.252,18.982,35.598,0,0,16.201,13.4,18.436,49.801,48.978,0,27.335,41.916,0,24.299,0,0,0,0,0,30.143,30.492,22.067,23.093,0,21.438,26.198,26.358,8.633,8.56,0,0,0,4.9,0,0,0,5.06,39.1,-12.452,-7.718,15,-8.405,621.23,7/3/2016
11,11,21.904,18.081,16.968,17.212,0,0,10.62,32.252,18.789,35.654,0,0,11.4,8.8,17.858,48.867,45.297,0,20.486,47.232,17.813,24.199,0,0,0,0,0,29.29,30.36,15.627,17.145,0,19.606,25.658,25.509,8.612,8.545,0,0,0,4.9,0,0,0,5.05,37.2,-28.809,-22.614,35.901,13.788,642.68,7/3/2016
12,12,17.754,17.031,18.299,17.408,0,0,9.075,32.252,17.226,35.682,0,0,8.6,8.4,12.08,48.683,45.106,0,19.302,47.622,35.765,19.099,0,0,0,6.583,0,30.121,24.42,7.985,9.352,0,20.495,29.728,29.327,8.51,8.457,0,0,0,4.9,0,0,0,4.9,38.8,-8.789,-11.005,19.401,2.893,630.49,7/3/2016
13,13,22.635,17.592,0,17.566,0,0,9.104,31.839,17.58,35.376,0,0,6.3,8.4,18.488,45.013,46.442,9.083,22.647,47.622,35.292,24.9,0,0,0,6.584,0,27.201,26.664,10.883,12.086,0,15.504,26.038,26.098,8.677,0,0,0,0,4.9,0,0,0,4.9,26.5,-16.846,-18.833,27.701,3.699,616.19,7/3/2016
14,14,14.729,17.438,18.201,17.322,0,0,7.324,31.103,17.371,35.932,0,0,2.3,2.3,9.821,45.59,50.996,16.47,10.554,47.455,47.622,25.2,0,0,0,6.615,0,29.065,30.888,23.858,24.761,0,25.253,25.528,25.238,9.029,0,0,0,0,4.9,0,0,0,4.9,28.3,-15.748,-17.267,25.401,17.396,646.29,7/3/2016
15,15,12.434,17.339,18.055,17.054,18.152,0,8.899,31.132,17.757,35.32,0,0,3.5,3.1,8.507,40.64,42.08,13.44,12.677,47.511,47.733,25.2,0,0,0,6.594,0,30.885,22.572,11.129,11.936,0,14.547,25.648,25.788,9.123,0,0,0,0,4.9,4.9,0,0,4.8,39.3,-28.809,-20.582,27.401,15.784,638.87,7/3/2016
16,16,9.556,0,0,9.4,0,0,10.32,31.162,18.708,35.877,0,0,10,9.7,10.136,48.23,52.165,16.978,18.486,47.372,47.622,25.299,0,0,0,6.615,0,28.144,25.872,13.125,14.342,0,16.817,25.738,25.408,8.735,8.609,0,0,0,4.9,4.9,0,0,4.83,36.1,-11.597,-14.631,19.901,3.388,628.12,7/3/2016
