,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,CEN,EEC,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,AMY-L9030,TCPI-L9150,Demanda,Date
20,20,0,0,0,0,0,0,36.7,0,43.113,0,0,25.201,16.801,41.488,48,15.7,0,25.801,25.69,0,33.805,22.572,17.09,21.766,15.108,14.957,2.224,39.007,0,0,0,0,0,0,20.5,6.3,47.3,0,0.7,-2.911,521.334,26/1/2012
21,21,0,0,0,0,0,0,36.818,0,42.863,0,0,34.601,22.601,0,48,15.7,0,25.801,25.69,0,30.099,22.968,8.846,9.858,0,16.667,2.909,38.487,0,0,0,0,0,0,19.5,6.3,47.3,-2.197,3.1,-8.313,462.418,26/1/2012
22,22,0,0,0,0,0,0,0,0,42.779,0,0,30.001,21.401,0,48,15.7,0,25.69,25.495,0,32.053,21.384,7.725,7.342,0,0,2.883,38.898,0,0,0,0,0,0,20.7,6.23,47.3,10.376,0,-10.016,393.221,26/1/2012
23,23,0,0,0,0,0,0,0,0,0,0,0,25.601,19.801,0,48,15.7,0,25.606,25.3,0,31.716,22.044,13.563,7.67,0,0,2.821,38.598,0,0,0,0,0,0,20.7,6.23,47.3,-1.953,2.1,-4.907,355.41,26/1/2012
0,00,0,0,0,0,0,0,0,0,0,0,0,28.301,20.501,0,45,10,0,25.606,25.69,0,32.772,20.328,12.537,14.206,0,0,2.813,38.617,0,0,0,0,0,0,20.4,6.3,21,-24.903,14.7,1.886,332.388,27/1/2012
1,01,0,0,0,0,0,0,0,0,0,0,0,22.501,19.601,0,48,15.7,0,25.189,25.718,0,35.647,21.78,22.067,21.383,0,0,2.786,38.917,0,0,0,0,0,0,19.6,6.3,0,-5.371,6,0.183,324.377,27/1/2012
2,02,0,0,0,0,0,0,0,0,0,0,0,35.001,20.501,0,48,15.7,0,25.189,25.634,0,33.917,21.912,16.352,7.465,0,0,3.024,38.038,0,0,0,0,0,0,19.6,6.38,0,0,4.4,-6.409,318.722,27/1/2012
3,03,0,0,0,0,0,0,0,0,0,0,0,35.701,21.601,0,45,10,0,25.551,25.634,0,33.692,22.968,12.579,11.963,0,0,2.865,39.297,0,0,0,0,0,0,20.5,6.5,0,1.221,6.9,-5.713,311.473,27/1/2012
4,04,0,0,0,0,0,0,0,0,0,0,0,33.501,20.801,0,48,15.7,0,25.551,25.634,0,34.95,21.912,13.823,18.294,0,0,2.936,38.397,0,0,0,0,0,0,20.4,6.5,0,-7.08,12.5,-.311,321.31,27/1/2012
5,05,0,0,0,0,0,0,0,0,0,0,0,32.501,20.501,0,46,14,0,25.551,25.745,0,33.984,22.176,11.307,8.532,0,0,1.846,38.477,0,0,0,0,0,0,19.2,6.5,45.3,10.743,1.3,-8.313,347.91,27/1/2012
6,06,0,0,0,0,0,0,0,0,0,0,0,35.201,22.201,0,48,15.7,0,25.551,25.829,0,33.445,20.064,7.041,6.412,0,0,2.997,38.848,0,0,0,0,0,0,19.1,6.5,47.3,-5.127,8.3,-2.802,353.848,27/1/2012
7,07,0,0,0,0,0,0,0,0,0,0,0,34.101,22.601,0,48,15.7,0,25.551,25.523,0,33.243,15.576,12.455,14,0,0,2.883,38.407,0,0,0,0,0,0,19,6.5,47.3,-1.953,3.7,-3.9,363.033,27/1/2012
8,08,0,0,0,0,0,0,0,0,41.415,0,0,34.401,22.501,0,48,15.7,0,25.551,25.523,0,32.39,11.88,17.213,21.63,0,0,2.865,38.797,0,0,0,0,0,0,18.8,6.46,47.3,-6.47,8.4,-3.314,411.81,27/1/2012
9,09,0,0,0,0,0,0,35.109,0,41.415,0,0,35.201,22.201,0,48,15.7,0,25.578,25.411,0,32.614,5.676,14.957,17.965,15.258,14.916,2.909,39.117,0,0,0,0,0,0,18.7,6.38,47.3,-9.278,12.9,-.311,461.096,27/1/2012
10,10,0,0,0,0,0,0,34.903,0,41.721,0,0,33.501,22.201,22.894,50.838,16.65,0,25.578,25.69,0,33.198,5.676,14.971,18.047,15.176,14.288,2.944,38.938,0,0,0,0,0,0,18.6,6.28,47.3,-34.547,23.001,11.39,489.55,27/1/2012
11,11,0,0,0,0,0,0,33.489,0,39.745,0,0,32.301,19.601,46.373,51.06,16.872,0,25.578,25.801,0,34.479,5.544,10.787,7.41,18.622,18.676,2.98,38.817,0,0,0,0,0,0,18.5,6.15,47.3,2.441,-.7,-7.709,506.053,27/1/2012
12,12,0,0,0,0,0,0,34.697,0,40.97,0,0,30.501,21.001,47.409,51.578,16.502,0,25.578,25.773,0,33.108,4.752,11.266,12.606,13.987,14.711,2.98,37.657,0,0,0,0,0,0,18.7,5.92,47.3,0,0.8,-5.805,502.001,27/1/2012
13,13,0,0,0,0,0,0,36.052,0,36.016,0,0,24.301,18.301,48.103,50.912,16.724,0,25.551,26.107,0,32.996,2.376,15.368,20.098,15.395,15.354,3.129,38.168,0,0,0,0,0,0,18.7,5.76,47.3,-22.462,16.201,9.394,493.578,27/1/2012
14,14,0,0,0,0,0,0,35.463,0,40.246,0,0,20.801,15.601,47.827,51.504,16.576,0,25.9,25.578,0,33.94,10.56,19.087,16.694,19.196,18.116,1.837,38.647,0,0,0,0,0,0,18.7,5.52,47.3,-15.87,12.5,8.698,503.765,27/1/2012
15,15,0,0,0,0,0,0,34.697,23.671,41.554,0,0,31.201,21.701,47.596,50.764,16.576,0,25.9,25.411,0,32.502,11.088,0,6.672,14.465,15.053,3.05,38.028,0,0,0,0,0,0,18.7,5.58,47.3,0,9.8,1.483,500.226,27/1/2012
16,16,0,0,0,0,0,0,36.287,8.444,43.085,0,0,39.001,18.601,33.134,51.8,16.798,0,25.8,25.829,0,27.066,9.24,0,12.715,16.393,0,2.496,37.988,0,0,0,0,0,0,18.7,5.84,47.3,-8.057,4.1,-4.413,484.887,27/1/2012
17,17,0,0,0,0,0,0,36.729,0,43.085,0,0,33.101,22.201,1.001,50.912,16.576,0,25.7,25.885,0,34.344,4.884,8.928,8.408,16.858,0,3.024,38.217,0,0,0,0,0,0,19,6,47.3,-10.376,13.7,4.798,434.031,27/1/2012
18,18,0,0,0,0,0,1.106,36.405,0,43.28,0,0,35.301,21.301,4.151,50.986,16.428,0,25.9,25.467,0,33.266,9.768,19.975,23.175,15.791,0,2.944,38.347,0,0,0,0,0,0,19.4,6.07,47.3,-12.329,7.1,3.296,478.294,27/1/2012
19,19,0,0,0,0,0,9.346,36.936,24.412,42.612,0,0,28.301,20.601,47.452,50.986,16.724,0,25.9,25.495,0,32.884,8.316,9.666,12.811,16.12,15.422,2.927,37.937,0,0,0,0,0,0,19.1,6.07,47.3,7.08,5.4,-4.816,529.654,27/1/2012
20,20,0,0,0,0,0,9.463,37.171,0,43.391,0,0,39.001,22.601,18.346,51.134,16.576,0,25.7,25.69,0,34.007,26.136,11.198,10.856,15.313,14.985,3.015,39.007,0,0,0,0,0,0,19.4,6.23,47.3,1.465,1.6,-5.805,519.26,27/1/2012
21,21,0,0,0,0,0,4.871,36.759,0,42.64,0,0,38.201,22.601,0,51.43,16.576,0,25.8,25.467,0,33.311,25.212,7.506,6.412,16.94,0,2.857,38.808,0,0,0,0,0,0,19.5,6.3,47.3,-6.348,3,-9.412,481.251,27/1/2012
22,22,0,0,0,0,0,0,5.09,0,43.391,0,0,37.001,22.101,0,47.5,17.255,0,25.9,25.467,0,33.558,19.536,6.973,5.893,0,0,2.874,38.997,0,0,0,0,0,0,19.6,6.33,47.3,-18.311,15.5,1.593,405.984,27/1/2012
23,23,0,0,0,0,0,0,0,0,0,0,0,37.601,21.901,0,51.06,0,0,25.6,25.912,0,33.827,25.74,18.758,17.419,0,0,2.716,38.938,0,0,0,0,0,0,19.5,6.38,37.6,11.841,-9.1,-19.318,379.529,27/1/2012
0,00,0,0,0,0,0,0,0,0,0,0,0,35.801,22.201,0,49.802,0,0,25.5,25.857,0,32.861,23.628,9.297,10.063,0,0,3.006,38.147,0,0,0,0,0,0,19.6,6.38,37.6,-10.01,7.3,-5.31,347.763,28/1/2012
1,01,0,0,0,0,0,0,0,0,0,0,0,34.201,18.501,0,49.58,0,0,25.7,25.328,0,33.85,24.156,7.78,7.766,0,0,2.162,38.068,0,0,0,0,0,0,19.6,6.41,37.6,-7.935,8.5,-1.611,331.748,28/1/2012
2,02,0,0,0,0,0,0,0,0,0,0,0,33.901,18.601,0,49.284,0,0,25.8,25.384,0,32.188,25.74,6.563,6.781,0,0,2.944,39.037,0,0,0,0,0,0,19.2,6.5,33.8,4.517,3.1,-4.907,323.043,28/1/2012
3,03,0,0,0,0,0,0,0,0,0,0,0,31.501,18.501,0,49.432,0,0,25.7,25.384,0,34.232,24.156,23.147,23.858,0,0,2.065,38.378,0,0,0,0,0,0,19.2,6.5,0,-10.254,11.2,2.49,318.658,28/1/2012
4,04,0,0,0,0,0,0,0,0,0,0,0,35.201,20.301,0,49.876,0,0,25.8,25.356,0,32.727,25.08,12.606,11.717,0,0,3.059,38.548,0,0,0,0,0,0,19.5,6.46,27.2,-2.075,7.4,-3.204,331.31,28/1/2012
5,05,0,0,0,0,0,0,0,0,0,0,0,38.801,22.501,0,50.69,16.502,0,25.7,25.384,0,34.232,27.324,18.444,18.348,0,0,2.892,38.257,0,0,0,0,0,0,19.9,6.5,0,-8.423,11.1,-2.911,345.779,28/1/2012
6,06,0,0,0,0,0,0,0,0,0,0,0,34.601,22.401,0,50.986,16.65,0,25.7,25.523,0,33.333,25.74,7.328,7.069,0,0,2.883,39.238,0,0,0,0,0,0,20.2,6.5,40,-4.517,11.6,0.385,350.794,28/1/2012
7,07,0,0,0,0,0,0,0,0,0,0,0,38.201,22.401,0,45.806,15.096,0,25.8,25.801,0,34.276,28.116,7.287,7.26,0,0,2.927,38.047,0,0,0,0,0,0,19.5,6.5,47.3,-5.982,15.4,-.201,355.151,28/1/2012
8,08,0,0,0,0,0,3.076,0,0,0,0,0,36.701,22.401,0,51.356,16.798,0,25.6,25.829,0,34.299,23.364,15.627,18.717,0,0,2.918,37.877,0,0,0,0,0,0,20.3,6.23,47.3,1.343,7.5,-8.112,387.662,28/1/2012
9,09,0,0,0,0,0,3.113,0,0,42.835,0,0,34.501,22.201,0,50.616,16.65,0,25.6,25.356,0,32.794,25.476,13.057,13.891,0,0,2.918,39.087,0,0,0,0,0,0,20,6.15,47.3,-25.88,20.701,3.79,422.934,28/1/2012
10,10,0,0,0,0,0,3.054,36.494,0,42.946,0,0,33.601,21.501,0,51.652,16.946,0,25.6,25.05,0,33.131,24.42,7.766,7.438,0,0,2.804,38.427,0,0,0,0,0,0,20,6.08,42,-3.174,15.2,0.385,426.499,28/1/2012
11,11,0,0,0,0,0,3.025,36.847,0,42.723,0,0,33.401,18.401,0,51.06,16.798,0,25.5,25.3,0,33.288,26.796,9.297,11.321,0,0,3.024,38.758,0,0,0,0,0,0,19.6,5.76,47.3,-5.249,8.8,0.494,444.154,28/1/2012
12,12,0,0,0,0,0,3.128,36.553,0,42.723,0,0,31.501,19.401,0,50.69,16.65,0,25.6,25.551,0,32.39,23.76,8.313,8.955,0,0,2.848,38.107,0,0,0,0,0,0,19.4,5.69,47.3,-17.823,5.4,4.999,445.984,28/1/2012
13,13,0,0,0,0,0,3.098,18.848,0,42.696,0,0,21.601,15.501,0,51.06,16.65,0,25.5,25.745,0,33.378,26.136,6.959,7.014,15.573,0,2.953,38.678,0,0,0,0,0,0,19,5.6,47.3,-16.846,10.5,1.483,428.153,28/1/2012
14,14,0,0,0,0,0,3.054,0.33,0,42.751,0,0,15.1,10.8,0,50.986,16.798,0,25.5,25.857,0,33.85,24.816,13.289,15.655,22.669,0,2.909,38.017,0,0,0,0,0,0,19.6,5.7,47.3,-9.156,3.5,8.185,412.452,28/1/2012
15,15,0,0,0,0,0,3.084,0.33,0,41.554,0,0,9.4,9.9,0,51.282,16.576,0,25.6,25.718,0,33.288,23.232,17.295,18.663,15.518,0,2.98,38.628,0,0,0,0,0,0,19.5,5.92,47.3,-33.692,12.2,10.492,416.768,28/1/2012
16,16,0,0,0,0,0,3.047,0.33,0,41.888,0,0,17.601,12,0,51.282,16.206,0,25.6,25.912,0,33.513,27.852,8.244,11.293,16.12,0,2.813,37.807,0,0,0,0,0,0,19.6,5.92,47.3,5.982,8,2.582,387.764,28/1/2012
17,17,0,0,0,0,0,3.003,0.33,0,0,0,0,29.301,19.901,0,50.69,16.724,0,25.5,25.523,0,33.378,27.192,11.17,10.323,17.542,0,2.953,37.667,0,0,0,0,0,0,19.4,6,47.3,-17.09,7.2,-2.216,395.953,28/1/2012
18,18,0,0,0,0,0,3.018,35.227,0,40.97,0,0,36.301,21.401,0,51.726,16.65,0,25.5,25.912,0,31.02,24.156,7.615,7.342,14.11,0,2.786,39.217,0,0,0,0,0,0,19.2,6.15,47.3,-24.537,22.001,4.285,453.852,28/1/2012
19,19,0,0,0,0,0,9.368,36.67,0,41.499,0,0,32.401,21.301,16.208,51.282,16.872,0,25.5,25.467,0,31.671,21.252,14.506,13.577,20.631,21.465,3.068,38.758,0,0,0,0,0,0,19.4,6.15,47.3,4.028,0.3,-8.918,518.936,28/1/2012
20,20,0,0,0,0,0,9.375,36.7,0,41.61,0,0,39.201,22.401,0,50.69,16.798,0,25.5,25.467,0,32.951,23.364,13.686,17.172,20.823,19.948,1.635,38.338,0,0,0,0,0,0,19.3,6.15,47.3,0,11.3,-2.802,499.911,28/1/2012
21,21,0,0,0,0,0,3.025,36.464,0,41.443,0,0,39.401,22.401,0,50.764,16.872,0,25.5,25.467,0,32.232,22.176,6.836,6.18,15.313,0,3.068,38.687,0,0,0,0,0,0,19.3,6.22,47.3,-13.184,10.3,-2.014,463.547,28/1/2012
22,22,0,0,0,0,0,3.098,0,0,41.861,0,0,37.401,22.501,0,51.208,16.872,0,25.6,25.857,0,33.49,26.4,7.862,5.031,0,0,2.804,38.848,0,0,0,0,0,0,19.3,6.3,47.3,-3.662,10.8,-2.911,407.506,28/1/2012
23,23,0,0,0,0,0,3.091,0,0,0,0,0,36.401,22.601,0,51.356,16.798,0,25.6,25.912,0,34.187,24.288,10.254,8.996,0,0,3.085,38.737,0,0,0,0,0,0,19.4,6.3,47.3,-10.376,13.4,-1.611,372.893,28/1/2012
0,00,0,0,0,0,0,3.084,0,0,0,0,0,36.801,22.501,0,44.696,14.134,0,25.3,25.773,0,34.209,24.552,6.946,6.905,0,0,2.971,37.728,0,0,0,0,0,0,19.4,6.34,42,-25.147,18.701,6.592,353.194,29/1/2012
1,01,0,0,0,0,0,3.12,0,0,0,0,0,38.401,22.601,0,51.356,16.724,0,25.5,25.745,0,30.638,24.684,14.137,18.02,0,0,2.892,38.707,0,0,0,0,0,0,19.5,6.3,0,-22.95,20.201,4.889,336.185,29/1/2012
2,02,0,0,0,0,0,3.047,0,0,0,0,0,34.701,21.601,0,51.504,16.872,0,25.2,25.3,0,33.378,22.968,11.211,10.405,0,0,2.98,38.917,0,0,0,0,0,0,19.6,6.34,0,-21.607,19.001,5.493,321.137,29/1/2012
3,03,0,0,0,0,0,3.113,0,0,0,0,0,36.001,22.201,0,49.95,0,0,25.3,25.885,0,34.299,24.684,8.49,8.655,16.489,0,2.997,38.047,0,0,0,0,0,0,19.6,6.4,0,-6.47,13.5,-.201,315.282,29/1/2012
4,04,0,0,0,0,0,3.142,0,0,0,0,0,38.301,22.601,0,45.288,15.022,0,25.5,25.606,0,33.468,21.648,9.817,7.985,0,0,2.944,38.598,0,0,0,0,0,0,19.1,6.46,0,-24.537,20.501,3.095,316.421,29/1/2012
5,05,0,0,0,0,0,3.098,0,0,0,0,0,35.701,21.401,0,44.77,14.578,0,25.4,25.745,0,34.232,21.912,9.912,13.139,0,0,2.944,38.647,0,0,0,0,0,0,19.6,6.5,0,-21.241,18.001,5.695,315.154,29/1/2012
6,06,0,0,0,0,0,3.04,0,0,0,0,0,36.101,22.301,0,50.986,16.724,0,25.5,25.912,0,34.142,23.628,9.68,7.246,0,0,3.024,38.557,0,0,0,0,0,0,19.6,6.46,0,-21.363,23.201,8.588,312.475,29/1/2012
7,07,0,0,0,0,0,3.106,0,0,0,0,0,39.501,21.901,0,49.728,0,0,25.4,25.829,0,34.029,24.948,0,7.26,16.024,0,2.839,38.907,0,0,0,0,0,0,19.8,6.5,0,-22.217,22.401,5.695,309.973,29/1/2012
8,08,0,0,0,0,0,3.135,0,0,0,0,0,36.901,21.901,0,44.178,13.912,0,25.6,25.606,0,33.67,21.384,0,0,17.268,17.87,2.953,38.697,0,0,0,0,0,0,19.4,6.2,0,3.662,5.2,-7.508,327.321,29/1/2012
9,09,0,0,0,0,0,3.215,0,0,0,0,0,37.501,20.601,0,51.06,16.946,0,25.6,25.745,0,32.367,26.4,0,0,20.235,21.001,2.478,38.997,0,0,0,0,0,0,19.6,6.1,0,0,8,-5.109,344.955,29/1/2012
10,10,0,0,0,0,0,9.449,0,0,0,0,0,32.801,21.201,0,44.4,14.726,0,25.5,25.411,0,33.243,23.232,0,0,17.624,17.118,3.024,38.418,0,0,0,5.2,0,0,19.6,5.9,7.5,-14.283,13,0,345.63,29/1/2012
11,11,0,0,0,0,0,3.223,0,0,0,0,0,39.101,22.501,0,50.912,16.798,0,25.5,25.467,0,31.985,24.948,0,17.993,16.106,15.997,2.804,39.027,0,0,0,0,0,0,19.8,5.8,0,-17.579,16,1.282,358.259,29/1/2012
12,12,0,0,0,0,0,3.062,0,0,0,0,0,38.001,22.501,0,50.616,16.428,0,25.6,25.3,0,31.401,26.796,6.836,6.467,15.012,0,3.015,38.267,0,0,0,0,0,0,19.6,5.55,30,-28.321,22.401,5.182,365.19,29/1/2012
13,13,0,0,0,0,0,3.091,0,0,0,0,0,23.701,18.501,0,51.134,16.724,0,25.6,25.662,0,32.637,25.344,9.858,9.229,16.352,0,2.953,38.548,0,0,0,0,0,0,19.8,5.7,30,-18.799,13.9,5.493,354.24,29/1/2012
14,14,0,0,0,0,0,3.076,0,0,0,0,0,19.601,14.3,0,51.134,16.798,0,25.6,25.662,0,32.569,29.04,12.524,12.934,15.504,0,2.777,37.608,0,0,0,0,0,0,19.8,5.6,38,-21.851,15.2,9.284,359.894,29/1/2012
15,15,0,0,0,0,0,3.098,0,0,0,0,0,10.2,8.8,0,50.69,16.65,0,25.5,25.662,0,31.963,25.344,15.901,20.385,15.518,0,2.997,38.747,0,0,0,0,0,0,19.8,5.6,47.1,-29.542,16.901,19.391,357.205,29/1/2012
16,16,0,0,0,0,0,3.135,0,0,0,0,0,18.201,19.101,0,50.838,16.798,0,25.5,25.3,0,31.267,24.948,7.821,7.547,15.86,0,1.898,37.957,0,0,0,0,0,0,20.4,5.9,47.1,-31.251,21.701,14.393,354.728,29/1/2012
17,17,0,0,0,0,0,3.098,0,0,0,0,0,39.301,22.501,0,44.77,14.8,0,25.6,25.3,0,31.783,24.816,7.78,9.215,0,0,3.015,38.588,0,0,0,0,0,0,20,6.1,47.1,-25.391,16.301,2.893,369.964,29/1/2012
18,18,0,0,0,0,0,3.047,0,0,36.266,0,0,39.501,22.501,0,50.69,16.724,0,25.6,26.024,0,33.288,24.42,9.407,18.458,15.491,0,2.795,38.087,0,0,0,0,0,0,20.6,6,47.1,-14.893,11.8,-2.802,441.894,29/1/2012
19,19,0,0,0,0,0,3.135,37.112,0,41.332,0,0,39.501,22.601,0,51.282,16.724,0,25.6,25.356,0,31.648,23.892,12.127,23.831,18.157,0,2.962,38.347,0,0,0,0,0,0,20.5,6.3,47.1,16.48,-.3,-10.218,481.545,29/1/2012
20,20,0,0,0,0,0,3.076,19.142,0,41.387,0,0,39.301,22.601,0,51.134,16.946,0,25.7,25.495,0,32.772,23.232,14.561,19.046,15.846,0,2.918,38.378,0,0,0,0,0,0,20.5,6.36,47.1,2.441,8.6,-9.815,464.269,29/1/2012
21,21,0,0,0,0,0,3.098,0,0,0,0,0,39.401,22.601,0,50.764,16.724,0,25.7,25.495,0,32.255,24.684,12.059,17.514,16.872,17.186,2.936,38.927,0,0,0,0,0,0,20.2,6.22,47.1,-4.639,6.7,-9.009,426.684,29/1/2012
22,22,0,0,0,0,0,3.15,0,0,0,0,0,38.501,21.301,0,51.504,16.946,0,25.5,25.495,0,33.67,22.704,11.471,11.498,16.53,0,2.927,38.577,0,0,0,0,0,0,19.5,6.3,30,-10.376,14.3,0.385,371.265,29/1/2012
23,23,0,0,0,0,0,3.135,0,0,0,0,0,39.101,21.901,0,47.067,0,0,25.6,25.495,0,33.94,24.42,13.207,13.795,17.514,0,2.953,37.988,0,0,0,0,0,0,19.2,6.3,0,-19.776,17.501,2.692,331.199,29/1/2012
0,00,0,0,0,0,0,3.186,0,0,0,0,0,39.401,22.501,0,47.169,0,0,25.6,25.495,0,33.648,26.532,11.334,12.825,0,0,3.112,38.697,0,0,0,0,0,0,19.7,6.5,0,-16.114,20.101,3.589,308.124,30/1/2012
1,01,0,0,0,0,0,3.135,0,0,0,0,0,39.001,21.701,0,45.785,0,0,25.4,25.133,0,31.896,20.856,6.795,6.946,0,0,2.364,38.047,0,0,0,0,0,0,19.5,6.38,0,-36.256,22.801,7.984,298.375,30/1/2012
2,02,0,0,0,0,0,3.091,0,0,0,0,0,39.201,22.501,0,42.863,0,0,25.3,25.161,0,34.389,22.968,0,8.026,0,0,2.997,38.007,0,0,0,0,0,0,19.6,6.32,0,-17.579,18.701,1.685,287.617,30/1/2012
3,03,0,0,0,0,0,3.135,0,0,0,0,0,38.701,21.401,0,41.786,0,0,25.3,25.662,0,33.85,22.836,0,7.698,0,0,2.54,38.307,0,0,0,0,0,0,19.4,6.46,0,-24.903,21.101,6.299,284.579,30/1/2012
4,04,0,0,0,0,0,3.091,0,0,0,0,0,37.001,21.501,0,47.067,0,0,25.3,25.745,0,30.705,22.836,0,15.012,0,0,3.006,37.827,0,0,0,0,0,0,19.5,6.46,0,-25.025,18.101,4.395,297.58,30/1/2012
5,05,0,0,0,0,0,3.018,0,0,0,0,0,37.101,22.501,0,46.759,0,0,25.3,25.829,0,33.558,24.816,18.403,18.499,0,0,2.786,38.857,0,0,0,0,0,0,19.5,6.46,0,-20.142,18.201,3.388,321.94,30/1/2012
6,06,0,0,0,0,0,3.157,0,0,0,0,0,35.101,21.801,0,47.221,0,0,25.4,25.801,0,34.232,23.76,9.434,8.354,0,0,2.927,37.728,0,0,0,0,0,0,19.2,6.4,42,-19.41,19.001,3.589,339.336,30/1/2012
7,07,0,0,0,0,0,3.171,0,0,0,0,0,38.801,22.501,0,46.862,0,0,24.4,25.718,0,32.614,25.476,12.551,14.288,0,0,2.865,39.387,0,0,0,0,0,0,19.4,6.46,47.2,-17.457,21.101,1.996,356.054,30/1/2012
8,08,0,0,0,0,0,3.076,0,0,22.823,0,0,39.401,22.601,0,46.452,0,0,25.3,25.69,0,34.119,22.704,17.241,20.467,17.377,0,2.804,38.187,0,0,0,0,0,0,19.3,6.3,47.2,-1.465,12.9,-3.406,403.013,30/1/2012
9,09,0,0,0,0,0,3.084,35.463,0,40.079,0,0,39.301,22.501,0,46.759,0,0,25.3,25.467,0,33.513,20.724,9.188,10.405,15.778,15.176,2.988,37.957,0,0,0,0,0,0,19.3,6,47.2,-2.93,9.5,-3.516,453.129,30/1/2012
10,10,0,0,0,0,0,0,34.844,0,39.69,0,0,39.001,22.401,0,50.348,0,0,25.5,25.634,0,32.974,25.08,16.708,16.913,17.555,17.432,2.83,37.608,0,0,0,0,0,0,19.3,5.8,47.2,-13.062,12.7,-.311,477.491,30/1/2012
11,11,0,0,0,0,0,0,35.463,0,40.024,0,0,33.901,22.301,3.296,50.986,16.724,0,25.7,25.662,0,31.896,20.724,18.963,17.801,19.415,19.346,2.997,37.277,0,0,0,0,0,0,19.4,5.8,47.2,-5.127,6.8,-3.204,496.407,30/1/2012
12,12,0,0,0,0,0,0,35.139,0,38.521,0,0,37.201,22.501,15.342,51.134,16.724,0,25.3,25.495,0,33.715,17.556,14.916,13.741,16.338,15.204,1.74,38.227,0,0,0,0,0,0,19.6,5.6,47.2,-5.615,10.8,0.385,485.624,30/1/2012
13,13,0,0,0,0,0,0,33.931,0,39.411,0,0,37.401,21.801,15.651,51.356,17.02,0,25.3,25.523,0,34.344,18.612,9.133,13.358,15.012,14.711,3.059,38.888,0,0,0,0,0,0,19,5.6,47.2,-1.221,10.5,-2.911,479.943,30/1/2012
14,14,0,0,0,0,0,0,34.697,0,38.075,0,0,38.801,22.101,20.85,51.356,16.946,0,25.2,25.718,0,33.108,19.668,13.248,12.004,14.971,15.614,2.848,38.667,0,0,0,0,0,0,19.3,5.7,47.2,-3.174,10.4,-4.303,493.149,30/1/2012
15,15,0,0,0,0,0,0,33.165,0,41.36,0,0,34.801,21.101,22.089,51.282,16.946,0,25.5,25.773,0,33.064,26.928,6.795,7.328,15.108,15.45,3.006,38.028,0,0,0,0,0,0,19.3,5.9,47.2,-21.241,16.701,3.388,491.276,30/1/2012
16,16,0,0,0,0,0,0,33.636,0,39.885,0,0,37.201,21.501,21.483,51.43,17.02,0,25.6,25.272,0,33.468,0,16.133,7.26,14.957,15.053,2.857,38.667,0,0,0,0,0,0,19.3,6.1,47.2,-13.306,14.1,-2.106,475.335,30/1/2012
17,17,0,0,0,0,0,0,35.639,0,41.638,0,0,31.201,18.601,9.232,50.912,16.798,0,25.6,25.328,0,34.748,7.128,11.58,7.014,15.299,0,2.83,38.397,0,0,0,0,0,0,19.5,6,47.2,0,6.5,-4.706,442.851,30/1/2012
18,18,0,0,0,0,0,0,37.26,0,43.141,0,0,35.101,22.601,0,51.06,16.872,0,25.7,25.328,0,32.637,22.176,20.59,20.987,18.745,0,2.953,39.007,0,0,0,0,0,0,19.6,6.3,47.3,-4.273,9.9,1.392,480.339,30/1/2012
19,19,0,0,0,0,0,0,36.906,0,42.584,0,0,39.301,22.601,44.674,51.208,16.872,0,25.6,25.328,0,31.626,28.248,12.592,7.766,16.926,15.655,2.953,38.198,0,0,0,0,0,0,19.6,6.4,47.3,-5.127,0.4,-8.203,545.268,30/1/2012
20,20,0,0,0,0,0,0,37.318,0,43.503,0,0,39.301,22.501,21.916,51.43,16.872,0,25.5,25.69,0,33.356,27.588,14.67,17.268,16.297,15.709,2.971,38.898,0,0,0,0,0,0,19.6,6.35,47.3,8.545,2.1,-7.508,520.901,30/1/2012
21,21,0,0,0,0,0,0,36.553,0,42.779,0,0,39.401,22.301,0,47.5,16.127,0,25.5,25.69,0,35.197,28.38,6.317,5.77,15.012,0,2.971,38.718,0,0,0,0,0,0,19.5,6.4,47.3,8.667,0.7,-9.705,461.754,30/1/2012
22,22,0,0,0,0,0,0,0,0,24.075,0,0,34.601,22.401,0,44.844,14.8,0,25.4,25.328,0,34.613,24.948,10.541,12.483,0,0,3.059,38.697,0,0,0,0,0,0,19.4,6.46,47.3,-22.462,15.2,-3.003,399.215,30/1/2012
23,23,0,0,0,0,0,0,0,0,0,0,0,38.901,22.701,0,49.95,0,0,25.5,25.328,0,34.164,24.024,12.209,8.655,0,0,2.575,38.797,0,0,0,0,0,0,19.3,6.38,47.3,-15.259,18.901,3.497,348.645,30/1/2012
0,00,0,0,0,0,0,0,0,0,0,0,0,37.401,22.401,0,49.802,0,0,25.5,25.773,0,34.366,25.872,9.598,9.844,0,0,3.05,38.638,0,0,0,0,0,0,19.6,6.4,26,-11.597,12.8,-.311,333.353,31/1/2012
1,01,0,0,0,0,0,0,0,0,0,0,0,35.701,22.501,0,50.912,16.65,0,25.5,25.634,0,34.771,24.948,10.213,11.266,0,0,1.978,38.227,0,0,0,0,0,0,19.7,6.46,0,1.587,8.4,-4.102,318.576,31/1/2012
