,AMY-L9030,AMY1,AMY2,CEN,Date,Demanda,EEC,EEC20,EOL,GSR,HORA,LNI-L9040,MTR,NSL,PBP,PCA1,PCA2,PCF1,PCF2,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PEN1 y 2,PEN3,PHC2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,PNI1,PNI2,TCPI-L9150,TPC
2,-25.401,21.001,12.6,0,26/11/2012,311.576,52.022,0,19.691,0,02,24.171,32.8,5.544,17.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.837,0,0,0,0,0,0,0,18.8,5.84,0,25.523,-33.418,27.2
3,-19.301,35.501,21.001,0,26/11/2012,311.154,41.884,0,22.889,0,03,25.147,33,4.884,7.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.738,0,0,0,0,0,0,0,18.5,5.84,0,25.523,-37.318,25.781
4,-18.801,37.101,18.701,0,26/11/2012,312.27,41.884,0,12.791,0,04,36.256,32.9,6.336,16.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.227,0,0,0,0,0,0,0,18.8,6,0,25.523,-37.703,36.163
5,82.003,37.601,21.701,0,26/11/2012,346.274,50.542,0,0,0,05,21.485,33.1,7.392,24.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.367,0,0,0,0,0,0,0,19,6,0,25.523,-141.417,44.486
6,-18.801,38.001,19.601,0,26/11/2012,354.851,43.068,0,0,0,06,37.233,32,9.108,33.668,0,0,0,0,0,0,0,0,0,11.507,8.272,0,0,0,39.108,0,0,0,0,0,5.2,0,19,6,0,25.523,-35.615,47.612
7,-23.401,35.901,22.101,0,26/11/2012,373.286,49.802,0,0,0,07,47.731,34.2,16.5,29.414,0,0,0,0,0,0,0,0,0,11.675,29.954,0,0,0,37.428,0,0,0,0,0,5.2,0,18.4,6.09,0,25.523,-37.703,37.725
8,-33.901,37.801,22.101,22.364,26/11/2012,429.816,50.246,0,0,0,08,46.022,34.4,7.788,30.412,0,0,0,0,0,0,0,0,0,11.858,31.397,0,0,0,38.898,0,0,0,0,0,5.2,0,18.1,5.92,0,25.523,-49.605,50.324
9,-28.201,39.001,19.501,44.587,26/11/2012,480.158,49.432,0,0,0,09,54.445,33.3,11.748,29.466,0,7.506,0,0,0,0,0,0,0,11.587,30.838,21.351,25.133,0,39.148,0,0,0,0,5.2,5.2,0,17.9,5.67,0,25.578,-43.013,41.243
10,-24.101,34.101,18.001,51.118,26/11/2012,521.255,49.95,0,0,0,10,7.324,34,8.58,25.842,0,7.506,0,0,0,0,0,0,0,11.565,30.543,20.303,33.789,0,38.127,0,0,0,0,5.2,5.2,0,17.6,5.44,0,25.523,-32.008,50.082
11,-25.201,28.701,16.001,51.044,26/11/2012,523.624,43.29,0,0,0,11,50.783,34.5,12.804,27.312,0,7.67,0,0,18.418,19.385,17.261,0,0,11.873,31.014,20.916,33.427,0,38.447,0,0,0,0,5.2,5.2,0,17.2,5.28,0,25.356,-35.212,43.695
12,-21.901,28.101,13.8,51.151,26/11/2012,506.782,50.32,0,6.032,0,12,33.082,33,9.636,23.531,0,7.233,0,0,18.432,18.616,16.846,0,0,11.792,31.309,0,33.678,0,38.078,0,0,0,0,5.2,5.2,0,17,5.13,0,25.356,-30.506,38.016
13,-26.501,10.8,8.2,51.01,26/11/2012,477.132,49.95,0,13.368,0,13,43.092,33.2,6.996,18.803,0,6.932,0,0,18.278,18.482,15.332,0,0,11.558,30.219,0,33.149,0,37.577,0,0,0,0,5.2,5.2,0,17,5.05,0,25.411,-25.013,46.995
14,-74.002,6.7,3.9,50.843,26/11/2012,508.293,49.95,0,3.005,0,14,101.566,32.8,1.584,15.441,0,18.006,19.647,0,18.376,18.47,15.284,0,0,11.529,30.16,0,33.594,0,37.757,0,0,0,0,5.2,5.2,0,18.5,5.13,0,25.773,-59.401,49.607
15,-42.901,0.7,0.8,50.574,26/11/2012,514.323,49.802,0,0.572,0,15,32.838,33.9,7.128,3.36,14.342,15.491,15.313,0,18.558,18.555,16.565,0,18.066,11.573,30.425,0,33.399,0,37.898,0,0,0,0,5.2,5.2,0,18.3,5.2,0,25.801,-24.519,43.019
16,-48.501,2,1.2,50.804,26/11/2012,494.826,50.32,0,0.543,0,16,58.718,32.4,6.336,3.15,7.766,7.178,16.393,0,18.614,18.885,16.871,0,17.48,11.748,31.014,0,34.374,0,38.667,0,0,0,0,5.2,5.2,0,18.2,5.27,0,25.801,-33.106,46.523
17,-38.601,3.8,3,50.699,26/11/2012,480.099,49.728,0,3.907,0,17,57.131,33,7.128,5.881,0,7.014,0,0,18.278,18.665,16.675,0,17.48,11.521,31.603,21.528,33.65,0,38.057,0,0,0,0,5.2,5.2,0,18.1,5.51,0,25.857,-24.317,42.87
18,-38.501,5.5,2.6,50.801,26/11/2012,554.103,49.876,0,1.818,2.1,18,74.221,32.5,8.316,7.247,7.069,20.481,16.981,15.791,18.432,18.58,16.749,15.259,17.383,11.697,32.134,21.721,33.539,0,38.418,0,0,0,0,5.2,5.2,0,18.2,5.51,0,43.586,-27.412,39.723
19,-33.701,8.1,8.8,50.782,26/11/2012,554.247,50.024,0,19.868,3.5,19,75.564,33,2.904,10.871,7.957,6.973,18.676,0,18.474,18.714,16.614,15.271,17.383,11.704,31.957,21.673,33.288,0,39.127,0,0,0,0,5.2,5.2,0,18,5.7,0,45.535,-30.506,40.309
20,-32.901,15.1,8.9,43.733,26/11/2012,546.867,50.024,0,12.467,0,20,42.604,33.6,5.808,15.389,0,9.407,15.422,0,18.376,14.563,16.419,0,17.285,11.675,31.928,23.043,33.093,0,38.378,0,0,0,0,5.2,5.2,0,18,5.6,0,25.495,-35.304,47.161
21,-31.301,18.701,12.7,47.532,26/11/2012,479.602,50.764,0,21.247,0,21,46.51,31,8.316,12.709,0,0,0,0,14.37,0,0,0,0,11.726,32.016,23.043,33.316,0,38.638,0,0,0,0,5.2,5.2,0,18,5.8,0,25.551,-37.117,41.865
22,-34.101,12.1,8.5,47.817,26/11/2012,419.449,49.654,0,10.626,0,22,42.238,32.1,6.6,10.556,0,7.451,0,0,0,0,0,0,0,11.639,31.515,22.946,0,0,38.187,0,0,0,0,5.2,5.2,0,18,5.85,0,25.606,-31.605,46.434
23,-18.901,13.2,11.4,19.907,26/11/2012,388.975,50.32,0,19.465,0,23,19.532,33.5,8.976,26.367,0,0,0,0,0,0,0,0,0,11.631,31.633,0,0,0,38.257,0,0,0,0,0,5.2,0,17.5,6,0,25.606,-28.803,41.851
0,-21.301,20.501,12.8,0,27/11/2012,364.646,50.764,0,23.347,0,00,27.589,33.153,4.884,24.739,0,21.137,0,0,0,0,0,0,0,11.631,0,0,0,0,37.617,0,0,0,0,0,0,0,17.5,6,0,25.606,-33.802,47.463
1,-23.901,18.401,11.6,0,27/11/2012,345.724,50.024,0,23.669,0,01,31.861,33.468,11.748,14.391,0,5.66,0,0,0,0,0,0,0,11.726,0,0,0,0,38.147,0,0,0,0,0,0,0,19.3,5,0,25.606,-34.516,50.428
2,-24.901,17.601,11.2,0,27/11/2012,340.982,50.616,0,21.642,0,02,19.898,33.4,0,16.124,0,0,0,0,0,0,0,0,0,11.792,0,0,0,0,38.267,0,0,0,0,0,0,0,18.8,5.9,0,25.968,-34.205,50.464
3,-13.3,34.301,18.001,0,27/11/2012,342.66,43.216,0,27.746,0,03,32.105,33.895,13.2,20.275,0,0,0,0,0,0,0,0,0,6.797,0,0,0,0,38.418,0,0,0,0,0,0,0,18,6.1,0,25.495,-38.215,37.806
4,-24.401,21.301,18.301,0,27/11/2012,350.141,40.848,0,20.768,0,04,29.908,32.367,9.24,20.221,0,24.118,0,0,0,0,0,0,0,0.183,0,0,0,0,38.137,0,0,0,0,0,0,0,18,0,0,25.745,-37.007,49.412
5,-16.6,25.901,14.2,0,27/11/2012,379.469,49.654,0,16.379,0,05,13.916,33.176,14.784,13.34,0,0,0,0,0,0,0,0,0,11.631,32.752,0,0,0,38.057,0,0,0,0,0,0,0,18,5.84,0,25.69,-27.503,49.878
6,-12.8,30.201,15.701,32.834,27/11/2012,380.953,43.142,0,23.171,0,06,44.801,31.02,15.84,15.179,0,0,0,0,0,0,0,0,0,12.027,32.252,0,0,0,38.667,0,0,0,0,0,5.2,0,18,5.92,0,25.495,-30.305,38
7,-20.701,21.801,12.6,51.47,27/11/2012,423.607,50.024,0,22.566,0,07,30.274,30.548,11.748,8.192,0,0,0,0,0,0,0,0,0,11.917,32.104,0,0,0,38.808,0,0,0,0,5.2,5.2,0,18,5.84,0,25.439,-36.915,44.808
8,-28.801,22.001,12.6,51.98,27/11/2012,468.891,50.246,0,23.258,0,08,37.599,35.557,5.412,7.142,0,7.205,0,0,0,0,0,0,0,11.8,30.131,21.254,24.075,0,37.768,0,0,0,0,5.2,5.2,0,18,5.5,0,25.578,-35.304,42.478
9,-38.601,10.6,8.1,48.772,27/11/2012,505.966,49.876,0,15.861,0,09,62.38,32.188,4.752,10.398,0,20.303,0,18.061,4.86,19.556,16.529,0,0,10.716,30.72,20.674,35.765,0,38.487,0,0,0,0,5.2,5.2,0,18,5.45,0,25.217,-28.913,45.547
10,-27.901,8.1,9.7,48.516,27/11/2012,520.556,49.802,0,10.104,0,10,50.172,32.704,0.528,13.498,0,20.29,0,14.848,16.751,18.567,16.7,1.477,18.164,10.694,30.366,20.384,33.455,0,37.707,0,0,0,0,5.2,5.2,0,17.9,5.51,0,25.133,-26.002,45.527
11,-22.101,12.7,9.6,48.71,27/11/2012,535.043,50.098,0,14.302,0,11,37.599,33.827,6.996,13.287,0,7.438,0,14.465,16.933,18.616,16.59,15.186,17.285,10.474,30.072,20.174,33.455,0,37.178,0,0,0,0,5.2,5.2,0,17.9,5.4,0,25.189,-25.306,38.96
12,-12.2,10.8,5.9,51.873,27/11/2012,544.953,49.432,0,12.958,0,12,5.127,29.941,13.992,13.235,0,7.93,0,0,16.723,18.628,16.797,15.223,17.383,11.829,30.396,20.142,34.596,0,37.988,0,0,0,0,5.2,5.2,0,17.7,5.13,0,25.189,-15.308,48.387
13,-14.6,10.7,8.1,51.513,27/11/2012,502.307,49.432,0,14.473,0,13,33.326,33.131,14.388,14.81,0,6.973,0,0,16.779,18.36,16.639,0,17.383,11.639,29.983,20.174,32.926,0,36.987,0,0,0,0,5.2,5.2,0,17.2,5,0,25.578,-20.508,37.957
14,-23.701,19.101,13.2,39.365,27/11/2012,525.586,41.292,0,21.205,0,14,47.365,26.797,14.784,29.151,0,6.987,0,0,16.765,16.81,15.113,0,15.723,11.785,30.278,20.529,31.674,0,37.617,0,0,0,0,5.2,5.2,0,18.2,5.28,0,25.578,-43.214,38.402
15,-39.101,9.9,2.8,51.55,27/11/2012,522.555,49.95,0,3.669,0,15,46.999,15.117,13.2,5.199,0,20.796,0,19.729,16.681,18.482,16.407,0,17.48,11.814,30.455,20.287,33.121,0,37.417,0,0,0,0,5.2,5.2,0,18,5.2,0,25.578,-27.815,49.406
16,-25.201,6.1,5.5,51.675,27/11/2012,517.138,50.098,0,14.439,0,16,25.758,19.519,16.632,13.97,0,6.905,0,0,16.751,18.299,16.041,0,17.188,11.558,30.131,19.804,33.873,0,37.627,0,0,0,0,5.2,5.2,0,18.1,5.44,0,25.578,-23.218,48.849
17,-28.801,15,8.6,51.483,27/11/2012,496.58,42.772,0,25.041,0,17,80.813,22.551,15.312,12.447,0,7.438,0,0,16.863,18.799,16.37,0,17.578,11.88,31.928,21.85,34.652,0,37.487,0,0,0,0,5.2,5.2,0,18.2,5.44,0,25.467,-43.416,37.618
18,-13.8,24.201,15.701,51.286,27/11/2012,567.258,49.58,0,29.128,0,18,61.281,30.503,17.952,18.383,0,21.042,0,14.26,16.807,18.641,16.334,0,17.383,11.748,31.751,21.576,34.401,0,37.818,0,0,0,0,5.2,5.2,0,18.2,5.6,0,25.467,-31.312,45.265
19,-21.001,22.901,15.701,51.118,27/11/2012,560.483,50.024,0,28.63,0,19,56.642,32.345,17.028,21.85,0,20.987,0,0,16.947,18.702,16.175,0,0,11.829,31.81,21.721,34.485,0,37.447,0,0,0,0,5.2,5.2,0,18.2,5.64,0,25.467,-37.812,48.905
20,-27.601,27.101,20.001,51.156,27/11/2012,536.526,49.654,0,18.327,0,20,71.047,32.637,13.332,21.167,0,8.067,0,0,16.919,18.604,16.468,0,0,11.924,31.839,22.962,34.875,0,38.938,0,0,0,0,5.2,5.2,0,18,5.71,0,25.105,-38.508,48.278
21,-26.401,16.401,15.701,51.234,27/11/2012,484.988,49.95,0,25.626,0,21,36.5,31.963,11.616,19.696,0,0,0,0,0,0,0,0,0,11.961,32.252,23.139,19.65,0,38.607,0,0,0,0,5.2,5.2,0,18,5.91,0,25.105,-37.812,50.064
22,-35.601,12.9,6.6,50.968,27/11/2012,423.829,50.246,0,11.986,0,22,35.768,30.728,11.88,5.408,0,0,0,0,0,0,0,0,0,11.785,31.81,22.656,0,0,38.147,0,0,0,0,5.2,5.2,0,18,5.94,0,25.105,-29.902,49.535
23,-18.901,8.3,6.8,44.675,27/11/2012,383.598,43.66,0,22.261,0,23,34.669,32.188,16.896,12.605,0,0,0,0,0,0,0,0,0,11.975,32.487,12.762,0,0,37.677,0,0,0,0,0,5.2,0,18,5.84,0,25.105,-23.511,39.424
0,-17.001,8.3,7.6,16.063,28/11/2012,368.33,49.802,0,23.57,0,00,2.93,30.525,10.296,13.182,0,0,0,0,0,0,0,0,0,11.617,31.545,0,0,0,38.598,0,0,0,0,0,5.2,0,17.5,5.67,0,25.105,-15.711,43.975
1,-30.401,13.4,8.4,0,28/11/2012,354.363,50.246,0,14.144,0,01,44.069,32.727,15.972,28.626,0,0,0,0,0,0,0,0,0,11.939,32.163,0,0,0,38.068,0,0,0,0,0,0,0,17.2,5.8,0,25.105,-36.512,37.729
2,-19.101,13.1,10.3,0,28/11/2012,344.131,44.252,0,17.715,0,02,34.669,33.558,14.388,27.365,0,0,0,0,0,0,0,0,0,10.547,32.752,0,0,0,37.468,0,0,0,0,0,0,0,18.8,5.8,0,24.716,-31.202,37.736
3,-14.9,17.601,11.6,0,28/11/2012,331.184,49.284,0,18.26,0,03,16.968,32.255,15.444,18.54,0,7.957,0,0,0,0,0,0,0,0,0,0,0,0,38.237,0,0,0,0,0,0,0,18,5.7,0,24.966,-26.313,49.095
4,-25.901,15.301,11.4,0,28/11/2012,347.507,50.172,0,20.307,0,04,31.129,31.828,16.236,17.437,0,7.957,0,0,0,0,0,0,0,10.606,0,0,0,0,38.017,0,0,0,0,0,0,0,18,5.6,0,25.411,-34.114,50.349
5,-30.801,12.6,6.1,21.924,28/11/2012,378.858,49.876,0,14.199,0,05,30.03,31.042,12.408,15.283,0,0,0,0,0,0,0,0,0,10.467,32.399,0,0,0,37.128,0,0,0,0,0,5.2,0,18,5.6,0,25.411,-29.902,50.548
6,-27.801,26.801,8.5,32.24,28/11/2012,383.664,43.216,0,12.819,0,06,35.89,32.502,9.768,16.965,0,0,0,0,0,0,0,0,0,10.467,32.399,0,0,0,38.468,0,0,0,0,0,5.2,0,18,5.6,0,25.411,-35.707,37.69
7,-38.101,16.801,10.9,41.818,28/11/2012,407.335,42.846,0,20.692,0,07,54.201,33.445,15.84,28.363,0,0,0,0,0,0,0,0,0,10.379,31.633,0,0,0,39.137,0,0,0,0,0,5.2,0,18,6,0,25.411,-39.314,37.696
8,-39.701,4.5,3.8,47.701,28/11/2012,457.372,50.69,0,9.296,0,08,36.744,33.4,16.236,13.34,0,25.075,0,0,0,0,1.465,0,0,10.467,30.69,21.899,12.942,0,38.517,0,0,0,0,5.2,5.2,0,18,2.6,0,25.328,-28.108,49.961
9,-19.101,16.901,7.6,47.523,28/11/2012,513.747,44.03,0,12.174,0,09,4.761,32.749,14.916,15.073,0,0,0,0,16.653,17.09,16.334,0,0,10.291,28.982,20.384,34.262,0,38.297,0,0,0,0,5.2,5.2,0,18,5.76,0,25.718,-25.819,40.451
10,-32.101,11.7,6.4,47.562,28/11/2012,529.17,49.876,0,13.989,0,10,32.716,27.111,0,14.548,0,11.567,0,24.747,16.835,17.212,16.7,0,0,10.408,28.982,20.513,34.68,0,37.697,0,0,0,0,5.2,5.2,0,18.3,5.6,0,25.328,-29.206,50.424
11,-18.601,21.801,8.7,47.707,28/11/2012,546.965,49.432,0,12.808,0,11,14.405,32.727,8.448,11.606,0,8.203,0,14.739,16.793,17.017,16.346,0,17.383,10.254,28.864,20.336,34.401,0,38.418,0,0,0,0,5.2,5.2,0,18.2,5.36,0,25.3,-21.406,46.12
12,-21.001,17.401,9.8,50.803,28/11/2012,531.848,49.802,0,14.38,0,12,33.57,30.952,14.652,11.186,0,8.449,0,14.862,16.793,17.151,16.504,0,17.285,10.174,29.924,21.899,34.624,0,37.078,0,0,0,0,5.2,5.2,0,17.3,5.21,0,25.3,-24.812,37.676
13,-30.801,35.301,16.801,18.518,28/11/2012,506.274,43.142,0,31.353,0,13,90.091,34.546,22.176,28.574,0,0,0,0,16.933,17.273,16.565,0,0,9.991,28.893,19.272,34.513,0,37.558,0,0,0,0,0,5.2,0,19,5.12,0,25.3,-55.501,44.034
14,-18.301,37.101,22.101,18.878,28/11/2012,538.809,49.358,0,31.509,0,14,47.731,30.031,16.632,22.27,0,22.217,0,15.258,0,0,16.26,0,0,9.756,28.687,18.95,34.652,0,38.427,0,0,0,0,5.2,5.2,0,18.6,5.13,0,25.606,-50.008,46.408
15,-18.001,34.501,19.101,37.378,28/11/2012,509.379,50.172,0,32.33,0,15,68.728,31.693,19.272,22.323,0,10.323,0,0,0,0,16.602,0,0,10.203,28.864,19.256,34.262,0,37.527,0,0,0,0,5.2,5.2,0,18.3,5.3,0,25.244,-49.916,47.129
16,-30.601,23.201,12.7,39.9,28/11/2012,515.082,49.802,0,14.797,0,16,30.763,30.054,19.008,19.381,0,24.391,0,0,0,0,16.541,0,0,10.247,28.716,19.095,33.9,0,24.179,0,0,0,0,5.2,5.2,0,18.5,5.44,0,25.578,-39.204,50.21
17,-45.101,4,4.7,51.241,28/11/2012,509.62,50.172,0,13.354,0,17,23.682,0,17.424,16.072,0,24.378,0,23.462,0,0,16.309,0,0,11.829,31.456,20.223,34.568,0,28.748,0,0,0,0,5.2,5.2,0,18.4,5.5,0,25.578,-32.704,47.683
18,-26.301,14.6,11.8,51.135,28/11/2012,554.015,50.32,0,25.885,0,18,75.442,17.902,13.728,18.961,10.309,12.592,14.547,14.424,15.938,17.982,16.761,0,18.262,10.415,31.957,20.642,34.93,0,38.447,0,0,0,0,5.2,5.2,0,18.4,5.45,0,25.578,-33.802,47.989
19,-42.401,11.9,8.5,47.361,28/11/2012,588.593,50.246,0,17.07,0,19,55.788,24.708,19.668,21.115,6.467,13.33,15.081,14.944,15.224,17.029,16.663,0,17.383,11.844,31.78,20.448,34.875,0,38.347,0,0,0,0,5.2,5.2,0,18.4,5.76,0,25.578,-40.01,47.849
20,-44.101,13,10.4,47.275,28/11/2012,535.12,50.394,0,18.54,0,20,77.639,31.514,17.82,19.696,7.916,12.305,0,0,15.252,14.649,15.357,0,0,11.895,31.81,20.561,34.541,0,38.827,0,0,0,0,5.2,5.2,0,18.4,5.66,0,25.578,-49.019,47.849
21,-41.701,21.301,18.101,47.385,28/11/2012,494.511,50.394,0,19.808,0,21,72.268,30.525,12.144,13.235,6.713,0,0,0,0,0,14.893,0,0,11.975,32.075,21.754,34.902,0,37.478,0,0,0,0,5.2,5.2,0,18.2,5.92,0,25.217,-46.107,46.551
22,-26.001,39.201,22.501,17.577,28/11/2012,434.727,44.326,0,30.096,0,22,52.858,31.267,13.596,33.459,0,0,0,0,0,0,0,0,0,11.975,31.957,0,0,0,37.757,0,0,0,0,0,5.2,0,18.2,5.76,0,25.578,-54.512,38.622
23,-16.1,39.101,22.601,0,28/11/2012,398.255,43.216,0,31.878,0,23,40.651,32.008,12.936,37.766,0,0,0,0,0,0,0,0,0,11.8,16.756,0,0,0,38.147,0,0,0,0,0,0,0,18.1,5.84,0,25.634,-47.609,39.414
0,-26.601,31.201,19.501,0,29/11/2012,376.278,49.95,0,29.069,0,00,46.144,30.885,8.316,29.046,0,0,0,0,0,0,0,0,0,11.873,0,0,0,0,38.227,0,0,0,0,0,0,0,16.9,5.76,0,26.024,-48.616,50.453
1,-21.701,33.401,22.501,0,29/11/2012,355.65,53.28,0,30.597,0,01,36.134,31.109,3.696,15.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.577,0,0,0,0,0,0,0,18.3,5.76,0,26.079,-44.606,46.955
2,-17.501,33.601,21.801,0,29/11/2012,352.325,50.098,0,28.532,0,02,31.617,30.66,3.96,25.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.717,0,0,0,0,0,0,0,18.4,5.91,0,25.69,-43.818,40.278
3,-10.8,24.901,20.001,0,29/11/2012,348.649,34.188,0,25.45,0,03,10.743,32.502,0,29.834,10.09,0,0,0,0,0,0,0,0,0,0,0,0,0,38.168,0,0,0,0,0,0,0,18.4,5.84,0,25.69,-33.601,49.927
4,-24.401,21.601,17.001,0,29/11/2012,363.878,49.654,0,23.859,0,04,24.171,30.772,9.372,22.848,0,0,0,0,0,0,0,0,0,11.829,0,0,0,0,37.847,0,0,0,0,0,0,0,18.4,5.91,0,25.69,-38.417,50.448
5,-20.901,29.601,21.001,0,29/11/2012,378.091,44.4,0,24.568,0,05,39.552,31.154,11.484,36.82,0,0,0,0,0,0,0,0,0,12.019,28.864,0,0,0,38.577,0,0,0,0,0,0,0,18.4,5.85,0,25.69,-44.404,23.91
6,-16,30.801,21.601,0,29/11/2012,378.892,43.438,0,27.183,0,06,30.274,29.874,10.164,35.665,0,0,0,0,0,0,0,0,0,12.005,29.129,0,0,0,38.718,0,0,0,0,0,0,0,18.4,5.95,0,25.634,-42.006,22.598
7,-32.201,35.501,19.701,0,29/11/2012,395.238,49.876,0,28.351,0,07,74.587,29.582,16.104,28.941,0,0,0,0,0,0,0,0,0,12.195,31.22,0,0,0,37.948,0,0,0,0,0,0,0,18.3,5.76,0,25.885,-56.307,41.953
8,-20.401,35.601,22.401,34.777,29/11/2012,449.826,49.728,0,27.804,0,08,37.965,31.469,8.976,32.46,0,0,0,0,0,0,0,0,0,8.775,28.716,0,0,0,38.257,0,0,0,0,0,5.2,0,18.6,5.67,0,25.495,-44.606,48.855
9,-25.701,29.301,21.401,49.836,29/11/2012,499.999,49.876,0,30.002,0,09,52.492,32.906,12.936,26.787,19.182,0,0,0,0,0,0,0,0,8.87,30.042,21.673,2.588,0,38.078,0,0,0,0,5.2,5.2,0,18.4,5.44,0,25.968,-45.613,47.491
10,-19.501,36.601,22.701,29.166,29/11/2012,524.856,49.654,0,28.97,0,10,38.697,30.795,10.692,29.676,9.201,0,0,0,0,0,14.1,0,0,8.914,28.775,19.111,34.123,0,38.307,0,0,0,0,5.2,5.2,0,18.3,5.43,0,25.411,-43.214,50.511
11,-24.101,35.201,22.201,35.987,29/11/2012,538.848,50.024,0,26.588,0,11,53.713,30.278,12.54,29.729,7.711,0,0,0,16.709,0,15.027,0,0,8.665,28.864,19.24,33.01,0,37.787,0,0,0,0,5.2,5.2,0,19.3,4.9,0,25.495,-50.117,48.687
12,-32.401,16.901,10.6,39.872,29/11/2012,528.489,50.024,0,11.648,0,12,56.642,30.952,10.692,19.906,24.2,0,0,24.788,18.39,0,15.687,0,0,8.892,29.011,19.401,33.316,0,38.487,0,0,0,0,5.2,5.2,0,19,2.3,0,25.439,-43.306,49.518
13,-46.901,12.1,9.5,49.859,29/11/2012,515.512,50.172,0,10.121,0,13,68.117,32.637,12.936,12.499,17.309,0,0,22.546,18.418,0,15.186,0,0,10.013,28.746,19.369,33.038,0,36.878,0,0,0,0,5.2,5.2,0,18.7,5.05,0,25.439,-41.108,44.704
14,-47.901,4.5,4.8,49.851,29/11/2012,520.003,50.246,0,9.501,0,14,62.014,28.998,10.56,13.603,17.555,0,0,21.917,18.544,17.127,15.992,0,0,8.753,28.422,19.272,34.123,0,37.157,0,0,0,0,5.2,5.2,0,18.4,5.1,0,25.439,-33.601,50.306
15,-43.901,12.9,6.8,49.347,29/11/2012,518.319,49.728,0,8.807,0,15,66.042,31.289,9.9,15.231,7.451,0,0,14.862,18.264,17.066,16.553,0,17.48,8.518,28.245,19.288,34.262,0,37.717,0,0,0,0,5.2,5.2,0,19,4.74,0,25.439,-35.304,41.869
16,-45.401,14.6,10.3,49.925,29/11/2012,517.089,49.876,0,13.876,0,16,66.53,30.975,12.144,8.823,8.026,0,0,0,18.516,16.993,16.504,0,17.48,10.262,29.217,19.675,34.93,0,37.677,0,0,0,0,5.2,5.2,0,19.3,5.36,0,25.439,-40.211,37.709
17,-39.701,11.4,6.6,49.855,29/11/2012,478.095,49.95,0,11.86,0,17,64.333,28.122,13.464,6.722,7.451,0,0,0,18.39,16.944,18.03,0,0,11.719,28.687,20.336,34.485,0,37.088,0,0,0,0,5.2,5.2,0,18.8,5.3,0,25.411,-32.704,39.029
18,-47.001,10.7,8,49.777,29/11/2012,560.994,50.098,0,8.901,2.5,18,76.052,32.569,7.656,7.93,6.891,12.702,16.106,14.192,18.306,16.956,17.835,15.21,17.383,11.712,29.954,20.142,34.234,0,38.068,0,0,0,0,5.2,5.2,0,18.8,5.45,0,25.578,-38.307,43.688
19,-48.701,15.1,10.1,50.284,29/11/2012,566.897,50.024,0,14.839,2.5,19,75.32,27.56,6.6,10.503,7.506,6.836,0,15.874,18.502,17.029,17.945,15.162,17.48,11.609,30.072,21.786,34.875,0,37.957,0,0,0,0,5.2,5.2,0,18.8,5.51,0,25.495,-47.316,45.852
20,-40.101,8.8,8.4,46.521,29/11/2012,545.838,50.172,0,20.068,0,20,54.445,31.312,11.352,16.124,12.852,16.12,0,0,18.502,15.931,16.773,0,0,11.682,30.101,21.802,35.042,0,37.877,0,0,0,0,5.2,5.2,0,18.5,5.51,0,25.495,-40.907,49.939
21,-49.902,19.701,13,47.3,29/11/2012,500.263,42.994,0,12.96,0,21,83.621,32.524,11.352,19.118,0,0,0,0,18.445,8.997,14.441,0,0,11.946,30.779,23.51,34.708,0,37.648,0,0,0,0,5.2,5.2,0,18.3,5.84,0,25.912,-54.402,39.705
22,-28.101,27.501,19.101,43.587,29/11/2012,439.429,49.506,0,27.806,0,22,51.637,30.301,9.372,28.731,0,0,0,0,0,0,0,0,0,11.866,30.278,0,0,0,38.217,0,0,0,0,0,5.2,0,18.2,5.82,0,25.634,-45.906,45.939
23,-18.201,15.801,11.8,15.64,29/11/2012,401.525,53.28,0,20.754,0,23,5.371,30.84,12.408,17.437,0,0,0,0,0,0,0,0,0,11.822,30.219,0,0,0,38.768,0,0,0,0,0,5.2,0,18.3,5.84,0,25.634,-25.013,49.939
0,-27.301,18.401,15.201,23.426,30/11/2012,376.798,49.58,0,15.653,0,00,39.064,32.659,14.388,13.34,0,0,0,0,0,0,0,0,0,11.975,30.749,0,0,0,39.087,0,0,0,0,0,5.2,0,18.2,5.84,0,25.634,-31.605,37.623
1,-35.301,21.401,15.701,0,30/11/2012,357.562,42.846,0,18.784,0,01,51.515,32.884,14.52,17.017,0,0,0,0,0,0,0,0,0,11.858,30.602,0,0,0,38.797,0,0,0,0,0,0,0,18.4,5.82,0,25.634,-41.108,38.404
2,-26.501,23.701,17.501,0,30/11/2012,349.837,52.54,0,22.383,0,02,35.768,30.705,14.652,12.658,0,0,0,0,0,0,0,0,0,11.844,0,0,0,0,38.657,0,0,0,0,0,0,0,18.4,5.54,0,25.467,-36.714,48.342
3,-40.201,7.4,8.3,0,30/11/2012,345.601,49.654,0,9.372,0,03,46.144,32.704,15.18,11.502,0,0,0,0,0,0,0,0,0,12.019,29.748,0,0,0,36.478,0,0,0,0,0,5.2,0,18.4,5.89,0,25.551,-34.718,49.428
