,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
17,17,16.639,18.36,17.957,18.311,2.734,8.218,29.6,21.512,0,0,0,0,0,0,48.542,51.8,17.094,1.19,26.775,0,0,6.554,0,0,0,24.104,24.487,0,24.337,25.788,25.738,0,0,0,5.2,0,0,22.8,5.47,50.025,49.318,33.949,-48.801,-33.106,491.875,4/10/2013
18,18,16.583,18.616,18.152,18.421,15.723,8.277,29.63,21.657,0,0,0,6.6,7,14.023,52.059,51.06,16.65,15.944,31.924,0,0,6.536,0,0,0,23.134,23.803,0,24.337,25.549,24.928,0,0,0,5.2,0,0,22.6,5.6,50.061,36.012,21.058,-32.301,-33.601,562.889,4/10/2013
19,19,16.611,18.567,17.969,18.433,17.285,9.683,30.189,21.786,0,13.528,20.066,3,4.5,1.417,52.789,51.43,16.724,4.845,47.511,0,0,6.568,0,0,0,22.6,23.339,0,24.337,25.068,24.718,0,0,0,5.2,0,0,22.5,5.67,47.301,40.162,30.25,-40.001,-28.803,572.026,4/10/2013
20,20,18.306,18.616,18.091,18.372,17.383,9.558,29.954,22.849,0,13.519,10.02,0,0,0,52.912,51.652,16.65,1.594,47.733,0,0,6.512,0,0,0,22.546,23.503,0,24.337,25.008,25.289,0,0,0,5.2,0,0,22.7,5.8,46.654,37.965,32.237,-44.001,-27.302,555.859,4/10/2013
21,21,18.207,18.799,16.822,18.311,14.355,9.639,29.041,23.01,0,0,0,0,0,0,51.145,51.356,16.872,0,37.686,0,0,5.341,5.375,0,0,19.073,20.044,0,24.337,24.678,25.159,0,0,0,5.2,0,0,22.4,5.9,39.342,46.022,32.42,-44.801,-28.51,496.961,4/10/2013
22,22,12.213,0,18.152,0,0,9.895,30.72,23.188,0,0,0,0,0,0,52.921,52.54,17.242,0,25.773,0,0,0,7.111,0,0,16.626,17.747,0,24.337,25.188,25.748,0,0,0,5.2,0,0,22.5,5.99,37.793,48.585,33.345,-54.402,-34.516,437.872,4/10/2013
23,23,0,0,0,0,0,9.822,29.335,3.126,0,0,0,1.2,0,0,46.407,51.874,17.094,0,25.718,0,0,6.645,0,0,0,24.077,24.692,0,24.337,24.918,25.459,0,0,0,5.2,0,0,22.7,5.9,43.989,25.269,11.289,-31.101,-16.901,403.937,4/10/2013
0,00,0,0,0,0,0,9.646,30.16,0,0,0,0,0.2,0,0,31.127,51.06,16.724,0.899,25.745,0,0,6.663,0,0,0,19.114,20.139,0,24.337,25.209,25.538,0,0,0,0,0,0,22.7,5.9,50.112,19.654,12.094,-27.901,-14.301,375.727,5/10/2013
1,01,0,0,0,0,0,9.742,28.893,0,0,0,0,0.2,0,0,31.08,51.578,17.094,0,25.912,0,0,6.714,0,0,0,11.485,12.442,0,24.925,25.178,25.358,0,0,0,0,0,0,22.7,5.9,50.112,50.783,38.206,-58.002,-40.614,358.94,5/10/2013
2,02,0,0,0,0,0,9.507,28.275,0,0,0,0,0.2,0,0,20.363,51.652,16.872,0,25.773,0,0,6.678,0,0,0,11.293,12.278,0,24.528,25.209,25.648,0,0,0,0,0,0,22.7,5.9,50.112,36.012,23.566,-49.001,-28.602,355.013,5/10/2013
3,03,0,0,0,0,0,9.763,28.864,0,0,0,0,0.2,0,0,19.903,51.208,0,0,25.662,0,0,6.65,0,0,0,16.981,18.43,0,24.61,25.289,25.908,0,0,0,0,0,0,22.8,6,50.112,43.092,31.394,-53.002,-35.707,346.603,5/10/2013
4,04,0,0,0,0,0,9.698,28.51,0,0,0,0,0.2,0,0,11.427,52.022,17.316,0,25.718,0,0,6.67,0,0,0,14.698,15.696,0,24.884,25.528,26.138,0,0,0,0,0,0,22.7,6,50.112,43.092,29.133,-51.802,-34.315,351.209,5/10/2013
5,05,0,0,0,0,0,9.705,28.451,0,0,0,0,0.2,0,0,25.513,51.652,17.02,0,25.718,0,0,6.628,0,0,0,22.628,23.503,0,24.884,25.728,25.788,0,0,0,0,0,0,22.7,5.9,42.098,52.248,36.412,-62.802,-41.108,373.366,5/10/2013
6,06,0,0,0,0,0,9.683,29.011,0,0,0,0,0.2,0,0,36.582,51.874,17.168,0,25.718,0,0,6.685,0,0,0,14.862,16.215,0,24.87,25.509,25.608,0,0,0,0,0,0,22.7,5.9,36.283,46.876,32.878,-50.102,-33.015,352.231,5/10/2013
7,07,0,0,0,0,0,9.756,28.834,0,0,0,0,0.2,0,0,36.52,51.8,16.576,0,25.745,0,0,6.675,0,0,0,23.817,24.61,0,24.87,25.958,25.868,0,0,0,0,0,0,22.7,5.8,40.35,46.51,31.962,-53.202,-35.102,379.911,5/10/2013
8,08,0,0,18.775,0,0,9.595,28.422,22.688,0,0,0,0.2,0,0,46.2,51.578,17.02,0,25.718,0,0,6.653,0,0,0,17.528,18.758,0,24.829,25.469,25.198,0,0,0,5.2,0,0,22.7,5.67,33.447,53.835,36.412,-69.402,-45.21,430.013,5/10/2013
9,09,19.146,18.702,17.176,0,0,9.895,28.775,20.771,0,0,0,2.1,0.2,0,45.815,52.17,17.242,0.328,25.801,0,0,6.662,0,0,0,17.542,18.676,0,24.829,25.388,24.978,0,0,0,5.2,0,0,22.6,5.67,31.572,54.689,39.763,-59.602,-41.31,447.698,5/10/2013
10,10,18.165,18.616,16.944,0,0,9.646,29.188,20.4,0,0,0,2.9,4,1.68,45.883,51.8,17.168,7.538,25.829,0,0,6.67,0,0,0,15.75,16.598,0,24.829,25.348,24.888,0,0,0,5.2,0,0,22.8,5.5,30.844,44.313,31.404,-48.701,-36.714,457.882,5/10/2013
11,11,18.333,18.445,16.846,0,0,9.8,29.041,20.706,0,0,0,1.1,1.2,4.62,46.06,51.8,17.168,2.934,25.606,0,0,6.697,0,0,0,19.866,20.686,0,24.829,25.478,25.108,0,0,0,5.2,0,0,22.4,5.3,35.547,43.825,28.95,-49.201,-38.508,469.704,5/10/2013
12,12,18.291,18.775,17.066,0,0,9.742,30.042,20.835,0,0,0,0.6,1.1,0,45.741,52.096,17.242,2.665,25.662,0,0,6.66,0,0,0,19.169,20.03,0,24.829,25.368,24.819,0,0,0,5.2,0,0,22.6,5.2,34.616,41.871,27.888,-49.001,-32.612,460.202,5/10/2013
13,13,17.998,18.323,16.797,0,0,9.58,28.982,20.481,0,0,0,0.3,0.6,0,45.656,51.356,16.724,1.72,25.718,0,0,4.831,0,0,0,14.67,15.75,0,24.829,25.778,25.268,0,0,0,5.2,0,0,22.6,5.2,30.583,45.045,32.585,-54.202,-39.405,444.921,5/10/2013
14,14,0,18.177,16.492,0,0,9.661,28.775,20.448,0,0,0,0,0,0,51.474,52.096,17.168,0,25.718,0,0,6.638,0,0,0,17.077,18.184,0,24.829,24.989,25.138,0,0,0,5.2,0,0,22.8,5.15,32.979,35.768,22.001,-46.501,-28.712,440.437,5/10/2013
15,15,0,18.055,0,0,0,9.463,29.63,20.062,0,0,0,0,0,0,51.205,51.726,16.946,0,25.69,0,0,6.63,0,0,0,19.975,20.878,0,24.514,25.329,25.368,0,0,0,5.2,0,0,22.6,5.13,36.952,37.721,22.806,-48.801,-30.708,434.335,5/10/2013
16,16,0,15.296,0,0,0,9.427,29.63,20.11,0,0,0,0,0,0,51.043,51.578,16.428,0,25.328,0,0,6.653,0,0,0,21.11,21.903,0,24.555,25.388,24.559,0,0,0,5.2,0,0,22.7,5.28,38.767,36.744,20.93,-36.601,-20.508,414.39,5/10/2013
17,17,0,0,0,0,0,9.478,29.217,20.223,0,0,0,0,0,0,51.062,51.43,16.354,0,25.773,0,0,6.621,0,0,0,20.208,20.809,0,24.555,25.159,24.559,0,0,0,5.2,0,0,22.5,5.43,41.45,34.181,22.239,-47.301,-29.206,420.115,5/10/2013
18,18,17.479,19.398,17.444,18.934,16.797,9.661,30.278,20.561,0,0,15,0,0,0,51.098,51.504,16.576,0,33.566,0,0,6.638,0,0,0,23.27,23.872,0,24.555,25.898,25.008,0,0,0,5.2,0,0,22.7,5.6,49.48,0,61.727,-32.901,-19.117,520.778,5/10/2013
19,19,17.339,18.751,17.054,18.799,17.871,9.72,30.248,20.674,0,0,20.048,0,0,0,51.952,51.8,16.872,0,47.873,0,0,6.633,0,0,0,22.928,23.858,0,24.555,25.509,24.808,0,0,0,5.2,0,0,22.5,5.6,46.602,49.562,35.945,-54.202,-27.21,543.051,5/10/2013
20,20,16.568,18.433,16.724,18.445,17.383,9.58,29.895,21.625,0,0,0,0,0,0.945,51.848,51.652,17.094,0,48.346,0,0,6.625,0,0,0,19.046,20.139,0,24.555,25.419,24.958,0,0,0,5.2,0,0,22.5,5.7,48.954,46.144,32.566,-42.501,-28.016,513.441,5/10/2013
21,21,16.597,18.506,16.7,18.47,10.059,9.588,30.042,21.576,0,0,0,2.4,1.6,0,51.853,51.504,17.02,0,27.889,0,0,6.61,0,0,0,17.76,18.786,0,24.555,25.329,25.388,0,0,0,5.2,0,0,22.6,5.7,41.964,41.627,26.377,-40.701,-24.61,484.983,5/10/2013
22,22,2.073,0,0,0,0,9.771,30.72,7.445,0,0,0,30.201,21.201,17.752,20.826,45.362,14.726,39.037,25.523,0,0,6.635,0,0,0,9.625,10.787,0,24.555,25.459,25.379,0,0,0,0,0,0,22.5,5.9,37.782,43.214,33.656,-25.101,-50.813,432.303,5/10/2013
23,23,0,0,0,0,0,9.61,29.924,0,0,0,0,2,0.4,20.169,10.763,53.354,0,11.167,25.578,0,0,6.6,0,0,0,24.091,24.692,0,24.268,25.398,25.759,0,0,0,0,0,0,22.5,5.9,50.482,39.918,30.369,-48.101,-43.91,394.379,5/10/2013
0,00,0,0,0,0,0,9.72,30.131,0,0,0,0,0.3,0,0,41.85,50.394,0,0,25.523,0,0,6.613,0,0,0,20.153,20.932,0,24.268,25.379,25.738,0,0,0,0,0,0,22.6,5.9,43.405,25.636,15.793,-40.401,-23.914,375.792,6/10/2013
1,01,0,0,0,0,0,9.566,30.042,0,0,0,0,0,0,0,42.06,50.616,0,0.936,25.773,0,0,6.63,0,0,0,16.899,17.842,0,24.268,25.528,25.238,0,0,0,0,0,0,22.3,5.7,37.892,24.415,14.988,-33.301,-18.018,353.206,6/10/2013
2,02,0,0,0,0,0,9.536,29.954,0,0,0,0,0,0,0,35.559,50.394,0,0,25.745,0,0,6.621,0,0,0,8.08,9.065,0,24.268,25.748,25.358,0,0,0,0,0,0,22.3,0,48.493,25.758,18.586,-40.001,-24.409,341.187,6/10/2013
3,03,0,0,0,0,0,9.61,30.131,0,0,0,0,0.5,0,0,25.033,50.32,0,0.96,25.745,0,0,6.633,0,0,0,11.102,12.1,0,24.268,25.289,24.808,0,0,0,0,0,0,22.6,5.7,45.255,27.345,19.391,-38.701,-23.603,335.622,6/10/2013
4,04,0,0,0,0,0,9.5,30.101,0,0,0,0,2,0.5,0.367,25.133,50.172,0,0,25.773,0,0,6.635,0,0,0,10.241,11.266,0,24.268,25.518,25.008,0,0,0,0,0,0,23.2,5.84,45.255,27.223,18.549,-36.301,-20.801,332.107,6/10/2013
5,05,0,0,0,0,0,9.712,30.572,0,0,0,0,1.3,0.3,4.884,15.563,49.876,0,7.998,25.745,0,0,6.618,0,0,0,13.495,14.588,0,24.296,25.809,25.339,0,0,0,0,0,0,23.2,5.75,44.677,27.589,19.684,-36.801,-25.507,344.757,6/10/2013
6,06,0,0,0,0,0,9.551,30.042,0,0,0,0,4,2.5,4.673,0,42.254,0,10.305,25.467,0,0,6.621,0,0,0,13.18,13.973,0,24.296,25.728,25.428,0,0,0,0,0,0,23,5.8,39.587,20.631,10.474,-29.401,-21.607,326.308,6/10/2013
7,07,0,0,0,0,0,9.485,30.072,0,0,0,0,0.9,0.5,11.291,0,50.838,0,2.899,25.69,0,0,6.638,0,0,0,18.307,19.223,0,24.391,25.998,25.549,0,0,0,0,0,0,22.8,5.6,46.282,30.641,19.437,-39.501,-27.1,342.986,6/10/2013
8,08,0,0,0,0,0,9.712,30.278,0,0,0,0,4.7,5.5,6.932,0,50.764,0,13.027,25.662,0,0,6.613,0,0,0,20.837,21.424,0,24.378,25.608,24.998,0,0,0,0,0,0,22.7,5.52,47.693,22.217,16.471,-25.401,-28.712,361.771,6/10/2013
9,09,0,0,0,0,0,9.668,30.278,0,0,0,0,5.1,4.3,3.623,12.159,50.69,0,7.419,25.718,0,0,6.631,0,0,0,21.37,22.176,0,24.419,25.278,25.138,0,0,0,0,0,0,22.6,5.44,49.076,50.05,39.085,-56.802,-45.302,364.052,6/10/2013
10,10,0,0,0,0,0,9.705,30.248,0,0,0,0,5.3,4.8,6.826,19.288,50.764,0,13.977,25.745,0,0,6.625,0,0,0,17.692,18.731,0,24.296,25.509,25.188,0,0,0,0,0,0,22.7,5.36,47.074,47.609,42.958,-50.702,-48.213,368.176,6/10/2013
11,11,0,0,0,0,0,9.771,30.248,0,0,0,0,6.4,6.7,6.879,18.189,50.986,0,14.946,25.718,0,0,6.643,0,0,0,18.581,19.36,0,24.391,25.258,25.058,0,0,0,0,0,0,22.6,5.3,43.378,30.152,22.843,-37.201,-36.402,381.014,6/10/2013
12,12,0,0,0,0,0,9.815,30.219,0,0,0,0,5.6,4.4,8.56,19.434,51.06,0,9.637,25.857,0,0,6.616,0,0,0,23.051,24.077,0,24.35,25.438,25.008,0,0,0,0,0,0,22,5.21,50.351,36.5,29.783,-43.201,-35.011,382.612,6/10/2013
13,13,0,0,0,0,0,9.595,29.895,0,0,0,0,1.8,1.9,1.417,30.988,51.43,0,5.458,25.968,0,0,6.635,0,0,0,23.626,24.173,0,24.446,25.238,24.918,0,0,0,0,0,0,22.4,5.21,49.484,47.121,37.95,-56.302,-39.918,375.73,6/10/2013
14,14,0,0,0,0,0,9.595,28.451,0,0,0,0,0.6,1,0,42.881,53.132,0,4.101,25.857,0,0,6.611,0,0,0,22.559,23.475,0,24.35,25.398,25.228,0,0,0,0,0,0,22.2,5.2,50.254,43.825,31.376,-51.402,-37.904,384.997,6/10/2013
15,15,0,0,0,0,0,9.639,29.541,0,0,0,0,0,0,0,46.291,50.468,0,0,25.912,0,0,6.613,0,0,0,23.134,23.995,0,24.432,25.419,25.188,0,0,0,0,0,0,22.4,5.2,50.353,38.209,27.201,-48.201,-30.616,381.992,6/10/2013
16,16,0,0,0,0,0,9.529,29.188,0,0,0,0,0.2,0,0,45.921,50.024,0,0,25.857,0,0,6.633,0,0,0,19.333,20.262,0,24.337,25.068,24.978,0,0,0,0,0,0,22,5.2,47.01,39.918,32.566,-53.302,-36.805,373.163,6/10/2013
17,17,0,0,0,0,0,9.602,29.158,0,0,0,0,0.8,0.1,5.093,45.694,50.098,0,2.241,25.94,0,0,6.615,0,0,0,21.985,22.792,0,24.268,25.268,24.859,0,0,0,0,0,0,22,5.28,47.011,53.835,42.207,-65.002,-46.419,384.183,6/10/2013
18,18,18.572,19.08,18.189,12.232,9.863,9.727,29.748,19.933,0,0,10.029,0.1,0,4.411,45.972,54.538,18.056,3.478,31.562,0,0,6.633,0,0,0,20.864,21.766,0,24.419,25.159,24.968,0,0,0,5.2,0,0,22.4,6.3,47.964,52.614,38.261,-55.702,-40.907,516.897,6/10/2013
19,19,18.81,18.983,18.799,17.432,18.262,9.756,30.101,21.963,0,0,0,0,0,0.84,48.391,53.428,17.76,0,48.123,0,0,6.64,0,0,0,22.423,23.12,0,24.323,25.988,25.658,0,0,0,5.2,0,0,22.5,6.07,41.805,51.027,32.237,-47.101,-28.602,518.814,6/10/2013
20,20,18.361,17.286,16.944,0,0,9.895,30.867,20.948,38.994,0,0,14.4,6.8,0,47.679,51.948,17.02,5.334,26.97,0,0,6.625,0,0,0,14.26,14.93,0,24.501,25.968,25.419,0,0,0,5.2,0,0,22.8,6.01,37.744,52.004,39.534,-45.401,-38.508,499.274,6/10/2013
21,21,0,0,0,0,0,9.566,30.131,21.431,37.463,0,0,0.1,0,0,47.148,51.578,16.798,0,25.745,0,0,6.621,0,0,0,24.2,24.802,0,24.419,25.459,25.008,0,0,0,5.2,0,0,22.8,6.07,37.972,41.017,25.324,-38.601,-20.307,435.078,6/10/2013
22,22,0,0,0,0,0,9.866,31.014,0,34.735,0,0,0.1,0,0,47.59,45.658,14.874,0,25.578,0,0,6.64,0,0,0,12.62,13.672,0,24.241,25.398,25.098,0,0,0,0,0,0,22.5,5.99,37.74,53.224,43.8,-59.602,-40.907,386.799,6/10/2013
23,23,0,0,0,0,0,9.742,30.366,0,0,0,0,0.1,0,0,27.367,49.358,0,0,25.328,0,0,6.613,0,0,0,20.604,21.219,0,24.241,25.728,25.469,0,0,0,0,0,0,22.9,5.99,42.906,29.664,18.503,-39.101,-24.61,353.475,6/10/2013
0,00,0,0,0,0,0,9.536,29.924,0,0,0,0,0.1,0,0,15.321,49.58,0,0,25.662,0,0,6.638,0,0,0,17.241,18.444,0,24.678,25.918,25.348,0,0,0,0,0,0,22.8,5.84,37.721,11.353,0,-22.801,-10.401,336.6,7/10/2013
1,01,0,0,0,0,0,9.72,30.543,0,0,0,0,0.1,0,0.314,0,51.8,17.168,0,25.606,0,0,6.631,0,0,0,11.075,0,0,24.678,25.889,25.538,0,0,0,0,0,0,22.8,5.8,44.369,5.371,0,-18.901,-6.61,322.171,7/10/2013
2,02,0,0,0,0,0,9.646,30.572,0,0,0,0,0.1,0,0,0,51.8,17.02,0,25.133,0,0,6.618,0,0,0,10.391,0,0,24.678,25.589,24.998,0,0,0,0,0,0,23.2,5.92,38.596,6.836,0,-21.801,-6.317,321.906,7/10/2013
3,03,0,0,0,0,0,9.668,30.337,0,0,0,0,0.1,0,0,0,50.172,0,0,25.523,0,0,6.657,0,0,0,14.78,0,0,24.678,25.788,25.998,0,0,0,0,0,0,23,5.9,48.732,0,0,-12.4,-.714,312.119,7/10/2013
4,04,0,0,0,0,0,9.617,30.425,0,0,0,0,0.1,0,0,0,51.578,16.798,0,25.523,0,0,6.615,0,0,0,7.123,0,0,24.678,25.698,25.568,0,0,0,0,0,0,22.8,5.92,42.397,8.423,0,-21.001,-8.918,319.971,7/10/2013
5,05,0,0,0,0,0,9.61,30.101,0,0,0,0,0.1,0,0,16.505,51.874,16.65,0,25.523,0,0,6.615,0,0,0,16.393,0,0,24.678,25.668,25.498,0,0,0,0,0,0,22.8,5.99,47.359,2.441,0,-18.101,-4.505,352.478,7/10/2013
6,06,0,0,0,0,0,9.705,30.572,0,0,0,0,0.1,0,0,33.371,52.022,16.65,0,25.523,0,0,6.64,0,0,0,14.342,0,0,24.747,25.889,25.478,0,0,0,0,0,0,22.6,5.92,42.595,10.132,0,-24.201,-8.112,358.335,7/10/2013
7,07,0,0,0,0,0,9.712,30.396,0,31.006,0,0,0.1,0,1.313,45.681,45.214,14.726,0,25.467,0,0,6.62,0,0,0,8.149,0,0,24.747,26.168,25.329,0,0,0,0,0,0,22.6,5.8,37.853,12.207,4.953,-26.801,-10.309,380.831,7/10/2013
8,08,0,0,0,0,0,9.727,30.396,0,31.395,0,0,9.2,9,10.451,45.105,51.356,16.798,10.286,25.551,0,0,6.642,0,0,0,10.418,0,0,24.747,26.158,24.559,0,0,0,0,0,0,22,5.6,45.864,-15.87,0,9.5,3.497,439.202,7/10/2013
9,09,0,0,18.726,0,0,9.683,29.188,20.223,37.268,0,0,8.2,7.8,8.035,45.032,52.318,17.168,15.212,25.718,0,0,6.625,0,0,0,16.94,18.211,0,24.747,25.538,24.358,0,0,0,5.2,0,0,17,5.6,39.403,0,0,-3.9,-6.207,494.041,7/10/2013
10,10,18.152,0,17.945,0,0,9.529,28.039,18.966,37.018,0,0,5.9,5.3,11.606,44.68,51.43,16.724,11.874,25.467,0,0,6.616,0,0,0,20.276,21.37,0,24.747,25.339,24.769,0,0,0,5.2,0,0,15,5.4,46.025,-9.766,0,-2.1,1.099,527.146,7/10/2013
11,11,18.249,17.762,18.409,12.964,0,9.771,27.774,19.304,37.213,0,10.029,4.3,3.4,9.873,49.093,51.652,0,9.286,25.495,0,0,6.605,0,0,0,20.399,21.233,0,24.802,25.538,24.729,0,0,0,5.2,0,0,15.3,0,47.527,0,0,-8,-3.717,533.154,7/10/2013
12,12,17.872,19.044,17.982,19.007,18.164,9.412,26.507,20.11,36.99,0,0,1.2,0.9,1.469,50.526,26.788,0,3.432,25.467,0,0,6.573,0,0,0,23.065,23.94,0,24.802,25.549,24.989,0,0,0,5.2,0,0,22.4,0,49.927,-21.851,0,2.4,8.991,534.38,7/10/2013
13,13,18.306,18.445,18.067,18.604,17.48,9.727,28.54,20.642,37.38,0,0,0.2,0,0,49.907,46.472,13.986,0,25.523,0,0,6.608,0,0,0,16.721,17.76,0,24.802,25.518,24.649,0,0,0,5.2,0,0,22.8,0,39.246,1.221,0,-13.5,0.293,524.557,7/10/2013
14,14,18.026,18.531,17.835,18.445,17.383,9.456,26.919,20.207,39.523,0,0,0.2,0,0,46.744,51.356,16.502,0,25.523,0,0,0,6.692,0,0,18.622,19.784,0,24.802,25.589,24.808,0,0,0,5.2,0,0,22.5,0,44.993,-3.296,0,-11.2,1.099,544.555,7/10/2013
15,15,18.081,18.543,17.823,18.519,17.48,9.58,27.568,21.173,33.928,0,0,0.2,0,0,49.808,51.874,17.094,0,25.551,0,0,0,6.678,0,0,19.264,20.249,0,24.432,25.528,24.739,0,0,0,5.2,0,0,21.4,0,45.097,4.639,0,-18.101,-5.2,542.939,7/10/2013
16,16,18.264,18.287,18.043,18.665,14.063,9.785,29.011,21.56,34.346,0,0,0.2,0,0,49.532,52.022,16.946,0.288,25.606,0,0,0,6.672,0,0,17.268,18.335,0,24.487,25.648,25.738,0,0,0,5.2,0,0,15,0,41.541,8.911,0,-21.501,-10.016,529.113,7/10/2013
17,17,18.194,18.336,16.529,4.834,0,9.5,28.628,20.303,33.956,0,0,4.3,1.9,0.84,45.035,51.282,16.798,3.343,25.578,0,0,0,5.068,0,0,11.922,12.948,0,24.487,25.598,25.509,0,0,0,5.2,0,0,15,5.3,40.318,0,0,-13.3,1.685,494.507,7/10/2013
18,18,18.306,18.555,18.86,19.312,18.262,9.793,30.101,20.61,34.568,0,0,4.6,4.9,7.929,47.461,51.874,16.946,12.502,32.704,0,0,0,6.658,0,0,20.864,21.698,0,24.501,25.549,25.498,0,0,0,5.2,0,0,23,5.5,38.802,3.052,0,0,2.399,565.895,7/10/2013
19,19,18.11,18.311,18.323,18.421,17.285,9.602,30.425,21.673,33.9,0,0,8.8,4.8,6.511,47.223,51.356,16.798,7.802,46.676,0,0,5.001,5.145,0,0,11.307,12.237,0,24.501,25.339,25.329,0,0,0,5.2,0,0,22.7,5.6,43.247,0,0,-1.7,0.494,570.766,7/10/2013
20,20,18.207,18.409,18.287,18.409,0,9.646,30.838,21.737,34.513,0,0,10.9,5.9,7.299,47.756,51.504,16.65,10.004,25.94,0,0,5.004,5.167,0,0,17.952,19.319,0,24.501,25.878,24.949,0,0,0,5.2,0,0,22.9,5.67,47.082,7.324,0,-4.7,-1.41,548.407,7/10/2013
21,21,0,12.537,10.608,0,0,9.566,30.396,14.502,33.984,0,0,9.8,7.7,15.599,47.747,52.688,17.168,16.963,25.662,0,0,4.992,5.172,0,0,13.782,14.793,0,24.022,26.088,25.138,0,0,0,0,0,0,22.6,5.8,43.054,5.005,0,4.6,-1.209,488.337,7/10/2013
22,22,0,0,0,0,0,9.815,31.014,11.102,34.541,0,0,3,3.3,2.625,48.082,52.022,17.242,11.383,25.69,0,0,5.036,5.145,0,0,9.83,10.719,0,24.323,25.878,25.478,0,0,0,0,0,0,22.5,5.67,37.902,4.761,0,-8.3,-2.216,433.335,7/10/2013
23,23,0,0,0,0,0,9.8,29.512,0,8.517,0,0,14.2,8.1,7.352,32.142,43.29,0,33.656,25.578,0,0,5.021,5.15,0,0,0,0,0,24.173,25.788,25.128,0,0,0,0,0,0,22.3,5.68,36.496,-11.719,0,2.3,-9.412,394.997,7/10/2013
0,00,0,0,0,0,0,9.8,30.69,0,0,0,0,0.2,0,1.627,41.894,49.432,4.81,5.993,25.551,0,0,4.991,5.169,0,0,16.188,17.186,0,24.774,26.138,25.138,0,0,0,0,0,0,22.4,5.76,33.241,3.54,0,-18.801,-6.702,376.159,8/10/2013
1,01,0,0,0,0,0,9.859,29.777,0,0,0,0,0.2,0,0,33.01,52.392,17.094,0,25.384,0,0,4.997,5.15,0,0,10.746,11.58,0,24.624,25.769,25.308,0,0,0,0,0,0,22.2,5.84,34.988,54.811,41.319,-67.802,-45.503,356.093,8/10/2013
2,02,0,0,0,0,0,9.72,29.63,0,0,0,0,1.5,1.9,11.869,19.966,45.288,14.504,17.688,25.606,0,0,5.006,5.143,0,0,6.781,7.547,0,24.528,25.339,25.088,0,0,0,0,0,0,21.2,5.84,30.291,50.539,42.372,-63.402,-45.119,350.044,8/10/2013
3,03,0,0,0,0,0,9.558,30.396,0,0,0,0,6.9,3.8,3.676,0,52.096,16.724,14.129,25.634,0,0,5.036,5.145,0,0,7.944,8.805,0,24.159,25.818,24.968,0,0,0,0,0,0,22.4,5.92,33.355,41.261,26.487,-49.201,-38.508,346.424,8/10/2013
4,04,0,0,0,0,0,9.844,31.162,0,0,0,0,22.701,12.3,15.179,0,44.548,14.726,18.662,25.662,0,0,5.014,5.125,0,0,1.764,0,0,24.706,26.008,25.108,0,0,0,0,0,0,23,6,30.1,42.604,30.451,-37.401,-45.613,351.568,8/10/2013
5,05,0,0,0,0,0,9.558,16.403,0,0,0,0,25.001,16.401,20.326,0,44.326,14.578,20.461,25.745,0,0,5.031,5.143,0,0,0,0,0,23.38,25.639,24.658,0,0,0,0,0,0,22.8,6.07,45.751,22.217,11.023,-22.501,-43.709,384.241,8/10/2013
6,06,0,0,0,0,0,9.434,0,0,0,0,0,16.201,13.4,15.494,0,51.134,16.576,17.522,25.69,0,0,5.023,5.14,0,0,18.499,19.483,0,24.678,26.178,25.168,0,0,0,0,0,0,22.5,5.92,47.315,36.5,24.198,-36.701,-42.903,384.261,8/10/2013
7,07,0,0,0,0,0,9.778,30.926,0,0,0,0,20.601,17.001,12.868,0,44.992,14.578,29.533,25.634,0,0,5.011,5.13,0,0,8.395,9.325,0,24.596,26.098,25.348,0,0,0,0,0,0,22.8,5.92,40.41,38.82,30.634,-37.901,-48.616,396.007,8/10/2013
8,08,0,0,0,0,0,8.291,30.219,0,0,0,0,21.601,17.101,18.909,31.356,51.356,17.02,24.727,25.578,0,0,5.038,5.147,0,0,21.657,22.464,0,24.665,26.078,25.159,0,0,0,0,0,0,22.5,5.52,48.091,23.194,9.375,-12.9,-26.807,459.615,8/10/2013
9,09,0,3.528,6.104,0,0,8.24,28.834,22.269,38.298,0,0,19.001,13,18.172,43.674,53.206,17.242,21.158,25.551,0,0,5.011,5.167,0,0,18.881,19.784,0,24.501,25.988,24.899,0,0,0,5.2,0,0,17.5,5.59,43.457,31.861,19.41,-23.301,-31.715,518,8/10/2013
10,10,17.438,19.227,17.212,0,0,8.46,29.276,21.77,38.27,0,0,12.6,12.5,15.021,45.157,53.798,17.686,20.286,25.829,0,0,5.016,5.16,0,0,12.237,13.016,0,24.596,25.778,24.868,0,0,0,5.2,0,0,14.5,5.44,46.97,34.303,24.18,-28.401,-30.708,537.937,8/10/2013
11,11,16.779,18.384,16.431,0,0,8.701,27.185,21.56,36.906,0,0,13.7,10.5,13.813,44.067,52.984,17.39,21.06,25.885,0,0,4.994,5.138,0,0,12.893,13.754,0,24.692,25.639,24.769,0,0,0,5.2,0,0,14.4,5.44,50.448,30.152,19.529,-27.101,-32.118,542.25,8/10/2013
