,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
18,18,0,0,0,0,0,0.19,34.814,0,0,0,39.101,22.401,40.025,46.748,50.542,16.058,21.915,25.411,25.551,0,32.367,21.648,0,20.085,0,0,0,12.55,38.468,0,0,0,5.2,5.2,0,20.3,5.6,40.425,-19.044,0,25.401,-6.903,525.145,30/12/2012
19,19,0,0,0,0,0,10.298,34.225,0,0,0,35.501,21.601,34.352,54.389,50.838,16.28,21.984,25.411,25.551,0,33.737,28.248,0,22.997,0,0,0,12.669,38.498,0,0,0,5.2,5.2,0,20,5.6,43.904,-21.363,0,23.901,-3.809,547.754,30/12/2012
20,20,0,0,0,0,0,10.32,34.402,0,0,0,38.801,22.601,38.764,54.249,50.32,16.28,21.993,25.411,25.551,0,30.368,18.612,0,9.543,0,0,0,13.299,37.948,0,0,0,5.2,5.2,0,20.4,5.84,38.091,-7.08,0,13.3,-19.208,536.181,30/12/2012
21,21,0,0,0,0,0,4.204,34.166,0,0,0,39.201,22.601,38.606,22.058,51.06,15.984,21.943,25.467,25.189,0,31.648,22.968,0,0,0,0,0,13.029,37.797,0,0,0,0,0,0,20.2,5.99,49.574,-16.602,0,28.901,-9.503,478.889,30/12/2012
22,22,0,0,0,0,0,0,34.814,0,0,0,37.901,20.501,36.558,0,50.764,16.798,22.014,25.467,25.578,0,30.166,26.4,0,0,0,0,0,13.589,37.208,0,0,0,0,0,0,20.2,5.91,37.764,-7.691,0,24.301,-9.21,434.232,30/12/2012
23,23,0,0,0,0,0,0,0,0,0,0,37.801,20.101,34.667,0,45.288,14.8,21.982,25.467,25.578,0,33.558,28.512,0,0,0,15.86,0,13.899,38.068,0,0,0,0,0,0,20.1,5.76,22.606,1.221,0,18.701,-15.217,399.342,30/12/2012
0,0,0,0,0,0,0,0,0,0,0,0,34.601,21.101,36.715,0,44.622,14.134,21.621,25.467,25.578,0,32.929,29.568,0,0,0,15.969,0,13.878,38.137,0,0,0,0,0,0,20.2,5.84,0,4.761,0,13.6,-18.915,380.914,31/12/2012
1,1,0,0,0,0,0,0,0,0,0,0,38.801,22.401,34.719,0,39.59,0,21.814,25.439,25.551,0,31.199,26.4,0,0,0,14.848,0,13.619,37.008,0,0,0,0,0,0,20,5.67,0,39.674,0,-1.5,-32.905,351.79,31/12/2012
2,2,0,0,0,0,0,0,0,0,0,0,35.801,20.801,26.788,0,34.114,0,21.479,25.439,25.523,0,33.445,25.344,0,0,0,0,0,14.059,37.927,0,0,0,0,0,0,20,5.83,0,29.786,0,-0.9,-28.712,326.376,31/12/2012
3,3,0,0,0,0,0,0,0,0,0,0,33.001,20.001,34.877,0,33.818,0,21.751,25.439,25.467,0,32.098,29.832,0,6.371,0,0,0,13.24,37.937,0,0,0,0,0,0,20,5.84,0,32.105,0,-2.4,-28.913,338.88,31/12/2012
4,4,0,0,0,0,0,0,0,0,0,0,33.401,21.401,31.463,0,33.892,0,21.892,25.439,25.467,0,32.749,27.2,0,7.479,0,0,0,13.769,37.887,0,0,0,0,0,0,20.1,5.91,0,28.077,0,-4.1,-31.605,345.677,31/12/2012
5,5,0,0,0,0,0,0,0,0,0,0,38.701,20.401,34.352,0,44.4,0,20.736,25.439,25.467,0,32.951,26.664,0,7.246,0,0,0,13.729,38.527,0,0,0,0,0,0,20.1,5.99,0,22.34,0,4.7,-26.405,354.121,31/12/2012
6,6,0,0,0,0,0,0,0,0,0,0,39.201,22.501,30.307,0,45.214,0,21.919,25.829,25.467,0,33.311,27.984,0,6.153,0,0,0,13.719,37.287,0,0,0,0,0,0,20,5.99,0,8.179,0,13.2,-18.806,352.309,31/12/2012
7,7,0,0,0,0,0,0,0,0,0,0,34.501,21.801,23.425,0,45.51,13.838,19.956,25.467,25.467,0,32.435,27.984,0,7.875,0,0,0,13.949,38.158,0,0,0,0,0,0,20.1,5.6,0,-11.231,0,15.7,-13.715,365.312,31/12/2012
8,8,0,0,0,0,0,0,0,0,0,0,38.201,22.301,25.159,0,50.246,15.91,21.972,25.467,25.467,0,31.761,25.74,0,7.287,0,0,0,13.759,38.248,0,0,0,0,0,0,20.3,5.8,26.192,5.982,0,16.301,-17.817,389.307,31/12/2012
9,9,0,0,0,0,0,0,0,0,0,0,37.301,22.501,35.56,0,50.468,16.354,21.877,25.467,25.439,0,32.48,28.512,0,11.485,0,0,0,13.999,36.738,0,0,0,0,0,0,20.5,5.9,36.936,21.607,0,12.9,-21.204,408.214,31/12/2012
10,10,0,0,0,0,0,0,0,0,0,0,37.601,21.801,24.581,0,50.394,16.058,21.913,25.189,25.217,0,32.008,26.532,0,20.016,0,0,0,13.699,37.827,0,0,0,0,0,0,20.3,5.44,48.761,2.808,0,15.9,-15.107,423.71,31/12/2012
11,11,0,0,0,0,0,0,0,0,0,0,38.201,21.001,34.456,0,50.616,16.502,21.51,25.189,25.328,0,33.378,29.04,6.905,7.615,0,0,0,13.729,37.697,0,0,0,0,0,0,20.5,5.44,49.059,2.319,0,16.701,-18.806,435.952,31/12/2012
12,12,0,0,0,0,0,0.696,0,0,0,0,14.4,10.4,26.997,0,50.024,16.28,8.64,25.189,25.69,0,32.435,28.776,16.229,22.71,0,23.229,0,13.999,37.367,0,0,0,0,0,0,20.4,5.67,50.326,0,0,8.5,-3.9,424.857,31/12/2012
13,13,0,0,0,0,0,1.787,0,0,0,0,29.801,20.301,13.077,0,50.32,16.502,17.617,25.189,25.3,0,30.885,24.156,13.905,11.416,0,14.739,0,14.059,37.377,0,0,0,0,0,0,20.4,5.5,45.107,-8.057,0,13.4,-2.71,414.805,31/12/2012
14,14,0,0,0,0,0,2.219,0,0,0,0,38.701,22.501,35.77,0,51.134,16.576,19.867,25.551,25.662,0,30.346,24.552,0,8.436,0,0,0,13.899,37.638,0,0,0,0,0,0,20.6,5.46,40.842,21.729,0,13.8,-23.402,407.627,31/12/2012
15,15,0,0,0,0,0,2.681,0,0,0,0,39.001,20.401,38.659,0,45.214,13.542,20.062,25.551,25.578,0,30.683,22.968,0,7.342,0,0,0,13.02,36.677,0,0,0,0,0,0,21.6,5.36,37.838,21.973,0,8,-22.303,398.507,31/12/2012
16,16,0,0,0,0,0,3.091,0,0,0,0,16.001,11.1,23.846,0,51.06,16.206,13.81,25.217,25.578,0,29.851,23.496,0,21.192,0,0,0,14.199,37.138,0,0,0,0,0,0,21.3,5.6,50.145,-24.171,0,10.9,-4.505,406.606,31/12/2012
17,17,0,0,0,0,0,0,0,0,0,0,32.901,21.801,28.311,0,51.06,15.91,19.2,25.578,25.551,0,32.772,23.628,0,8.203,0,0,0,14.959,36.967,0,0,0,0,0,0,21,5.92,48.949,2.93,0,14.9,-12.909,407.789,31/12/2012
18,18,0,0,0,0,0,0,34.284,0,0,0,15.501,11.1,37.346,53.655,51.43,16.576,16.613,25.606,25.69,0,30.593,25.08,0,21.958,0,20.399,0,14.449,36.627,0,0,0,0,5.2,0,21,6.5,49.535,-14.771,0,5.6,-11.902,540.415,31/12/2012
19,19,0,0,0,0,0,12.144,34.255,0,0,0,26.501,21.901,15.809,53.741,50.764,16.576,12.159,25.551,25.328,0,31.985,25.74,12.223,11.239,16.762,15.463,0,13.529,37.757,0,0,0,0,5.2,0,21.3,5.84,45.815,-5.737,0,8.5,-8.808,543.627,31/12/2012
20,20,0,0,0,0,0,11.661,33.813,0,0,0,24.101,16.401,16.807,53.913,50.468,16.576,11.134,25.551,25.3,0,31.738,25.608,16.639,22.19,0,0,0,13.009,38.427,0,0,0,0,5.2,0,20.6,5.67,50.363,-2.93,0,12.6,-8.716,514.215,31/12/2012
21,21,0,0,0,0,0,6.424,33.636,0,0,0,37.201,22.401,36.137,36.009,50.912,16.576,19.966,25.189,25.3,0,32.457,25.74,0,0,0,0,0,12.899,38.307,0,0,0,0,0,0,20.5,5.76,40.162,4.273,0,9.4,-20.508,492.411,31/12/2012
22,22,0,0,0,0,0,0,34.107,0,0,0,21.901,14.3,9.348,30.352,50.912,16.576,12.554,25.189,25.3,0,32.39,23.232,16.393,17.419,0,15.559,0,12.959,38.328,0,0,0,0,0,0,20.3,5.76,38.788,11.597,0,4.9,-10.913,456.083,31/12/2012
23,23,0,0,0,0,0,0,33.931,0,0,0,13.3,10.2,21.061,0,51.06,16.724,8.923,25.551,25.3,0,34.658,26.268,12.209,10.528,18.376,17.213,0,12.779,38.697,0,0,0,0,0,0,19.5,5.8,46.036,6.958,0,0.9,-8.203,448.459,31/12/2012
