,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,AMY-L9030,TCPI-L9150,Demanda,Date
10,10,16.723,18.543,16.895,18.531,0,9.866,24.445,16.823,36.962,0,18.501,14.3,10.923,36.761,51.948,16.798,0,25.634,25.384,0,0,0,0,7.889,0,14.944,0,37.877,0,0,0,5.2,5.2,0,22,6,47.704,62.136,0,0,502.423,13/9/2012
11,11,16.779,18.555,16.626,15.381,0,9.932,24.563,17.886,37.268,0,10.1,6.9,5.513,37.27,51.8,17.094,0,25.578,25.328,0,0,0,0,24.542,22.231,21.712,0,38.678,0,0,0,5.2,5.2,0,22,6,48.119,52.736,0,0,522.131,13/9/2012
12,12,16.695,18.36,16.272,18.494,0,9.873,23.532,17.902,37.157,0,11.4,7.8,13.498,39.844,51.948,16.798,0,25.578,25.69,0,0,0,0,22.778,0,23.954,0,37.797,0,0,0,5.2,5.2,0,22,6,48.484,64.699,0,0,519.874,13/9/2012
13,13,16.723,18.336,16.26,18.409,0,9.881,22.943,17.822,37.268,0,16.101,11.5,15.651,39.779,51.948,16.946,0,25.578,25.634,0,0,0,0,7.834,0,15.791,0,37.558,0,0,0,5.2,5.2,0,22,6,48.602,55.177,0,0,507.401,13/9/2012
14,14,15.182,17.188,15.174,18.665,0,10.056,23.149,18.08,36.545,0,33.301,21.901,26.84,38.028,51.578,16.872,0,25.718,25.495,0,0,0,0,8.367,0,0,0,37.957,0,0,0,5.2,5.2,0,22,6,48.41,72.146,0,0,517.062,13/9/2012
15,15,16.653,18.299,16.236,18.482,0,9.925,23.09,17.935,36.879,0,25.801,17.701,18.961,45.6,47.5,16.3,0,25.272,25.439,0,0,0,0,8.231,0,0,0,37.168,0,0,0,5.2,5.2,0,22,6,45.721,61.159,0,0,510.088,13/9/2012
16,16,0,16.871,8.838,16.565,0,9.866,22.884,17.87,38.771,0,24.701,16.601,27.838,42.729,47.5,16,0,25.69,25.495,0,0,0,0,7.752,0,0,0,37.258,0,0,0,5.2,5.2,0,22,6,46.134,71.535,0,0,491.041,13/9/2012
17,17,0,4.59,0,4.492,0,9.756,22.913,17.709,38.437,0,20.801,13.5,24.213,39.655,47.5,16,0,25.69,25.495,0,0,0,0,10.117,0,0,0,38.087,0,0,0,5.2,5.2,0,22,6,50.592,25.636,0,0,461.229,13/9/2012
18,18,0,14.454,17.493,0,0,9.976,23.237,18.047,39.467,0,22.201,15.801,22.742,46.03,47.5,16,0,25.662,25.801,0,0,0,0,20.673,0,0,0,37.967,0,0,0,5.2,5.2,0,22,6,50.689,19.898,0,0,496.948,13/9/2012
19,19,16.667,18.531,18.055,18.47,0,9.734,22.884,17.854,38.604,0,21.501,14.6,18.172,46.081,47.5,16,0,25.718,25.495,0,0,0,0,6.672,14.985,14.342,0,37.608,0,0,0,5.2,5.2,0,22,6,48.086,48.83,0,0,537.533,13/9/2012
20,20,16.765,18.641,18.104,18.531,0,9.866,23.119,17.822,38.91,0,17.601,11,18.804,46.088,47.5,16,0,25.718,25.356,0,0,0,0,7.301,0,17.733,0,38.277,0,0,0,5.2,5.2,0,22,6,48.086,58.473,0,0,512.965,13/9/2012
21,21,0,16.773,16.395,4.553,0,9.8,23.208,17.983,38.799,0,21.701,16.301,18.173,46.245,47.5,16,0,25.634,24.994,0,0,0,0,0,0,15.176,0,37.457,0,0,0,5.2,5.2,0,22,6,39.18,53.224,0,0,474.956,13/9/2012
22,22,0,0,0,0,0,9.742,0,17.902,38.743,0,21.701,16.801,13.13,46.159,47.5,7,0,25.467,25.745,0,0,0,0,0,0,14.739,0,37.957,0,0,0,0,5.2,0,22,6,50.444,42.726,0,0,411.75,13/9/2012
23,23,0,0,0,0,0,9.983,0,0,39.217,0,31.801,19.801,10.871,29.52,47.5,16,0,25.411,25.801,0,0,0,0,0,0,14.711,0,37.728,0,0,0,0,0,0,22,6,47.982,16.968,0,0,390.201,13/9/2012
0,00,0,0,0,0,0,10.071,0,0,21.57,0,31.601,20.201,17.175,30.143,47.5,16.179,0,25.467,25.3,0,0,0,7.274,0,0,0,0,37.197,0,0,0,0,0,0,22.1,5.92,43.104,2.075,11.5,-7.91,355.137,14/9/2012
1,01,0,0,0,0,0,9.939,0,0,0,0,33.801,21.701,21.534,12.36,47.5,16.486,0,25.411,25.244,0,0,0,6.768,0,0,0,0,36.618,0,0,0,0,0,0,22.7,6.07,43.238,-11.963,12.8,-9.412,337.945,14/9/2012
2,02,0,0,0,0,0,9.969,0,0,0,0,23.401,16.801,21.167,5.957,47.5,17.46,0,25.411,25.189,0,0,0,8.764,0,0,0,0,34.277,0,0,0,0,0,0,22.8,6.07,48.368,-16.602,7.1,-8.313,330.949,14/9/2012
3,03,0,0,0,0,0,9.785,0,0,0,0,27.201,17.501,20.589,15.383,47.5,11.359,0,25.439,25.356,0,0,0,9.242,0,0,0,0,34.288,0,0,0,0,0,0,22.7,6.07,43.309,-18.189,11.1,-4.706,327.517,14/9/2012
4,04,0,0,0,0,0,10.056,0,0,0,0,30.601,18.401,23.583,5.737,47.5,15.717,0,25.439,25.356,0,0,0,6.33,0,0,0,0,33.988,0,0,0,0,0,0,22.7,6.07,50.236,-24.537,18.301,-.806,328.756,14/9/2012
5,05,0,0,0,0,0,9.932,0,0,0,0,35.001,19.001,20.274,18.819,47.5,16.127,0,25.439,25.077,0,0,0,9.407,0,0,0,0,34.097,0,0,0,0,0,0,22.6,6.15,50.504,-10.865,18.401,-3.717,336.062,14/9/2012
6,06,0,0,0,0,0,9.807,0,0,0,0,17.801,14.3,23.688,40.83,47.5,16.845,0,25.439,25.356,0,0,0,0,0,0,0,0,34.328,0,0,0,0,0,0,22.5,6.23,39.135,10.254,-6.6,-13.404,333.509,14/9/2012
7,07,0,0,0,0,0,9.917,0,0,0,0,22.501,13.8,22.48,42.68,47.5,16.845,0,25.439,25.356,0,0,0,8.641,0,0,0,0,34.208,0,0,0,0,0,0,22.4,6.07,46.021,6.592,6.5,-5.109,335.875,14/9/2012
8,08,0,0,0,0,0,5.933,0,0,30.115,0,26.001,15.501,22.322,43.035,47.5,9.667,0,25.411,25.161,0,0,0,7.219,0,0,0,0,34.307,0,0,0,0,0,0,22.2,5.9,41.393,61.892,-23.401,-32.301,355.475,14/9/2012
9,09,0,0,0,0,0,0,0,0,39.718,0,25.501,15.301,20.957,42.701,47.5,16.076,0,25.411,25.161,0,0,0,10.295,0,0,0,0,34.137,0,0,0,0,0,0,22,5.8,41.029,55.788,-23.701,-28.401,367.901,14/9/2012
10,10,0,0,0,0,0,0,0,0,39.606,0,23.401,17.801,18.33,42.768,47.5,16.896,0,25.69,24.91,0,0,0,7.739,0,0,0,0,33.577,0,0,0,0,5.2,0,22,5.7,48.212,45.045,-20.201,-29.701,384.187,14/9/2012
11,11,0,0,0,0,0,0,0,0,39.05,0,19.601,15.1,15.389,42.646,47.5,16.179,0,25.328,25.161,0,0,0,7.287,0,0,24.282,0,33.938,0,0,0,5.2,5.2,0,22,5.5,48.212,47.975,-23.701,-31.916,405.215,14/9/2012
12,12,0,0,0,0,0,0,0,18.74,38.966,0,17.001,13.6,15.232,42.564,47.5,16.538,0,25.328,25.411,0,0,0,7.752,0,0,14.493,0,34.147,0,0,0,5.2,5.2,0,22,5.4,48.212,60.305,-28.001,-31.404,402.384,14/9/2012
13,13,0,0,0,0,0,0,0,17.967,38.855,0,38.401,22.401,29.256,42.661,47.5,16.743,0,25.328,25.384,0,0,0,0,0,0,17.077,0,34.307,0,0,0,5.2,5.2,0,21.7,5.36,43.674,109.867,-24.401,-42.811,394.359,14/9/2012
14,14,0,0,0,0,0,0,0,0,37.574,0,25.001,16.901,15.493,36.099,47.5,16.589,0,25.328,25.272,0,0,0,7.342,0,0,22.012,0,34.097,0,0,0,5.2,5.2,0,22,5.4,48.064,80.569,-29.901,-42.409,386.813,14/9/2012
15,15,0,0,0,0,0,0,0,0,38.075,0,32.101,20.501,24.266,36.079,47.5,16.435,0,25.328,25.217,0,0,0,0,0,0,15.627,0,34.047,0,0,0,0,5.2,0,22,5.4,48.296,66.652,-24.501,-33.802,387.723,14/9/2012
16,16,0,0,0,0,0,0,0,0,37.129,0,38.201,22.601,20.694,42.228,47.5,15.769,0,25.328,25.69,0,0,0,0,0,0,15.327,0,33.728,0,0,0,0,0,0,22,5.5,44.751,70.681,-25.401,-39.003,390.169,14/9/2012
17,17,0,0,0,0,0,0,0,0,38.521,0,30.901,21.801,25.263,31.353,47.5,16.333,0,24.66,24.938,0,0,0,0,0,0,14.602,0,33.858,0,0,0,0,0,0,22,5.8,43.427,37.233,-14.1,-21.204,379.028,14/9/2012
18,18,0,0,1.831,0,0,0,0,15.05,38.465,0,31.201,22.101,22.795,45.989,47.5,15.922,0,25.244,25.384,0,0,0,25.745,0,0,24.501,0,33.577,0,0,0,5.2,5.2,0,22,5.8,50.071,3.296,11.7,-8.405,456.985,14/9/2012
19,19,0,16.602,14.759,16.309,0,0,23.326,17.371,38.716,0,35.701,22.501,21.745,45.981,47.5,15.512,0,25.467,25.551,0,0,0,7.479,0,0,15.204,0,35.378,0,0,0,5.2,5.2,0,22,5.8,48.384,17.823,-11.8,-24.409,530.072,14/9/2012
20,20,0,18.397,16.651,18.506,0,7.683,23.591,17.725,38.743,0,30.601,20.201,19.066,46.376,47.5,15.871,0,25.495,25.662,0,0,0,8.272,0,0,0,0,34.477,0,0,0,5.2,5.2,0,22.3,6,47.591,38.82,-16.901,-29.902,509.091,14/9/2012
21,21,0,8.325,0,0,0,10.108,23.06,17.693,39.411,0,33.001,22.101,23.531,46.455,47.5,15.922,0,25.551,25.578,0,0,0,7.985,0,0,0,0,34.288,0,0,0,5.2,5.2,0,22.3,6.07,43.055,74.587,-27.401,-34.315,449.463,14/9/2012
22,22,0,0,0,0,0,10.013,0,10.426,38.799,0,23.901,18.501,18.54,46.54,47.5,16.845,0,25.551,25.551,0,0,0,8.737,0,0,0,0,34.638,0,0,0,5.2,5.2,0,22.3,6.07,43.334,48.341,-13.9,-25.416,398.621,14/9/2012
23,23,0,0,0,0,0,10.056,0,0,38.966,0,23.001,15.501,12.71,29.964,47.5,16.435,0,25.467,25.551,0,0,0,7.574,0,0,0,0,34.128,0,0,0,0,0,0,23.1,6.15,48.568,15.503,-6.1,-15.015,370.283,14/9/2012
0,00,0,0,0,0,0,10.357,0,0,39.133,0,17.301,14.7,18.488,20.575,47.5,16.589,0,25.467,25.551,0,0,0,7.834,0,0,0,0,34.328,0,0,0,0,0,0,23,6.15,47.883,8.301,8.3,-1.611,339.866,15/9/2012
1,01,0,0,0,0,0,10.181,0,0,0,0,14.8,11.6,18.856,5.298,47.5,16.743,0,25.439,25.523,0,0,0,7.424,0,0,0,0,34.508,0,0,0,0,0,0,22.9,6.23,49.736,-29.054,3.1,-3.516,326.208,15/9/2012
2,02,0,0,0,0,0,10.335,0,0,0,0,23.001,15.801,14.496,16.309,47.5,17.153,0,25.551,25.69,0,0,0,6.754,0,0,0,0,34.187,0,0,0,0,0,0,23.3,6.15,49.731,-8.667,10,-1.41,316.035,15/9/2012
3,03,0,0,0,0,0,10.489,0,0,0,0,16.001,11.6,14.39,16.334,50.656,0,0,25.551,25.634,0,0,0,9.598,0,0,0,0,34.628,0,0,0,0,0,0,23,6.23,50.661,-32.228,10.4,3.296,313.304,15/9/2012
4,04,0,0,0,0,0,10.371,0,0,0,0,9.2,7,7.825,22.088,47.5,17.46,0,25.829,25.634,0,0,0,9.215,0,0,0,0,33.927,0,0,0,0,0,0,23.6,6.05,48.142,-15.381,-5.6,-4.706,319.528,15/9/2012
5,05,0,0,0,0,0,10.32,0,0,0,0,10,7.6,7.666,45.493,47.5,17.512,0,25.467,25.634,0,0,0,11.868,0,0,0,0,34.638,0,0,0,0,0,0,23.3,6.05,48.142,-11.231,-2.7,-.201,335.322,15/9/2012
6,06,0,0,0,0,0,10.349,0,0,39.244,0,12,8.8,7.824,26.674,47.5,8.232,0,25.467,25.244,0,0,0,7.178,0,0,0,0,34.128,0,0,0,0,0,0,22.8,6.07,41.054,-2.319,-3,-1.007,328.89,15/9/2012
7,07,0,0,0,0,0,10.174,0,0,38.827,0,12.2,11.1,7.509,15.156,47.5,17.973,0,25.718,25.634,0,0,0,10.705,0,0,0,0,34.808,0,0,0,0,0,0,23,6.09,48.634,-8.057,1.6,2.197,339.288,15/9/2012
8,08,0,0,0,0,0,10.364,0,0,39.328,0,11.4,10,7.982,38.951,47.5,16.743,0,25.718,25.69,0,0,0,7.164,0,0,0,0,34.198,0,0,0,0,0,0,22.2,6.07,47.052,6.104,-.5,0,344.756,15/9/2012
9,09,0,0,0,0,0,0,0,12.343,39.105,0,11.2,7.1,12.132,38.323,47.5,17.46,0,25.356,25.662,0,0,0,7.465,0,0,0,0,38.697,0,0,0,5.2,5.2,0,22.1,6,44.026,-4.883,-.2,-1.209,371.161,15/9/2012
10,10,0,0,0,0,0,0,0,17.596,38.91,0,10.9,9.3,13.813,32.229,47.5,16.691,0,25.718,25.718,0,0,0,6.932,0,0,0,0,37.287,0,0,0,5.2,5.2,0,21.7,5.76,35.711,0,-4.5,-4.614,365.279,15/9/2012
11,11,0,0,0,0,0,0,23.738,19.095,38.632,0,10.7,9.1,9.295,32.17,47.5,16.589,0,25.467,25.912,0,0,0,7.684,0,0,0,0,37.338,0,0,0,5.2,5.2,0,21.8,5.79,39.367,6.226,1.2,1.794,371.357,15/9/2012
12,12,0,0,0,0,0,0,23.797,18.95,38.716,0,9.3,7.4,7.824,32.166,47.5,15.615,0,25.467,25.328,0,0,0,7.369,0,0,14.93,0,36.807,0,0,0,5.2,5.2,0,21.7,5.55,34.723,-10.987,3.6,7.086,383.843,15/9/2012
13,13,0,0,0,0,0,0,23.502,19.014,37.213,0,8.8,6.3,6.354,25.851,47.5,16,0,25.105,25.384,0,0,0,8.231,0,0,15.081,0,39.347,0,0,0,5.2,5.2,0,21.6,5.45,38.36,-14.649,1.8,7.691,384.624,15/9/2012
14,14,0,0,0,0,0,0,23.326,17.854,38.02,0,8.5,6.8,9.348,25.087,47.5,16.179,0,25.467,25.105,0,0,0,7.916,0,0,14.821,0,38.747,0,0,0,5.2,5.2,0,21.6,5.44,34.545,-6.104,1.6,4.285,376.874,15/9/2012
15,15,0,0,0,0,0,0,23.65,17.983,37.602,0,4,4.1,8.875,26.001,47.5,17.204,0,24.994,25.105,0,0,0,8.846,0,0,15.983,0,37.697,0,0,0,5.2,5.2,0,21.6,5.44,39.18,9.4,-4.7,-1.813,373.273,15/9/2012
16,16,0,0,0,0,0,10.635,13.634,19.256,37.073,0,5.7,4.5,6.617,23.904,47.5,17.307,0,25.3,25.523,0,0,0,8.135,0,0,16.817,0,38.288,0,0,0,5.2,5.2,0,21.6,5.45,36.985,26.49,-5,-2.307,355.441,15/9/2012
17,17,0,0,0,0,0,10.218,0.33,19.272,39.105,0,10.2,9,7.405,23.731,47.5,16.384,0,25.3,25.495,0,0,0,10.227,0,0,14.643,0,37.977,0,0,0,5.2,5.2,0,21.5,5.7,39.905,14.039,-12.3,-7.801,380.354,15/9/2012
18,18,0,0,3.992,0,0,10.393,23.767,19.256,39.133,0,16.101,10.1,13.393,36.318,47.5,16.589,0,25.3,25.523,0,0,0,11.28,0,0,17.446,0,37.977,0,0,0,5.2,5.2,0,21.7,5.92,50.379,-6.104,-.8,-3.314,452.685,15/9/2012
19,19,16.261,18.677,18.555,17.042,0,10.247,23.414,19.111,38.938,0,17.201,10.6,19.486,36.735,47.5,16.743,0,25.3,25.968,0,0,0,8.108,0,0,0,0,38.848,0,0,0,5.2,5.2,0,21.8,5.85,45.787,27.345,-5.7,-12.104,483.03,15/9/2012
20,20,1.597,18.567,18.226,0,0,10.203,23.679,19.192,38.966,0,17.801,12.4,16.965,37.837,47.5,17.05,0,25.662,25.829,0,0,0,12.414,0,0,0,0,38.017,0,0,0,5.2,5.2,0,22,6.1,50.068,-2.075,-5.7,-8.313,486.561,15/9/2012
21,21,0,18.445,18.409,0,0,10.203,22.825,18.982,39.217,0,11.6,8.3,17.332,36.519,47.5,16.281,0,25.551,25.467,0,0,0,7.848,0,0,0,0,39.328,0,0,0,5.2,5.2,0,21.6,6,45.591,9.888,-2,-5.2,444.71,15/9/2012
22,22,0,0,0,0,0,10.386,23.355,19.61,39.3,0,13.5,10.1,8.455,36.598,47.5,17.102,0,25.606,25.467,0,0,0,8.244,0,0,0,0,39.318,0,0,0,5.2,5.2,0,22,6.1,43.639,16.48,-6.3,-6.812,403.312,15/9/2012
23,23,0,0,0,0,0,10.415,0,0,39.3,0,8.9,7.8,9.506,28.834,47.5,17.409,0,25.606,25.467,0,0,0,7.205,0,0,0,0,37.927,0,0,0,0,0,0,22,6.2,48.28,-3.906,-7.3,-3.9,357.455,15/9/2012
0,00,0,0,0,0,0,10.159,0,0,0,0,17.901,12.7,13.13,36.473,47.5,16.845,0,25.606,25.467,0,0,0,5.291,0,0,0,0,38.987,0,0,0,0,0,0,22,6,47.067,-42.97,19.501,12.983,335.599,16/9/2012
1,01,0,0,0,0,0,10.269,0,0,0,0,16.401,9.8,15.179,6.418,47.5,17.358,0,25.606,25.495,0,0,0,10.91,0,0,0,0,38.758,0,0,0,0,0,0,22,6.1,48.414,-17.945,1.5,-2.802,319.455,16/9/2012
2,02,0,0,0,0,0,10.13,0,0,0,0,19.201,11,10.662,6.422,47.5,16.435,0,25.718,25.551,0,0,0,6.918,0,0,0,0,38.437,0,0,0,0,0,0,22,6.1,48.414,-15.137,-.4,-2.509,312.534,16/9/2012
3,03,0,0,0,0,0,10.159,0,0,0,0,10.7,7,11.922,0,47.5,7.975,0,25.718,25.551,0,0,0,13.139,0,0,0,0,39.177,0,0,0,0,0,0,22,6.1,48.414,-24.293,-4.5,-2.307,306.455,16/9/2012
4,04,0,0,0,0,0,10.174,0,0,0,0,16.901,9.5,16.229,10.905,47.5,16.794,0,25.718,25.551,0,0,0,8.422,0,0,0,0,38.227,0,0,0,0,0,0,22,6.2,43.286,-11.353,2.2,-1.813,308.373,16/9/2012
5,05,0,0,0,0,0,10.188,0,0,0,0,19.601,11,20.431,5.469,47.5,17.307,0,25.718,25.551,0,0,0,7.219,0,0,0,0,39.417,0,0,0,0,0,0,22,6.28,43.323,-12.452,1.7,-5.31,317.066,16/9/2012
6,06,0,0,0,0,0,5.83,0,0,0,0,24.401,14.4,15.546,0,47.5,8.129,0,25.69,25.523,0,0,0,0,0,0,15.354,0,38.577,0,0,0,0,0,0,21.8,6.07,38.601,-13.184,7,-2.802,296.407,16/9/2012
7,07,0,0,0,0,0,0,0,0,0,0,14.6,9.3,17.332,0,47.5,16.743,0,25.634,25.662,0,0,0,0,0,0,19.702,0,39.018,0,0,0,0,0,0,22.8,6.2,47.987,-33.448,7.3,5.292,313.334,16/9/2012
8,08,0,0,0,0,0,10.393,0,0,0,0,10.9,9,12.5,27.16,47.5,17.614,0,25.411,25.439,0,0,0,0,0,0,15.135,0,38.938,0,0,0,0,0,0,22.6,6.07,45.478,3.662,-6.7,-1.117,318.293,16/9/2012
9,09,0,0,0,0,0,10.371,0,0,0,0,14,9.8,14.864,36.317,47.5,16.64,0,25.857,25.384,0,0,0,0,0,0,16.776,0,38.667,0,0,0,0,0,0,22.4,6,39.101,5.737,-8.3,-6.702,332.932,16/9/2012
10,10,0,0,0,0,0,9.98,0,0,0,0,17.101,14.4,11.817,30.198,47.5,15.82,0,25.606,25.328,0,0,0,0,0,0,15.764,0,37.927,0,0,0,0,5.2,0,22.3,5.92,44.982,-5.127,10.1,-.201,325.071,16/9/2012
11,11,0,0,0,0,0,9.99,0,0,0,0,17.501,12.4,7.825,35.945,47.5,17.255,0,25.328,25.578,0,0,0,0,0,0,22.368,0,37.997,0,0,0,0,5.2,0,22.5,5.67,49.831,38.331,-13.2,-15.217,332.974,16/9/2012
12,12,0,0,0,0,0,10.152,0,0,0,0,20.001,15.301,13.813,28.892,47.5,16.896,0,25.356,25.161,0,0,0,0,0,0,15.668,0,38.097,0,0,0,0,5.2,0,22.2,5.52,49.859,8.301,2.7,-8.203,336.836,16/9/2012
13,13,0,0,0,0,0,10.1,0,0,0,0,12.3,10,9.401,29.51,47.5,15.256,0,25.439,25.968,0,0,0,23.968,24.774,24.214,23.817,0,4.709,0,0,0,0,5.2,0,22.8,5.52,48.084,49.806,-1.3,-3.314,323.368,16/9/2012
14,14,0,0,0,0,0,9.85,0,0,0.724,0,10.7,8,11.344,35.807,47.5,16.435,0,25.801,25.077,0,0,0,16.051,0,0,15.75,0,37.898,0,0,0,5.2,5.2,0,22.4,5.36,48.084,3.174,-2.7,-3.406,350.113,16/9/2012
15,15,0,0,0,0,0,10.09,0,0,38.743,0,7.7,5.4,3.99,17.96,47.5,16.743,0,25.523,25.161,0,0,0,7.014,0,0,15.641,0,38.797,0,0,0,0,0,0,22.4,5.35,46.449,-6.348,0.4,4.688,335.721,16/9/2012
16,16,0,0,0,0,0,10.3,0,0,39.3,0,2.5,3.7,1.312,20.673,47.5,16.794,0,25.356,25.773,0,0,0,7.356,0,0,20.112,0,38.297,0,0,0,0,0,0,21.6,5.6,50.536,5.005,-8.4,-1.3,341.374,16/9/2012
17,17,0,0,0,0,0,10.3,0,0,38.604,0,11.3,7.9,4.095,24.433,47.5,16.384,0,25.662,25.523,0,0,0,7.752,0,0,15.094,0,37.508,0,0,0,0,0,0,22,5.67,43.058,10.132,-3.5,-3.113,339.264,16/9/2012
18,18,0,0,1.672,0,0,9.866,5.856,14.776,38.326,0,6.7,5.7,6.04,35.236,47.5,15.666,0,25.829,25.523,0,0,0,24.555,0,18.868,20.864,0,38.007,0,0,0,5.2,5.2,0,21.8,5.76,49.908,-23.072,0.2,7.489,444.235,16/9/2012
19,19,0,18.519,18.336,18.348,0,10.137,22.53,18.982,38.966,0,6.3,5,8.665,35.708,47.5,16.538,0,25.718,25.244,0,0,0,15.928,0,19.128,17.829,0,38.338,0,0,0,5.2,5.2,0,21.8,5.96,49.091,-13.062,-2.1,6.299,503.828,16/9/2012
20,20,2.003,17.029,17.994,18.299,0,10.196,22.943,19.272,38.437,0,8.8,7,4.305,29.517,47.5,15.871,0,25.606,25.189,0,0,0,18.143,17.706,21.26,19.551,0,10.579,0,0,0,5.2,5.2,0,22,5.8,45.894,17.823,-14.3,-3.314,481.085,16/9/2012
21,21,0,5.554,18.091,16.541,0,10.078,22.766,19.046,38.883,0,17.701,14,10.556,29.47,47.5,16.999,0,25.356,25.328,0,0,0,0,0,0,14.411,0,38.418,0,0,0,5.2,5.2,0,21.8,5.9,43.075,17.212,-1.3,-6.61,442.571,16/9/2012
22,22,0,0,0,0,0,10.042,12.396,18.466,38.966,0,21.301,13.9,12.132,33.272,47.5,16.845,0,25.356,25.745,0,0,0,0,0,0,15.081,0,38.288,0,0,0,5.2,5.2,0,21.9,6,45.158,8.057,9.5,0,395.191,16/9/2012
23,23,0,0,0,0,0,10.137,0,0,39.328,0,19.201,14.2,10.713,26.074,47.5,16.589,0,25.356,25.745,0,0,0,0,0,0,14.233,0,38.227,0,0,0,0,0,0,21.7,6.1,39.805,-17.701,11.1,1.794,359.715,16/9/2012
0,00,0,0,0,0,0,10.071,0,0,38.66,0,13.1,9.2,9.033,0,47.5,17.666,0,25.356,25.745,0,0,0,7.862,0,0,0,0,38.317,0,0,0,0,0,0,22,6,49.973,-11.963,0.2,-2.509,334.755,17/9/2012
1,01,0,0,0,0,0,10.02,0,0,39.077,0,6.1,4.9,9.716,0,47.5,17.255,0,25.718,25.356,0,0,0,6.781,0,0,0,0,38.387,0,0,0,0,0,0,21.7,6,47.78,1.587,-10.9,-7.416,323.019,17/9/2012
2,02,0,0,0,0,0,10.049,0,0,38.465,0,8.5,4.7,8.718,0,47.5,8.283,0,25.411,25.94,0,0,0,6.426,0,0,0,0,38.187,0,0,0,0,0,0,21.7,6.2,50.549,-25.269,1.2,3.79,320.907,17/9/2012
3,03,0,0,0,0,0,10.071,0.33,0,39.133,0,0.5,0.2,2.416,13.062,47.5,5.104,0,25.411,25.94,0,0,0,6.699,0,0,0,0,37.527,0,0,0,0,0,0,21.8,6,50.549,-22.217,-2.8,4.798,312.461,17/9/2012
4,04,0,0,0,0,0,10.13,0,0,39.022,0,0,0.1,0.893,18.6,47.5,17.102,0,25.411,25.551,0,0,0,7.629,0,0,0,0,38.647,0,0,0,0,0,0,21.9,6,49.577,-6.836,-7.2,2.692,319.406,17/9/2012
5,05,0,0,0,0,0,10.159,0,0,39.328,0,2.5,0.6,5.776,33.314,47.5,17.46,0,26.859,25.578,0,0,0,6.959,0,0,0,0,38.827,0,0,0,0,0,0,22,6.16,46.058,-26.612,1.1,8.386,346.204,17/9/2012
6,06,0,0,0,0,0,10.049,0,0,38.716,0,0.1,0,1.365,39.897,47.5,16.179,0,25.495,25.467,0,0,0,7.725,0,0,0,0,38.967,0,0,0,0,5.2,0,22,6.2,50.36,-3.174,-4.6,5.988,337.006,17/9/2012
7,07,0,0,0,0,0,10.327,0,20.368,39.439,0,0.1,0,0,36.267,47.5,17.307,0,25.495,25.356,0,0,0,25.499,0,0,0,0,38.028,0,0,0,5.2,5.2,0,22,6.1,48.708,11.963,-14.5,-.916,376.347,17/9/2012
8,08,0,15.467,16.065,19.263,0,10.144,21.499,19.224,38.91,0,0.1,0,0,36.349,47.5,17.307,0,25.495,25.411,0,0,0,8.559,0,0,15.668,0,38.517,0,0,0,5.2,5.2,0,22,6,48.595,2.441,-5.7,5.383,440.349,17/9/2012
9,09,16.499,18.555,16.822,18.665,17.383,8.921,21.322,19.32,39.022,0,0.1,0,0,36.552,47.5,17.204,0,25.523,25.69,0,0,0,18.581,0,16.243,16.051,0,38.198,0,0,0,5.2,5.2,0,21.8,6,48.595,7.569,-11.5,0.586,508.291,17/9/2012
10,10,16.583,18.531,16.7,18.604,17.48,8.914,21.352,19.063,38.743,0,0.1,0,0,35.955,47.5,16.845,0,37.352,25.356,1.3,0,0,14.711,21.739,20.618,15.819,0,37.677,0,0,0,5.2,5.2,0,22,5.84,48.595,9.4,-12.5,5.182,535.71,17/9/2012
11,11,16.611,18.641,16.688,18.555,17.578,9.302,21.499,19.353,39.05,0,0.1,0,0,39.477,47.5,16.845,0,47.761,25.356,2.3,0,0,15.231,11.854,16.297,16.53,0,37.587,0,0,0,5.2,5.2,0,21.8,5.7,48.484,-2.564,-4.5,3.186,544.43,17/9/2012
12,12,16.568,18.36,16.712,18.433,17.48,10.32,20.645,19.159,38.938,0,0.1,0,1.418,40.22,47.5,16.743,0,47.455,25.662,2.6,0,0,12.346,11.403,15.135,14.93,0,38.387,0,0,0,5.2,5.2,0,22,5.6,48.484,-2.075,-6.2,2.893,542.38,17/9/2012
13,13,16.583,18.47,16.895,18.812,17.578,10.481,20.969,19.53,38.966,0,0.3,0.3,6.721,40.177,47.5,17.307,0,47.455,25.356,2.6,0,0,13.905,0,0,16.338,0,38.498,0,0,0,5.2,5.2,0,21.6,5.52,48.484,22.584,-10.4,0.494,508.067,17/9/2012
14,14,15.21,16.773,15.552,16.956,16.113,8.687,20.173,19.224,38.382,0,0,0,0,40.185,47.5,17.512,0,47.817,25.356,2.6,0,0,19.292,21.766,0,20.549,0,37.797,0,0,0,5.2,5.2,0,21.7,5.67,48.484,-2.808,-7.9,4.395,540.011,17/9/2012
