,AMY-L9030,AMY1,AMY2,CEN,Date,Demanda,EEC,EEC20,EOL,GSR,HORA,LNI-L9040,MTR,NSL,PBP,PCA1,PCA2,PCF1,PCF2,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PEN1 y 2,PEN3,PEN4,PHC2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,PNI1,PNI2,SND-L9090,TCPI-L9150,TPC
2,28.301,35.201,19.801,0,9/3/2013,363.382,0,0,32.143,0,02,-6.836,31.379,16.896,26.577,23.284,24.268,0,15.997,0,0,0,0,0,0,0,0,0,0,33.287,32.128,0,0,0,0,0,0,0,20.8,6,25.272,25.773,0,-4.102,0
3,20.801,34.901,22.101,0,9/3/2013,360.97,0,0,31.998,0,03,-2.808,27.493,19.536,23.11,21.028,22.122,0,16.53,0,0,0,0,0,0,0,0,0,0,33.197,31.918,0,0,0,0,0,0,0,20.8,6.07,25.467,25.745,0,-8.606,0
4,26.101,32.701,19.101,0,9/3/2013,363.919,0,0,31.226,0,04,-6.592,32.165,26.796,29.151,16.817,17.61,0,15.696,0,0,0,0,0,0,0,0,0,0,33.577,32.088,0,0,0,0,0,0,0,20,6.15,25.467,25.912,0,-7.105,0
5,24.001,37.201,22.501,0,9/3/2013,383.547,0,0,31.883,0,05,-6.47,30.57,21.252,33.248,22.135,22.928,0,15.791,0,0,0,0,0,0,0,0,0,0,33.078,31.898,0,0,0,0,0,0,0,20.6,6.15,25.523,25.912,0,-10.309,0
6,26.401,27.901,19.101,0,9/3/2013,374.652,38.332,0,31.904,0,06,-5.982,30.278,21.12,34.089,7.916,8.846,0,14.985,0,0,0,0,0,0,0,0,0,0,33.698,31.968,0,0,0,0,0,0,0,20,5.15,25.384,25.3,0,-5.805,0
7,21.701,26.601,19.901,0,9/3/2013,393.537,51.208,0,30.52,0,07,-1.587,31.177,17.688,32.25,11.703,12.414,0,16.133,0,0,0,0,0,0,0,0,0,0,35.427,31.328,0,0,0,0,0,0,0,20.7,6,25.384,25.551,0,-8.002,0
8,15.7,29.301,21.401,0,9/3/2013,427.111,50.394,16.576,30.894,0,08,6.714,32.345,19.668,35.087,13.946,15.299,0,17.172,0,0,0,0,0,0,0,0,0,0,34.978,30.738,0,0,0,0,0,0,0,20.5,5.7,25.551,25.439,0,-17.212,0
9,23.401,32.101,19.901,0,9/3/2013,460.873,50.468,15.984,30.266,0,09,-3.54,26.055,14.124,31.988,15.34,16.243,0,17.719,0,0,0,0,0,0,0,0,0,0,33.927,32.058,0,0,0,0,0,0,0,19,5.7,25.523,25.384,0,-11.115,48.106
10,12.9,32.401,22.101,0,9/3/2013,471.106,51.652,16.872,29.521,0,10,20.753,36.792,16.368,36.191,14.028,15.108,0,22.942,0,0,0,0,0,0,0,0,0,0,33.168,31.498,0,0,0,0,0,0,0,20,5.5,25.662,24.938,3.708,-25.507,48.218
11,4.7,27.901,20.201,0,9/3/2013,498.412,51.578,16.65,30.617,0,11,18.067,29.582,18.612,33.984,24.036,24.542,0,19.1,0,0,0,0,0,7.932,0,0,0,0,33.518,31.987,0,0,0,0,0,0,0,20,5.28,25.773,25.411,0,-24.519,49.956
12,9.2,25.901,18.401,0,9/3/2013,478.229,51.356,16.724,30.228,0,12,12.696,29.38,18.348,28.573,17.829,18.581,0,24.282,0,0,0,0,0,10.166,0,0,0,0,33.138,32.538,0,0,0,0,0,0,0,20,5.3,25.801,25.439,0,-15.418,49.582
13,5.9,32.201,21.401,0,9/3/2013,465.695,51.134,16.65,31.587,0,13,15.625,29.559,10.032,28.3,9.994,11.006,0,20.276,0,0,0,0,0,5.662,0,0,0,0,33.027,32.228,0,0,0,0,0,0,0,19.8,5.1,25.912,25.411,0,-25.105,49.466
14,24.901,37.301,22.601,0,9/3/2013,457.12,50.912,16.798,31.898,0,14,0,27.313,19.14,34.12,9.352,10.117,0,0,0,0,0,0,0,0,0,0,0,0,33.067,31.817,0,0,0,0,0,0,0,20,5.2,25.773,25.495,0,-18.604,49.933
15,25.801,34.301,22.501,0,9/3/2013,451.063,50.32,16.206,32.012,0,15,-5.737,29.29,15.444,33.76,9.516,10.323,0,0,0,0,0,0,0,0,0,0,0,0,32.247,30.838,0,0,0,0,0,0,0,19.8,5.2,25.885,25.634,0,-11.609,48.122
16,22.101,37.601,22.601,0,9/3/2013,429.5,50.098,16.576,31.959,0,16,3.662,28.616,20.46,34.54,12.182,12.825,0,0,0,0,0,0,0,0,0,0,0,0,33.598,31.768,0,0,0,0,0,0,0,19.5,5.36,25.829,25.606,0,-16.81,18.485
17,15.9,29.401,21.001,0,9/3/2013,419.221,50.838,16.798,31.625,0,17,7.691,29.694,21.384,35.54,19.114,20.112,0,0,0,0,0,0,0,0,0,0,0,0,33.528,31.817,0,0,0,0,0,0,0,19.4,5.36,25.773,25.105,0,-18.201,0
18,27.801,34.901,21.201,0,9/3/2013,445.841,50.394,16.28,31.864,0,18,-1.465,28.728,16.764,35.15,22.053,22.928,0,24.091,0,0,0,0,0,0,0,0,0,0,33.898,31.857,0,0,0,0,0,0,0,19.5,5.52,25.634,25.495,0,-11.206,0
19,6.8,38.401,22.601,53.483,9/3/2013,559.962,50.616,16.502,31.215,0,19,26.612,27.426,17.424,34,12.414,13.59,0,15.627,0,0,0,0,0,10.196,31.338,0,23.741,0,34.648,31.758,0,0,0,0,0,0,0,19.2,5.6,25.94,25.356,6.766,-19.703,39.361
20,23.601,38.501,22.201,31.327,9/3/2013,548.069,50.616,16.724,32.9,0,20,8.057,31.648,19.272,35.3,15.368,16.475,0,24.856,0,0,0,0,0,10.152,31.22,0,0,0,33.378,32.108,0,0,0,0,0,0,0,19.5,5.66,25.551,25.578,0,-15.802,37.451
21,27.001,36.201,22.501,0,9/3/2013,515.461,50.32,16.132,35.836,0,21,-5.249,30.66,20.988,30.82,11.293,12.045,0,24.856,0,0,0,0,0,10.034,16.903,0,0,0,33.358,31.708,0,0,0,0,0,0,0,19.8,5.76,25.356,25.69,0,-12.012,48.14
22,22.001,34.401,22.501,0,9/3/2013,465.305,50.838,16.724,31.704,0,22,2.075,30.817,20.592,37.04,17.077,18.211,0,15.245,0,0,0,0,0,0,0,0,0,0,33.568,31.808,0,0,0,0,0,0,0,20,5.91,25.523,25.857,0,-14.814,25.545
23,22.901,34.001,22.601,0,9/3/2013,418.74,50.468,5.106,35.987,0,23,0,29.447,24.42,32.64,10.405,11.307,0,14.452,0,0,0,0,0,0,0,0,0,0,33.587,32.668,0,0,0,0,0,0,0,20.2,5.99,25.69,25.773,0,-13.807,0
0,26.901,32.801,22.401,0,10/3/2013,377.586,0,0,35.967,0,00,-4.151,29.38,22.704,30.54,19.073,20.03,0,24.829,0,0,0,0,0,0,0,0,0,0,33.268,32.488,0,0,0,0,0,0,0,20,5.91,25.495,25.857,0,-11.701,0
1,27.701,32.401,22.401,0,10/3/2013,367.488,0,0,35.976,0,01,-7.08,32.188,24.552,33.16,12.77,14.082,0,19.674,0,0,0,0,0,0,0,0,0,0,32.948,32.478,0,0,0,0,0,0,0,19.5,5.91,25.411,25.578,0,-9.613,0
2,28.701,38.101,22.501,0,10/3/2013,350.125,0,0,35.387,0,02,-7.935,30.638,25.212,32.1,9.994,11.116,0,0,0,0,0,0,0,0,0,0,0,0,33.088,32.258,0,0,0,0,0,0,0,20.4,6.07,25.829,25.857,0,-12.104,0
3,30.801,38.401,22.601,0,10/3/2013,347.879,0,0,35.984,0,03,-9.644,35.871,23.76,32.7,6.672,7.684,0,0,0,0,0,0,0,0,0,0,0,0,33.447,31.947,0,0,0,0,0,0,0,20,5.8,25.578,25.94,0,-9.906,0
4,27.801,35.901,22.501,0,10/3/2013,343.416,0,0,33.37,0,04,-7.324,32.502,24.948,31.4,9.201,10.309,0,0,0,0,0,0,0,0,0,0,0,0,33.248,32.348,0,0,0,0,0,0,0,20,6.1,25.69,25.912,0,-11.005,0
5,25.001,36.501,22.301,0,10/3/2013,356.525,0,0,33.829,0,05,-6.226,32.727,20.46,29.31,9.694,10.391,0,15.477,0,0,0,0,0,0,0,0,0,0,33.447,32.507,0,0,0,0,0,0,0,20.1,6.1,25.551,25.801,0,-10.401,0
6,17.901,33.501,21.701,0,10/3/2013,341.305,0,0,34.041,0,06,0,32.996,25.08,27.65,8.121,8.75,0,0,0,0,0,0,0,0,0,0,0,0,33.218,32.547,0,0,0,0,0,0,0,20,6.07,25.411,25.885,0,-16.81,0
7,25.301,34.501,21.301,0,10/3/2013,342.936,0,0,33.195,0,07,2.93,30.435,17.292,27.37,9.297,10.186,0,25.471,0,0,0,0,0,0,0,0,0,0,33.518,32.767,0,0,0,0,5.2,5.2,0,20,5.99,25.523,25.718,0,-8.203,0
8,21.501,34.401,21.901,0,10/3/2013,362.647,0,0,34,0,08,0,30.93,20.46,24.88,7.602,0,0,16.284,0,0,0,0,0,0,0,0,0,0,33.287,31.498,0,0,0,0,5.2,5.2,0,19.6,5.84,25.634,25.606,0,-9.21,23.176
9,37.801,32.601,21.801,0,10/3/2013,356.299,0,0,32.784,0,09,-11.719,32.435,19.14,24.71,8.272,0,0,14.862,0,0,0,0,0,0,0,0,0,0,33.317,31.588,0,0,0,0,5.2,5.2,0,19.6,5.67,25.384,26.052,0,3.095,30.023
10,24.001,33.501,22.301,0,10/3/2013,382.826,0,0,33.592,0,10,-4.395,30.57,26.4,30.25,7.246,8.285,0,16.161,0,0,0,0,0,0,25.594,0,0,0,33.348,32.108,0,0,0,0,5.2,5.2,0,19.5,5.44,25.662,25.411,0,-7.709,0
11,37.901,29.401,19.901,0,10/3/2013,395.481,0,0,35.309,0,11,-17.579,31.806,25.872,40,7.356,8.053,0,14.889,0,0,0,0,0,0,30.425,0,0,0,33.558,31.828,0,0,0,0,5.2,5.2,0,19.2,5.29,25.745,25.94,0,1.886,0
12,19.601,30.601,20.301,0,10/3/2013,394.296,0,0,35.335,0,12,3.296,27.92,22.044,35.16,14.26,15.368,0,16.502,0,0,0,0,0,0,31.014,0,0,0,33.858,32.088,0,0,0,0,5.2,5.2,0,20,5.28,25.718,24.827,0,-16.517,0
13,21.901,26.901,17.601,0,10/3/2013,399.587,0,0,35.514,0,13,-8.301,32.974,25.212,32.97,11.827,12.989,0,15.614,0,0,0,0,0,0,30.543,0,0,0,33.818,32.037,0,0,0,0,5.2,5.2,0,19.6,5.27,25.634,25.606,0,-5.017,0
14,18.001,30.701,21.201,0,10/3/2013,389.187,0,0,35.435,0,14,0,30.66,17.952,28.59,10.391,11.334,0,16.188,0,0,0,0,0,0,31.014,0,0,0,33.887,31.758,0,0,0,0,5.2,5.2,0,19.5,5.2,25.912,25.467,0,-14.905,0
15,13.8,24.801,15.1,0,10/3/2013,382.585,0,0,29.306,0,15,1.831,32.816,25.212,30.11,13.303,14.26,0,16.489,0,0,0,0,0,0,30.867,0,0,0,33.768,31.437,0,0,0,0,5.2,5.2,0,19.4,5.2,25.94,25.662,0,-11.005,0
16,22.901,27.101,18.301,0,10/3/2013,378.172,0,0,28.446,0,16,-3.052,33.962,22.572,28.04,14.247,15.163,0,14.875,0,0,0,0,0,0,29.777,0,0,0,34.088,31.878,0,0,0,0,5.2,5.2,0,19.6,5.2,25.829,25.551,0,-3.9,0
17,26.701,32.001,21.201,0,10/3/2013,381.358,1.48,0,33.823,0,17,-3.784,32.929,22.836,33.47,16.434,17.678,0,14.657,0,0,0,0,0,0,17.139,0,0,0,33.598,31.838,0,0,0,0,0,0,0,19.7,5.36,25.773,25.662,0,-7.306,0
18,27.801,37.101,22.301,2.466,10/3/2013,431.68,42.55,4.736,32.509,0,18,10.62,30.772,23.1,32.05,18.403,19.633,0,24.036,0,0,0,0,0,0,0.33,0,0,0,34.047,31.298,0,0,0,0,0,0,0,19.6,5.51,25.745,25.578,0,-10.511,20.235
19,14.9,35.701,22.401,28.953,10/3/2013,555.912,51.948,16.872,39.749,0,19,29.664,31.671,26.928,38.65,19.264,20.467,0,24.979,0,0,0,0,0,10.298,31.456,0,0,0,33.667,31.678,0,0,0,0,0,0,0,19.6,5.6,25.857,25.356,10.895,-21.809,48.467
20,36.601,31.001,22.101,9.864,10/3/2013,554.312,50.024,16.28,39.779,0,20,-6.47,29.178,22.704,38.62,22.354,23.352,0,23.885,0,0,0,0,0,9.998,30.72,0,0,0,33.608,31.758,0,0,0,0,0,0,0,19.5,5.6,25.718,25.857,0,-2.911,49.389
21,23.101,21.701,15.701,9.864,10/3/2013,509.719,50.468,16.576,36.839,0,21,0,29.537,16.5,35.8,16.379,17.391,0,14.26,0,0,0,0,0,10.064,30.926,0,0,0,33.967,31.138,0,0,0,0,0,0,0,19.4,5.76,25.634,25.857,0,-8.002,48.595
22,26.201,25.201,18.601,0,10/3/2013,437.957,50.69,16.28,32.361,0,22,-4.273,29.335,25.344,23.77,5.578,6.535,0,14.657,0,0,0,0,0,5.545,0,0,0,0,33.537,31.758,0,0,0,0,0,0,0,18.3,5.8,25.523,25.996,0,-3.113,43.201
23,31.201,28.701,16.901,0,10/3/2013,396.702,43.142,0,36.494,0,23,-10.743,31.379,21.384,21.74,14.985,16.051,0,20.194,0,0,0,0,0,0,0,0,0,0,33.908,31.538,0,0,0,0,0,0,0,20,5.9,25.439,25.801,0,0,0
0,17.701,26.401,20.801,0,11/3/2013,363.888,2.22,0,36.606,0,00,-1.709,27.852,23.892,15.549,22.737,23.571,0,15.915,0,0,0,0,0,0,0,0,0,,34.057,31.588,0,0,0,0,0,0,0,20,5.6,25.634,25.606,0,0,0
1,25.101,24.001,16.901,0,11/3/2013,354.497,0,0,34.881,0,01,-7.935,32.816,22.308,15.549,19.838,20.768,0,24.282,0,0,0,0,0,0,0,0,0,,33.447,31.488,0,0,0,0,0,0,0,20,5.6,25.634,25.384,0,0,0
2,18.401,17.601,14.7,0,11/3/2013,346.308,0,0,28.519,0,02,-6.348,31.604,24.948,15.549,23.899,24.528,0,23.913,0,0,0,0,0,0,0,0,0,,33.188,32.028,0,0,0,0,0,0,0,20,5.6,25.745,25.69,0,1.483,0
3,28.101,27.101,19.201,0,11/3/2013,339.336,0,0,37.658,0,03,-11.353,32.053,24.024,15.549,12.373,13.358,0,14.999,0,0,0,0,0,0,0,0,0,,33.298,31.638,0,0,0,0,0,0,0,20,5.6,25.69,25.69,0,0,0
4,30.301,30.201,20.301,0,11/3/2013,345.792,0,0,38.229,0,04,-13.062,29.986,20.328,15.549,15.19,16.229,0,14.711,0,0,0,0,0,0,0,0,0,,33.358,32.128,0,0,0,0,0,0,0,20,5.6,25.69,25.801,0,0,0
5,20.601,29.601,19.001,0,11/3/2013,378.276,17.168,0,37.987,0,05,1.709,30.93,20.064,15.549,23.612,24.46,0,15.176,0,0,0,0,0,0,0,0,0,,33.558,32.478,0,0,0,0,0,0,0,20,5.6,25.634,25.69,0,0,0
6,20.801,24.701,18.801,0,11/3/2013,399.701,43.882,10.73,33.487,0,06,-2.319,31.132,22.836,15.549,12.401,0,0,0,0,0,0,0,0,0,0,0,0,,33.358,32.178,0,0,0,0,0,0,0,20,5.6,25.523,25.857,0,0,41.296
7,25.601,30.201,20.201,0,11/3/2013,405.328,46.324,14.948,35.401,0,07,0,33.041,24.684,15.549,7.971,0,0,0,0,0,0,0,0,0,0,2.659,0,,33.088,32.058,0,0,0,0,0,0,0,20,5.6,25.634,25.718,0,0,37.968
8,12.1,24.401,17.501,0,11/3/2013,453.912,51.874,16.65,32.578,0,08,10.376,29.335,22.836,15.549,23.927,24.788,0,0,0,0,0,0,0,1.648,0,2.659,0,,33.457,31.498,0,0,0,0,0,0,0,20,5.6,25.439,25.912,0,0,48.147
9,21.101,23.001,15.701,45.872,11/3/2013,508.748,51.356,16.872,31.593,0,09,3.174,28.055,22.044,15.549,19.715,20.727,0,0,0,0,0,0,0,10.093,28.275,2.643,0,,33.488,31.567,0,0,0,0,0,0,0,20,5.6,26.191,25.467,0,0,48.147
10,15.7,19.101,13.3,54.447,11/3/2013,545.299,51.134,16.576,24.323,0,10,0,29.919,25.872,15.549,17.159,18.211,0,14.916,0,0,0,0,0,9.888,28.952,2.401,0,,33.078,31.798,0,0,0,0,5.2,5.2,0,20,5.6,25.217,25.718,0,0,48.147
11,10.3,11.8,11.1,54.365,11/3/2013,571.299,50.616,16.798,20.484,0,11,1.343,32.008,26.136,15.549,23.503,24.268,0,25.8,0,0,0,0,0,9.881,29.512,14.47,0,,33.237,31.328,0,0,0,0,5.2,5.2,0,20,5.6,26.246,25.217,0,0,48.147
12,6.3,10.1,10.2,54.085,11/3/2013,554.27,50.764,16.65,18.528,0,12,10.132,30.054,24.948,11.713,20.385,21.219,0,15.559,0,0,0,0,0,9.009,29.247,21.866,15.503,,33.707,32.008,0,0,0,0,5.2,5.2,0,20,5.6,26.219,25.662,0,0,48.638
13,-.1,5.2,3,53.829,11/3/2013,540.832,51.948,16.724,12.403,0,13,1.953,31.536,21.912,9.044,13.713,14.711,0,16.188,0,0,0,0,0,8.753,29.571,20.771,36.879,,32.758,31.328,0,0,0,0,5.2,5.2,0,20,5.6,26.079,25.606,0,8.386,47.136
14,8,3.8,4.1,53.257,11/3/2013,565.331,50.098,16.502,15.883,0,14,-2.808,29.941,14.652,9.517,23.776,24.473,0,20.426,0,0,0,0,0,9.676,28.569,17.967,34.04,,33.218,31.748,0,0,0,0,5.2,5.2,0,20,5.6,25.745,25.745,0,6.482,48.598
15,4.4,2.1,2.8,53.913,11/3/2013,584.881,53.724,17.242,11.829,0,15,1.587,30.031,13.596,12.301,22.108,22.983,0,25.048,0,0,16.114,0,0,9.829,29.099,16.533,34.624,,33.078,31.338,0,0,0,0,5.2,5.2,0,20,5.6,25.885,25.912,0,5.896,49.031
16,9.7,4.6,3.3,54.011,11/3/2013,563.546,50.468,16.502,11.872,0,16,-2.808,31.379,22.044,10.987,12.496,13.385,0,14.862,0,0,17.005,0,0,9.837,29.983,16.468,35.403,,33.048,32.058,0,0,0,0,5.2,5.2,0,20,5.6,25.745,25.384,0,2.985,49.031
17,20.201,17.701,12.4,54.165,11/3/2013,515.342,50.468,16.428,25.758,0,17,-6.958,29.717,19.14,16.661,13.959,14.684,0,0,0,0,0,0,0,9.822,29.482,0,0,,32.377,31.138,0,0,0,0,0,5.2,0,20,5.6,25.773,25.551,0,2.197,46.931
18,6.8,14.8,3,47.201,11/3/2013,479.532,51.578,16.502,31.815,0,18,12.574,30.301,24.684,25.958,18.581,0,0,0,0,0,0,0,0,10.034,30.602,0,0,,33.038,32.077,0,0,0,0,0,0,0,20,5.6,25.885,25.634,0,0,50.295
19,31.201,34.601,22.401,53.978,11/3/2013,595.617,50.69,16.576,34.496,0,19,2.319,28.279,20.988,24.907,18.335,19.182,0,14.657,0,0,0,0,0,9.712,28.923,0,36.934,,33.157,31.268,0,0,0,0,0,5.2,0,20,5.6,25.718,25.885,0,0,46.092
20,32.101,35.801,22.001,54.135,11/3/2013,584.166,50.764,16.724,41.984,0,20,-6.47,31.559,23.496,28.112,7.615,8.408,0,15.942,0,0,0,0,0,9.917,29.099,0,21.682,,33.237,30.718,0,0,0,0,0,0,0,20,5.6,25.439,25.634,0,0,46.092
21,25.901,36.101,22.301,5.33,11/3/2013,531.669,50.986,16.872,41.973,0,21,4.639,29.245,26.004,29.635,16.174,17.254,0,19.797,0,0,0,0,0,10.034,29.512,0,0,,33.728,30.598,0,0,0,0,0,0,0,20,5.6,25.328,25.829,0,0,46.092
22,45.701,36.001,22.001,0,11/3/2013,467.621,50.172,16.354,41.506,0,22,-20.875,32.12,23.232,25.117,11.457,12.278,0,13.727,0,0,0,0,0,0,0,0,0,,33.308,31.828,0,0,0,0,0,0,0,20,5.6,24.799,26.052,0,3.589,37.929
23,38.201,31.101,21.101,0,11/3/2013,428.852,43.29,13.986,40.718,0,23,-17.823,31.064,22.968,27.009,0,0,0,0,0,0,0,0,0,0,0,0,0,,33.388,32.098,0,0,0,0,0,0,0,20,5.6,25.467,25.439,0,0,41.906
0,29.801,29.301,22.401,0,12/3/2013,406.48,51.504,16.65,38.983,0,00,-3.54,30.638,18.084,30.31,0,0,0,0,0,0,0,0,0,0,0,0,0,,33.887,31.437,0,0,0,0,0,0,0,20,5.76,25.411,25.411,0,-7.306,26.614
1,31.401,26.301,19.301,0,12/3/2013,387.108,50.912,16.65,38.534,0,01,-5.249,29.694,25.08,30.2,12.373,0,0,0,0,0,0,0,0,0,0,0,0,,33.887,31.517,0,0,0,0,0,0,0,19.9,5.92,25.439,24.938,0,-3.406,0
2,38.301,26.101,18.901,0,12/3/2013,388.311,50.986,16.798,33.763,0,02,-18.189,29.874,23.364,29.31,13.768,0,0,0,0,0,0,0,0,0,0,0,0,,33.658,30.998,0,0,0,0,0,0,0,19.8,5.9,25.578,25.05,0,9.082,0
3,24.101,16.501,13.3,0,12/3/2013,373.873,50.838,0,31.397,0,03,-12.574,30.503,25.476,11.26,9.188,0,0,0,0,0,0,0,0,0,0,0,0,,34.137,31.158,0,0,0,0,0,0,0,19.8,6.2,25.718,24.938,0,6.592,38.14
4,27.201,23.101,13.4,0,12/3/2013,385.911,49.876,16.206,18.411,0,04,-14.283,31.267,19.668,17.24,0,0,0,0,0,0,0,0,0,0,0,0,0,,34.688,31.578,0,0,0,0,0,0,0,19.8,6,25.662,25.3,0,8.991,48.733
5,36.701,26.501,17.501,0,12/3/2013,401.263,50.764,16.576,32.538,0,05,-15.137,27.089,22.572,20.34,8.231,0,0,0,0,0,0,0,0,0,0,0,0,,34.458,31.408,0,0,0,0,0,0,0,20,6.15,25.801,24.938,0,8.991,40.162
6,32.601,28.601,20.901,0,12/3/2013,418.522,50.838,16.65,27.909,0,06,-7.08,30.84,27.06,20.81,14.534,0,0,0,0,0,0,0,0,0,0,0,0,,33.587,31.488,0,0,0,0,0,0,0,19.8,6.15,25.69,25.161,0,3.992,46.549
7,20.501,25.001,18.801,0,12/3/2013,410.739,45.066,14.874,39.781,0.421,07,-1.221,28.526,22.968,19.61,7.985,0,0,0,0,0,0,0,0,0,0,0,0,,34.458,31.418,0,0,0,0,0,0,0,20,6.07,25.745,25.022,0,-11.701,39.946
8,21.601,23.101,19.301,0,12/3/2013,462.422,50.912,16.502,28.828,0.544,08,4.028,32.255,22.572,18.15,18.786,20.003,0,14.616,0,0,0,0,0,9.961,0,0,0,,34.078,31.808,0,0,0,0,0,0,0,19.7,6,24.632,25.3,0,-6.317,47.408
9,43.701,33.401,18.401,34.428,12/3/2013,521.789,50.024,16.428,22.539,0.846,09,-19.044,32.727,19.008,22.83,22.983,23.626,0,23.407,0,0,0,0,0,9.756,0,0,0,,33.248,31.257,0,0,0,0,0,0,0,20,5.84,25.328,25.161,0,9.595,50.323
10,22.601,20.701,12.4,41.77,12/3/2013,553.441,49.802,16.428,20.924,2.7,10,-11.963,32.704,18.744,25.38,24.036,24.323,0,23.284,0,0,0,0,0,9.969,27.833,0,0,,33.688,31.498,0,0,0,0,0,0,0,20,5.6,25.356,25.523,0,4.193,49.66
11,14.3,15.201,11.3,51.672,12/3/2013,560.232,50.468,16.724,21.086,2.8,11,9.033,31.154,25.872,29.98,19.059,20.044,0,20.768,0,0,0,0,0,9.917,30.189,0,15.865,,33.558,31.498,0,0,0,0,5.2,5.2,0,19.7,5.36,25.829,25.606,0,-4.816,46.871
12,11.7,12.8,9.6,51.522,12/3/2013,550.328,51.282,16.946,32.34,0.782,12,-5.737,30.615,21.12,0,13.358,14.534,0,15.586,0,0,0,0,0,10.02,29.541,0,34.791,,32.888,31.698,0,0,0,0,5.2,5.2,0,19.4,5.21,25.745,25.829,0,4.395,46.871
13,19.801,11.6,8,50.082,12/3/2013,552.16,50.542,16.428,23.656,2.7,13,-14.527,29.425,19.404,0,20.372,21.247,0,16.995,0,0,0,0,0,9.104,30.042,0,36.016,,32.818,31.358,0,0,0,0,5.2,5.2,0,19.4,5.05,25.578,25.578,0,11.682,46.871
14,3.4,17.901,14.1,50.505,12/3/2013,570.89,51.282,16.798,25.276,2.9,14,7.935,29.649,17.688,0,16.584,17.61,0,15.723,0,0,0,0,0,8.306,27.774,22.849,35.209,,33.128,31.338,0,0,0,0,5.2,5.2,0,19.6,5.13,25.773,25.356,0,-5.109,46.871
15,22.301,21.301,15.201,53.274,12/3/2013,573.688,50.764,16.724,26.124,2.9,15,-10.01,28.257,17.16,22.8,13.987,14.957,0,15.34,0,0,0,0,0,9.536,26.978,0,34.763,,32.868,31.318,0,0,0,0,5.2,5.2,0,19,5.2,25.857,25.3,0,1.886,46.871
16,24.901,12.7,12.9,53.452,12/3/2013,534.201,50.172,16.502,33.97,2.9,16,-14.649,28.773,22.704,29.8,14.862,15.641,0,0,0,0,0,0,0,9.588,28.334,0,0,,32.628,31.528,0,0,0,0,0,5.2,0,19,5.28,25.857,25.384,0,6.391,46.871
17,0.8,36.101,22.601,0,12/3/2013,504.588,44.918,14.652,37.78,0,17,22.34,33.153,24.816,30.7,13.03,14.014,0,0,0,0,0,0,0,9.727,28.864,0,0,,33.468,31.508,0,0,0,0,0,0,0,19.3,5.04,25.773,25.578,5.026,-33.802,47.929
18,32.301,36.101,22.101,0,12/3/2013,502.631,51.578,16.65,37.521,0,18,5.249,31.738,26.4,33.5,16.694,17.829,0,0,0,0,0,0,0,9.851,29.129,0,0,,33.168,31.528,0,0,0,0,0,0,0,19.8,5.2,25.801,25.718,0,-10.108,47.992
19,25.201,38.301,22.601,54.809,12/3/2013,597.741,52.096,17.02,39.013,0,19,20.508,32.704,18.348,36.6,7.533,8.737,0,16.858,0,0,0,0,0,9.917,29.777,20.545,37.574,,32.738,31.588,0,0,0,0,5.2,5.2,0,19.6,5.2,25.634,25.244,5.832,-18.018,37.927
20,32.601,36.701,22.601,54.969,12/3/2013,590.636,50.838,16.872,39.587,0,20,-1.953,31.469,19.8,36.5,7.615,8.449,0,0,0,0,0,0,0,9.815,29.512,0,37.296,,33.847,31.668,0,0,0,0,5.2,5.2,0,19.7,5.4,25.439,25.69,0,-8.606,43.929
21,32.201,39.301,22.701,22.206,12/3/2013,541.462,50.764,16.724,39.943,0,21,5.371,30.683,16.104,37.8,19.934,21.151,0,15.409,0,0,0,0,0,9.639,28.864,0,0,,32.458,31.217,0,0,0,0,0,0,0,19.6,5.4,25.495,25.801,0,-10.712,40.95
22,29.201,34.601,22.101,0,12/3/2013,475.138,50.764,16.724,40.042,0,22,-1.465,31.693,22.44,32,8.819,0,0,15.586,0,0,0,0,0,5.567,16.02,0,0,,33.728,31.138,0,0,0,0,0,0,0,19.3,5.6,25.411,25.551,0,-9.815,37.799
23,33.201,35.801,22.201,0,12/3/2013,434.403,51.578,16.946,40.065,0,23,-7.202,30.615,6.072,35.1,0,0,0,15.217,0,0,0,0,0,0,0,0,0,,34.537,31.538,0,0,0,0,0,0,0,19,5.6,25.411,25.272,0,-6.61,40.152
0,46.201,37.501,22.501,0,13/3/2013,407.155,43.586,14.282,39.682,0,00,-19.532,31.199,18.612,33.51,0,0,0,0,0,0,0,0,0,0,0,0,0,,34.527,31.118,0,0,0,0,0,0,0,20.1,5.8,25.244,25.606,0,2.582,23.016
1,33.901,35.901,22.601,0,13/3/2013,393.421,45.14,12.432,39.074,0,01,-7.447,31.491,24.42,31.69,6.905,0,0,0,0,0,0,0,0,0,0,0,0,,34.747,31.528,0,0,0,0,0,0,0,19.7,5.99,25.3,25.022,0,-7.416,0
2,28.301,34.601,21.701,0,13/3/2013,381.407,47.878,0,36.224,0,02,-1.221,29.941,22.836,34.54,13.084,0,0,0,0,0,0,0,0,0,0,0,0,,34.347,31.158,0,0,0,0,0,0,0,19.6,6.07,25.551,24.799,0,-12.012,0
