,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
4,04,0,0,0,0,0,0,0,2.675,0,0,37.101,22.301,34.667,0,28.194,0,36.783,25.523,25.523,0,33.805,23.76,0,6.74,0,0,0,10.929,38.458,0,0,0,0,0,0,19.6,5.76,0,35.035,0,-4.6,-43.104,364.488,9/1/2013
5,05,0,0,0,0,0,0,0,2.659,0,0,37.601,22.301,34.299,0,33.966,0,40.02,25.523,25.523,0,33.243,26.928,0,9.899,0,0,0,11.749,38.447,0,0,0,0,0,0,19.5,5.76,0,33.937,0,-4.2,-42.518,380.199,9/1/2013
6,06,0,0,0,0,0,0,0,2.643,0,0,36.701,22.701,32.145,0,48.396,0,39.916,25.885,25.523,0,31.581,26.136,0,10.282,0,0,0,11.509,38.657,0,0,0,0,0,0,19.3,5.84,0,45.045,0,-7.6,-44.807,384.577,9/1/2013
7,07,0,0,0,0,0,0,0,2.643,0,0,38.901,22.601,36.19,0,48.692,0,39.83,25.885,25.523,0,33.131,25.476,0,23.612,0,0,0,11.669,38.257,0,0,0,0,0,0,19.3,5.76,0,55.055,0,-13.2,-51.308,406.923,9/1/2013
8,08,0,0,0,0,0,0,0,2.659,0,0,33.601,22.201,36.505,0,50.986,16.946,39.951,25.523,25.523,0,31.896,21.648,14.944,15.245,0,0,0,11.73,37.707,0,0,0,0,0,0,19.3,5.59,43.245,40.773,0,-14.3,-49.513,478.24,9/1/2013
9,09,0,0,0,0,0,9.082,33.165,2.643,0,0,22.001,16.301,32.565,0,51.356,16.872,36.619,25.523,25.523,0,32.232,23.628,22.901,23.94,0,0,0,11.699,37.558,0,0,0,0,0,0,19.8,5.44,50.234,50.905,0,-23.401,-46.913,518.491,9/1/2013
10,10,0,0,0,0,0,8.687,31.515,2.643,0,0,19.001,14.6,25.947,11.374,51.06,16.946,29.662,25.578,25.161,0,30.435,5.808,24.022,24.815,21.698,20.673,0,11.849,37.208,0,0,0,0,0,0,19.8,5.21,49.677,40.895,0,-22.001,-42.006,536.481,9/1/2013
11,11,0,0,0,0,0,8.738,30.985,2.578,0,0,9.1,6.6,22.375,43.873,50.172,16.65,15.058,25.578,25.662,0,30.84,22.968,23.434,24.774,21.452,20.645,0,11.629,37.927,0,0,0,0,0,0,19.8,5.05,50.486,0,0,-7.8,-16.901,551.075,9/1/2013
12,12,0,0,0,0,0,10.218,31.014,2.675,0,0,16.501,12.4,23.11,50.135,50.912,16.724,26.519,25.634,25.662,0,29.223,26.268,17.405,15.545,16.133,15.149,0,10.809,38.158,0,0,0,0,0,0,19.6,4.9,47.458,49.928,0,-28.101,-41.017,551.321,9/1/2013
13,13,0,0,0,0,0,9.815,31.633,2.643,0,0,19.201,12.8,23.898,49.312,51.06,16.872,29.837,25.634,25.662,0,29.447,26.928,19.251,19.483,0,16.831,0,10.859,38.087,0,0,0,0,0,0,20.2,4.96,47.458,60.671,0,-31.501,-42.701,545.402,9/1/2013
14,14,0,0,0,0,0,9.932,30.69,2.659,0,0,9.6,7.8,24.528,49.62,50.986,16.576,20.794,25.634,25.69,0,31.873,25.872,16.626,25.417,21.602,20.522,0,11.05,38.307,0,0,0,0,5.2,0,19.7,4.89,37.855,51.393,0,-32.101,-38.417,552.548,9/1/2013
15,15,0,0,0,0,0,10.137,32.752,2.675,0,0,11,7.9,21.902,49.819,51.06,16.576,13.321,25.634,25.69,0,30.593,25.344,19.934,19.606,21.397,20.372,0,10.949,37.877,0,0,0,0,5.2,0,19.6,5.13,46.268,75.076,0,-36.301,-37.703,529.664,9/1/2013
16,16,0,0,0,0,0,10.049,32.104,2.659,0,0,20.801,15.301,23.005,50.03,50.32,16.502,27.665,25.578,25.69,0,30.323,25.212,14.506,14.192,0,16.407,0,10.629,37.847,0,0,0,0,0,0,19.7,5.13,44.21,53.713,0,-19.901,-36.805,520.853,9/1/2013
17,17,0,0,0,0,0,10.371,34.225,2.659,0,0,12,11.3,29.781,36.565,51.356,16.428,35.781,25.578,25.328,0,28.481,21.252,12.469,13.057,0,0,0,11.699,37.877,0,0,0,0,0,0,19.8,5.36,44.792,58.596,0,-32.901,-46.51,506.974,9/1/2013
18,18,0,0,0,0,0,10.225,34.432,2.643,0,0,15.301,13.2,25.789,50.239,50.69,16.576,30.985,25.662,25.523,0,28.728,25.212,20.768,25.102,0,16.995,0,11.619,37.677,0,0,0,0,3,0,19.7,5.44,49.39,51.027,0,-20.901,-40.504,555.274,9/1/2013
19,19,0,0,0,0,0,10.284,34.785,2.61,0,0,24.601,21.101,36.295,50.114,50.838,16.502,40.016,25.662,25.523,0,30.368,22.968,15.586,17.651,15.819,15.067,0,11.119,37.908,0,0,0,0,0,0,19.8,5.44,42.74,40.895,0,-9.1,-38.508,579.51,9/1/2013
20,20,0,0,0,0,0,10.218,34.343,2.691,0,0,25.101,21.401,28.101,30.235,50.986,16.576,36.187,25.662,25.523,0,30.121,25.872,18.444,19.62,0,16.147,0,10.839,38.328,0,0,0,0,0,0,19.6,5.51,48.276,33.815,0,-14.9,-40.413,561.279,9/1/2013
21,21,0,0,0,0,0,10.247,34.373,2.643,0,0,28.401,19.801,37.556,0,51.06,16.206,37.452,25.662,25.523,0,33.288,22.176,8.832,9.776,0,17.104,0,10.769,38.477,0,0,0,0,0,0,19.8,5.6,41.126,89.114,0,-26.301,-58.907,491.966,9/1/2013
22,22,0,0,0,0,0,5.596,0,2.659,0,0,32.301,20.301,28.941,0,51.356,16.206,39.571,25.662,25.523,0,32.21,25.344,7.26,6.371,0,0,0,11.399,38.598,0,0,0,0,0,0,19.8,5.84,41.126,31.983,0,-5.1,-41.017,450.198,9/1/2013
23,23,0,0,0,0,0,0,0,2.627,0,0,31.901,20.401,23.583,0,49.358,0,35.807,25.662,25.578,0,33.064,25.344,7.656,7.301,0,0,0,10.839,37.587,0,0,0,0,0,0,20,5.76,41.015,31.983,0,-1.2,-33.216,405.916,9/1/2013
0,00,0,0,0,0,0,0,0,2.659,0,0,32.501,21.701,25.369,0,50.098,0,38.059,25.662,25.578,0,32.5,24.7,0,14.971,0,0,0,10.839,38.477,0,0,0,0,0,0,19.8,5.6,7.254,34.669,0,-3.3,-36.311,380.71,10/1/2013
1,01,0,0,0,0,0,0,0,2.659,0,0,36.901,22.501,32.986,0,41.44,7.4,39.89,25.662,25.495,0,32.4,26.1,0,6.959,0,0,0,11.18,37.937,0,0,0,0,0,0,19.2,5.8,0,2.441,0,23.401,-21.406,370.074,10/1/2013
2,02,0,0,0,0,0,0,0,2.643,0,0,39.301,22.501,39.341,0,35.52,0,39.939,25.662,25.077,0,30.6,26.1,0,0,0,0,0,10.709,38.068,0,0,0,0,0,0,20.3,5.7,0,-5.249,0,26.001,-20.508,361.217,10/1/2013
3,03,0,0,0,0,0,0,0,2.675,0,0,31.801,20.201,34.456,0,35.002,0,35.391,25.745,25.439,0,32.5,24.5,0,14.944,0,0,0,10.689,38.607,0,0,0,0,0,0,20,5.7,0,-6.47,0,19.401,-20.014,364.733,10/1/2013
4,04,0,0,0,0,0,0,0,2.675,0,0,28.301,19.001,37.765,0,35.15,0,38.035,25.356,25.439,0,30.7,25.9,0,11.129,0,0,0,10.92,38.718,0,0,0,0,0,0,19.8,5.9,0,-3.174,0,13.7,-21.717,365.98,10/1/2013
5,05,0,0,0,0,0,0,0,2.659,0,0,39.201,22.601,39.709,0,50.912,0,39.929,25.857,25.439,0,30,25.3,0,9.379,0,0,0,11.409,38.737,0,0,0,0,0,0,19.6,5.9,0,0,0,24.001,-21.717,384.348,10/1/2013
6,06,0,0,0,0,0,0,0,2.723,0,0,39.101,22.601,37.818,0,50.32,0,39.901,25.662,25.439,0,33.3,27.8,0,12.237,0,0,0,10.519,38.307,0,0,0,0,0,0,19.6,5.67,0,-1.953,0,20.901,-23.804,395.854,10/1/2013
7,07,0,0,0,0,0,0,0,2.675,0,0,38.801,22.401,38.397,0,51.578,14.578,39.945,26.024,25.467,0,32.6,24.3,0,16.352,0,0,0,11.789,38.288,0,0,0,0,0,0,19.6,5.67,0,12.329,0,13,-28.108,411.244,10/1/2013
8,08,0,0,0,0,0,0,0,2.659,0,0,37.601,22.201,37.713,0,50.616,16.502,37.751,25.634,25.467,0,32.524,23.5,10.063,14.903,0,0,0,11.149,37.558,0,0,0,0,0,0,19.6,5.59,48.085,-3.906,0,23.501,-19.007,458.504,10/1/2013
9,09,0,0,0,0,0,10.481,32.693,2.627,0,0,37.601,22.601,35.192,0,50.69,16.724,35.448,25.634,25.523,0,33.7,23.7,19.21,18.294,0,0,0,10.969,38.158,0,0,0,0,0,0,19.5,5.36,48.085,0,0,26.101,-19.703,505.792,10/1/2013
10,10,0,0,0,0,0,10.144,32.635,2.61,0,0,32.801,21.201,37.556,33.174,49.95,16.206,27.729,25.801,25.662,0,31.6,20,7.588,6.754,0,14.014,0,11.229,38.177,0,0,0,0,0,0,19.7,5.21,49.923,-11.963,0,18.901,-16.901,529.627,10/1/2013
11,11,0,0,0,0,0,10.108,32.369,2.82,0,0,31.401,21.201,37.188,33.182,50.246,16.502,37.926,25.801,25.328,0,29.155,24.5,9.639,10.555,0,20.809,0,11.159,38.017,0,0,0,0,0,0,19.5,5.05,46.926,-20.264,0,29.301,-7.91,538.3,10/1/2013
12,12,0,0,0,0,0,9.91,33.99,0,0,0,35.901,21.301,34.72,33.323,50.394,16.28,37.964,25.439,25.69,0,31,25,8.846,12.756,0,15.997,0,11.43,37.957,0,0,0,0,0,0,19.8,5.04,49.571,0,0,14.5,-19.501,547.31,10/1/2013
13,13,0,0,0,0,0,9.529,33.459,0,0,0,33.701,21.601,34.667,1.07,50.616,16.502,37.327,25.829,25.272,0,33.5,25,15.983,25.554,0,20.385,0,10.83,38.357,0,0,0,0,0,0,19,4.82,49.571,14.649,0,15,-18.311,521.235,10/1/2013
14,14,0,0,0,0,0,9.661,32.693,0,0,0,35.101,22.601,33.774,0,50.542,16.354,39.601,25.801,25.272,0,33,25,16.543,20.809,21.165,20.126,0,10.979,38.127,0,0,0,0,0,0,19.5,4.82,49.559,22.828,0,15.5,-31.404,544.104,10/1/2013
15,15,0,0,0,0,0,9.705,31.928,0,0,0,30.901,22.001,35.612,0,50.024,16.354,39.527,25.439,25.272,0,15.3,24.1,20.413,22.368,21.534,21.26,0,11.09,37.728,0,0,0,0,0,0,21,5.04,49.559,-13.55,0,17.201,-19.41,551.914,10/1/2013
16,16,0,0,0,0,0,10.071,33.312,0,0,0,36.101,18.501,37.609,0,50.246,15.392,37.947,25.578,25.384,0,30,23,18.635,21.794,0,21.999,0,11.09,38.328,0,0,0,0,0,0,19.8,5.08,49.559,-6.47,0,23.101,-19.904,532.699,10/1/2013
17,17,0,0,0,0,0,10.027,34.078,0,0,0,37.101,22.501,35.665,0,51.06,15.318,40.017,25.578,25.384,0,30,20.5,16.926,13.44,0,0,0,11.329,38.577,0,0,0,0,0,0,19.8,5.13,39.955,16.846,0,16.801,-25.617,484.356,10/1/2013
18,18,0,0,0,0,0,9.888,33.695,0,0,0,39.201,20.401,36.61,8.677,50.024,15.688,39.875,25.801,25.523,0,31,18.7,21.725,24.665,0,16.502,0,11.019,38.078,0,0,0,0,0,0,19.9,5.2,49.108,-6.47,0,23.401,-15.802,540.151,10/1/2013
19,19,0,0,0,0,0,9.969,34.078,0,0,0,36.801,22.501,39.394,46.667,49.876,15.614,37.914,25.801,25.523,0,33.1,26.6,6.07,9.885,15.75,13.987,0,11.18,38.458,0,0,0,0,0,0,19.8,5.36,46.029,-16.968,0,26.301,-12.012,573.036,10/1/2013
20,20,0,0,0,0,0,10.086,34.284,0,0,0,38.801,22.601,35.928,22.341,50.098,15.762,40.004,25.662,25.411,0,31.5,26.8,10.377,11.717,16.256,14.916,0,11.579,37.178,0,0,0,0,0,0,19.7,5.35,46.029,-6.226,0,21.101,-17.414,554.919,10/1/2013
21,21,0,0,0,0,0,10.218,34.932,0,0,0,39.001,22.601,36.505,1.001,50.838,15.91,40.111,25.606,25.411,0,15.8,27.3,11.512,13.18,18.485,0,0,11.879,37.787,0,0,0,0,0,0,19.7,5.44,46.029,11.353,0,13.2,-30.103,514.796,10/1/2013
22,22,0,0,0,0,0,4.871,0,0,0,0,39.201,20.401,35.77,0.562,50.172,15.318,37.888,25.829,25.384,0,25.47,24.01,7.629,7.615,0,0,0,11.359,38.517,0,0,0,0,0,0,19.7,5.6,44.347,-5.982,0,25.101,-18.018,438.542,10/1/2013
23,23,0,0,0,0,0,0,0,0,0,0,39.201,22.601,38.921,0,45.066,14.43,39.951,25.467,25.384,0,30.3,25.1,0,0,0,0,0,11.379,37.648,0,0,0,0,0,0,19.6,5.6,25.058,12.329,0,14.3,-31.806,410.895,10/1/2013
0,00,0,0,0,0,0,0,0,0,0,0,39.201,22.701,39.92,0,44.844,14.356,39.95,25.829,25.384,0,31.6,25.6,0,0,0,0,0,11.109,37.997,0,0,0,0,0,0,19.7,5.5,0,-1.221,0,23.601,-23.804,385.115,11/1/2013
1,01,0,0,0,0,0,0,0,0,0,0,37.601,22.501,39.552,0,46.25,1.776,40.075,25.384,24.994,0,32,25.6,0,0,0,0,0,11.099,38.257,0,0,0,0,0,0,19.7,5.52,0,-12.207,0,25.401,-17.817,374.932,11/1/2013
2,02,0,0,0,0,0,0,0,0,0,0,38.701,22.601,39.657,0,37.962,0,37.914,25.718,25.467,0,32,25.6,0,0,0,0,0,11.569,38.387,0,0,0,0,0,0,19.7,5.5,0,-1.587,0,21.701,-22.816,363.478,11/1/2013
3,03,0,0,0,0,0,0,0,0,0,0,39.201,18.501,39.656,0,34.262,0,32.357,25.718,25.467,0,35,25.8,0,0,0,0,0,11.289,38.248,0,0,0,0,0,0,19.5,5.5,0,-9.644,0,19.701,-20.106,360.548,11/1/2013
4,04,0,0,0,0,0,0,0,0,0,0,39.101,22.501,39.341,0,34.632,0,39.923,25.718,25.467,0,32.5,25.6,0,0,0,0,0,11.199,38.227,0,0,0,0,0,0,19.5,5.6,0,-4.151,0,20.001,-24.317,367.776,11/1/2013
5,05,0,0,0,0,0,0,0,0,0,0,38.801,22.301,39.604,0,34.78,0,39.928,25.718,25.467,0,34.5,25.212,0,25.663,0,0,0,10.889,38.028,0,0,0,0,0,0,20.2,5.6,0,10.132,0,18.001,-24.812,383.358,11/1/2013
6,06,0,0,0,0,0,0,0,0,0,0,37.701,22.301,32.88,0,51.504,14.948,39.957,25.718,25.69,0,32.7,25.7,0,14.657,0,0,0,10.849,38.017,0,0,0,0,0,0,25.7,5.6,0,-3.418,0,26.601,-16.407,397.146,11/1/2013
7,07,0,0,0,0,0,0,0,0,0,0,38.901,22.501,38.134,0,50.986,16.502,39.663,25.328,25.829,0,32.3,25.6,0,6.905,0,0,0,11.029,38.057,0,0,0,0,0,0,19.7,5.5,0,-21.363,0,25.701,-18.311,410.908,11/1/2013
8,08,0,0,0,0,0,0,31.338,0,0,0,33.001,22.001,32.146,0,51.356,16.354,35.912,25.69,25.523,0,32.5,25.2,0,6.426,0,0,0,11.469,37.677,0,0,0,0,0,0,19.6,5.4,48.069,3.052,0,17.801,-12.909,451.718,11/1/2013
9,09,0,0,0,0,0,9.126,33.047,0,0,0,30.701,18.401,32.303,1.487,51.134,15.836,37.646,25.69,25.523,0,41.5,25.6,21.862,24.678,22.176,0,0,10.989,37.948,0,0,0,0,0,0,19.6,5.2,46.148,0,0,20.101,-21.314,537.808,11/1/2013
10,10,0,0,0,0,0,8.958,33.489,0,0,0,34.601,21.001,35.139,22.699,50.764,15.614,37.931,25.662,25.551,0,31.7,25.5,20.372,16.913,23.817,0,0,10.939,37.967,0,0,0,0,0,0,19.6,5.2,49.188,34.059,0,8.6,-28.913,538.859,11/1/2013
11,11,0,0,0,0,0,8.841,34.638,0,0,0,32.301,22.101,37.504,35.336,50.542,15.762,35.501,25.662,25.467,0,30,27.5,17.747,20.044,21.042,0,0,11.639,37.887,0,0,0,0,0,0,19.6,5.3,49.795,15.625,0,12.2,-25.709,562.093,11/1/2013
12,12,0,0,0,0,0,8.928,34.255,0,0,0,32.801,21.401,37.924,46.692,50.69,15.91,27.817,25.662,25.439,0,31.5,25.2,9.475,10.172,14.807,0,0,10.66,37.667,0,0,0,0,0,0,19.6,5.3,46.501,0,0,17.101,-20.215,541.515,11/1/2013
13,13,0,0,0,0,0,10.093,33.695,0,0,0,39.001,22.501,37.451,35.574,44.4,13.616,39.984,25.662,25.578,0,32.5,23.5,0,12.51,0,0,0,11.399,37.457,0,0,0,0,0,0,19.6,5.3,47.99,-18.311,0,33.301,-21.918,524.739,11/1/2013
14,14,0,0,0,0,0,9.412,32.811,0,0,0,37.401,21.601,37.241,35.555,49.802,16.206,40.052,25.467,25.912,0,29.6,22.5,0,25.43,0,0,0,10.679,37.657,0,0,0,0,0,0,19.8,5.4,47.27,2.686,0,19.501,-23.713,531.322,11/1/2013
15,15,0,0,0,0,0,10.137,32.87,0,0,0,38.201,22.401,40.077,35.969,51.282,15.466,35.368,25.467,25.634,0,31.9,20,11.416,10.336,0,0,0,12.039,37.908,0,0,0,0,0,0,19.6,5.4,47.094,3.296,0,15.4,-24.903,534.772,11/1/2013
16,16,0,0,0,0,0,10.284,33.194,0,0,0,38.601,22.501,32.197,19.422,51.652,15.836,37.937,25.467,25.272,0,33.4,21.1,11.621,8.75,0,0,0,11.52,38.187,0,0,0,0,0,0,19.6,5.4,47.094,-13.916,0,25.501,-21.314,518.764,11/1/2013
17,17,0,0,0,0,0,10.386,34.166,0,0,0,37.101,22.501,39.447,0,52.318,15.244,37.817,25.467,25.523,0,32.255,24.9,8.203,8.573,0,0,0,10.199,38.217,0,0,0,0,0,0,19.6,5.4,47.094,36.988,0,11.4,-33.308,479.376,11/1/2013
18,18,0,0,0,0,0,10.327,34.667,0,0,0,37.001,22.601,38.974,0,50.172,16.206,39.93,25.467,25.356,0,33.1,26.8,14.616,14.178,16.024,0,0,12.129,37.377,0,0,0,0,0,0,20,5.6,47.783,0,0,24.901,-18.714,522.121,11/1/2013
19,19,0,0,0,0,0,10.357,34.814,0,0,0,37.201,22.301,39.919,24.577,51.43,16.058,37.938,25.801,25.718,0,32.9,27.1,6.877,5.36,15.368,14.315,0,12.149,37.868,0,0,0,0,0,0,19.8,5.7,48.529,0,0,12.9,-30.616,569.796,11/1/2013
20,20,0,0,0,0,0,0.396,34.137,0,0,0,39.001,22.401,37.924,21.814,45.14,14.726,38.028,25.384,25.718,0,3.8,26.9,10.295,10.309,15.053,13.973,0,12.059,37.677,0,0,0,0,0,0,19.7,5.67,49.015,-10.132,0,22.901,-18.806,515.157,11/1/2013
21,21,0,0,0,0,0,10.203,34.49,0,0,0,39.201,22.501,36.453,1.031,44.696,14.578,37.726,25.578,25.662,0,32.6,24.4,7.246,7.561,0,0,0,11.48,38.028,0,0,0,0,0,0,19.7,5.76,44.523,-2.197,0,21.001,-25.013,489.626,11/1/2013
22,22,0,0,0,0,0,10.115,0,0,0,0,39.301,20.501,39.342,0,43.734,14.356,37.92,25.578,25.662,0,31,23,8.504,6.563,0,0,0,11.409,38.477,0,0,0,0,0,0,19.7,5,37.709,-17.457,0,37.001,-9.815,428.142,11/1/2013
23,23,0,0,0,0,0,10.305,0,0,0,0,39.101,22.501,36.978,0,44.4,14.282,37.751,0,25.662,0,27.1,32.5,0,4.594,0,0,0,11.659,38.638,0,0,0,0,0,0,19.7,5.84,24.882,-10.01,0,22.701,-19.611,402.813,11/1/2013
0,00,0,0,0,0,0,10.386,0,0,0,0,39.301,22.601,37.083,0,49.58,0,37.82,0,25.662,0,31.042,21.516,0,6.891,0,0,0,11.569,37.147,0,0,0,0,0,0,20.4,5.92,24.882,8.301,0,25.001,-21.314,369.812,12/1/2013
1,01,0,0,0,0,0,10.115,0,0,0,0,39.301,22.501,39.342,0,49.654,0,37.928,0,25.244,0,28.683,19.668,0,12.237,0,0,0,11.359,37.827,0,0,0,0,0,0,20.2,6.07,0.158,-7.691,0,29.901,-18.11,356.187,12/1/2013
2,02,0,0,0,0,0,10.415,0,0,0,0,39.001,22.501,39.289,0,44.77,0,37.935,0,25.745,0,30.75,22.044,0,7.793,0,0,0,11.399,38.848,0,0,0,0,0,0,21.2,6.15,0.158,6.104,0,23.701,-23.511,351.704,12/1/2013
3,03,0,0,0,0,0,10.305,0,0,0,0,39.401,22.501,36.032,0,45.362,0,37.049,0,25.384,0,32.345,18.348,0,7.055,0,0,0,11.3,38.468,0,0,0,0,0,0,20.8,6.15,0.158,-2.686,0,24.301,-19.007,348.05,12/1/2013
4,04,0,0,0,0,0,10.327,0,0,0,0,39.401,22.501,38.554,0,45.362,0,37.89,0,25.384,0,31.356,19.932,0,0,0,0,0,11.499,38.667,0,0,0,0,0,0,20.7,6.07,0,0,0,21.201,-22.303,348.745,12/1/2013
5,05,0,0,0,0,0,10.327,0,0,0,0,39.401,22.501,38.133,0,49.432,0,37.773,0,25.384,0,32.188,20.856,0,6.029,0,0,0,11.209,38.347,0,0,0,0,0,0,21,6,27.048,12.085,0,26.501,-18.604,365.646,12/1/2013
6,06,0,0,0,0,0,10.437,0,0,0,0,39.101,22.401,37.241,0,44.696,0,37.947,0,25.384,0,31.693,19.8,0,0,0,0,0,11.699,38.667,0,0,0,0,0,0,20.5,6,30.101,-2.808,0,31.501,-12.909,359.883,12/1/2013
7,07,0,0,0,0,0,10.371,0,0,0,0,38.901,22.401,34.982,0,51.43,7.992,35.129,0,25.384,0,32.098,20.196,0,0,0,0,0,11.409,38.407,0,0,0,0,0,0,19.9,5.92,14.779,0,0,17.501,-24.519,376.317,12/1/2013
8,08,0,0,0,0,0,10.108,0,0,0,0,39.201,22.501,37.345,0,50.172,16.428,37.981,0,25.384,0,30.233,21.252,19.893,0,0,0,0,11.489,38.657,0,0,0,0,0,0,19.8,5.8,14.779,-17.823,0,23.801,-16.81,411.855,12/1/2013
9,09,0,0,0,0,0,10.357,0,0,0,0,37.601,22.401,36.242,0,49.728,16.28,37.817,0,25.384,0,32.861,26.004,20.126,0,0,0,0,11.52,37.717,0,0,0,0,0,0,19.8,5.5,39.171,-2.564,0,17.101,-25.617,439.589,12/1/2013
10,10,0,0,0,0,0,10.24,0,0,0,0,37.001,22.401,35.56,0,50.986,15.614,37.957,0,25.328,0,31.446,26.136,21.671,0,23.12,0,0,11.569,38.137,0,0,0,0,0,0,19.8,5.4,36.137,12.085,0,16.301,-21.809,441.926,12/1/2013
11,11,0,0,0,0,0,10.357,0,0,0,0,37.601,21.901,36.61,0,50.69,15.096,39.998,0,25.133,0,29.807,0,24.596,0,24.227,23.981,0,11.549,38.187,0,0,0,0,0,0,19.8,5.2,39.672,-9.888,0,11.5,-29.81,482.603,12/1/2013
12,12,0,0,0,0,0,10.371,34.166,0,0,0,39.101,22.501,34.929,0,50.69,15.318,33.675,0,25.968,0,30.099,9.9,0,14.698,16.147,14.793,0,11.589,38.387,0,0,0,0,0,0,19.7,5.3,33.191,14.649,0,13.8,-25.617,457.691,12/1/2013
13,13,0,0,0,0,0,10.181,33.931,0,0,0,37.301,20.401,25.999,0,49.58,14.8,41.728,0,25.94,0,30.076,13.728,0,7.916,20.276,0,0,11.3,38.217,0,0,0,0,0,0,19.7,5.1,36.126,-21.973,0,22.401,-13.514,455.386,12/1/2013
14,14,0,0,0,0,0,10.152,34.137,0,0,0,27.901,19.701,21.85,0,51.134,15.91,38.066,0,25.968,0,30.278,21.516,0,15.026,14.082,0,0,11.279,37.858,0,0,0,0,0,0,19.8,5.1,36.212,-1.221,0,19.301,-14.814,432.704,12/1/2013
15,15,0,0,0,0,0,9.903,33.43,0,0,0,23.901,17.001,17.753,0,50.32,15.688,36.127,0,25.606,0,29.649,18.348,0,24.802,14.397,0,0,11.139,38.187,0,0,0,0,0,0,19.6,5,38.85,5.127,0,15,-13.312,422.886,12/1/2013
16,16,0,0,0,0,0,9.793,18.259,0,0,0,23.901,17.801,15.652,0,45.14,14.06,36.936,0,25.384,0,30.391,23.628,9.201,11.034,14.329,0,0,10.819,37.818,0,0,0,0,0,0,19.8,5.1,47.766,-18.311,0,23.001,-7.013,419.135,12/1/2013
17,17,0,0,0,0,0,9.917,0,0,0,0,27.101,20.401,19.959,0,50.32,16.354,38.033,0,25.384,0,30.615,26.136,6.877,7.028,14.848,0,0,10.729,38.378,0,0,0,0,0,0,19.8,5.3,41.419,5.249,0,17.501,-20.106,405.955,12/1/2013
18,18,0,0,0,0,0,10.137,36.111,0,0,0,31.101,21.701,25.002,0,50.912,16.28,39.379,0,25.578,0,31.873,21.78,22.053,23.298,22.094,0.547,0,12.009,37.617,0,0,0,0,0,0,19.8,5.3,47.721,-10.254,0,10.7,-24.317,524.164,12/1/2013
19,19,0,0,0,0,0,10.24,34.579,0,0,0,35.701,21.301,29.309,29.234,51.134,16.206,41.94,24.855,25.578,0,30.885,24.288,8.176,7.492,16.079,14.875,0,11.339,38.137,0,0,0,0,0,0,19.9,5.4,47.721,-8.179,0,18.701,-15.418,549.265,12/1/2013
20,20,0,0,0,0,0,10.115,33.754,0,0,0,35.001,22.401,21.64,0,50.69,16.206,41.736,25.885,25.523,0,29.065,5.94,19.674,23.311,20.071,18.745,0,11.239,37.648,0,0,0,0,0,0,19.9,5.59,47.721,0,0,16.401,-16.517,521.971,12/1/2013
21,21,0,0,0,0,0,10.218,18.995,0,0,0,38.001,22.601,25.685,0,51.06,16.354,41.917,25.69,25.551,0,30.458,26.004,15.258,18.28,15.053,0,0,11.249,38.567,0,0,0,0,0,0,21,5.76,47.924,-6.348,0,30.901,-14.008,495.08,12/1/2013
22,22,0,0,0,0,0,0,0,0,0,0,38.401,22.501,23.268,0,51.282,16.132,41.933,25.69,25.551,0,32.861,24.024,11.157,13.577,0,0,0,11.339,37.877,0,0,0,0,0,0,21,5.76,47.924,15.992,0,18.401,-24.006,439.89,12/1/2013
23,23,0,0,0,0,0,0,0,0,0,0,37.701,20.001,23.689,0,51.356,16.206,41.745,25.69,25.551,0,33.4,25.344,8.805,7.78,0,0,0,11.109,38.768,0,0,0,0,0,0,20.9,5.92,20.104,-12.696,0,28.701,-11.005,409.069,12/1/2013
0,00,0,0,0,0,0,0,0,0,0,0,36.301,21.201,21.64,0,48.84,0,37.187,25.69,25.551,0,28.751,26.532,7.069,7.014,0,0,0,11.079,38.517,0,0,0,0,0,0,20.5,5.84,0,-16.236,0,21.801,-15.711,371.858,13/1/2013
1,01,0,0,0,0,0,0,0,0,0,0,37.601,22.401,22.007,0,33.374,0,41.054,25.69,25.968,0,30.907,25.212,0,7.834,0,0,0,10.969,38.248,0,0,0,0,0,0,20.8,6,0,0,0,16.701,-21.113,352.477,13/1/2013
2,02,0,0,0,0,0,0,0,0,0,0,36.901,22.401,22.638,0,29.008,0,37.335,25.801,25.69,0,29.447,28.38,0,7.615,0,0,0,10.79,38.198,0,0,0,0,0,0,20.8,6.07,0,0,0,19.001,-19.208,341.281,13/1/2013
3,03,0,0,0,0,0,0,0,0,0,0,37.401,19.201,19.644,0,28.86,0,41.623,25.801,25.69,0,31.559,31.944,0,7.643,0,0,0,10.939,38.737,0,0,0,0,0,0,20.8,6,0,4.151,0,20.801,-17.707,338.597,13/1/2013
4,04,0,0,0,0,0,0,0,0,0,0,37.401,22.401,26.946,0,0,0,39.844,25.801,25.718,0,31.604,27.72,0,16.161,0,0,0,10.87,37.547,0,0,0,0,0,0,20.4,5.9,0,-1.709,0,22.201,-17.304,325.125,13/1/2013
