,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,AMY-L9030,TCPI-L9150,Demanda,Date
9,09,0,0,13.196,17.188,0,9.588,24.828,20.158,31.841,0,17.701,12.5,0,37.081,51.356,16.872,0,25.773,25.578,0,0,0,9.147,7.903,14.875,15.217,0,38.378,0,28,0,0,5.2,0,22.4,5.92,40.938,12.94,-.3,-6.812,485.81,17/8/2012
10,10,0,0,16.626,18.25,0,10.137,24.592,18.998,31.562,0,26.401,18.201,2.626,36.948,50.838,16.798,0,25.773,25.05,0,0,0,20.905,20.358,15.094,15.655,0,38.527,0,0,0,0,5.2,0,22.3,5.84,39.204,-24.171,14.5,5.896,509.658,17/8/2012
11,11,0,0,17.005,18.494,0,10.262,26.33,18.064,32.063,0,23.101,16.801,3.572,37.227,50.098,16.502,0,25.467,25.495,0,0,0,23.968,24.747,19.551,19.907,0,38.498,0,0,0,0,5.2,0,22.2,5.59,46.341,5.615,6.7,1.886,512.282,17/8/2012
12,12,0,0,17.017,18.421,0,10.1,23.473,17.741,34.374,0,21.001,15.301,0,36.657,50.764,16.65,0,25.829,25.634,0,0,0,23.968,24.487,23.093,23.257,0,38.557,0,0,0,0,5.2,0,22.4,5.44,49.996,27.589,0,-8.112,509.883,17/8/2012
13,13,0,0,16.761,18.555,0,9.991,24.445,17.725,30.672,0,28.601,20.501,0,36.333,51.282,16.28,0,25.829,25.578,0,0,0,19.401,19.428,14.985,15.586,0,37.547,0,0,0,0,5.2,0,22,5.42,37.835,6.104,-.1,-8.002,501.953,17/8/2012
14,14,0,0,17.09,18.702,0,8.657,25.8,17.983,32.871,0,27.501,17.601,4.202,36.956,50.838,15.984,0,25.829,25.718,0,0,0,23.954,24.651,14.807,15.354,0,38.158,0,0,0,0,5.2,0,22.5,5.44,43.187,15.625,2.1,-10.401,511.659,17/8/2012
15,15,16.877,0,16.761,18.397,0,8.665,24.268,19.095,34.151,0,10.9,9.1,1.891,36.972,49.802,15.836,0,25.384,25.244,0,0,0,15.053,15.436,14.342,13.508,0,37.547,0,0,0,0,5.2,0,23,5.44,50.152,0,-6.5,-4.614,504.135,17/8/2012
16,16,0,0,2.161,0,0,8.738,24.533,19.159,36.183,0,17.101,13.8,5.095,37.066,50.246,15.762,0,25.467,25.161,0,0,0,23.626,24.651,15.997,15.737,0,38.437,0,0,0,0,5.2,0,21.8,5.59,45.995,3.54,-.2,-4.907,479.072,17/8/2012
17,17,0,0,0,0,0,9.939,24.681,19.192,38.549,0,11.7,12.5,3.939,33.034,50.468,15.466,0,25.467,25.161,0,0,0,16.708,17.569,16.147,15.641,0,38.367,0,0,0,0,5.2,0,22,5.84,42.001,10.62,-1.4,-5.914,446.263,17/8/2012
18,18,0,0,0,0,0,9.844,26.006,20.674,36.016,0,10.4,9.3,2.994,33.622,51.06,15.984,0,25.272,25.439,0,0,0,15.723,15.245,16.667,15.149,0,38.427,0,0,0,0,5.2,0,22,6,42,-3.784,-3,0.293,449.513,17/8/2012
19,19,18.319,17.188,18.482,18.628,0,10.13,26.595,20.819,36.35,0,5.6,1.4,4.044,36.85,52.688,15.984,0,25.272,25.217,0,0,0,24.009,24.583,16.461,15.614,0,38.657,0,0,0,0,5.2,0,23,6.02,48,19.41,-5.8,-1.813,523.313,17/8/2012
20,20,18.306,5.518,18.311,18.372,0,9.829,26.006,20.207,37.491,0,3.7,2.2,2.678,37.55,51.948,16.058,0,25.634,25.217,0,0,0,23.885,24.61,15.422,15.067,0,38.837,0,0,0,0,5.2,0,22.8,6.1,46.557,-2.319,0.3,6.592,512.93,17/8/2012
21,21,18.165,0,18.323,0,0,10.049,25.977,20.126,36.183,0,2.5,0,1.733,37.624,51.726,16.65,0,25.272,25.578,0,0,0,23.53,24.61,15.026,14.944,0,39.167,0,0,0,0,5.2,0,22.5,6.15,39.968,0,-2.9,5.585,478.316,17/8/2012
22,22,0,0,0,0,0,10.152,13.81,21.592,36.99,0,0.1,0,0,37.523,51.8,16.576,0,25.272,25.439,0,0,0,23.762,24.61,15.956,15.819,0,38.447,0,0,0,0,5.2,0,22.5,6.15,41.674,0,0,8.899,424.473,17/8/2012
23,23,0,0,0,0,0,10.071,0,21.512,18.676,0,0.1,0,0,37.319,51.06,16.502,0,25.272,25.384,0,0,0,19.237,18.02,14.793,14.684,0,38.678,0,0,0,0,5.2,0,22.3,6.23,36.151,-12.574,1.8,10.987,380.976,17/8/2012
0,00,0,0,0,0,0,9.969,0,0,0,0,0,0,0,37.339,51.282,16.576,0,25.272,25.662,0,0,0,23.954,24.186,15.258,15.641,0,38.718,0,0,0,0,5.2,0,23,6.5,36.337,0,5.3,12.69,358.454,18/8/2012
1,01,0,0,0,0,0,10.232,0,0,0,0,0,0,0,24.547,52.022,16.576,0,25.411,25.745,0,0,0,24.063,24.583,19.032,19.305,0,38.777,0,0,0,0,5.2,0,23,6.5,29.178,6.226,0,2.197,340.979,18/8/2012
2,02,0,0,0,0,0,10.064,0,0,0,0,0,0,0,16.072,51.356,16.65,0,25.3,25.439,0,0,0,23.694,24.296,23.612,23.872,0,38.127,0,0,0,0,5.2,0,23,6.5,22.623,0,0,8.386,333.932,18/8/2012
3,03,0,0,0,0,0,9.888,0,0,0,0,0,0,0,0,52.17,16.724,0,25.885,25.3,0,0,0,24.05,24.446,23.749,23.899,0,38.237,0,0,0,0,0,0,23,6.5,37.042,4.273,0,4.285,328.262,18/8/2012
4,04,0,0,0,0,0,9.983,0,0,0,0,15,8.2,0,0,51.504,16.576,0,26.135,25.411,0,0,0,24.063,24.569,17.377,17.678,0,38.758,0,0,0,0,0,0,23,6.5,31.14,0,5.4,1.996,334.934,18/8/2012
5,05,0,0,0,0,0,10.364,0,0,0,0,23.701,12.8,4.149,0,52.836,16.206,0,25.773,25.411,0,0,0,24.104,24.487,16.516,17.268,0,38.927,0,0,0,0,0,0,23,6.5,31.145,14.283,0,0,346.192,18/8/2012
6,06,0,0,0,0,0,5.779,0,0,0,0,25.101,18.601,4.307,0,52.244,16.28,0,25.773,25.105,0,0,0,13.782,9.666,15.217,15.545,0,39.077,0,0,0,0,0,0,23,6.5,37.386,6.226,1.7,0,328.431,18/8/2012
7,07,0,0,0,0,0,0,0,0,0,0,28.701,19.801,5.41,6.028,51.8,16.872,0,25.968,25.411,0,0,0,24.118,24.761,15.778,15.956,0,38.598,0,0,0,0,0,0,23,6.5,37.497,1.831,4.4,0,370.486,18/8/2012
8,08,0,0,0,0,0,10.738,0,0,0,0,21.901,16.201,5.2,42.758,51.282,16.502,0,25.495,25.161,0,0,0,24.05,24.528,15.313,15.709,0,37.487,0,0,0,0,5.2,0,23,6.5,34.659,0,2.3,0,400.916,18/8/2012
9,09,0,0,0,0,0,10.357,0,19.981,0,0,27.101,18.301,4.044,42.61,51.208,16.65,0,25.495,25.189,0,0,0,23.995,24.528,14.219,14.657,0,38.097,0,0,0,0,5.2,0,23,6.5,34.248,0,12,0,429.544,18/8/2012
10,10,0,0,0,0,0,10.672,22.618,19.369,0,0,18.301,13.1,3.256,36.447,51.948,16.724,0,25.495,25.551,0,0,0,23.831,24.446,22.655,22.833,0,38.437,0,0,0,0,5.2,0,23,6.5,39.874,14.283,0,0,445.132,18/8/2012
11,11,0,0,0,0,0,10.034,23.178,20.352,24.716,0,11,8.8,2.258,42.138,50.838,16.65,0,25.912,25.467,0,0,0,23.79,24.255,24.296,24.05,0,38.177,0,0,0,0,5.2,0,23,6.5,37.742,0,9,7.288,469.461,18/8/2012
12,12,0,0,0,0,0,10.071,23.355,19.546,30.449,0,5.3,4.3,2.888,42.12,51.282,16.724,0,25.885,25.105,0,0,0,23.954,24.624,24.296,24.05,0,38.297,0,0,0,0,5.2,0,23,6.5,34.217,0,10.7,11.39,459.136,18/8/2012
13,13,0,0,0,0,0,9.837,22.913,18.95,34.93,0,1.5,2.2,2.206,37.759,51.948,15.762,0,25.885,25.217,0,0,0,24.036,24.487,13.987,14.37,0,37.717,0,0,0,0,5.2,0,23,6.5,34.278,0,0,8.789,451.987,18/8/2012
14,14,0,0,0,0,0,9.888,23.267,17.5,34.346,0,1.6,2,0,38.356,51.504,15.318,0,25.885,25.217,0,0,0,23.858,24.514,14.192,14.547,0,38.447,0,0,0,0,5.2,0,23,6.5,30.443,6.104,1.7,7.196,410.58,18/8/2012
15,15,0,0,0,0,0,9.961,0,17.79,35.153,0,2.4,1.6,1.365,32.227,51.504,15.762,0,25.857,25.217,0,0,0,23.954,24.596,15.709,14.834,0,38.078,0,0,0,0,5.2,0,23,0,40.359,0,4,0,399.53,18/8/2012
16,16,0,0,0,0,0,9.815,0,17.548,35.32,0,6.2,4.9,2.048,0,43.808,8.954,0,25.773,25.439,0,0,0,24.145,24.528,20.057,16.448,0,38.338,0,0,0,0,5.2,0,23,6,40.165,50.417,0,0,340.768,18/8/2012
17,17,0,0,0,0,0,9.771,0,17.532,37.741,0,30.501,17.601,6.46,35.847,50.912,15.762,0,26.163,25.885,0,0,0,23.065,22.587,0,14.752,0,38.508,0,0,0,0,5.2,0,23,6,36.167,42.726,23.201,0,386.905,18/8/2012
18,18,0,0,0,0,0,9.844,10.157,18.998,38.465,0,12.8,12.7,3.413,42.331,51.8,15.836,0,25.829,24.938,0,0,0,10.815,14.397,18.758,17.2,0,38.787,0,0,0,0,5.2,0,23,6,37.665,0,14.1,9.687,437.248,18/8/2012
19,19,18.207,0,18.213,0,0,10.034,25.329,19.192,38.075,0,2.6,1.8,1.05,42.32,51.504,15.614,0,25.467,25.662,0,0,0,17.583,17.706,23.817,23.885,0,38.598,0,0,0,0,5.2,0,23,6,37.665,6.104,0,0,488.082,18/8/2012
20,20,0,0,9.461,0,0,10.056,25.152,19.208,38.131,0,0,0,0,42.696,51.578,16.428,0,25.829,25.662,0,0,0,23.161,23.639,23.817,23.885,0,38.987,0,0,0,0,5.2,0,23,6,40.66,24.293,0,0,473.363,18/8/2012
21,21,0,0,0,0,0,10.181,25.741,19.304,38.716,0,0,0,0,42.571,51.43,16.502,0,25.551,25.077,0,0,0,16.967,15.409,23.899,23.968,0,37.677,0,0,0,0,5.2,0,23,6,36.903,40.284,0,0,445.12,18/8/2012
22,22,0,0,0,0,0,10.174,0,19.208,37.881,0,0,0,0,42.61,51.578,16.502,0,15.976,12.747,0,0,0,23.776,24.104,16.735,15.682,0,38.947,0,0,0,0,5.2,0,23,6,37.747,11.963,0,2.197,392.036,18/8/2012
23,23,0,0,0,0,0,10.078,0,20.271,38.521,0,0,0,0,39.7,51.282,16.576,0,0,24.437,0,0,0,14.903,6.987,15.559,14.684,0,38.418,0,0,0,0,5.2,0,23,6,37.747,1.221,0,4.486,365.886,18/8/2012
0,00,0,0,0,0,0,10.43,0,0,23.519,0,0,0,0,30.757,51.8,16.65,0,0,25.272,0,0,0,19.21,21.383,16.885,15.381,0,38.177,0,0,0,0,5.2,0,23.5,6.23,33.728,0,-4.7,4.798,338.024,19/8/2012
1,01,0,0,0,0,0,10.13,0,0,0,0,0,0,0,12.895,51.208,16.576,0,23.046,25.606,0,0,0,24.132,24.596,15.627,15.122,0,39.087,0,0,0,0,5.2,0,22.8,6.3,31.494,6.226,-4.8,3.095,319.298,19/8/2012
2,02,0,0,0,0,0,10.086,0,0,0,0,1.1,1.2,1.208,0,49.58,0,0,25.718,25.634,0,0,0,24.132,24.596,24.651,23.065,0,39.037,0,0,0,0,5.2,0,22.8,6.4,30.945,6.104,-5,1.483,312.765,19/8/2012
3,03,0,0,0,0,0,10.013,0,0,0,0,0,0,1.208,0,49.284,0,0,25.69,25.3,0,0,0,24.132,24.596,21.93,21.63,0,38.657,0,0,0,0,0,0,22.8,6.4,36.937,-2.686,-2.6,5.182,308.681,19/8/2012
4,04,0,0,0,0,0,0.227,0,0,0,0,0,0,1.681,0,50.468,16.724,0,25.69,25.244,0,0,0,24.132,24.596,15.45,14.752,0,38.837,0,0,0,0,0,0,22.8,6.4,38.068,-1.221,-4.3,1.996,308.594,19/8/2012
5,05,0,0,0,0,0,0,0,0,0,0,0.8,0.4,3.151,0,50.468,16.65,0,25.69,25.244,0,0,0,24.132,24.596,18.471,18.526,0,38.447,0,0,0,0,0,0,22.8,6.38,40.458,4.273,-5.6,0.787,316.753,19/8/2012
6,06,0,0,0,0,0,0,0,0,0,0,0.1,0,1.26,0,51.504,17.094,0,25.69,25.244,0,0,0,24.132,24.596,14.93,14.752,0,38.267,0,0,0,0,0,0,22.7,6.07,33.523,-3.418,-3.4,4.285,302.395,19/8/2012
7,07,0,0,0,0,0,0,0,0,0,0,0.5,1.8,0.945,0,51.8,16.65,0,25.69,25.244,0,0,0,24.132,24.596,20.686,20.7,0,38.598,0,0,0,0,0,0,23.2,6.32,38.202,10.498,-10.4,-1.3,320.265,19/8/2012
8,08,0,0,0,0,0,10.891,0,0,0,0,3.7,2.3,1.313,0,51.356,16.65,0,25.69,25.634,0,0,0,24.132,24.596,17.159,17.706,0,38.588,0,0,0,0,5.2,0,23,6.15,48.27,3.052,-3.7,2.893,340.09,19/8/2012
9,09,0,0,0,0,0,10.02,0,0,0,0,10.6,8.4,4.989,0,50.986,16.354,0,25.69,25.634,0,0,0,24.132,24.596,17.364,17.692,0,38.737,0,0,0,0,5.2,0,22.8,6,42.517,-11.719,6.4,2.985,354.045,19/8/2012
10,10,0,0,0,0,0,9.881,0,0,0,0,8.3,6.5,1.26,10.083,51.356,15.91,0,25.69,25.634,0,0,0,24.132,24.596,18.936,19.401,0,38.007,0,0,0,0,5.2,0,22.8,6,37.924,13.184,-9.2,-6.006,353.662,19/8/2012
11,11,0,0,0,0,0,10.137,0,0,0,0,8,7.3,1.26,16.044,50.69,16.206,0,25.69,25.634,0,0,0,24.132,24.596,18.485,19.059,0,36.817,0,0,0,0,5.2,0,22.7,6,41.273,8.301,-8.1,-6.317,365.339,19/8/2012
12,12,0,0,0,0,0,9.925,0,0,0,0,9.2,7.7,2.836,16.673,51.208,16.206,0,25.69,25.328,0,0,0,23.968,24.61,21.028,21.465,0,37.807,0,0,0,0,5.2,0,22.7,5.92,48.31,65.065,-37.501,-31.312,379.522,19/8/2012
13,13,0,0,0,0,0,9.844,0,0,0,0,5.2,5.9,2.048,19.882,51.208,16.428,0,25.69,25.773,0,0,0,23.968,24.61,20.481,20.796,0,36.618,0,0,0,0,5.2,0,22.5,5.52,48.608,36.012,-20.701,-14.502,369.465,19/8/2012
14,14,0,0,0,0,0,9.961,0,0,0,0,2.8,2.4,0.893,19.942,51.504,16.502,0,25.69,25.773,0,0,0,23.968,24.61,20.59,21.11,0,38.407,0,0,0,0,5.2,0,22.5,5.52,48.673,27.711,-18.101,-10.108,366.541,19/8/2012
15,15,0,0,0,0,0,9.793,0,0,0,0,0.6,0.5,0.84,25.725,50.986,16.132,0,25.69,25.662,0,0,0,23.968,24.61,18.471,17.733,0,37.527,0,0,0,0,5.2,0,22.7,5.6,47.691,0,-3.6,2.783,360.245,19/8/2012
16,16,0,0,0,0,0,9.888,0,0,0,0,0,0,0,25.671,50.912,15.17,0,25.829,25.384,0,0,0,23.968,24.61,19.128,18.239,0,38.168,0,0,0,0,5.2,0,23,5.59,47.732,5.127,-5.5,1.099,357.763,19/8/2012
17,17,0,0,0,0,0,9.881,0,0,0,0,0.5,0.7,0,27.229,50.986,15.244,0,25.606,25.578,0,0,0,23.968,24.61,16.79,16.051,0,38.028,0,0,0,0,5.2,0,23,5.76,47.29,2.808,-3.2,4.999,351.814,19/8/2012
18,18,0,0,0,0,0,9.749,0,18.805,36.211,0,0.2,0,0.42,37.461,50.912,15.17,0,25.662,25.356,0,0,0,14.424,14.629,15.723,15.012,0,38.257,0,0,0,0,5.2,0,23,5.92,47.731,-4.883,2.2,10.987,391.538,19/8/2012
19,19,18.319,0,18.238,0,0,9.844,24.239,20.69,36.795,0,0.2,0,0,37.364,52.392,16.132,0,25.662,25.745,0,0,0,23.94,24.678,22.518,23.708,0,37.868,0,0,0,0,5.2,0,23.1,5.92,50.835,54.567,-37.101,-23.109,509.011,19/8/2012
20,20,18.11,0,18.494,0,0,9.888,24.71,20.529,36.851,0,0.2,0.3,0,37.265,52.392,16.206,0,25.634,25.328,0,0,0,23.981,24.651,22.901,23.407,0,37.858,0,0,0,0,5.2,0,22.8,5.84,48.284,63.356,-37.601,-20.911,495.985,19/8/2012
21,21,0,0,0,0,0,10.232,24.474,20.448,37.936,0,1,0.9,0.577,37.431,51.578,16.132,0,25.467,25.3,0,0,0,22.368,21.383,19.907,19.715,0,38.357,0,0,0,0,5.2,0,23.8,6,48.284,54.567,-30.801,-18.604,451.327,19/8/2012
22,22,0,0,0,0,0,10.254,0,0,37.964,0,5.6,5.9,0.472,37.38,51.578,16.058,0,25.467,25.3,0,0,0,15.313,9.024,15.655,15.709,0,38.557,0,0,0,0,5.2,0,23,6,48.169,22.95,-15.1,-8.808,393.558,19/8/2012
23,23,0,0,0,0,0,10.291,0,0,0,0,3.8,0.6,4.622,23.993,52.244,15.836,0,25.467,25.3,0,0,0,22.669,22.204,14.999,14.67,0,37.858,0,0,0,0,5.2,0,23.7,6.14,50.288,-17.335,6.2,9.082,361.934,19/8/2012
0,00,0,0,0,0,0,10.152,0,0,0,0,10.1,6.1,5.2,0,51.874,16.058,0,25.467,25.411,0,0,0,21.206,24.282,0,16.598,0,38.808,0,0,0,0,5.2,0,23.7,6.15,44.772,5.493,1.1,-1.41,325.895,20/8/2012
1,01,0,0,0,0,0,10.181,0,0,0,0,19.301,13.9,4.622,0,52.17,15.836,0,25.662,25.439,0,0,0,19.551,20.317,0,0,0,38.297,0,0,0,0,0,0,22.8,6.15,38.937,0,0.8,-7.801,320.164,20/8/2012
2,02,0,0,0,0,0,10.313,0,0,0,0,10.4,5.6,4.359,0,51.726,15.762,0,25.745,25.523,0,0,0,23.954,24.009,0,0,0,38.817,0,0,0,0,0,0,23,6.23,48.08,0,0.7,-.604,313.422,20/8/2012
3,03,0,0,0,0,0,10.291,0,0,0,0,6.6,2.5,2.258,0,50.542,6.216,0,25.745,25.662,0,0,0,23.366,23.079,0,21.575,0,38.657,0,0,0,0,0,0,22.8,6.3,45.552,-2.075,0.4,1.282,311.536,20/8/2012
4,04,0,0,0,0,0,10.371,0,0,0,0,2.4,2.5,1.155,0,51.578,16.354,0,25.662,25.3,0,0,0,21.725,23.051,0,17.172,0,38.498,0,0,0,0,0,0,23.3,6.3,45.634,-5.127,-2.5,-.714,319.341,20/8/2012
5,05,0,0,0,0,0,10.503,0,0,0,0,8.8,7.2,1.943,0,51.948,16.354,0,25.662,25.3,0,0,0,23.366,24.241,0,20.044,0,38.598,0,0,0,0,5.2,0,23.2,6.38,47.593,-1.221,0,0.586,336.967,20/8/2012
6,06,0,0,0,0,0,10.591,0,0,0,0,14.9,9.8,2.258,14.448,52.022,16.206,0,25.662,25.272,0,0,0,19.948,21.001,0,16.475,0,38.217,0,0,0,0,5.2,0,23.2,6.38,42.555,5.371,-1.4,-5.017,345.181,20/8/2012
7,07,0,0,0,0,0,10.335,0,0,0,0,18.801,9.3,2.311,15.393,51.208,16.206,0,25.662,25.606,0,0,0,21.096,20.864,16.967,17.159,0,38.617,0,0,0,0,5.2,0,23,6.23,44.974,-6.348,6.2,2.289,366.788,20/8/2012
8,08,0,0,0,0,0,10.159,0,16.017,37.574,0,13.8,8.9,2.101,26.607,50.468,16.132,0,25.634,25.773,0,0,0,23.885,24.61,14.561,14.739,0,37.587,0,0,0,0,5.2,0,22.7,6.15,46.876,-39.552,17.101,12.891,439.033,20/8/2012
9,09,18.081,0,16.871,0,0,10.32,22.442,18.853,37.853,0,5,4.9,1.208,35.932,50.764,16.058,0,25.718,25.662,0,0,0,18.129,19.292,24.255,24.05,0,38.647,0,0,0,0,5.2,0,22.8,6,38.491,-10.01,3.6,8.386,484.55,20/8/2012
10,10,18.361,0,16.675,16.26,0,10.371,20.085,18.466,38.354,0,5,3.4,1.418,36.252,40.108,13.098,0,25.551,25.467,0,0,0,7.369,7.615,0,15.627,0,38.577,0,0,0,0,5.2,0,22.5,1.06,36.793,15.87,-8.7,-.714,417.151,20/8/2012
11,11,18.11,0,16.614,18.445,0,10.071,19.997,17.693,37.63,0,9.8,8.5,1.628,36.318,50.764,16.724,0,25.551,25.829,0,0,0,23.872,24.637,20.454,20.891,0,38.378,0,0,0,0,5.2,0,22.5,5.8,48.503,23.072,-9.8,-9.906,520.543,20/8/2012
12,12,18.236,0,16.565,18.433,14.746,9.969,22.383,18.966,37.936,0,7,4.5,1.575,36.053,50.246,16.65,0,25.551,25.244,0,0,0,21.37,21.958,19.018,19.374,0,38.087,0,0,0,0,5.2,0,22.5,5.68,48.726,-3.296,-1.4,3.589,527.073,20/8/2012
13,13,17.843,0,16.541,18.299,0,9.778,21.352,18.789,37.908,0,0.3,0.3,0.157,39.574,50.69,16.576,0,25.94,25.662,0,0,0,22.901,23.639,20.919,21.192,0,38.057,0,0,0,0,5.2,0,22.2,5.67,48.726,16.968,-15.2,-5.713,512.158,20/8/2012
14,14,16.961,0,16.26,18.506,17.285,9.192,20.38,17.677,36.266,0,0,0.1,0,33.492,52.17,16.798,0,32.342,25.662,1.7,0,0,23.899,24.487,22.286,22.915,0,38.737,0,0,0,0,5.2,0,22.4,5.6,48.726,53.346,-31.001,-20.911,527.607,20/8/2012
15,15,18.194,0,16.334,18.641,17.48,8.306,21.617,16.823,36.461,0,0.4,0,0.787,33.668,51.134,16.724,0,40.72,25.3,5,0,0,22.969,22.19,20.714,20.549,0,37.208,0,0,0,0,1,0,22.5,5.51,48.726,-15.625,3.9,11.591,529.089,20/8/2012
16,16,17.83,0,15.955,18.336,17.285,8.394,20.821,18.579,37.296,0,2.8,2.4,0.472,33.508,50.616,16.502,0,25.718,25.745,0,0,0,17.09,20.167,17.049,19.114,0,37.537,0,0,0,0,5.2,0,22.5,5.59,48.726,-2.808,-7.1,-1.502,516.64,20/8/2012
17,17,16.667,0,16.224,14.429,0,9.947,20.527,19.224,37.602,0,24.701,14.6,2.048,40.085,47.73,15.244,0,25.801,25.718,0,0,0,8.914,8.19,15.682,15.833,0,38.068,0,0,0,0,5.2,0,22,5.59,39.545,48.097,-16,-22.01,479.482,20/8/2012
18,18,0,0,0,0,0,10.174,22.088,20.9,39.996,0,16.101,12.7,2.416,38.41,52.392,16.65,0,25.578,25.745,0,0,0,14.397,14.561,15.764,15.723,0,37.377,0,0,0,0,5.2,0,21,5.76,48.071,0,0.6,-.604,461.007,20/8/2012
19,19,18.222,17.615,17.151,18.409,17.48,9.954,21.44,20.319,39.244,0,12.8,9.9,1.891,40.027,51.134,16.576,0,25.439,25.718,0,0,0,17.186,16.612,15.245,14.821,0,38.248,0,0,0,0,5.2,0,23,6.07,48.071,8.423,-8.1,-6.903,554.352,20/8/2012
20,20,18.236,17.212,16.907,18.494,1.855,9.888,23.178,20.497,39.244,0,13.9,9.8,3.781,39.48,52.022,16.058,0,25.272,25.217,0,0,0,8.832,18.881,15.245,15.217,0,38.537,0,0,0,0,5.2,0,23.1,6.15,48.071,55.788,-21.301,-20.911,516.698,20/8/2012
21,21,15.35,0,8.924,0,0,9.881,22.825,20.191,39.578,0,16.501,6.9,6.197,39.405,51.134,16.206,0,24.632,25.189,0,0,0,12.579,19.784,15.231,15.258,0,38.068,0,0,0,0,5.2,0,23,6,48.071,25.147,-11.4,-10.309,482.666,20/8/2012
22,22,0,0,0,0,0,10.056,23.208,12.746,38.883,0,0,0,0,39.116,51.578,16.206,0,25.077,25.189,0,0,0,14.793,17.131,14.233,14.192,0,38.118,0,0,0,0,5.2,0,22.6,6.15,48.071,8.301,-14.3,-4.303,432.849,20/8/2012
23,23,0,0,0,0,0,10.276,0,0,39.69,0,0,0,0,32.815,52.244,16.206,0,25.077,24.883,0,0,0,16.12,17.583,15.833,15.504,0,38.357,0,0,0,0,5.2,0,22.9,6.15,48.071,3.662,-4.6,1.685,386.242,20/8/2012
0,00,0,0,0,0,0,10.152,0,0,0,0,0,0,0.945,32.858,52.022,15.91,0,25.439,25.69,0,0,0,22.272,20.932,16.708,15.942,0,38.257,0,0,0,0,5.2,0,23,6,47.189,6.104,0,1.483,355.215,21/8/2012
1,01,0,0,0,0,0,8.687,0,0,0,0,0,0,0,32.749,51.356,16.058,0,25.356,25.968,0,0,0,23.885,24.446,0,17.569,0,38.177,0,0,0,0,5.2,0,23,6,46.111,0,0,4.083,343.851,21/8/2012
2,02,0,0,0,0,0,8.709,0,0,0,0,0,0,0.997,31.978,51.578,16.132,0,25.773,25.439,0,0,0,23.885,24.446,0,14.657,0,37.818,0,0,0,0,5.2,0,23,6,46.111,0,0,4.285,340.568,21/8/2012
3,03,0,0,0,0,0,8.643,0,0,0,0,0,0,0,26.688,49.58,8.066,0,25.718,25.439,0,0,0,22.942,22.149,15.928,15.586,0,38.227,0,0,0,0,5.2,0,23,6,46.097,0,0,5.292,337.202,21/8/2012
4,04,0,0,0,0,0,8.797,0,0,0,0,0,0,0,25.383,51.874,16.206,0,25.718,25.439,0,0,0,23.776,24.05,0,16.133,0,38.508,0,0,0,0,5.2,0,23,6,50.389,1.953,0,2.985,340.565,21/8/2012
5,05,0,0,0,0,0,8.767,0,0,0,0,0,0,0,32.068,51.282,16.428,0,25.718,25.439,0,0,0,24.036,24.542,16.42,15.956,0,38.857,0,0,0,0,5.2,0,23,6,50.866,5.371,0,0,367.755,21/8/2012
6,06,0,0,0,0,0,8.614,0,0,0,0,2.9,3.3,0,32.119,51.208,16.206,0,25.718,25.439,0,0,0,24.036,24.569,18.704,19.497,0,37.877,0,0,0,0,5.2,0,23,6,47.574,2.197,0,0,374.796,21/8/2012
7,07,0,0,0,0,0,8.599,0,0,37.686,0,7.2,4,1.523,38.162,44.252,14.134,0,25.718,25.439,0,0,0,20.59,19.579,15.108,15.791,0,38.817,0,0,0,0,5.2,0,23,6,43.165,10.62,0,0,385.368,21/8/2012
8,08,0,0,0,0,0,8.731,2.91,18.885,38.215,0,4.9,3.5,0,38.816,51.652,16.428,0,25.523,25.551,0,0,0,22.723,22.956,20.454,20.987,0,37.487,0,0,0,0,5.2,0,23,6,50.375,5.86,0,0,447.236,21/8/2012
9,09,16.653,0,17.42,18.433,0,8.614,22.589,19.063,36.489,0,1.6,1.9,1.523,38.613,51.726,16.502,0,25.467,25.551,0,0,0,23.995,24.35,16.885,17.336,0,38.158,0,0,0,0,5.2,0,23,6,48.173,3.784,0,0,503.342,21/8/2012
10,10,16.625,17.066,16.614,18.506,17.285,8.621,22.53,18.982,36.099,0,3.4,3,1.418,38.405,51.578,16.354,0,25.467,25.439,0,0,0,21.766,23.325,14.629,14.944,0,38.078,0,0,0,0,5.2,0,23,6,48.173,0,3.1,8.295,532.266,21/8/2012
11,11,16.485,17.005,16.529,18.458,17.285,8.511,21.823,18.885,35.932,0,3.3,3.2,0,38.149,51.948,16.132,0,25.439,26.052,0,0,0,22.723,24.446,18.622,18.991,0,38.028,0,0,0,0,5.2,0,23,6,48.173,0,0,7.288,546.112,21/8/2012
12,12,16.583,17.127,16.431,16.907,17.285,8.665,22.088,20.352,36.322,0,1.1,1.2,1.628,38.602,51.06,16.576,0,35.459,25.384,5.1,0,0,19.524,19.415,15.149,15.368,0,38.267,0,0,0,0,5.2,0,23,6,48.173,0,4.1,7.489,540.25,21/8/2012
