,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
3,3,0,0,0,0,0,9.976,0,0,0,0,24.001,16.701,20.169,0,46.093,0,31.309,25.244,25.523,0,30.683,30.228,0,18.772,0,0,0,0,0,0,0,0,0,0,0,20.3,6,37.622,-5.615,0,16.701,-9.412,340.947,13/2/2013
4,4,0,0,0,0,0,10.115,0,0,0,0,27.901,16.401,22.007,0,47.5,15.41,28.677,25.244,25.3,0,18.935,19.932,0,20.823,0,0,0,0,0,0,0,0,0,0,0,20,6.15,37.622,-10.498,0,15,-10.016,347.531,13/2/2013
5,5,0,0,0,0,0,10.196,0,0,0,0,27.701,19.101,25.947,0,49.876,16.502,38.695,25.272,25.272,0,34.164,26.532,14.247,16.461,0,0,0,0,0,0,0,0,0,0,0,20,6.23,37.622,0,0,19.901,-12.909,386.826,13/2/2013
6,6,0,0,0,0,0,10.203,32.576,0,0,0,28.701,19.501,20.274,0,51.282,16.798,29.624,25.467,25.272,0,30.256,22.176,14.192,25.512,0,0,0,0,0,0,0,0,0,0,0,20,2.68,37.622,20.2,0,6.2,-20.8,406.536,13/2/2013
7,7,0,0,0,0,0,10.093,32.487,0,0,0,25.301,18.201,20.852,32.109,46.25,13.394,25.775,25.662,25.801,0,31.828,29.172,0,7.615,0,0,0,0,0,0,0,0,0,0,0,20,2.8,35.706,-2.075,0,14.7,-10.218,400.619,13/2/2013
8,8,0,0,0,0,0,8.767,32.134,0,0,0,28.201,18.801,24.739,44.001,53.132,16.428,28.537,25.133,25.606,0,32.255,22.968,18.622,19.661,0,0,0,0,0,0,0,0,0,0,0,20.5,2.7,38.325,-12.207,0,32.301,0.494,439.922,13/2/2013
9,9,0,0,0,0,0,8.562,30.955,0,16.811,0,27.001,18.701,24.266,43.686,51.43,16.65,28.275,25.272,25.69,0,31.109,21.12,19.962,20.973,22.272,0,0,0,0,0,0,0,0,5.2,0,20.5,2.7,31.516,23.927,0,3.5,-18.806,484.03,13/2/2013
10,10,0,0,0,0,0,8.489,30.749,0,32.648,0,23.501,17.201,23.057,46.994,51.43,16.872,30.208,24.966,25.551,0,28.998,20.196,24.063,24.761,19.073,16.051,0,0,0,0,0,0,0,5.2,0,20.3,5.8,36.172,28.199,0,2.4,-17.817,519.498,13/2/2013
11,11,0,0,0,0,0,8.599,31.014,20.287,33.372,0,15,13.7,18.855,47.406,51.8,16.724,26.49,25.411,25.467,0,26.437,22.308,23.653,24.514,18.881,18.294,0,0,0,0,0,0,0,5.2,0,20.4,5.5,40.413,2.808,0,3,-12.305,546.222,13/2/2013
12,12,0,0,0,0,0,8.555,30.543,19.723,32.648,0,11.2,8.6,12.71,46.929,51.504,16.354,20.412,25.523,25.606,0,33.198,18.216,24.159,24.706,22.081,22.081,0,0,0,0,0,0,5.2,5.2,0,20.5,5.4,40.013,25.513,0,-9.2,-11.408,526.156,13/2/2013
13,13,0,0,0,0,0,8.365,30.101,18.982,35.181,0,4.9,4,10.819,46.82,50.394,16.132,13.321,25.161,25.69,0,30.84,21.12,23.667,24.309,23.216,23.749,0,0,0,0,0,0,5.2,5.2,0,20.5,5.3,40.073,-3.418,0,-5.9,-1.703,524.061,13/2/2013
14,14,18.403,18.531,8.094,0,0,9.258,31.662,20.352,35.264,0,3.5,2.7,8.665,53.34,49.876,16.058,6.546,25.133,25.69,0,28.122,19.8,22.942,23.831,22.341,22.108,0,0,0,0,0,0,5.2,5.2,0,20.3,5.2,38.461,7.447,0,-4.9,1.392,542.638,13/2/2013
15,15,18.278,18.494,16.736,0,0,8.526,30.779,20.239,34.29,0,3.9,3.3,8.14,52.784,52.096,16.206,13.221,25.133,25.857,0,31.648,12.012,24.241,24.678,24.555,0,0,0,0,0,0,0,5.2,5.2,0,20.2,5.1,38.461,-3.296,0,-6.4,-1.117,550.087,13/2/2013
16,16,18.529,18.628,16.272,0,0,8.592,30.838,20.497,35.181,0,5,4.5,12.867,52.995,52.836,16.724,13.447,25.411,25.467,0,30.031,20.064,14.739,15.463,17.241,0,0,0,0,0,0,0,5.2,5.2,0,19.6,5.4,38.461,2.441,0,-4.8,-3.516,535.058,13/2/2013
17,17,0,0,0,0,0,9.954,30.307,20.4,34.847,0,11.8,10,17.385,52.918,51.282,16.724,21.209,25.495,25.411,0,32.008,23.496,6.563,7.41,15.245,0,0,0,0,0,0,0,5.2,5.2,0,19.6,5.4,38.461,15.015,0,-0.3,-9.009,480.609,13/2/2013
18,18,0,0,0,0,0,10.071,31.986,20.561,35.904,0,18.801,8.8,18.908,53.353,51.874,16.206,22.337,25.578,25.05,0,32.794,21.516,0,21.247,0,0,0,0,0,0,0,0,0,0,0,19.8,5.5,39.763,10.132,0,-2.1,-13.605,485.622,13/2/2013
19,19,19.104,0,0,0,0,10.042,32.016,20.497,34.429,0,18.201,10.3,21.377,53.346,52.022,16.798,26.549,25.523,25.077,0,27.83,11.616,23.366,24.61,21.602,21.561,0,0,0,0,0,0,5.2,5.2,0,19.8,5.5,39.033,22.706,0,-0.3,-14.411,562.604,13/2/2013
20,20,18.544,0,0,0,0,9.969,31.928,21.431,34.624,0,16.001,11.8,20.221,53.516,51.282,16.65,28.354,25.495,25.272,0,29.807,24.288,21.753,22.723,14.739,14.93,0,0,0,0,0,0,5.2,5.2,0,20,5.67,39.033,28.321,0,-4.4,-17.011,561.52,13/2/2013
21,21,0,0,0,0,0,9.976,31.839,11.956,34.708,0,18.201,11.8,24.896,53.5,51.578,16.724,25.536,25.467,25.495,0,29.762,23.628,10.09,11.02,14.26,14.397,0,0,0,0,0,0,0,5.2,0,19.8,5.8,39.033,8.545,0,-4.6,-21.516,532.197,13/2/2013
22,22,0,0,0,0,0,9.917,32.075,0,1.559,0,27.001,16.001,20.904,53.615,51.356,16.724,30.066,25.662,25.356,0,31.963,25.74,8.586,9.53,0,0,0,0,0,0,0,0,0,0,0,19.8,5.8,39.033,6.714,0,8.6,-14.008,449.342,13/2/2013
23,23,0,0,0,0,0,10.034,31.721,0,0,0,17.601,15.901,27.838,0,51.134,15.984,35.461,25.578,25.745,0,31.401,23.76,13.549,14.315,0,0,0,0,0,0,0,0,0,0,0,19.9,5.8,39.033,5.371,0,12.7,-16.205,402.929,13/2/2013
0,0,0,0,0,0,0,10.159,0,0,0,0,17.001,13.1,16.702,0,51.282,16.428,34.557,25.578,25.634,0,31.761,21.384,20.249,21.151,0,0,0,0,0,0,0,0,0,0,0,20,5.8,40.376,10.132,0,0,-19.703,380.773,14/2/2013
1,1,0,0,0,0,0,10.1,0,0,0,0,20.701,14.3,17.227,0,52.614,17.168,29.065,25.634,25.3,0,32.614,23.892,0,26.141,0,0,0,0,0,0,0,0,0,0,0,20,6.07,40.301,-9.278,0,14.4,-8.515,364.52,14/2/2013
2,2,0,0,0,0,0,9.947,0,0,0,0,16.101,11.8,15.284,0,52.984,17.316,20.983,25.773,25.495,0,31.985,27.984,0,25.102,0,0,0,0,0,0,0,0,0,0,0,20,6.07,40.301,-33.326,0,20.501,5.09,354.86,14/2/2013
3,3,0,0,0,0,0,10.005,31.162,0,0,0,15.3,9.3,11.607,0,50.468,0,19.418,25.718,25.495,0,31.222,20.196,0,25.909,0,0,0,0,0,0,0,0,0,0,0,20,6.07,37.532,-25.391,0,11.1,0.385,353.308,14/2/2013
4,4,0,0,0,0,0,10.02,31.044,0,0,0,10.2,7.1,10.504,0,51.134,15.984,14.809,25.801,25.523,0,32.929,21.648,0,24.473,0,0,0,0,0,0,0,0,0,0,0,20,6.09,40.396,-15.259,0,6.6,1.282,355.032,14/2/2013
5,5,0,0,0,0,0,10.093,30.955,0,0,0,13.6,10,8.612,1.416,50.394,15.91,16.876,25.718,25.523,0,33.266,24.156,24.077,24.501,0,0,0,0,0,0,0,0,0,0,0,20.7,6.15,40.399,-10.132,0,9.5,2.582,380.396,14/2/2013
6,6,0,0,0,0,0,9.932,30.602,0,0,0,11.6,8.1,7.667,34.623,50.986,16.28,21.071,25.634,25.718,0,31.154,27.588,23.995,24.829,0,0,0,0,0,0,0,0,0,0,0,20.2,6.15,39.166,0,0,9.4,-2.509,408.404,14/2/2013
7,7,0,0,0,0,0,9.939,30.69,0,0,0,13.3,10.9,9.873,53.83,52.91,16.872,20.696,25.495,25.467,0,30.772,20.856,15.983,11.416,0,0,0,0,0,0,0,0,0,0,0,20,6.07,39.166,-16.724,0,20.201,7.086,403.672,14/2/2013
8,8,0,0,0,0,0,10.225,29.806,0,0,0,15.7,11,13.183,54.542,51.948,16.946,16.881,25.578,25.634,0,31.514,23.628,20.317,21.315,16.325,0,0,0,0,0,0,0,0,0,0,19.3,6,39.166,-22.217,0,10.2,2.197,458.818,14/2/2013
9,9,0,0,0,0,0,9.273,29.571,18.305,37.686,0,14.9,10.8,11.764,53.973,51.356,16.65,22.416,25.578,25.662,0,33.445,12.276,14.164,15.436,15.545,0,0,0,0,0,0,0,5.2,5.2,0,19.6,5.66,37.211,-2.808,0,1.2,-9.815,503.094,14/2/2013
10,10,0,0,0,0,0,8.452,28.864,18.724,35.403,0,14,10.7,11.186,54.07,50.394,16.65,20.292,25.411,25.745,0,32.861,28.38,16.092,17.036,14.793,14.096,0,0,0,0,0,0,5.2,5.2,0,19.5,5.59,37.099,-2.441,0,-3.4,-0.403,521.982,14/2/2013
11,11,19.258,0,0,0,0,9.866,29.158,20.239,34.93,0,11.8,8.7,15.547,53.627,50.69,16.576,19.397,25.467,25.94,0,30.413,23.364,18.854,19.729,14.999,15.272,0,0,0,0,0,0,5.2,5.2,0,19.3,5.59,36.851,4.273,0,-4.3,-8.002,543.996,14/2/2013
12,12,18.558,13.33,0,0,0,11.053,29.836,20.513,35.431,0,12,8.6,15.862,53.252,51.06,16.576,20.268,25.495,26.079,0,29.267,26.796,7.301,8.313,15.655,15.586,0,0,0,0,0,0,5.2,5.2,0,19.4,5.36,36.851,17.09,0,0.9,-5.914,520.766,14/2/2013
13,13,18.137,0,0,0,0,11.28,29.659,20.416,35.181,0,7.8,6.3,10.923,52.897,51.134,16.65,16.149,25.467,25.745,0,29.604,21.252,15.791,16.735,15.696,15.559,0,0,0,0,0,0,5.2,5.2,0,19.5,5.25,38.45,-3.662,0,6.8,-6.409,519.246,14/2/2013
14,14,18.194,19.239,0,0,0,11.529,29.865,20.416,34.596,0,6.1,4.3,12.237,53.062,50.986,16.206,9.168,25.356,25.384,0,30.48,25.344,23.284,24.063,15.791,15.286,0,0,0,0,0,0,5.2,5.2,0,19.7,5.36,38.567,-2.319,0,-4.3,-5.713,557.245,14/2/2013
15,15,18.333,18.628,7.031,0,0,11.382,30.69,20.464,34.401,0,0.9,1.6,9.558,53.017,51.282,16.428,7.261,25.244,25.551,0,28.975,23.76,22.764,23.366,20.112,20.358,0,0,0,0,0,0,5.2,5.2,0,19.7,5.28,39.463,-5.615,0,7.1,8.185,536.278,14/2/2013
16,16,18.165,18.409,16.553,0,0,11.206,29.836,20.303,33.733,0,1.5,2,7.72,52.564,50.69,16.28,6.717,25.244,25.829,0,31.626,23.628,11.539,10.2,20.686,18.676,0,0,0,0,0,0,5.2,5.2,0,19.3,5.15,39.574,-17.701,0,5.7,11.792,527.737,14/2/2013
17,17,14.272,4.602,0,0,0,11.287,29.659,20.319,35.209,0,3.5,3.4,7.72,49.851,52.022,16.724,9.588,25.133,25.3,0,29.694,25.212,13.782,10.746,18.376,0,0,0,0,0,0,0,5.2,5.2,0,19.8,5.32,39.299,-23.316,0,7,8.698,488.833,14/2/2013
18,18,0,0,0,0,0,11.39,31.132,20.497,35.125,0,8,7,12.657,49.676,52.466,16.65,17.746,25.133,25.551,0,27.965,25.212,14.028,22.887,0,0,0,0,0,0,0,0,5.2,5.2,0,19.9,5.59,40.297,-16.846,0,8.8,4.889,482.459,14/2/2013
19,19,18.095,18.86,0,0,0,11.477,30.926,20.593,35.487,0,23.401,16.301,17.648,43.465,51.652,16.798,25.875,25.384,25.217,0,30.323,22.572,21.698,22.45,16.338,16.092,0,0,0,0,0,0,5.2,5.2,0,19.8,5.59,36.653,-4.639,0,23.901,-5.805,569.638,14/2/2013
20,20,0,0,0,0,0,11.346,30.72,11.876,35.181,0,36.201,21.401,28.888,54.448,51.652,16.946,37.628,25.523,25.495,0,30.975,29.7,7.656,6.795,15.04,14.643,0,0,0,0,0,0,5.2,5.2,0,19.8,5.8,35.599,-3.052,0,25.101,-12.104,553.768,14/2/2013
21,21,0,0,0,0,0,11.39,30.661,0,0,0,36.701,22.401,32.986,53.963,51.282,16.28,41.675,25.634,25.356,0,28.931,12.804,14.014,13.631,15.204,14.985,0,0,0,0,0,0,0,0,0,19.8,5.8,37.516,-25.269,0,29.801,-13.202,519.684,14/2/2013
22,22,0,0,0,0,0,11.302,30.602,0,0,0,36.601,22.201,33.144,15.187,51.652,16.576,41.936,25.523,25.578,0,30.143,22.044,13.289,13.727,0,0,0,0,0,0,0,0,0,0,0,19.6,5.8,36.526,-6.47,0,26.401,-16.407,447.907,14/2/2013
23,23,0,0,0,0,0,11.28,0,0,0,0,32.701,22.101,32.88,0,52.318,17.242,41.708,25.606,25.411,0,28.257,24.156,10.842,19.155,0,0,0,0,0,0,0,0,0,0,0,19.6,6,40.022,-16.236,0,28.301,-11.811,409.025,14/2/2013
0,0,0,0,0,0,0,11.287,0,0,0,0,36.501,20.801,33.669,0,50.098,15.836,40.885,25.551,25.495,0,31.042,22.968,6.658,0,0,0,0,0,0,0,0,0,0,0,0,19.5,6,40.022,-19.166,0,40.101,-5.109,370.487,15/2/2013
1,1,0,0,0,0,0,11.448,0,0,0,0,26.601,20.001,31.515,0,51.06,16.872,39.532,25.551,25.384,0,30.862,24.552,7.205,0,0,0,0,0,0,0,0,0,0,0,0,19.5,6,36.613,-7.447,0,25.401,-13.312,368.054,15/2/2013
2,2,0,0,0,0,0,11.441,0,0,0,0,24.301,19.001,26.998,0,52.022,17.02,35.743,25.745,25.411,0,31.94,23.496,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,6.15,39.992,-29.054,0,27.001,-3.003,364.016,15/2/2013
3,3,0,0,0,0,0,11.39,0,0,0,0,25.601,18.801,24.266,0,47.36,0,35.553,25.801,25.411,0,33.805,22.44,18.717,0,0,0,0,0,0,0,0,0,0,0,0,19.7,6.15,39.972,-17.823,0,24.001,-7.617,356.406,15/2/2013
4,4,0,0,0,0,0,11.39,0,0,0,0,25.701,19.101,27.576,0,50.69,15.466,36.252,25.829,25.523,0,31.738,19.14,13.467,0,0,0,0,0,0,0,0,0,0,0,0,19,6.1,40.327,-29.42,0,31.201,-2.307,367.826,15/2/2013
5,5,0,0,0,0,0,11.514,31.044,0,0,0,20.601,15.2,10.923,0,50.172,15.91,34.437,25.912,25.523,0,31.02,18.216,13.877,15.067,0,0,0,0,0,0,0,0,0,0,0,19.8,6.1,36.512,-27.589,0,21.401,-1.41,389.426,15/2/2013
6,6,0,0,0,0,0,11.39,30.484,0,0,0,18.101,14.8,13.813,12.19,50.172,16.428,22.418,25.718,25.634,0,31.716,24.684,19.456,20.385,16.626,0,0,0,0,0,0,0,0,0,0,20,6.1,40.413,-1.221,0,16.901,-0.311,405.159,15/2/2013
7,7,0,0,0,0,0,11.47,31.014,0,0,0,25.001,16.401,13.497,33.094,50.838,16.428,27.744,25.801,25.634,0,30.615,24.816,6.905,7.588,0,0,0,0,0,0,0,0,0,0,0,19.8,6.2,36.521,0,0,18.601,-2.106,406.578,15/2/2013
8,8,0,0,0,0,0,11.477,30.985,0,0,0,16.601,12.3,13.13,52.003,51.356,16.872,25.794,25.829,25.829,0,30.099,18.48,12.305,12.975,15.545,0,0,0,0,0,0,0,0,0,0,19.7,6.5,36.874,-8.423,0,13.4,-1.904,447.55,15/2/2013
9,9,0,0,0,0,0,11.258,29.158,20.545,34.958,0,18.001,12.9,8.771,54.829,50.394,16.428,22.883,25.745,25.745,0,30.413,17.028,9.42,9.94,15.491,0,0,0,0,0,0,0,0,0,0,19.7,5.76,38.5,-11.231,0,20.701,3.095,479.649,15/2/2013
10,10,0,0,0,0,0,10.276,30.455,20.932,35.042,0,17.401,12,12.499,54.765,51.134,16.724,21.142,25.69,25.94,0,30.391,22.572,16.967,18.143,15.204,14.889,0,0,0,0,0,0,0,0,0,19.6,5.76,38.612,-10.132,0,-1.6,-9.613,537.483,15/2/2013
11,11,17.577,0,0,0,0,11.543,29.365,20.481,34.624,0,16.201,11.8,11.449,50.532,49.58,16.354,15.476,25.69,25.885,0,30.952,26.532,21.835,22.71,15.518,15.272,0,0,0,0,0,0,5.2,5.2,0,19.7,5.76,38.612,0,0,3,-6.317,547.165,15/2/2013
12,12,18.361,0,0,0,0,11.397,29.659,20.513,34.346,0,14.2,11.2,12.605,50.076,50.838,16.872,20.46,25.634,25.773,0,27.201,26.928,12.606,13.536,16.215,15.176,0,0,0,0,0,0,5.2,5.2,0,19.6,5.51,38.612,-4.761,0,1.9,-2.417,532.996,15/2/2013
13,13,18.291,0,0,0,0,11.28,29.512,20.239,34.513,0,11.6,7.7,10.714,49.828,48.692,15.836,10.824,25.411,25.272,0,28.886,23.892,17.172,18.157,15.217,14.602,0,0,0,0,0,0,5.2,5.2,0,19.7,5.44,38.612,-28.199,0,7,4.395,528.594,15/2/2013
14,14,18.236,19.349,0,0,0,11.25,28.864,20.223,34.29,0,10.2,8.6,14.128,49.312,50.542,16.058,10.246,25.578,25.606,0,29.02,20.196,13.877,14.547,15.094,14.711,0,0,0,0,0,0,5.2,5.2,0,19.6,5.2,38.612,-21.607,0,6.7,2.197,536.449,15/2/2013
15,15,18.278,17.054,0,0,0,11.36,29.217,20.513,34.652,0,5,3.7,8.507,54.421,50.986,16.354,8.954,25.718,25.745,0,30.256,21.252,23.393,24.186,16.174,15.75,0,0,0,0,0,0,5.2,5.2,0,19.6,5.27,38.612,-1.343,0,0.4,-0.311,536.606,15/2/2013
16,16,18.222,18.152,0,0,0,11.265,28.805,20.464,36.266,0,6.4,4.7,4.411,50.277,51.208,16.428,6.574,25.912,25.773,0,30.346,23.232,14.752,15.682,15.381,14,0,0,0,0,0,0,5.2,5.2,0,19.7,5.28,38.612,-5.249,0,-1.7,0.183,519.008,15/2/2013
17,17,0,0,0,0,0,11.089,28.363,20.142,35.988,0,9.7,7.4,4.411,50.259,50.32,16.428,12.631,25.578,25.745,0,30.346,24.816,11.827,12.674,14.67,0,0,0,0,0,0,0,5.2,5.2,0,19.7,5.25,38.612,-18.677,0,8,4.395,472.631,15/2/2013
18,18,0,0,0,0,0,11.477,32.222,20.448,36.35,0,10.1,7.3,6.144,50.813,52.022,16.798,12.543,25.578,25.384,0,32.547,22.704,20.946,21.356,0,0,0,0,0,0,0,0,5.2,5.2,0,20.4,5.44,38.612,-37.111,0,7.4,18,491.295,15/2/2013
19,19,17.927,18.494,0,19.153,0,11.221,31.928,20.319,35.348,0,17.501,12.9,11.974,50.569,51.652,16.872,32.819,25.662,25.244,0,29.29,21.78,10.2,11.348,15.081,13.823,0,0,0,0,0,0,5.2,5.2,0,20.6,5.67,38.612,-22.217,0,21.201,2.399,575.004,15/2/2013
20,20,17.941,18.616,0,12.024,0,11.258,32.016,20.207,35.71,0,31.001,21.401,18.278,50.708,50.468,16.132,36.35,25.69,25.495,0,30.391,24.816,6.467,7.451,0,0,0,0,0,0,0,0,5.2,5.2,0,20,5.6,38.612,-14.161,0,25.601,-5.603,561.195,15/2/2013
21,21,0,0,0,0,0,11.448,32.281,0,20.763,0,36.901,22.501,31.673,54.548,51.282,16.872,41.881,25.523,25.217,0,32.659,21.78,10.637,11.58,0,0,0,0,0,0,0,0,0,5.2,0,20,5.8,36.417,-7.324,0,23.101,-18.604,517.79,15/2/2013
22,22,0,0,0,0,0,11.397,32.193,0,0,0,37.301,22.101,35.612,15.045,51.208,16.576,41.823,25.439,25.161,0,31.783,22.44,11.184,12.004,0,0,0,0,0,0,0,0,0,0,0,20.5,5.8,37.06,-18.311,0,30.601,-10.913,453.25,15/2/2013
23,23,0,0,0,0,0,11.228,31.986,0,0,0,35.701,21.901,34.247,0,51.134,16.576,40.129,25.634,25.411,0,30.031,24.288,7.055,0,0,0,0,0,0,0,0,0,0,0,0,20,5.7,37.37,-13.428,0,34.401,-9.412,406.83,15/2/2013
0,0,0,0,0,0,0,11.265,0,0,0,0,36.401,22.301,30.044,0,50.246,16.058,41.835,25.578,25.523,0,30.323,23.364,7.78,0,0,0,0,0,0,0,0,0,0,0,0,20.5,5.9,36.01,-3.906,0,20.301,-22.413,389.146,16/2/2013
1,1,0,0,0,0,0,11.558,0,0,0,0,32.501,21.801,31.935,0,51.578,16.576,40.595,25.384,25.495,0,32.996,3.432,16.051,0,0,0,0,0,0,0,0,0,0,0,0,20.5,5.8,37.893,-38.331,0,40.701,0.385,371.34,16/2/2013
2,2,0,0,0,0,0,11.375,0,0,0,0,32.201,21.601,29.676,0,46.176,14.282,39.597,25.606,25.578,0,31.289,26.532,6.727,0,0,0,0,0,0,0,0,0,0,0,0,20.2,5.8,30.258,-41.139,0,43.201,1.392,363.369,16/2/2013
3,3,0,0,0,0,0,11.192,0,0,0,0,26.701,19.101,26.998,0,50.024,0,34.027,25.578,25.634,0,29.694,25.476,6.098,0,0,0,0,0,0,0,0,0,0,0,0,20.5,6.1,40.288,-54.811,0,43.201,7.782,351.239,16/2/2013
4,4,0,0,0,0,0,11.543,0,0,0,0,26.201,18.701,15.966,0,51.652,16.724,31.831,25.69,25.411,0,32.502,30.228,7.465,0,0,0,0,0,0,0,0,0,0,0,0,20.5,6.1,35.98,-40.651,0,29.801,1.996,365.348,16/2/2013
5,5,0,0,0,0,0,11.382,33.342,0,0,0,22.401,13.9,16.754,0,51.726,16.724,22.066,25.328,24.994,0,30.548,32.076,7.451,0,0,0,0,0,0,0,0,0,0,0,0,20.5,6.1,40.428,-31.739,0,27.901,6.885,372.673,16/2/2013
6,6,0,0,0,0,0,11.47,32.104,0,0,0,22.001,16.701,14.705,0,51.134,16.502,22.846,25.495,25.189,0,31.424,21.516,12.114,0,0,0,0,0,0,0,0,0,0,0,0,19.8,5.9,40.428,-31.739,0,29.801,7.782,363.485,16/2/2013
7,7,0,0,0,0,0,11.426,32.222,0,0,0,19.801,13,13.655,0,50.616,16.428,30.242,25.439,25.133,0,25.022,22.308,21.493,0,0,0,0,0,0,0,0,0,0,0,0,19.8,6,37.261,-37.477,0,28.001,6.885,372.437,16/2/2013
8,8,0,0,0,0,0,11.419,32.252,0,0,0,29.801,16.901,14.864,2.124,51.504,16.576,38.228,25.384,25.606,0,31.918,24.288,11.95,10.514,0,0,0,0,0,0,0,0,0,0,0,19.9,6.5,37.261,1.709,0,12.9,-15.802,408.603,16/2/2013
9,9,0,0,0,0,0,11.485,32.399,0,0,0,30.001,18.301,28.416,30.103,50.246,16.28,39.284,25.467,25.578,0,31.356,24.288,15.094,9.256,0,0,0,0,0,0,0,0,0,0,0,19.8,5.92,37.261,-6.836,0,24.701,-11.115,443.785,16/2/2013
10,10,0,0,0,0,0,11.433,32.281,0,0,0,29.701,18.701,25.054,33.209,50.172,16.28,33.886,25.578,25.829,0,29.537,25.74,19.346,21.356,0,0,0,0,0,0,0,0,0,0,0,20,5.67,37.261,-26.246,0,26.501,-4.413,465.192,16/2/2013
11,11,0,0,0,0,0,11.397,32.045,0,0,0,28.901,18.101,22.218,52.186,49.876,16.206,26.48,25.356,26.024,0,26.505,25.74,13.918,15.272,16.01,0,0,0,0,0,0,0,0,0,0,19.8,5.77,37.261,-15.625,0,19.601,-3.809,468.899,16/2/2013
12,12,0,0,0,0,0,11.492,32.31,0,0,0,21.901,15.901,28.153,54.173,50.024,16.28,28.654,25.356,26.024,0,31.312,24.024,14.424,13.248,15.45,0,0,0,0,0,0,0,0,0,0,20,5.44,37.615,-21.241,0,25.701,-0.311,467.632,16/2/2013
13,13,0,0,0,0,0,11.236,31.986,0,0,0,17.101,12.4,16.177,53.098,50.69,16.28,23.934,25.356,25.912,0,29.829,20.328,21.315,22.737,15.491,0,0,0,0,0,0,0,0,0,0,19.7,5.36,37.261,-30.274,0,30.101,11.298,445.066,16/2/2013
14,14,0,0,0,0,0,11.009,31.633,0,0,0,11.8,11.3,17.7,27.508,50.246,16.132,19.294,25.467,25.3,0,31.042,20.196,11.457,10.569,0,0,0,30.288,31.298,0,0,0,0,0,0,19.7,5.05,38.355,-29.664,0,20.801,5.292,448.915,16/2/2013
15,15,0,0,0,0,0,10.957,31.279,0,0,0,12.9,11.3,16.965,9.745,51.356,16.65,22.911,25.551,25.272,0,29.649,20.724,12.182,15.983,0,0,0,32.268,31.198,0,0,0,0,0,0,19.3,5.04,42.369,-16.48,0,8.9,0,451.179,16/2/2013
16,16,0,0,0,0,0,10.818,31.073,0,0,0,10.2,7.1,11.134,0,51.43,16.576,18.732,25.857,25.551,0,29.2,21.516,18.348,19.319,0,0,0,31.078,31.647,0,0,0,0,0,0,19.7,5.3,44.508,-27.833,0,17.901,6.189,432.83,16/2/2013
17,17,0,0,0,0,0,10.899,31.603,0,0,0,12.1,8.7,17.489,0,49.95,15.318,16.867,25.578,25.996,0,28.953,21.384,6.467,14.356,0,0,0,30.938,31.907,0,0,0,0,0,0,20,5.3,40.15,0,0,7.5,-2.6,409.055,16/2/2013
18,18,0,0,0,0,0,11.36,32.134,0,0,0,20.701,13.7,22.638,0.903,49.802,16.132,21.03,25.662,25.857,0,30.975,20.856,13.809,14.588,0,0,0,30.678,31.647,0,0,0,0,0,0,20.5,5.2,38.127,-46.999,0,24.201,8.588,460.509,16/2/2013
19,19,0,0,0,0,0,11.573,32.487,0,0,0,32.801,21.901,30.989,50.417,52.244,16.798,40.053,25.885,25.578,0,30.683,19.404,9.475,10.459,16.543,0,0,29.538,32.838,0,0,0,0,0,0,20.9,5.33,46.159,13.428,0,17.801,-19.703,550.529,16/2/2013
20,20,0,0,0,0,0,11.565,32.222,0,0,0,36.201,22.101,34.089,50.093,50.32,16.576,41.999,25.578,25.495,0,31.199,23.76,10.815,8.75,0,0,0,29.338,31.477,0,0,0,0,0,0,20.89,5.31,38.013,-19.044,0,29.601,-6.317,541.551,16/2/2013
21,21,0,0,0,0,0,11.346,32.045,0,0,0,39.301,22.601,37.188,2.246,50.69,16.65,42.018,25.718,25.189,0,29.694,24.024,14.206,8.901,0,0,0,29.757,31.598,0,0,0,0,0,0,20.4,5.6,38.013,-28.443,0,33.101,-9.302,511.829,16/2/2013
22,22,0,0,0,0,0,6.321,0,0,0,0,39.301,22.501,38.133,0,49.284,16.28,41.919,25.551,25.467,0,30.143,25.212,5.824,8.176,0,0,0,29.318,31.418,0,0,0,0,0,0,20.5,5.6,38.013,-34.181,0,42.101,-4.01,455.051,16/2/2013
23,23,0,0,0,0,0,0,0,0,0,0,38.101,22.501,38.029,0,44.474,13.246,41.943,25.662,25.384,0,31.02,26.532,7.178,0,0,0,0,29.378,31.108,0,0,0,0,0,0,20.4,5.77,25.104,-38.209,0,46.401,-0.604,418.242,16/2/2013
0,0,0,0,0,0,0,0,0,0,0,0,38.901,22.601,37.399,0,48.766,4.44,42.042,25.467,25.495,0,31.356,28.116,7.807,0,0,0,0,29.778,31.208,0,0,0,0,0,0,20.5,5.91,0,-23.438,0,38.801,-6.409,390.832,17/2/2013
