,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,AMY-L9030,TCPI-L9150,Demanda,Date
18,18,18.544,0,17.884,0,0,9.038,27.921,20.883,34.735,0,15.201,12.4,0,39.784,50.394,0,0,25.634,25.328,0,0,0,10.952,12.606,16.079,0,0,38.447,0,0,0,5.2,0,0,23,5.67,47.098,16.358,-5.8,-7.709,453.949,23/7/2012
19,19,18.418,18.7,17.786,18.519,17,8.687,27.273,20.336,34.875,0,17.901,12.7,0,39.499,49.802,0,0,25.69,25.578,2.4,0,0,14.848,18.376,15.463,15.901,0,37.728,0,0,0,5.2,0,0,23.3,5.6,45.6,-21.485,13.8,6.189,538.686,23/7/2012
20,20,18.46,18.87,17.872,18.519,15.48,8.767,27.479,20.336,35.125,0,22.901,13.8,0,39.705,49.728,0,0,25.69,25.745,0,0,0,15.067,14.547,15.463,16.42,0,38.397,0,0,0,5.2,0,0,23,5.55,43.795,-1.465,1.5,-4.907,540.788,23/7/2012
21,21,18.474,4.49,17.75,0,0,8.738,27.921,20.464,35.181,0,18.301,13.3,0,39.197,49.95,0,0,25.69,25.578,0,0,0,18.28,10.309,17.692,18.225,0,38.787,0,0,0,5.2,0,0,23,5.84,50.059,3.54,-1.2,-1.209,491.295,23/7/2012
22,22,0,0,0,0,0,8.767,27.656,21.222,34.958,0,23.601,13.8,0,46.1,49.654,0,0,25.662,25.551,0,0,0,11.526,8.901,14.274,0,0,38.297,0,0,0,5.2,0,0,23.1,6,44.786,-7.569,8.4,0,428.174,23/7/2012
23,23,0,0,0,0,0,8.628,27.597,21.802,0,0,26.001,15.301,0,45.92,50.616,0,0,25.606,25.578,0,0,0,11.922,14,15.614,0,0,38.787,0,0,0,0,0,0,22.8,6,38.801,-16.968,11.6,3.79,396.551,23/7/2012
0,0,0,0,0,0,0,8.819,0,22.076,0,0,35.101,18.301,0,45.412,50.024,0,0,25.606,25.718,0,0,0,13.33,7.916,15.969,0,0,38.857,0,0,0,0,0,0,22.8,6.07,38.801,-10.132,11.5,0.293,373.139,24/7/2012
1,1,0,0,0,0,0,8.548,0,21.206,0,0,16.101,12.1,0,45.185,47.286,0,0,26.079,25.745,0,0,0,20.413,23.243,0,0,0,38.997,0,0,0,0,0,0,22.8,6,38.801,2.686,-3.2,-3.113,356.131,24/7/2012
2,2,0,0,0,0,0,8.606,0,21.19,0,0,5.5,4.2,0,45.173,49.654,0,0,26.107,25.384,0,0,0,23.065,22.669,14.206,0,0,39.077,0,0,0,0,0,0,22.9,6.07,35.446,0,-3.4,1.886,350.761,24/7/2012
3,3,0,0,0,0,0,8.643,0,21.496,0,0,19.201,10.8,0,45.255,50.69,0,0,25.328,25.578,0,0,0,14.397,17.09,0,0,0,39.238,0,0,0,0,0,0,22.8,6,39.363,9.4,-2,-4.505,342.984,24/7/2012
4,4,0,0,0,0,0,8.775,0,21.979,0,0,28.601,20.601,0,35.096,45.954,7.326,0,25.745,25.467,0,0,0,14.629,11.594,0,0,0,38.347,0,0,0,0,0,0,20.6,5.84,39.363,5.249,0.6,-7.416,351.484,24/7/2012
5,5,0,0,0,0,0,8.679,0,21.754,0,0,29.301,16.901,0,45.518,49.876,0,0,25.634,25.495,0,0,0,13.604,17.405,0,0,0,38.617,0,0,0,0,0,0,24,6,48.09,0,4.6,-3.516,369.79,24/7/2012
6,6,0,0,0,0,0,8.555,0,21.415,0,0,35.901,20.401,0,45.381,3.774,0,0,25.773,25.634,0,0,0,23.899,24.446,14.547,0,0,38.898,0,0,0,0,0,0,23.5,6,47.443,1.953,0.1,-9.613,373.127,24/7/2012
7,7,0,0,0,0,0,8.636,0,21.496,33.232,0,34.401,21.901,0,37.253,46.62,14.134,0,25.634,25.662,0,0,0,11.17,10.76,0,0,0,38.267,0,0,0,0,0,0,23.3,6,38.576,5.005,2.8,-8.515,397.782,24/7/2012
8,8,0,0,0,0,0,8.709,0.33,20.69,33.455,0,35.101,22.401,0,45.255,51.43,16.872,0,25.634,25.773,0,0,0,22.272,22.751,16.366,0,0,38.038,0,0,0,0,0,0,23,5.84,50.221,1.465,4.5,-6.903,465.076,24/7/2012
9,9,19.034,0,0,0,0,8.643,26.154,20.368,34.958,0,38.101,20.401,0,45.54,50.172,16.576,0,25.634,25.356,0,0,0,16.872,18.143,15.915,16.557,0,39.337,0,0,0,5.2,1,0,23,5.83,46.811,4.517,3.2,-7.215,519.1,24/7/2012
10,10,18.361,0,0,0,0,9.309,26.006,18.982,33.483,0,34.801,19.901,0,45.668,50.246,16.428,0,25.634,25.439,0,0,0,20.18,20.344,21.889,22.382,0,38.527,0,0,0,5.2,5.2,0,23.3,5.6,46.699,3.052,6.6,-4.907,528.834,24/7/2012
11,11,18.474,18.75,0,0,0,8.972,26.065,19.385,33.706,0,27.201,16.701,0,45.485,50.542,16.65,0,25.467,25.578,0,0,0,23.831,22.6,21.042,21.438,0,38.158,0,0,0,5.2,5.2,0,23.3,5.51,46.972,-1.343,3.1,-2.911,547.381,24/7/2012
12,12,18.502,18.56,16.712,0,0,8.958,27.244,20.561,33.706,0,16.301,10.2,0,45.426,50.542,16.576,0,25.105,25.495,0,0,0,21.342,20.126,22.819,23.434,0,38.598,0,0,0,5.2,5.2,0,23.2,5.21,49.304,2.93,-2.2,0,547.591,24/7/2012
13,13,18.474,18.72,16.797,0,0,8.811,27.45,20.593,33.483,0,4.4,4.3,0,41.443,51.208,16.724,0,25.133,25.523,0,0,0,17.733,18.143,18.813,19.182,0,38.787,0,0,0,5.2,5.2,0,23,5.28,43.054,3.906,-2,1.685,503.86,24/7/2012
14,14,16.905,17.2,16.517,18.397,16.4,8.365,26.301,20.271,33.038,0,9.5,5.7,0,41.419,50.838,16.354,0,25.133,25.133,0,0,0,18.909,19.387,17.774,18.362,0,38.588,0,0,0,5.2,5.2,0,23,5.28,43.089,-1.831,2.2,3.992,537.899,24/7/2012
15,15,18.123,18.56,16.553,18.677,0,8.438,25.623,20.69,31.98,0,27.101,17.901,0,41.411,51.8,17.094,0,25.133,25.523,0,0,0,10.309,13.754,14.862,15.641,0,38.257,0,0,0,5.2,5.2,0,23.2,5.28,47.133,34.303,-14.4,-16.004,539.544,24/7/2012
16,16,18.194,18.66,16.382,0,0,8.452,26.154,18.821,31.757,0,31.701,16.701,0,41.522,50.394,16.354,0,26.747,25.161,0,0,0,12.948,12.674,13.221,13.631,0,38.758,0,0,0,5.2,5.2,0,23.2,5.28,47.133,8.301,-2.5,-7.91,526.415,24/7/2012
17,17,0,0,0,0,0,8.408,27.892,21.995,32.704,0,17.001,9.2,0,44.842,51.652,16.428,0,25.411,25.384,0,0,0,19.087,22.094,20.467,21.083,0,38.718,0,0,0,5.2,5.2,0,23.6,5.37,47.133,18.677,-2.4,-8.405,481.027,24/7/2012
18,18,0,0,0,0,0,8.284,27.509,21.56,34.875,0,19.401,10.6,0,45.139,49.654,16.058,0,25.411,25.356,0,0,0,11.922,14.383,17.405,0,0,38.477,0,0,0,5.2,5.2,0,23.5,5.51,41.475,-3.784,3.4,5.292,442.001,24/7/2012
19,19,18.698,18.6,16.761,19.3,0,8.57,28.599,22.044,33.205,0,4.8,4.3,0,45.272,50.838,16.798,0,25.411,25.077,0,0,0,23.913,23.571,23.421,24.624,0,37.818,0,0,0,5.2,5.2,0,23.5,5.6,50.677,22.217,-21.701,-5.713,566.994,24/7/2012
20,20,18.18,18.82,16.688,18.519,0,8.628,28.275,21.818,33.344,0,19.501,15.201,0,45.174,49.802,16.206,0,25.773,25.217,0,0,0,21.11,23.872,14.698,15.436,0,39.257,0,0,0,5.2,5.2,0,21,5.75,48.845,18.433,-8.8,-6.812,558.693,24/7/2012
21,21,18.487,18.73,0,0,0,8.709,28.54,21.77,35.014,0,6.8,4.1,0,45.268,50.246,16.576,0,25.551,25.05,0,0,0,22.368,21.684,15.163,15.477,0,37.877,0,0,0,5.2,5.2,0,23.2,6.1,51.106,10.865,-12.6,-4.01,513.961,24/7/2012
22,22,0,0,0,0,0,8.745,28.805,12.714,35.125,0,7,8.6,0,45.307,51.208,16.946,0,25.801,25.801,0,0,0,12.633,11.034,15.559,16.106,0,39.018,0,0,0,5.2,5.2,0,23.4,6.07,46.181,-12.329,3.8,7.892,447.09,24/7/2012
23,23,0,0,0,0,0,8.694,28.127,0,34.93,0,31.101,19.401,0,40.295,45.88,5.032,0,25.745,25.272,0,0,0,6.221,6.727,15.135,0,0,38.768,0,0,0,5.2,5.2,0,23.4,6,40.665,1.465,7.1,0,403.228,24/7/2012
0,0,0,0,0,0,0,8.672,0,0,16.755,0,28.801,20.001,0,39.135,48.47,0,0,25.773,25.467,0,0,0,13.317,18.69,15.204,0,0,39.427,0,0,0,0,5.2,0,23.3,6.05,46.66,-26.49,20.101,9.998,377.294,25/7/2012
1,1,0,0,0,0,0,8.811,0,0,0,0,25.901,19.501,0,39.358,50.098,0,0,25.773,25.467,0,0,0,14.848,16.393,15.586,0,0,38.347,0,0,0,0,5.2,0,23.3,6.15,46.55,-8.789,6,0.293,363.779,25/7/2012
2,2,0,0,0,0,0,8.797,0,0,0,0,23.601,18.301,0,39.108,49.654,0,0,25.773,25.467,0,0,0,14.903,15.819,16.038,0,0,38.888,0,0,0,0,5.2,0,23.4,6.15,46.55,-9.156,11,1.886,353.919,25/7/2012
3,3,0,0,0,0,0,8.694,0,0,0,0,17.101,11.2,0,39.264,50.542,16.65,0,25.69,25.411,0,0,0,16.092,14.233,0,0,0,39.127,0,0,0,0,5.2,0,23.2,6.07,50.975,0,-0.5,-0.201,350.211,25/7/2012
4,4,0,0,0,0,0,8.745,0,0,0,0,23.401,14.3,0,39.17,51.356,16.872,0,25.69,25.606,0,0,0,16.12,13.289,0,0,0,39.198,0,0,0,0,5.2,0,23.2,6.25,47.608,0,1.6,-2.106,356.511,25/7/2012
5,5,0,0,0,0,0,8.782,0,0,0,0,27.701,19.401,0,40.231,50.838,16.428,0,25.69,25.718,0,0,0,18.991,24.309,0,0,0,38.718,0,0,0,0,5.2,0,23.5,6.16,47.905,-10.743,10,0,380.315,25/7/2012
6,6,0,0,0,0,0,8.745,0,0,0,0,24.501,19.001,0,39.607,50.986,16.798,0,25.69,25.578,0,0,0,20.673,20.741,15.409,0,0,38.248,0,0,0,0,5.2,0,23.4,6.15,47.905,1.465,42.401,-36.512,381.278,25/7/2012
7,7,0,0,0,0,0,8.753,0,0,34.847,0,17.901,12.3,0,39.503,51.06,16.798,0,25.996,25.523,0,0,0,15.723,14.014,18.417,0,0,38.687,0,0,0,0,5.2,0,23.4,6.1,38.377,-16.48,31.201,-20.106,397.984,25/7/2012
8,8,0,0,0,0,0,8.885,29.276,21.319,35.125,0,19.4,15.1,0,39.327,51.578,16.872,0,25.634,25.05,0,0,0,14.137,15.586,19.155,0,0,38.978,0,0,0,5.2,5.2,0,23.2,5.92,48.069,25.636,32,-54.402,459.758,25/7/2012
9,9,0,19.47,16.919,19.275,0,8.848,29.836,20.464,34.902,0,32.8,20.6,0,39.405,50.764,16.798,0,25.356,25.05,0,0,0,9.106,10.391,16.885,0,0,38.947,0,0,0,5.2,5.2,0,23.4,5.76,46.085,6.348,49,-46.309,512.422,25/7/2012
10,10,0,18.61,16.871,18.445,0,9.17,27.744,19.288,35.32,0,38.6,22.2,0,39.464,50.912,16.724,0,25.578,25.244,0,0,0,16.174,16.653,15.245,0,0,38.498,0,0,0,5.2,5.2,0,23.1,5.52,43.159,7.691,56,-63.411,532.639,25/7/2012
11,11,0,18.69,16.639,18.409,0,8.921,25.8,20.432,35.153,0,37.5,22.6,0,39.23,50.764,16.65,0,25.523,24.938,0,0,0,17.432,19.797,14.971,0,0,38.718,0,0,0,5.2,5.2,0,22.4,5.36,50.623,-17.579,60,-41.218,539.747,25/7/2012
12,12,0,18.86,16.456,18.665,0,8.863,26.36,20.529,35.097,0,28,20.8,0,38.511,51.134,16.798,0,25.161,24.938,0,0,0,13.385,11.84,22.997,0,0,38.638,0,0,0,5.2,5.2,0,23.5,5.28,50.623,0,54,-55.208,528.043,25/7/2012
13,13,0,18.5,16.321,18.506,0,8.76,26.389,20.384,34.234,0,32.9,22.6,0,38.933,50.69,16.798,0,25.801,25.272,0,0,0,15.026,16.461,15.135,0,0,37.797,0,0,0,5.2,5.2,0,23.2,5.28,34.522,12.207,55,-62.807,509.519,25/7/2012
14,14,0,17.29,16.114,16.749,0,8.738,26.89,19.288,33.344,0,26.6,18.8,11.205,37.753,51.208,16.872,0,25.773,25.356,0,0,0,23.175,22.053,16.01,0,0,38.527,0,0,0,5.2,5.2,0,23.4,5.67,50.934,11.353,44,-54.805,530.396,25/7/2012
15,15,0,17.57,14.991,17.151,0,8.701,28.54,17.757,34.067,0,27.101,17.601,0,34.554,51.43,16.724,0,25.801,25.467,0,0,0,20.508,20.864,15.012,0,0,38.458,0,0,0,5.2,5.2,0,23.3,5.36,47.853,4.273,46.701,-47.114,515.35,25/7/2012
16,16,0,18.66,16.346,18.494,0,8.716,28.245,20.561,33.956,0,28.301,17.101,0,31.968,44.918,14.06,0,25.745,25.467,0,0,0,20.29,20.44,15.463,0,0,38.907,0,0,0,5.2,5.2,0,23.3,5.6,44.776,0,45.101,-38.307,504.92,25/7/2012
17,17,0,18.75,16.065,0,0,8.489,28.157,20.191,35.042,0,20.001,13.7,0,31.75,51.06,16.576,0,25.94,25.578,0,0,0,13.495,11.334,15.833,0,0,38.477,0,0,0,5.2,5.2,0,23.3,5.84,47.858,-11.231,33.201,-26.313,482.179,25/7/2012
18,18,0,0,0,0,0,8.76,28.834,20.529,36.934,0,18.501,14.7,0,31.797,51.06,16.354,0,25.773,25.356,0,0,0,15.04,14.916,15.778,16.188,0,38.367,0,0,0,5.2,5.2,0,23.4,5.92,47.858,15.992,6.1,-4.505,448.878,25/7/2012
19,19,17.381,18.6,16.626,0,0,9.038,29.188,20.722,37.185,0,34.101,22.201,0,31.954,51.43,16.428,0,25.968,25.467,0,0,0,19.223,18.745,22.081,22.669,0,38.437,0,0,0,5.2,5.2,0,23.4,5.84,47.858,1.343,7.4,-5.805,562.044,25/7/2012
20,20,4.202,18.36,16.175,0,0,8.731,28.54,20.352,35.849,0,32.101,19.801,0,31.907,51.356,16.65,0,25.94,25.495,0,0,0,22.464,23.038,19.456,19.579,0,38.687,0,0,0,5.2,5.2,0,23,6,47.858,-16.846,9.3,1.685,551.802,25/7/2012
21,21,0,0,0,0,0,8.76,29.041,20.432,37.018,0,37.301,21.901,0,31.786,50.764,16.872,0,25.634,25.495,0,0,0,14.944,15.655,19.292,19.715,0,37.898,0,0,0,5.2,5.2,0,23.2,5.84,47.858,0,-1.3,-6.903,507.968,25/7/2012
22,22,0,0,0,0,0,8.789,29.041,0,36.879,0,35.401,21.701,0,32.065,51.208,16.798,0,25.745,25.439,0,0,0,12.674,11.047,14,0,0,38.747,0,0,0,0,5.2,0,23.3,5.9,41.327,-8.423,7.5,-3.717,439.901,25/7/2012
23,23,0,0,0,0,0,8.921,29.188,0,36.934,0,36.201,22.401,0,32.714,50.394,0,0,25.857,25.161,0,0,0,7.137,7.698,0,0,0,38.607,0,0,0,0,5.2,0,23,6.07,47.527,-7.447,11.1,-2.911,402.268,25/7/2012
0,0,0,0,0,0,0,8.892,29.041,0,0,0,34.601,19.801,0,32.468,44.474,6.364,0,25.384,25.495,0,0,0,16.954,23.284,0,0,0,38.367,0,0,0,0,0,0,23,6,41.795,9.644,0,0,375.286,26/7/2012
1,1,0,0,0,0,0,8.892,29.011,0,0,0,37.101,21.201,0,0,51.504,16.946,0,25.745,25.578,0,0,0,15.094,13.877,0,0,0,38.158,0,0,0,0,0,0,23,6,47.555,0,8.3,0,360.701,26/7/2012
2,2,0,0,0,0,0,8.885,29.041,0,0,0,35.501,21.601,0,0,51.504,17.02,0,25.718,25.356,0,0,0,12.168,11.498,0,0,0,38.657,0,0,0,0,0,0,23,6,47.555,0,6.1,0,354.91,26/7/2012
3,3,0,0,0,0,0,8.833,28.716,0,0,0,35.501,19.501,0,0,51.652,17.094,0,25.662,25.384,0,0,0,10.172,10.76,0,0,0,38.557,0,0,0,0,0,0,23,6,47.555,3.906,5.3,0,346.689,26/7/2012
4,4,0,0,0,0,0,9.009,29.276,0,0,0,24.601,20.201,0,0,51.874,17.02,0,25.662,25.439,0,0,0,19.606,24.159,0,0,0,39.267,0,0,0,0,0,0,23,6,47.555,0,10.6,0,356.078,26/7/2012
5,5,0,0,0,0,0,8.892,28.893,0,0,0,24.801,16.401,0,15.947,51.43,16.428,0,25.662,25.523,0,0,0,22.833,23.434,0,0,0,39.157,0,0,0,0,0,0,23,6,50.975,0,9.1,0,379.266,26/7/2012
6,6,0,0,0,0,0,8.943,29.335,0,0,0,37.401,20.501,0,21.395,51.578,17.02,0,25.718,25.523,0,0,0,20.809,18.034,0,0,0,38.657,0,0,0,0,0,0,23,6,45.381,0,11.4,0,379.012,26/7/2012
7,7,0,0,0,0,0,8.665,28.834,0,0,0,32.001,20.501,0,41.724,51.282,16.872,0,24.855,25.662,0,0,0,22.204,21.493,0,0,0,38.638,0,0,0,0,0,0,23,6,48.839,0,20.701,1.685,406.616,26/7/2012
8,8,0,0,0,0,0,8.95,29.571,0,38.716,0,33.301,21.701,0,42.009,51.948,17.02,0,26.246,25.94,0,0,0,17.815,18.17,16.434,0,0,39.238,0,0,0,0,0,0,23,6,44.457,5.249,1.2,0,466.574,26/7/2012
9,9,0,0,0,0,0,8.709,28.805,21.335,36.35,0,31.801,21.401,0,41.966,51.356,16.946,0,25.745,25.606,0,0,0,21.028,20.057,21.438,22.86,0,39.167,0,0,0,5.2,0,0,23,6,48.088,0,8.4,0,519.426,26/7/2012
10,10,0,6,16.248,0,0,7.141,28.805,19.063,36.294,0,19.101,17.001,0,35.544,53.428,17.094,0,25.578,25.578,0,0,0,23.667,24.268,24.35,24.35,0,39.668,0,0,0,5.2,0,0,23,6,51.207,2.686,0,0,540.507,26/7/2012
11,11,16.891,18.6,16.492,19.129,0,7.127,27.479,20.384,36.378,0,13.4,11.9,0,35.067,50.986,16.724,0,25.551,25.801,0,0,0,13.631,14.164,24.555,24.296,0,39.087,0,0,0,5.2,0,0,23,6,42.58,9.033,0,0,529.594,26/7/2012
12,12,16.975,18.5,16.272,18.604,18.6,7.163,27.185,20.497,36.071,0,9.1,8.8,0,35.028,51.06,16.872,0,25.551,25.523,0,0,0,12.715,12.305,21.356,20.919,0,39.278,0,0,0,5.2,0,0,23,6,50.672,15.259,0,0,540.299,26/7/2012
13,13,16.821,18.5,16.065,18.58,18.6,8.24,28.658,19.159,36.266,0,9.2,8.8,0,41.082,51.356,16.946,0,25.551,25.439,0,0,0,15.094,16.543,15.545,15.504,0,38.087,0,0,0,5.2,0,0,23,6,37.781,9.156,0,0,530.567,26/7/2012
14,14,15.435,18.5,16.163,18.372,18.6,8.394,30.042,19.063,37.157,0,0,0.9,0,41.067,51.356,16.872,0,25.551,25.662,0,0,0,23.311,24.118,19.36,19.579,0,38.458,0,0,0,5.2,0,0,23,6,46.936,7.813,0,0,548.995,26/7/2012
15,15,16.751,17.3,16.224,17.298,17.3,8.386,29.983,19.272,34.346,0,0,1.2,0,34.61,50.986,16.798,0,25.551,25.885,0,0,0,21.848,22.819,24.091,22.6,0,38.697,0,0,0,5.2,0,0,23,6,47.047,23.804,0,0,542.605,26/7/2012
16,16,17.017,17,16.028,18.543,0,9.976,30.189,20.771,36.405,0,2.6,4.4,0,34.444,51.43,16.946,0,25.495,25.718,0,0,0,17.446,18.553,20.85,20.085,0,38.907,0,0,0,5.2,0,0,23,6,47.047,11.597,0,0,532.564,26/7/2012
17,17,8.614,18.6,8.85,0,0,8.277,31.338,21.496,36.433,0,21.501,11.9,0,34.163,51.282,16.872,0,25.523,25.801,0,0,0,11.293,12.086,15.217,13.508,0,37.787,0,0,0,5.2,0,0,23,6,47.047,2.075,0,0,498.119,26/7/2012
18,18,0,0,0,0,0,8.218,31.044,21.173,36.461,0,32.101,16.101,0,34.367,51.356,16.798,0,25.69,25.578,0,0,0,7.178,7.766,14.78,0,0,39.488,0,0,0,5.2,0,0,23,6,44.757,0,5.4,0,458.367,26/7/2012
19,19,17.549,18.5,16.224,15.308,0,8.247,31.309,21.77,36.378,0,17.401,13.7,0,40.756,51.356,16.946,0,25.718,25.467,0,0,0,23.27,23.585,20.235,18.813,0,38.997,0,0,0,5.2,0,0,23,6,48.919,12.085,0,0,561.364,26/7/2012
20,20,7.997,18.5,16.15,0,0,8.291,31.309,21.754,36.433,0,34.401,21.401,0,40.321,51.06,16.724,0,25.745,24.938,0,0,0,14.643,15.19,15.737,15.067,0,39.177,0,0,0,5.2,0,0,23,6,48.554,12.818,10.2,0,522.979,26/7/2012
21,21,0,0,0,0,0,8.328,31.662,21.834,36.433,0,25.301,18.501,0,40.36,51.726,17.02,0,25.745,25.384,0,0,0,18.963,19.497,17.268,17.008,0,38.687,0,0,0,5.2,0,0,23,6,48.43,3.296,0,0,497.261,26/7/2012
22,22,0,0,0,0,0,8.203,31.014,21.576,0,0,34.101,17.601,0,40.577,51.06,16.28,0,25.745,25.829,0,0,0,21.069,21.356,20.522,0,0,38.907,0,0,0,0,0,0,23,6,48.43,7.202,6,0,444.075,26/7/2012
23,23,0,0,0,0,0,8.284,31.456,0,0,0,28.301,17.301,0,35.101,51.504,16.65,0,25.745,25.857,0,0,0,17.815,16.038,19.004,0,0,38.508,0,0,0,0,0,0,23,6,48.43,3.418,2.6,0,410.391,26/7/2012
0,0,0,0,0,0,0,8.401,31.633,0,0,0,26.101,15.1,0,17.066,51.43,16.724,0,25.745,25.996,0,0,0,21.452,23.229,0,0,0,38.667,0,0,0,0,0,0,23,6,48.43,0,9,0,381.162,27/7/2012
1,1,0,0,0,0,0,8.379,31.81,0,0,0,36.201,19.501,0,9.546,51.208,16.946,0,25.773,25.801,0,0,0,12.852,11.498,0,0,0,38.607,0,0,0,0,0,0,23,6,48.43,0,9.9,0,369.135,27/7/2012
2,2,0,0,0,0,0,8.438,31.103,0,0,0,32.201,19.901,0,0,51.504,16.872,0,25.801,25.94,0,0,0,16.667,14.944,0,0,0,39.047,0,0,0,0,0,0,23,6,48.43,0,9.2,0,358.611,27/7/2012
3,3,0,0,0,0,0,8.203,31.309,0,0,0,36.001,22.201,0,0,49.654,0,0,25.801,25.801,0,0,0,21.165,20.249,0,0,0,37.977,0,0,0,0,0,0,23,6,48.2,0,10.3,0,355.299,27/7/2012
4,4,0,0,0,0,0,8.416,31.869,0,0,0,28.801,19.101,0,0,51.06,16.946,0,25.801,25.467,0,0,0,19.948,19.073,0,0,0,38.777,0,0,0,0,0,0,23,6,45.131,0,6.2,0,362.814,27/7/2012
5,5,0,0,0,0,0,8.372,31.721,0,0,0,37.101,19.401,0,16.082,51.282,16.946,0,25.801,25.133,0,0,0,15.764,15.272,0,0,0,39.257,0,0,0,0,0,0,23,6,47.163,0,8.3,0,380.151,27/7/2012
6,6,0,0,0,0,0,8.54,32.222,0,0,0,34.001,18.701,0,16.089,50.838,16.354,0,25.801,25.356,0,0,0,14.862,17.104,0,0,0,38.667,0,0,0,0,0,0,23,6,47.051,0,9.1,0,371.619,27/7/2012
7,7,0,0,0,0,0,8.335,31.751,0,0,0,27.601,16.001,0,32.683,51.134,16.946,0,25.801,25.495,0,0,0,19.893,24.35,15.04,0,0,38.737,0,0,0,0,0,0,23,6,47.051,5.371,5.5,0,401.948,27/7/2012
8,8,0,0,0,0,0,8.386,32.045,0,36.934,0,25.201,19.401,0,33.007,51.208,16.798,0,25.801,25.523,0,0,0,22.341,22.874,15.586,15.395,0,39.287,0,0,0,5.2,0,0,23,6,47.051,6.836,3.7,0,465.207,27/7/2012
9,9,0,18.5,16.993,0,0,8.467,32.193,21.625,36.934,0,39.401,20.401,0,32.89,51.356,16.798,0,25.801,25.912,0,0,0,17.118,18.102,15.108,15.163,0,39.047,0,0,0,5.2,0,0,23,6,46.688,7.935,13.7,0,516.975,27/7/2012
10,10,0,18.5,16.773,0,0,8.394,31.662,20.271,37.213,0,32.001,21.501,0,32.867,50.986,16.576,0,25.745,25.885,0,0,0,21.315,21.643,22.915,22.737,0,38.638,0,0,0,5.2,0,0,23,6,50.247,26.734,0,0,537.346,27/7/2012
11,11,16.639,18.5,16.639,0,0,8.701,31.25,21.302,36.99,0,28.101,20.101,0,39.614,49.58,15.984,0,25.968,26.079,0,0,0,20.673,21.137,20.44,20.385,0,38.118,0,0,0,5.2,0,0,23,6,47.532,0,8.9,0,555.209,27/7/2012
12,12,16.905,18.5,16.663,18.47,0,8.328,30.661,21.351,37.129,0,33.701,20.501,0,33.039,50.542,16.206,0,25.578,26.024,0,0,0,20.837,21.452,15.764,15.34,0,38.508,0,0,0,5.2,0,0,23,6,43.178,32.35,0,0,548.537,27/7/2012
13,13,16.737,18.5,16.321,0,0,8.247,28.893,20.932,36.35,0,31.401,17.501,0,36.192,51.282,16.28,0,25.578,25.578,0,0,0,15.299,16.092,14.206,14.397,0,38.038,0,0,0,5.2,0,0,23,6,47.674,0,7.7,0,535.042,27/7/2012
14,14,15.757,17.2,16.7,0,0,7.031,31.191,21.512,34.93,0,29.701,15.701,0,36.391,51.06,16.206,0,25.578,25.578,0,0,0,24.091,24.665,15.327,15.709,0,38.877,0,0,0,5.2,0,0,23,6,47.559,6.592,2.8,0,543.683,27/7/2012
15,15,16.667,18.6,16.309,0,0,6.328,30.189,20.996,34.652,0,33.301,19.301,0,36.156,51.504,16.28,0,25.578,25.634,0,0,0,11.02,12.004,14.834,14.793,0,39.247,0,0,0,5.2,0,0,23,6,47.559,15.748,0,0,534.248,27/7/2012
16,16,0,9,17.75,0,0,8.218,31.338,20.9,36.071,0,18.401,14.4,0,36.086,51.356,16.28,0,25.801,25.662,0,0,0,21.247,22.163,17.938,18.321,0,38.947,0,0,0,5.2,0,0,23,6,47.559,7.08,0,0,512.975,27/7/2012
17,17,0,0,0,0,0,8.592,31.073,21.109,36.183,0,35.401,20.401,0,42.489,50.764,16.206,0,25.801,25.718,0,0,0,15.819,18.02,16.311,0,0,38.808,0,0,0,0,0,0,23,6,47.559,0,13.9,0,476.289,27/7/2012
18,18,0,0,0,0,0,8.46,31.279,22.43,36.405,0,31.501,19.301,0,30.797,51.948,16.28,0,25.801,25.634,0,0,0,10.241,10.268,0,0,0,39.018,0,0,0,0,0,0,23,6,47.559,0,8.6,0,437.49,27/7/2012
19,19,0,19.4,18.653,0,0,9.661,31.898,22.688,36.433,0,32.801,19.901,0,42.701,50.32,16.28,0,25.801,25.829,0,0,0,19.852,19.948,19.046,19.428,0,38.678,0,0,0,5.2,0,0,23,6,47.559,0,2.6,0,563.418,27/7/2012
20,20,0,15,17.786,0,0,9.573,31.662,22.704,36.378,0,32.401,17.601,0,43.146,50.912,16.206,0,25.801,25.662,0,0,0,19.114,22.45,19.962,20.577,0,38.888,0,0,0,5.2,0,0,23,6,47.559,18.799,0,0,548.489,27/7/2012
21,21,0,0,9.436,0,0,9.522,31.132,22.704,36.378,0,33.201,18.201,0,42.798,50.468,16.206,0,25.801,25.718,0,0,0,16.133,16.899,13.973,14.547,0,38.687,0,0,0,0,0,0,23,6,47.533,0,4.8,0,506.831,27/7/2012
22,22,0,0,0,0,0,9.646,31.515,22.753,36.656,0,38.501,22.301,0,18.869,50.542,16.206,0,25.801,25.606,0,0,0,11.362,13.754,14.123,0,0,39.427,0,0,0,0,0,0,23,6,47.533,0,13.4,0,449.454,27/7/2012
