,ABR,AMY-L9030,AMY1,AMY2,CEN,Date,Demanda,EEC,EEC20,EOL,GSR,HORA,HPA1,HPA2,LNI-L9040,MTR,NSL,PBP,PCA1,PCA2,PCF1,PCF2,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PEN3,PEN4,PHC1,PHC2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,PNI1,PNI2,SND-L9090,TCPI-L9150,TPC
12,,-11,0.1,0,49.308,8/11/2013,541.082,49.95,0,0,0,12,6.683,0,3.54,0,0,0,23.872,24.774,20.098,21.643,16.359,17.029,18.128,18.372,17.188,10.188,26.183,22.06,37.825,18.478,25.278,0,0,0,0,0,5.2,5.2,0,20.8,5.5,25.105,0,0,2.783,45.517
13,,-.5,0.1,0,49.785,8/11/2013,513.207,50.32,0,0,0,13,6.688,0,-2.441,0,0,0,22.231,23.161,13.836,13.672,14.986,16.895,18.104,18.152,16.797,9.939,25.741,21.625,37.24,18.568,24.519,0,0,0,0,0,5.2,5.2,0,20.8,5.44,25.161,0,0,9.394,44.989
14,,-8.2,0.1,0,49.795,8/11/2013,545.019,49.876,0,0,0,14,6.695,0,5.127,0,0,0,24.282,24.952,21.124,24.104,15.014,16.81,18.079,18.226,16.992,10.166,25.83,22.028,38.02,18.499,24.479,0,0,0,0,0,5.2,5.2,0,21,5.4,25.105,0,0,1.099,50.42
15,,-8.3,0.1,0,49.405,8/11/2013,522.682,50.616,0,0,0,15,6.688,0,10.498,0,0,0,24.282,24.925,24.309,24.104,15.126,16.907,18.323,18.494,15.918,10.13,26.33,22.35,38.131,18.379,24.678,0,0,0,0,0,5.2,5.2,0,21,5.76,25.217,0,0,4.486,37.794
16,,-7.8,0.1,0,49.362,8/11/2013,512.12,50.098,0,0,0,16,6.692,0,14.649,0,0,0,20.987,21.684,24.309,24.337,16.625,16.895,18.165,18.299,13.184,10.203,26.301,22.366,39.439,18.648,24.488,0,0,0,0,0,5.2,5.2,0,20.6,5.67,25.189,0,3.342,-.403,37.867
17,,-9.7,0.1,0,49.56,8/11/2013,505.844,50.838,0,0,0,17,6.668,0,8.301,0,0,0,0,22.778,25.321,21.766,16.849,16.846,18.262,18.336,0,10.13,29.482,22.108,40.58,18.589,25.618,0,0,0,0,0,5.2,5.2,0,21,5.9,25.328,7.07,0,2.197,43.113
18,,-14,0.1,0,51.88,8/11/2013,528.532,50.616,0,1.192,0,18,6.695,0,11.353,0,0,0,8.354,9.489,16.612,14.821,16.695,17.176,18.519,18.421,17.383,10.188,29.541,22.366,40.914,19.229,27.258,0,0,0,0,0,5.2,5.2,0,21,5.9,25.439,25.801,4.495,-3.113,41.278
19,,-9.1,0.1,0,49.71,8/11/2013,527.46,50.246,0,0,0,19,6.695,0,4.883,0,0,0,5.824,6.535,24.364,24.241,16.891,18.006,18.433,18.213,17.188,10.137,29.041,22.108,40.58,19.069,26.638,0,0,0,0,0,5.2,5.2,0,20.6,6.37,19.65,26.107,0,3.589,39.686
20,,-3.8,0.1,0.1,3.15,8/11/2013,493.835,50.542,0,0.48,0,20,6.66,0,0,0,0,0,19.483,20.454,24.569,24.145,16.765,18.726,18.238,18.201,0,10.122,29.335,22.592,40.831,19.428,26.499,0,8.508,0,0,0,5.2,5.2,0,20.8,6.2,0,25.634,0,1.886,49.959
21,,-10.6,5.5,3.9,39.994,8/11/2013,459.597,50.542,0,1.526,0,21,6.688,0,11.353,0,0,0,12.811,13.645,24.405,24.077,1.681,0,14.356,0,0,10.144,29.836,22.592,40.775,20.099,26.558,0,0,0,0,0,5.2,5.2,0,21.3,6.2,0,25.439,0,-2.509,45.373
22,,14.4,12.5,7.5,40.295,8/11/2013,407.587,43.364,0,22.441,0,22,6.673,0,9.4,0,0,14.548,6.412,7.219,24.432,24.077,2.843,0,0,0,0,10.247,29.541,10.409,22.405,20.139,26.758,0,0,0,0,0,0,5.2,0,21.3,6.2,0,25.439,0,-3.607,37.838
23,,0.8,13.3,6.9,0,8/11/2013,369.306,44.696,0,11.967,0,23,6.663,0,3.052,0,0,10.189,16.735,18.075,17.282,20.755,0,0,0,0,0,8.914,29.541,11.119,0,19.768,26.749,0,0,0,0,0,0,5.2,0,21.3,6.2,0,25.662,0,-6.409,38.492
0,,-3.7,4.2,4.2,0,9/11/2013,357.1,50.616,0,5.647,0,00,6.682,0,-11.109,0,0,9.348,14.206,15.545,16.12,16.01,0,0,0,0,0,10.327,30.278,0,0,19.869,26.298,0,0,0,0,0,0,0,0,22,6,0,25.69,0,-3.003,37.767
1,,2.1,2.4,1.8,0,9/11/2013,333.083,50.172,0,7.517,0,01,5.15,5.128,-18.433,0,0,5.409,10.952,12.168,19.62,0,0,0,0,0,0,10.247,29.6,0,0,19.858,26.678,0,0,0,0,0,0,0,0,20.8,6.07,0,25.439,0,2.985,37.692
2,,2.7,6.3,5.2,0,9/11/2013,324.136,50.246,0,15.617,0,02,5.121,5.125,-17.212,0,0,10.188,10.008,11.061,25.403,0,0,0,0,0,0,1.641,0,0,0,19.659,26.298,0,0,0,0,0,0,0,0,20.8,6.15,0,25.801,0,-2.71,39.004
3,,0.9,4.7,5.4,0,9/11/2013,332.802,50.764,0,11.559,0,03,5.127,5.117,-15.015,0,0,4.831,23.885,24.583,24.419,24.214,0,0,0,0,0,0,0,0,0,19.558,26.688,0,0,0,0,0,0,0,0,20.6,6.23,0,25.94,0,0.696,12.568
4,,-4.4,5.2,3,0,9/11/2013,340.441,50.69,0,5.293,0,04,5.12,5.147,-13.062,0,0,5.461,23.516,24.419,21.383,21.219,0,0,0,0,0,0,0,0,0,19.929,26.548,0,0,0,0,0,0,0,0,21,6.1,0,25.523,0,-1.904,29.297
5,,-.5,5.3,0.3,0,9/11/2013,362.104,52.688,0,4.114,0,05,5.135,5.123,-18.067,0,0,4.147,23.038,23.817,23.749,21.821,0,0,0,0,0,10.034,0,0,0,19.779,26.709,0,0,0,0,0,0,0,0,20.8,6.1,0,25.745,0,2.087,41.113
6,,2.6,2,0,0,9/11/2013,349.754,52.91,0,0.489,0,06,5.118,5.16,-20.753,0,0,3.361,12.565,13.522,17.213,17.514,0,0,0,0,0,10.137,29.777,0,0,19.848,26.428,0,0,0,0,0,0,0,0,20.5,5.92,0,25.606,0,5.182,40.406
7,,-.8,0,0,3.638,9/11/2013,374.549,50.616,0,0,0,07,5.105,5.157,-11.231,0,0,0.262,21.725,22.723,22.614,20.891,0,0,0,0,0,10.335,29.983,0,0,19.909,26.818,0,0,0,0,0,0,5.2,0,20.8,6.1,0,25.745,0,-5.805,40.406
8,,-.1,0.1,0,40.188,9/11/2013,409.668,50.246,0,0,0,08,5.13,5.143,-3.784,0,0,0,23.598,24.583,23.462,23.667,0,0,0,0,0,10.122,28.009,0,10.382,19.489,26.488,0,0,0,0,0,5.2,5.2,0,20.3,5.84,0,25.606,0,-3.607,40.406
9,,4.1,1.5,0,41.147,9/11/2013,444.292,50.394,0,3.301,0,09,5.113,5.121,13.916,0,0,4.883,21.11,21.657,24.487,24.296,0,0,0,0,0,10.13,27.744,17.612,40.72,19.508,26.648,0,0,0,0,0,5.2,5.2,0,20.2,5.67,0,25.578,0,-18.403,36.686
10,,4.7,0.3,0.3,37.439,9/11/2013,452.154,50.542,0,8.386,0,10,6.593,6.568,2.197,0,0,3.675,20.29,21.178,24.487,24.063,0,0,6.03,0,0,10.13,27.951,21.721,40.413,19.579,26.158,0,0,0,0,0,5.2,5.2,0,20.7,5.52,0,25.885,0,3.095,36.221
11,,6.2,5.3,3.2,40.329,9/11/2013,460.471,50.542,0,8.337,0,11,6.578,6.584,0,0,2.8,8.245,10.117,11.293,24.309,24.05,0,0,18.238,0,0,9.932,27.568,21.689,40.413,19.359,25.928,0,0,0,0,0,5.2,5.2,0,20.3,5.44,0,25.773,0,3.388,32.467
12,,11.3,4.5,3.5,40.431,9/11/2013,444.95,50.542,0,4.945,0,12,6.59,6.574,0,0,3.036,3.203,11.991,13.221,24.378,24.2,0,0,18.238,0,0,9.976,28.157,22.237,40.052,19.709,26.348,0,0,0,0,0,5.2,5.2,0,20,5.44,0,25.801,0,7.489,30.198
13,,14.7,7,5.7,40.46,9/11/2013,438.15,50.394,0,10.291,0,13,6.573,6.61,0,0,3.5,6.669,12.811,13.782,21.411,20.235,0,0,0,0,0,9.837,27.627,22.044,40.72,19.848,26.228,0,0,0,0,0,5.2,5.2,0,20.3,5.51,0,25.801,0,8.789,30.969
14,,-6.2,0.9,1.4,40.407,9/11/2013,434.832,50.172,0,4.882,0,14,6.532,6.566,8.911,0,3,0.787,17.719,18.799,21.165,20.276,0,0,0,0,0,9.954,26.743,22.189,40.859,19.468,25.748,0,0,0,0,0,5.2,5.2,0,20.2,5.44,0,25.912,0,-2.014,36.011
15,,-3.3,0,0,40.282,9/11/2013,408.458,50.616,0,2.001,0,15,6.605,6.591,6.714,0,2.5,0,20.399,21.028,21.124,20.249,0,0,0,0,0,9.785,28.245,0,40.636,20.148,26.078,0,0,0,0,0,0,5.2,0,20,5.36,0,25.968,0,2.582,37.839
16,,1.9,0,0,27.354,9/11/2013,410.552,50.098,0,0,0,16,6.596,6.581,-5.737,0,2.5,0,20.385,21.274,23.557,22.86,0,0,0,0,0,9.785,30.131,0,40.497,19.898,25.648,0,0,0,0,0,0,5.2,0,20,5.92,0,25.885,0,9.796,37.913
17,,-.8,0,0,40.122,9/11/2013,427.499,50.542,0,0.485,0,17,6.583,6.563,0,0,2,0,22.094,22.983,24.46,24.337,0,0,0,0,0,9.778,30.425,0,41.026,19.699,26.258,0,0,0,0,0,0,5.2,0,20.5,5.91,0,25.439,0,8.094,39.943
18,,8,0,0,40.31,9/11/2013,532.99,50.764,0,5.939,0,18,6.581,6.579,-5.737,0,2.5,0.945,19.059,20.153,21.178,20.208,18.712,18.47,18.323,18.189,15.82,9.785,30.749,21.979,41.053,19.869,26.078,0,0,0,0,0,5.2,5.2,0,20.4,5.84,0,25.467,0,10.987,32.899
19,,-2.2,0,0,40.193,9/11/2013,521.838,50.468,0,1.955,0,19,6.593,6.626,4.883,0,1.8,0,19.004,20.085,21.465,20.714,18.474,18.543,18.274,18.262,14.16,10.144,31.162,22.253,41.137,19.829,25.988,0,0,0,0,0,5.2,5.2,0,20.4,5.91,0,25.495,0,-2.417,32.77
20,,3.9,0,0,40.055,9/11/2013,490.067,50.468,0,9.611,0,20,6.584,6.611,3.174,0,0,3.675,20.221,21.124,21.178,20.44,10.84,18.433,18.287,4.517,0,10.027,30.838,20.674,40.525,19.799,26.069,0,0,0,0,0,5.2,5.2,0,20,5.76,0,26.219,0,0.293,35.079
21,,0.7,6.6,7.6,30.768,9/11/2013,457.373,44.474,0,19.048,0,21,6.596,6.635,3.662,0,0,12.289,17.583,18.786,20.057,20.016,0,0,0,0,0,10.122,31.309,10.345,40.664,20.059,26.579,0,0,0,0,0,0,5.2,0,20.6,5.84,0,25.495,0,-6.812,48.258
22,,-9.4,0,0,33.225,9/11/2013,414.179,50.838,0,5.175,0,22,6.623,6.631,12.696,0,0,0,14.11,15.204,23.831,22.956,0,0,0,0,0,10.349,31.839,12.053,41.053,19.598,26.648,0,0,0,0,0,0,5.2,0,20.3,5.67,0,25.495,4.505,-.513,44.669
23,,-3.7,0,0,23.042,9/11/2013,374.029,50.616,0,4.634,0,23,6.574,6.561,5.737,0,0,0.472,23.995,24.802,22.846,23.421,0,0,0,0,0,10.276,31.279,0,0,19.529,26.618,0,0,0,0,0,0,5.2,0,20.2,5.67,0,25.411,0,0.787,41.267
0,,-1.8,13.1,7.8,0,10/11/2013,349.837,50.542,0,3.2,0,00,6.581,6.596,-3.662,0,0,1.208,9.557,11.184,23.393,20.727,0,0,0,0,0,10.254,31.545,0,0,19.929,26.698,0,0,0,0,0,0,0,0,20.7,5.76,0,25.829,0,-1.703,36.405
1,,-3,0.1,0.1,2.973,10/11/2013,339.8,50.394,0,9.698,0,01,6.625,6.64,-16.48,0,0,1.312,21.52,22.395,20.426,19.715,0,0,0,0,0,0,2.351,0,0,19.579,26.698,0,0,0,0,0,0,0,0,20.7,5.7,0,25.857,0,1.685,35.903
2,,-4.9,0,0,0,10/11/2013,328.125,50.468,0,1.86,0,02,6.601,6.628,-15.259,0,0,0,21.766,22.655,20.44,19.962,0,0,0,0,0,0,2.351,0,0,19.818,26.468,0,0,0,0,0,0,0,0,20.7,5.84,0,25.829,0,3.388,36.603
3,,2.3,5.4,5.5,0,10/11/2013,318.617,50.098,0,12.02,0,03,6.616,6.584,-20.142,0,0,2.888,12.387,13.166,15.833,0,0,0,0,0,0,0,2.351,0,0,19.749,26.598,0,0,0,0,0,0,0,0,20.5,5.86,0,25.606,0,0.586,44.405
4,,8.8,10.9,6.9,0,10/11/2013,317.62,50.616,0,20.6,0,04,6.574,6.608,-18.189,0,0,11.292,12.018,12.893,0,0,0,0,0,0,0,0,2.351,0,0,19.508,26.228,0,0,0,0,0,0,0,0,20.5,6,0,25.551,0,-2.911,44.405
5,,5.7,12.4,7.8,0,10/11/2013,326.319,44.548,0,30.497,0,05,6.63,6.601,-17.823,0,0,14.339,0,10.227,0,0,0,0,0,0,0,0,2.351,0,0,19.938,26.709,0,0,0,0,0,0,0,0,20.5,6,0,25.467,0,-10.804,48.986
6,,0,0,0,0,10/11/2013,306.8,43.142,0,32.993,0,06,6.598,6.574,-21.119,0,0,13.55,8.231,9.092,0,0,0,0,0,0,0,0,2.351,0,0,19.789,26.518,0,0,0,0,0,0,0,0,20.7,5.9,0,25.467,0,2.985,44.909
7,,0,0,0,0,10/11/2013,328.191,50.32,0,27.545,0,07,6.623,6.61,-22.34,0,0,15.021,15.764,16.926,0,0,0,0,0,0,0,0,2.292,0,0,19.298,26.438,0,0,0,0,0,0,0,0,20.6,5.76,0,25.467,0,7.398,46.954
8,,0,0,0,0,10/11/2013,348.83,51.208,0,30.071,0,08,6.611,6.6,7.08,0,0,21.272,18.143,18.95,24.077,24.118,0,0,0,0,0,0,2.292,0,0,19.619,26.458,0,0,0,0,0,0,0,0,20.6,5.76,0,25.495,0,-12.909,41.727
9,,0,0,0,0,10/11/2013,348.331,49.58,0,30.62,0,09,6.623,6.591,-4.639,0,0,18.541,23.161,23.968,24.501,24.063,0,0,0,0,0,0,2.292,0,0,19.468,26.298,0,0,0,0,0,0,0,0,20.8,5.67,0,25.439,0,18.183,41.837
10,,0,0,0,0,10/11/2013,359.178,50.098,0,28.603,0,10,6.6,6.588,5.249,0,0,14.39,23.516,24.309,24.501,24.077,0,0,0,0,0,9.844,2.292,0,0,19.359,26.168,0,0,0,0,0,0,0,0,20.1,5.52,0,25.578,0,1.19,49.78
11,,0,0,0,16.49,10/11/2013,368.183,50.912,0,19.258,0,11,6.583,6.618,9.766,0,2.2,11.974,22.341,23.284,24.473,24.091,0,0,0,0,0,10.122,2.292,0,0,19.539,26.468,0,0,0,0,0,0,5.2,0,20.5,5.6,0,25.356,0,-11.811,42.877
12,,0,0,0,19.525,10/11/2013,370.233,49.728,0,16.738,0,12,6.635,6.623,-9.156,0,2.112,14.549,21.397,22.149,24.61,24.214,0,0,0,0,0,9.69,2.262,0,0,19.718,26.128,0,0,0,0,0,0,5.2,0,20.5,5.21,0,25.801,0,24.592,44.453
13,,0,0,0,19.417,10/11/2013,364.354,52.466,0,10.324,0,13,6.583,6.646,18.921,0,2.6,7.929,21.903,22.887,24.391,24.268,0,0,0,0,0,9.895,16.609,0,0,19.309,25.708,0,0,0,0,0,0,5.2,0,20,5.28,0,25.773,7.16,-17.011,46.236
14,,0,0,0,0,10/11/2013,368.383,50.024,0,15.963,0,14,6.574,6.593,2.808,0,2.1,12.972,22.874,23.831,24.46,24.255,0,0,0,0,0,9.844,28.127,0,0,19.638,25.968,0,0,0,0,0,0,5.2,0,20.8,5.28,0,25.523,0,5.383,39.571
15,,0,0,0,0,10/11/2013,331.958,44.326,0,41.152,0,15,6.564,6.658,11.719,0,2.1,27.208,0,0,16.229,15.504,0,0,0,0,0,9.947,30.042,0,0,19.688,25.828,0,0,0,0,0,0,0,0,20.4,5.36,0,25.606,3.992,-10.712,40.345
16,,0,0,0,0,10/11/2013,334.94,49.654,0,43.944,0,16,6.579,6.63,3.784,0,2.112,17.28,13.358,14.164,19.784,18.608,0,0,0,0,0,9.72,0.33,0,0,19.499,25.769,0,0,0,0,0,0,0,0,20.4,6.15,0,25.551,0,6.793,37.784
17,,0,0,0,6.334,10/11/2013,402.443,47.528,0,43.902,0,17,6.594,6.625,0,0,2.1,28.678,14.028,15.081,24.391,23.79,0,0,0,0,0,9.976,30.131,0,0,19.909,25.828,0,0,0,0,0,0,5.2,0,20.5,6,0,25.411,0,7.398,38.405
18,,0,0,0,39.165,10/11/2013,486.083,52.91,0,36.009,0,18,6.61,6.628,1.831,0,2.1,27.312,22.696,23.448,24.432,23.503,0,0,0,0,0,9.822,29.512,0,20.708,19.659,25.908,0,20.1,0,0,0,0,5.2,0,20.4,5.84,0,25.829,0,7.288,42.559
19,,0,0,0,31.874,10/11/2013,498.242,50.912,0,43.921,0,19,6.603,6.623,5.005,0,1.98,35.612,23.12,24.009,24.637,23.872,0,0,0,0,0,10.042,30.278,0,40.803,19.869,26.348,0,0,0,0,0,0,5.2,0,20.6,5.76,0,25.745,0,-3.406,38.928
20,,23.401,32.601,19.501,32.828,10/11/2013,461.854,44.104,0,40.027,0,20,6.618,6.635,6.104,0,2.2,24.897,7.52,8.162,15.778,14.575,0,0,0,0,0,9.998,31.279,0,39.356,19.919,25.948,0,0,0,0,0,0,5.2,0,20.6,5.9,0,25.801,0,-14.118,37.794
21,,17.101,27.701,19.401,0,10/11/2013,406.202,51.43,0,34.855,0,21,6.623,6.563,11.963,0,1.98,31.252,12.715,13.85,16.27,15.026,0,0,0,0,0,10.056,31.132,0,0,20.068,25.958,0,0,0,0,0,0,0,0,20,5.84,0,25.857,3.525,-16.315,45.879
22,,16.601,32.501,20.301,0,10/11/2013,367.67,50.542,0,37.302,0,22,6.593,6.616,6.104,0,0,31.462,7.356,8.067,16.038,15.176,0,0,0,0,0,0,0,0,0,20.089,26.248,0,0,0,0,0,0,0,0,20.8,6,11.523,25.912,0,-19.41,28.439
23,,19.101,31.601,18.001,0,10/11/2013,333.852,51.134,0,34.4,0,23,6.648,6.601,1.465,0,0,25.159,8.463,9.379,0,0,0,0,0,0,0,0,0,0,0,19.818,26.279,0,0,0,0,0,0,0,0,20.5,6,26.191,21.431,0,-14.814,27.999
0,,7.4,30.501,18.301,0,11/11/2013,321.413,50.394,0,31.848,0,00,6.626,6.588,7.447,0,0,15.074,17.35,18.157,0,0,0,0,0,0,0,0,0,0,0,20.129,26.149,0,0,0,0,0,0,0,0,20.4,5.92,25.94,0,0,-19.41,23.473
1,,-9.9,21.901,11.9,0,11/11/2013,306.6,50.394,0,25.416,0,01,6.581,6.586,20.875,0,0,21.744,17.172,18.225,0,0,0,0,0,0,0,0,0,0,0,20.089,26.208,0,0,0,0,0,0,0,0,20.6,5.92,26.219,0,12.827,-27.815,23.632
2,,-15,14.4,10.3,0,11/11/2013,298.136,47.836,0,25.631,0,02,6.579,6.623,25.391,0,0,18.908,21.083,22.053,0,0,0,0,0,0,0,0,0,0,0,20.899,25.698,0,0,0,0,0,0,0,0,20.4,5.92,25.773,0,18.796,-28.016,27.204
3,,-4.4,24.701,17.801,0,11/11/2013,299.177,47.426,0,42.883,0,03,6.584,6.616,24.903,0,0,19.959,8.408,9.325,0,0,0,0,0,0,0,0,0,0,0,20.458,26.208,0,0,0,0,0,0,0,0,20.2,5.84,25.773,0,16.379,-31.202,22.675
4,,-6.3,16.401,14.2,0,11/11/2013,312.465,50.098,0,39.653,0,04,6.62,6.646,21.851,0,0,24.897,15.463,16.735,0,0,0,0,0,0,0,0,0,0,0,20.649,26.218,0,0,0,0,0,0,0,0,20.4,5.67,26.024,0,14.2,-29.902,22.64
5,,5.9,26.101,19.901,0,11/11/2013,342.518,43.142,0,43.601,0,05,6.6,6.625,12.452,0,0,27.628,21.424,22.286,25.608,0,0,0,0,0,0,0,0,0,0,20.548,26.048,0,0,0,0,0,0,0,0,20,5.76,25.968,0,7.379,-27.009,0
6,,15.6,26.901,19.401,0,11/11/2013,354.575,50.69,0,42.979,0,06,6.596,6.657,4.028,0,0,26.262,14.329,15.491,24.528,24.159,0,0,0,0,0,0,0,0,0,20.429,26.038,0,0,0,0,0,0,0,0,20.2,5.84,25.996,0,0,-17.707,0
7,,28.101,36.401,22.101,0,11/11/2013,380.638,50.024,0,43.859,0,07,6.568,6.636,-3.54,0,0,37.608,14.766,15.723,24.432,24.159,0,0,0,0,0,0,0,0,0,20.559,26.168,0,0,0,0,0,0,0,0,20.4,5.82,26.024,0,0,-17.304,0
8,,17.301,35.701,22.001,0,11/11/2013,436.163,50.542,0,43.497,0,08,6.593,6.616,2.441,0,4.356,35.035,24.391,24.87,24.432,24.186,0,0,0,0,0,0,0,0,0,20.659,26.208,0,0,0,0,0,0,0,0,20,5.7,25.801,0,0,-20.911,28.601
9,,23.201,32.601,21.201,28.789,11/11/2013,470.424,50.69,0,43.265,0,09,6.623,6.591,6.226,0,4.488,34.141,12.77,13.659,20.59,19.36,0,0,0,0,0,9.954,28.275,0,0,19.839,25.438,0,0,0,0,0,0,5.2,0,20,5.6,25.773,0,0,-21.607,39.955
10,,17.001,33.501,21.501,33.038,11/11/2013,502.475,50.246,0,43.668,0,10,6.631,6.616,5.493,0,2.376,29.046,23.776,24.473,20.399,19.059,0,0,0,0,0,9.939,26.743,0,0,20.439,25.438,0,0,0,0,0,0,5.2,0,20,5.6,25.885,0,0,-18.513,48.67
11,,20.901,27.901,18.601,49.401,11/11/2013,514.813,50.172,0,42.571,0,11,6.586,6.605,0,0,5.016,31.935,17.282,18.403,24.569,24.173,0,0,0,0,0,9.785,26.802,0,9.602,20.959,25.408,0,0,0,0,0,0,5.2,0,20,5.5,25.829,0,0,-13.807,45.734
12,,11.2,15,13.4,49.866,11/11/2013,497.88,50.764,0,32.227,0,12,6.591,6.603,-1.831,0,2.772,17.962,15.737,16.776,24.542,24.173,0,0,0,0,0,9.873,26.654,0,39.133,20.718,24.819,0,0,0,0,0,0,5.2,0,20,5.5,25.773,0,0,-4.01,41.694
13,,6.9,14.8,11.1,32.955,11/11/2013,493.486,49.876,0,23.788,0,13,6.611,6.618,0,0,2.64,13.813,23.257,24.268,24.337,24.227,0,0,0,0,0,9.785,28.245,0,38.604,20.838,24.779,0,0,0,0,0,0,5.2,0,20,5.52,25.718,0,0,-6.409,49.921
14,,9.8,14.9,11.5,50.349,11/11/2013,501.79,53.798,0,23.897,0,14,6.594,6.59,1.953,0,1.188,11.764,19.674,20.837,24.337,24.036,0,0,0,0,0,9.837,28.068,0.628,37.908,21.419,25.128,0,0,0,0,0,5.2,5.2,0,20.3,5.52,25.773,0,0,-6.207,48.972
15,,1.5,0.9,1.7,50.275,11/11/2013,498.425,52.688,0,5.739,0,15,6.628,6.621,-3.784,0,2.376,9.82,23.79,24.802,24.46,24.268,0,0,0,0,0,9.917,26.831,19.272,39.356,21.339,25.119,0,0,0,0,0,5.2,5.2,0,20.3,5.6,25.773,0,0,4.688,50.193
16,,1.6,4.8,4.9,50.325,11/11/2013,487.676,53.576,0,12.88,0,16,6.621,6.65,11.597,0,2.376,13.287,19.538,20.563,24.337,24.268,0,0,0,0,0,8.687,27.45,22.14,39.829,21.108,25.168,0,0,0,0,0,5.2,5.2,0,20.3,5.7,25.968,0,0,-5.805,44.197
17,,1.7,8.9,9.8,50.399,11/11/2013,471.746,50.616,0,23.882,0,17,6.601,6.61,1.221,0,3.432,16.544,10.815,11.827,24.378,24.241,0,0,0,0,0,8.518,28.54,0,41.026,21.438,24.519,0,0,0,0,0,0,5.2,0,20.3,5.7,25.885,0,0,-5.603,39.893
18,,0.5,10.7,7.7,50.366,11/11/2013,560.636,50.468,0,13.03,0,18,6.571,6.615,11.109,0,5.808,8.56,11.526,12.455,24.378,24.241,18.529,18.336,18.213,18.336,13.281,10.027,29.158,22.318,40.469,21.549,24.689,0,0,0,0,0,5.2,5.2,0,20.4,5.5,25.829,0,0,-2.911,39.882
19,,17.001,28.501,14.8,50.336,11/11/2013,553.89,50.542,0,23.107,0,19,6.621,6.591,3.174,0,4.884,17.332,7.301,8.012,16.106,14.711,16.597,16.81,16.529,4.675,4.199,9.947,29.63,21.383,40.97,21.968,24.398,0,0,0,0,0,5.2,5.2,0,20.3,5.52,25.857,0,0,-13.001,43.037
20,,11.6,33.001,19.301,49.93,11/11/2013,531.469,50.394,0,39.922,0,20,6.608,6.593,6.104,0,4.752,18.54,11.84,12.948,21.083,19.579,0,0,0,0,0,9.961,29.512,10.522,40.914,22.149,24.418,0,0,0,0,0,0,5.2,0,20.4,5.67,25.69,0,0,-17.908,42.338
21,,18.401,24.401,16.901,19.427,11/11/2013,480.523,50.69,0,36.288,0,21,6.601,6.611,2.319,0,4.488,16.545,19.251,20.235,24.637,24.227,0,0,0,0,0,10.071,29.512,0,24.437,21.979,24.708,0,0,0,0,0,0,5.2,0,20.4,5.67,25.718,0,0,-16.901,46.345
22,,24.001,27.101,13.8,0,11/11/2013,407.129,51.578,0,23.648,0,22,6.616,6.615,-5.493,0,5.808,18.698,18.376,19.319,17.678,16.352,0,0,0,0,0,10.078,29.63,0,0,22.149,24.769,0,0,0,0,0,0,0,0,20.1,5.72,25.718,0,0,-4.413,44.635
23,,0.6,22.701,13,0,11/11/2013,367.341,50.764,2.96,22.45,0,23,6.594,6.646,-2.93,0,0,13.813,11.225,12.237,0,0,0,0,0,0,0,10.159,29.718,0,0,21.878,24.628,0,0,0,0,0,0,0,0,20.4,5.6,25.69,0,0,-16.114,40.414
0,,-1.4,30.501,15.301,0,12/11/2013,351.654,47.064,4.07,30.89,0,00,6.579,6.6,10.132,0,0,21.324,23.585,24.473,0,0,0,0,0,0,0,0,0,0,0,21.759,24.328,0,0,0,0,0,0,0,0,20.5,5.84,25.718,0,3.882,-27.613,28.123
1,,-41.601,25.601,15.301,0,12/11/2013,339.42,46.176,6.364,32.348,0,01,6.628,6.618,56.52,0,0,16.965,13.809,14.575,15.915,17.049,0,0,0,0,0,0,0,0,0,22.078,24.488,0,0,0,0,0,0,0,0,20.3,5.76,25.578,0,45.054,-58.815,25.025
2,,-36.601,33.901,18.401,0,12/11/2013,331.078,35.816,0,43.838,0,02,6.583,6.631,52.736,0,0,20.799,16.776,17.651,15.327,16.215,0,0,0,0,0,0,0,0,0,22.208,24.618,0,0,0,0,0,0,0,0,20.2,5.67,25.495,0,46.419,-63.503,0
3,,-39.101,37.501,19.501,6.434,12/11/2013,347.415,37,0,42.376,0,03,6.596,6.618,42.604,0,0,19.118,16.667,17.965,17.35,0,0,0,0,0,0,0,0,0,0,22.228,24.609,0,0,0,0,0,0,0,0,20.3,5.67,25.578,0,39.195,-64.602,0
4,,-37.701,32.201,17.701,0,12/11/2013,337.862,38.184,0,43.302,0,04,6.573,6.62,54.689,0,0,23.688,22.969,23.872,23.284,0,0,0,0,0,0,0,0,0,0,21.968,24.649,0,0,0,0,0,0,0,0,20.3,5.76,25.578,0,46.309,-64.51,0
5,,-16.1,32.601,16.501,0,12/11/2013,365.19,44.474,6.216,34.439,0,05,6.608,6.618,36.744,0,0,20.746,23.899,24.282,24.35,23.639,0,0,0,0,0,0,0,0,0,22.248,24.868,0,0,0,0,0,0,0,0,20.6,5.67,25.69,0,23.429,-45.814,0
6,,-4.6,28.501,14.5,0,12/11/2013,376.638,53.132,16.798,38.555,0,06,6.584,6.616,19.288,0,0,15.441,23.571,24.405,23.106,23.434,0,0,0,0,0,0,0,0,0,21.968,24.208,0,0,0,0,0,0,0,0,20.6,5.67,25.495,0,8.67,-27.412,0
