,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,CEN,EEC,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,AMY-L9030,TCPI-L9150,Demanda,Date
17,17,0,0,0,0,0.293,10.65,29.806,22.495,41.777,0,0,0,31.814,50.394,0,0,25.217,0,0,21.99,4.356,23.899,24.61,23.831,23.626,0,35.978,0,0,0,0,5.2,0,25.3,6.07,46.316,26.734,-12,0.696,438.222,13/6/2012
18,18,0,0,0,0,0,10.833,31.279,22.559,42.946,0,0,0,1.522,49.95,0,0,25.217,0,0,18.059,4.224,23.844,24.555,23.831,23.626,0,35.647,0,0,0,0,5.2,0,25,6.2,48.466,-15.137,2,9.595,426.45,13/6/2012
19,19,18.18,18.68,16.932,18.506,0,10.65,31.044,23.736,43.391,0,0,0,49.088,49.876,0,0,25.328,0,0,12.668,3.696,22.682,22.067,22.915,22.71,0,33.468,0,0,0,5.2,5.2,0,24,6.2,47.655,0,-2.8,7.691,528.931,13/6/2012
20,20,18.418,18.68,0,16.346,0,10.752,31.132,23.929,43.475,0,0,0,49.217,50.542,0,0,25.69,0,0,12.623,4.488,23.462,22.573,23.927,23.68,0,34.218,0,0,0,5.2,5.2,0,24.5,6.38,43.094,19.166,-12.8,-1.007,512.167,13/6/2012
21,21,0,18.63,0,0,0,10.752,30.867,23.993,43.03,0,0,0,50.431,50.172,0,0,25.662,0,0,13.073,3.96,14.999,20.413,19.907,20.741,0,33.508,0,0,0,5.2,5.2,0,24.6,6.3,39.992,-4.273,4.3,11.499,449.904,13/6/2012
22,22,0,0,0,0,0,10.862,31.132,3.078,43.364,0,0.1,0,0,50.172,0,0,25.551,0,0,12.556,4.356,21.766,24.337,21.096,21.958,0,35.228,0,0,0,0,0,0,24.6,6.3,47.027,2.075,-8.4,3.79,386.018,13/6/2012
23,23,0,0,0,0,0,10.774,31.103,0,43.642,0,0.2,0.2,0,42.254,0,0,25.578,0,0,12.556,4.356,15.436,17.432,23.229,22.887,0,35.897,0,0,0,0,0,0,24.7,6.2,36.765,1.953,-4.8,3.882,352.204,13/6/2012
0,00,0,0,0,0,0,10.613,0,0,43.113,0,0.6,0.4,0,42.106,0,0,25.467,0,0,12.848,4.224,24.036,24.651,23.106,22.723,0,33.197,0,0,0,0,0,0,24.3,6.25,30.839,-1.831,-6.9,2.197,335.007,14/6/2012
1,01,0,0,0,0,0,10.818,0,0,40.163,0,1.4,0,0,49.876,0,0,25.105,0,0,12.691,4.752,20.686,17.186,22.928,22.86,0,33.587,0,0,0,0,0,0,24.5,6.2,30.951,15.503,-8.8,-4.102,321.132,14/6/2012
2,02,0,0,0,0,0,10.716,0,0,21.125,0,4.3,3.2,0,49.95,0,0,25.495,0,0,12.444,4.62,23.188,24.665,22.682,22.778,0,34.198,0,0,0,0,0,0,24.3,6.2,30.951,11.231,-3.1,0.787,311.924,14/6/2012
3,03,0,0,0,0,0,10.891,0,0,0,0,2.5,1.6,0,50.172,0,0,25.411,0,0,12.309,4.884,24.009,24.405,22.751,22.764,0,35.807,0,0,0,0,0,0,24.3,6.2,44.699,5.249,-8.9,1.593,314.79,14/6/2012
4,04,0,0,0,0,0,10.855,0,0,6.819,0,1.8,1.7,0,49.876,0,0,25.077,0,0,13.297,4.62,23.981,24.432,22.71,22.751,0,33.468,0,0,0,0,0,0,24.4,6.3,49.143,-5.127,-.5,5.493,321.363,14/6/2012
5,05,0,0,0,0,0,10.679,0,0,39.94,0,1.4,2.7,0,46.298,0,0,25.077,0,0,12.938,4.752,23.817,24.706,22.71,22.764,0,33.587,0,0,0,0,0,0,24.5,6.3,39.088,10.01,-16.1,-2.71,350.056,14/6/2012
6,06,0,0,0,0,0,10.804,0,0,40.636,0,5.7,5.5,0,47.58,0,0,25.077,0,0,12.915,3.96,23.968,24.569,22.764,22.805,0,34.128,0,0,0,0,0,0,24.3,6.27,41.917,1.953,-5.8,0.494,356.246,14/6/2012
7,07,0,0,0,0,0,10.752,30.072,0,40.163,0,10.3,8.7,0,47.169,0,0,25.077,0,0,12.444,3.828,13.303,17.555,22.655,22.805,0,33.157,0,0,0,0,0,0,24.3,6.35,39.21,-3.052,0.7,3.296,366.896,14/6/2012
8,08,0,0,0,0,0,10.818,30.278,22.865,39.94,0,21.201,16.201,0,49.876,0,0,25.077,0,0,12.848,4.092,20.645,22.108,20.262,21.042,0,35.007,0,0,0,0,5.2,0,24.4,6.2,40.757,3.54,1,-.916,425.143,14/6/2012
9,09,0,0,0,0,0,10.642,29.806,22.527,40.135,0,19.001,14.1,38.685,49.284,0,0,25.244,0,0,11.972,3.828,23.53,24.501,22.846,22.71,0,35.167,0,0,0,5.2,5.2,0,24.4,6,42.678,6.714,-2.8,-3.406,476.948,14/6/2012
10,10,0,0,0,0,0,10.65,29.924,21.254,40.079,0,17.801,13.5,0,52.17,0,0,25.3,0,0,12.421,4.62,23.639,24.528,22.669,22.915,0,38.317,0,0,0,5.2,5.2,0,24.5,5.92,49.828,-33.082,-20.801,0,504.318,14/6/2012
11,11,0,0,17.933,0,0,10.533,29.659,21.19,39.69,0,14.3,12.4,48.015,49.654,0,0,25.3,0,0,11.231,4.092,23.94,24.651,22.901,22.983,0,37.957,0,0,0,5.2,5.2,0,24.5,5.77,49.392,12.329,-9.6,-7.215,510.977,14/6/2012
12,12,18.403,18.62,18.348,0,0,10.459,30.366,22.914,39.996,0,3.8,4.9,48.918,50.172,0,0,25.356,0,0,11.95,4.092,20.618,21.247,20.29,21.219,0,36.578,0,0,0,5.2,5.2,0,24.4,5.84,40.97,23.072,-9.1,-4.907,500.791,14/6/2012
13,13,18.418,0,18.397,0,0,10.569,29.63,22.688,39.857,0,0.1,0,49.296,50.172,0,0,25.356,0,0,0,4.224,23.954,24.637,22.464,22.819,0,36.098,0,0,0,5.2,5.2,0,24.4,5.78,49.192,21.363,-15.9,-9.009,491.997,14/6/2012
14,14,17.073,18.5,18.262,0,0,10.327,29.482,22.801,38.938,0,0.1,0,46.398,43.29,0,0,25.356,0,0,0,3.168,13.112,14.821,14.807,15.819,0,35.878,0,0,0,5.2,5.2,0,24.4,5.76,43.375,13.428,-9.4,-2.417,450.456,14/6/2012
15,15,18.46,18.67,18.177,0,0,10.393,29.63,22.495,38.66,0,0.1,0,49.961,50.098,0,0,25.356,0,0,13.028,4.224,22.942,23.53,14.889,15.928,0,32.158,0,0,0,5.2,5.2,0,24.6,5.9,42.252,24.781,-16.6,-12.708,496.378,14/6/2012
16,16,18.403,0,18.128,0,0,8.87,29.453,22.301,40.163,0,0.4,1,49.457,49.654,0,0,25.356,0,0,13.028,3.828,23.831,24.706,19.811,20.645,0,32.287,0,0,0,5.2,5.2,0,24.3,6.2,49.786,14.283,-18.701,-6.812,503.187,14/6/2012
17,17,0,0,0,0,0,9.119,32.841,24.203,39.996,0,0,0,50.023,49.95,0,0,25.829,0,0,13.14,4.62,21.233,24.665,19.141,20.044,0,35.238,0,0,0,5.2,5.2,0,24.5,6.2,43.334,13.916,-13.9,-.714,455.124,14/6/2012
18,18,0,0,0,0,0,10.518,33.047,24.445,40.052,0,0,0,50.629,47.426,0,0,25.634,0,0,13.432,4,23.885,24.446,22.655,22.723,0,35.637,0,0,0,5.2,5.2,0,24.6,6,39.681,27.589,-13.7,-2.014,447.335,14/6/2012
19,19,18.445,3.19,18.14,18.506,0,10.518,32.988,24.187,40.302,0,0,0,49.033,50.024,0,0,25.606,0,0,13.634,4.4,23.858,24.651,22.6,22.751,0,35.177,0,0,0,5.2,5.2,0,24.3,6.5,46.002,44.557,-25.501,-11.316,517.572,14/6/2012
20,20,18.46,18.71,18.311,0,0,10.635,33.165,24.493,40.107,0,0,0,48.998,50.098,0,0,25.244,0,0,13.769,4.6,19.756,20.153,23.339,23.216,0,35.297,0,0,0,5.2,5.2,0,24.5,6.46,48.189,36.256,-23.401,-13.404,518.449,14/6/2012
21,21,0,0,0,0,0,10.371,32.34,23.8,39.801,0,0,0,29.382,49.506,0,0,25.244,0,0,13.477,3.9,23.598,24.473,23.544,23.721,0,37.617,0,0,0,0,5.2,0,24.5,6.5,49.968,-5.737,-13.9,0,466.609,14/6/2012
22,22,0,0,0,0,0,10.533,32.517,24.09,39.829,0,0,0,0.52,51.504,0,0,25.217,0,0,12.646,4.7,22.696,22.983,23.544,23.831,0,36.748,0,0,0,0,0,0,24.6,6.5,50.13,10.987,-6,3.992,403.649,14/6/2012
23,23,0,0,0,0,0,10.335,31.603,0,39.829,0,0,0,0,49.062,0,0,25.217,0,0,12.242,4.3,24.132,24.569,23.557,23.831,0,36.218,0,0,0,0,0,0,24.5,6.5,38.099,-4.639,-.9,8.185,371.378,14/6/2012
0,00,0,0,0,0,0,10.635,1.997,0,39.996,0,0,0,0,49.358,0,0,25.578,0,0,12.691,4,23.188,24.665,23.557,23.831,0,36.037,0,0,0,0,0,0,24.3,6.5,39.06,0,-5.3,2.197,348.526,15/6/2012
1,01,0,0,0,0,0,10.657,2.292,0,40.358,0,0,0,0,42.92,0,0,25.606,0,0,12.893,4.1,23.653,24.46,23.557,23.831,0,35.997,0,0,0,0,0,0,25.3,6.5,34.727,1.953,-3.8,6.684,332.054,15/6/2012
2,02,0,0,0,0,0,10.518,2.262,0,39.662,0,0,0,0,42.772,0,0,25.578,0,0,12.489,4.2,21.069,24.268,24.405,24.337,0,35.817,0,0,0,0,0,0,24.9,6.46,37.816,5.371,-3.5,5.182,329.5,15/6/2012
3,03,0,0,0,0,0,10.533,2.292,0,0,0,0,0,0,48.1,0,0,25.578,0,0,12.309,4.1,23.981,24.528,24.473,24.46,0,35.748,0,0,0,0,0,0,25.7,6.38,49.578,-20.508,3.9,10.785,323.583,15/6/2012
4,04,0,0,0,0,0,10.664,2.292,0,40.859,0,0,0,0,42.698,0,0,25.328,0,0,12.489,4.2,19.469,20.262,24.501,24.528,0,36.337,0,0,0,0,0,0,25.7,6.46,38.91,-7.569,2.1,9.082,331.084,15/6/2012
5,05,0,0,0,0,0,10.796,2.145,0,40.274,0,0,0,0,50.246,0,0,25.606,0,0,11.298,4.2,23.981,24.583,24.405,24.555,0,36.178,0,0,0,0,0,0,25.6,6.5,47.563,6.836,-5.9,3.296,353.808,15/6/2012
6,06,0,0,0,0,0,10.76,2.292,0,40.859,0,0,0,0,49.728,0,0,25.606,0,0,12.983,4.2,23.981,24.651,24.528,24.405,0,35.957,0,0,0,0,0,0,24.8,6.46,43.736,19.044,-13.7,-1.813,351.415,15/6/2012
7,07,0,0,0,0,0,10.672,32.399,0,39.829,0,0,0,0,50.246,0,0,25.606,0,0,12.152,4.2,23.981,24.61,24.323,24.173,0,35.347,0,0,0,0,0,0,24.3,6.4,37.74,15.381,-7.4,1.099,366.898,15/6/2012
8,08,0,0,0,0,0,9.229,32.281,16.662,38.855,0,0,0,40.34,43.808,0,0,25.606,0,0,12.197,4.2,23.38,23.872,24.323,24.296,0,36.247,0,0,0,5.2,5.2,0,24.4,6.3,39.684,87.039,-40.901,-24.207,414.149,15/6/2012
9,09,0,18.7,0,0,0,8.885,33.224,22.559,38.354,0,7.4,5.2,52.441,50.246,0,0,25.606,0,0,12.039,4.2,23.94,24.173,24.282,24.186,0,38.647,0,0,0,5.2,5.2,0,24.6,6.2,38.444,17.212,-.3,7.398,469.416,15/6/2012
10,10,16.107,18.5,0,5.872,0,8.855,32.723,22.849,37.574,0,5.6,4.4,53.48,49.876,0,0,26.525,0,0,11.972,4.2,23.981,23.817,24.46,24.268,0,38.567,0,0,0,5.2,5.2,0,24.2,6.1,38.837,18.799,-11.9,-1.117,507.381,15/6/2012
11,11,18.194,18.54,0,18.299,0,8.482,31.191,22.253,37.769,0,2.8,2.1,51.314,50.246,0,0,25.189,0,0,12.736,4.3,23.68,24.46,24.542,24.255,0,39.278,0,0,0,5.2,5.2,0,24.3,6,39.482,27.833,-19.401,-5.31,516.688,15/6/2012
12,12,18.445,18.62,0,4.59,0,9.141,31.22,22.64,39.356,0,1.4,1.7,53.114,49.728,0,0,26.079,0,0,12.264,4.3,24.022,24.487,24.282,24.432,0,39.007,0,0,0,5.2,5.2,0,24.2,5.9,46.898,22.462,-18.701,-5.31,517.774,15/6/2012
13,13,18.544,18.5,0,0,0,8.731,31.073,22.575,39.077,0,0,0,52.781,50.172,0,0,25.968,0,0,11.388,4.356,24.091,22.108,24.501,24.145,0,38.427,0,0,0,5.2,5.2,0,24.2,5.9,38.648,28.687,-23.901,-9.705,500.548,15/6/2012
14,14,16.975,18.6,0,18.433,0,8.628,30.661,22.366,36.461,0,0,0,42.21,49.876,0,0,25.578,0,0,10.153,4.1,23.913,23.762,24.569,24.2,0,38.527,0,0,0,5.2,5.2,0,24.3,5.8,46.029,26.246,-20.801,-7.709,507.805,15/6/2012
15,15,18.432,18.7,0,18.58,0,8.811,29.6,24.187,37.101,0,0,0,48.932,49.95,0,0,25.578,0,0,14.331,4.8,24.05,24.487,24.35,24.227,0,38.758,0,0,0,5.2,5.2,0,24.4,5.8,37.645,32.96,-14.9,-2.802,497.861,15/6/2012
16,16,18.403,18.7,0,0,0,8.65,28.628,23.848,36.906,0,0.2,0.4,49.225,43.438,0,0,25.578,0,0,14.78,4.3,22.723,23.489,24.596,24.35,0,38.647,0,0,0,5.2,5.2,0,24.4,5.8,38.621,31.739,-21.001,-8.313,483.657,15/6/2012
17,17,0,18.72,0,0,0,10.32,30.425,24.396,37.964,0,1.7,1.5,49.178,43.29,0,0,25.662,0,0,14.847,4.3,14.957,14.534,24.391,24.241,0,38.297,0,0,0,5.2,5.2,0,24.4,5.8,37.1,38.575,-12,-2.509,432.356,15/6/2012
18,18,0,0,0,0,0,10.254,31.427,24.01,38.075,0,1.2,1.9,34.656,42.624,0,0,25.411,0,0,14.802,4.2,24.063,24.569,24.432,24.255,0,39.198,0,0,0,0,5.2,0,24.2,5.8,38.07,0,-4.3,5.786,436.86,15/6/2012
19,19,18.348,18.7,18.201,18.519,0,10.32,32.163,23.897,37.964,0,3,2,52.176,50.172,0,0,25.411,0,0,12.803,4.2,24.132,24.555,24.419,24.227,0,38.747,0,0,0,5.2,5.2,0,24.4,6.1,41.681,41.505,-21.401,-9.101,535.532,15/6/2012
20,20,18.46,18.8,18.165,2.734,0,10.525,32.252,23.961,38.521,0,17.101,15.701,52.885,43.512,0,0,25.384,0,0,0,4.1,23.243,23.872,24.419,24.309,0,39.037,0,0,0,5.2,5.2,0,24,6.2,46.88,37.233,-18.401,-13.111,538.69,15/6/2012
21,21,0,0,0,0,0,10.576,30.838,23.977,39.801,0,22.801,16.601,52.678,44.104,0,0,25.384,0,0,11.77,4.2,17.391,24.35,24.104,23.927,0,38.107,0,0,0,5.2,5.2,0,24.2,6.45,39.414,18.799,-2.2,-6.5,480.974,15/6/2012
22,22,0,0,0,0,0,10.613,31.22,24.219,40.079,0,15.201,10.2,0,50.468,0,0,25.384,0,0,13.702,4.2,19.1,24.624,24.405,24.296,0,39.437,0,0,0,0,0,0,24.4,6.45,41.545,13.306,-.4,-1.209,417.846,15/6/2012
23,23,0,0,0,0,0,10.452,13.044,0,39.745,0,27.201,18.901,0,49.728,0,0,25.356,0,0,14.892,4.2,23.352,24.2,24.528,24.432,0,38.338,0,0,0,0,0,0,24.3,6.3,41.14,13.794,8.1,0,388.215,15/6/2012
0,00,0,0,0,0,0,10.503,2.321,0,39.829,0,24.701,15.401,0,42.476,0,0,25.356,0,0,10.287,4.2,21.944,24.637,24.378,24.35,0,38.737,0,0,0,0,0,0,25.2,6.2,38.128,7.691,10.5,2.087,358.37,16/6/2012
1,01,0,0,0,0,0,10.533,2.262,0,21.598,0,23.501,13,0,35.15,0,0,25.356,0,0,13.342,4,23.858,24.337,24.323,24.501,0,39.567,0,0,0,0,0,0,25.2,6.2,43.103,7.202,8,2.289,342.339,16/6/2012
2,02,0,0,0,0,0,10.701,2.262,0,0,0,9,6.3,0,49.802,0,0,25.384,0,0,7.233,4.356,24.05,24.665,24.145,24.104,0,38.367,0,0,0,0,0,0,25.2,6.2,50.963,0,0,1.483,332.538,16/6/2012
3,03,0,0,0,0,0,10.467,2.292,0,0,0,5.2,7.4,0,49.802,0,0,25.467,0,0,11.972,5.016,23.913,24.569,24.487,24.296,0,38.927,0,0,0,0,0,0,25.2,6.2,47.573,0,1.6,4.889,329.465,16/6/2012
4,04,0,0,0,0,0,10.357,2.262,0,0,0,7.5,6.3,0,49.802,0,0,25.328,0,0,10.624,4,23.954,24.678,24.391,24.282,0,39.027,0,0,0,0,0,0,25.2,6.2,49.036,0,1.5,4.395,333.519,16/6/2012
5,05,0,0,0,0,0,10.686,2.321,0,39.3,0,6.9,5.6,0,49.802,0,0,25.328,0,0,12.287,4,23.968,24.542,24.432,24.255,0,38.718,0,0,0,0,0,0,25.2,6.2,33.835,4.883,0,2.893,352.797,16/6/2012
6,06,0,0,0,0,0,10.452,2.115,0,38.632,0,13.6,8.5,0,40.966,0,0,25.328,0,0,0,4,22.71,24.747,24.432,24.241,0,39.467,0,0,0,0,0,0,25.2,6.2,29.784,8.179,0,0,344.247,16/6/2012
7,07,0,0,0,0,0,10.452,18.111,0,38.716,0,7.9,4.8,0,49.477,0,0,25.662,0,0,0,4,23.803,24.419,24.432,24.446,0,39.408,0,0,0,0,5.2,0,25.2,6.2,39.96,0,0,6.684,377.728,16/6/2012
8,08,0,0,0,0,0,10.584,28.658,24.412,36.823,0,10.5,5.8,0,48.041,0,0,25.662,0,0,13.814,0,23.79,24.419,24.391,24.446,0,39.018,0,0,0,0,5.2,0,25.2,6.2,29.903,0,0,3.699,387.629,16/6/2012
9,09,0,0,0,0,0,10.342,28.245,24.316,37.046,0,7.7,7,28.965,46.452,0,0,25.662,0,0,21.788,0,24.077,24.528,24.528,24.432,0,38.877,0,0,0,0,5.2,0,25.2,6.2,31.113,0,1.2,5.493,404.362,16/6/2012
10,10,0,0,0,0,0,10.078,28.923,24.267,37.101,0,5.2,5.6,46.122,47.169,0,0,25.523,0,0,2.381,0,23.639,24.419,24.378,24.46,0,38.768,0,0,0,0,5.2,0,25.2,6.2,43.899,0,0,3.388,416.552,16/6/2012
11,11,0,0,0,0,0,8.731,28.952,23.977,36.489,0,7.4,5.6,45.822,50.098,0,0,25.662,0,0,0,0,23.981,24.747,24.432,24.337,0,38.817,0,0,0,0,5.2,0,25.2,6.2,49.321,0,0,0,462.129,16/6/2012
12,12,0,0,0,0,0,8.606,29.011,23.703,36.656,0,8.9,6.6,45.796,49.802,0,0,25.662,0,0,12.556,0,23.995,24.61,24.569,24.46,0,39.267,0,0,0,5.2,5.2,0,25.2,6.2,37.178,0,1.7,5.09,456.628,16/6/2012
13,13,0,0,0,0,0,8.672,30.396,23.8,36.656,0,4.2,3.6,20.894,50.098,0,0,25.662,0,0,24.348,0,22.067,21.329,24.378,24.378,0,38.768,0,0,0,0,5.2,0,25.2,6.2,37.178,0,0,3.699,431.871,16/6/2012
14,14,0,0,0,0,0,8.716,30.16,23.671,35.431,0,10.5,7.6,0,50.024,0,0,25.662,0,0,20.418,0,22.04,23.093,24.309,24.282,0,39.467,0,0,0,0,5.2,0,25.2,6.2,37.178,0,0,0,424.205,16/6/2012
15,15,0,0,0,0,0,8.474,29.365,6.719,36.266,0,31.301,20.601,0,41.884,0,0,25.718,0,0,23.787,0,15.19,18.102,24.555,24.473,0,39.287,0,0,0,0,0,0,25.2,6.2,37.178,0,6.7,0,413.113,16/6/2012
16,16,0,0,0,0,0,8.57,29.571,0,36.517,0,4.3,5.4,0,49.654,0,0,25.3,0,0,25.022,0,24.077,24.651,24.542,24.378,0,38.338,0,0,0,0,0,0,25.2,6.2,47.561,0,2.7,6.391,390.19,16/6/2012
17,17,0,0,0,0,0,8.738,30.042,0,39.217,0,2.5,3.1,0,49.876,0,0,25.662,0,0,24.595,4,23.995,24.405,24.528,24.487,0,38.638,0,0,0,0,0,0,25.2,6.2,48.935,16.968,0,0,399.583,16/6/2012
18,18,0,0,0,0,0,8.855,33.017,23.736,39.384,0,6.9,6.4,29.801,49.802,0,0,26.052,0,0,24.753,4,24.815,25.212,24.528,24.514,0,39.108,0,0,0,0,5.2,0,25.2,6.2,48.798,19.044,1.4,1.282,454.549,16/6/2012
19,19,0,0,16.749,0,0,9.024,32.546,23.768,41.053,0,0,0,46.144,50.32,0,0,25.69,0,0,26.168,4,23.885,24.446,24.555,24.309,0,38.437,0,0,0,5.2,5.2,0,25.2,6.2,48.424,29.664,0,0,503.469,16/6/2012
20,20,0,0,13.416,0,0,8.863,32.104,24.074,41.861,0,0.9,0,46.344,49.506,0,0,25.69,0,0,25.741,4,23.776,24.555,24.583,24.241,0,38.317,0,0,0,5.2,5.2,0,25.2,6.2,48.756,32.838,0,0,478.603,16/6/2012
21,21,0,0,0,0,0,8.855,32.222,24.058,41.638,0,0,0,14.111,49.654,0,0,25.69,0,0,24.887,4,24.173,24.624,24.637,24.309,0,39.047,0,0,0,0,5.2,0,25.2,6.2,45.141,3.784,0,0,453.468,16/6/2012
22,22,0,0,0,0,0,8.892,31.928,0,42.167,0,0,0,0,42.328,0,0,25.69,0,0,23.967,4,23.749,22.477,24.35,24.501,0,39.347,0,0,0,0,0,0,25.2,6.2,43.794,0,0,5.09,387.572,16/6/2012
23,23,0,0,0,0,0,8.87,15.489,0,41.944,0,0,0,0,50.024,0,0,25.69,0,0,24.303,4,11.813,12.018,24.651,24.419,0,38.667,0,0,0,0,0,0,25.2,6.2,37.133,4.761,0,2.582,350.579,16/6/2012
0,00,0,0,0,0,0,8.907,2.5,0,22.545,0,0.7,0.5,0,50.394,0,0,25.69,0,0,25.067,4.2,19.401,19.223,24.378,24.419,0,38.477,0,0,0,0,0,0,24.5,6.38,36.1,0,-4.7,4.193,333.921,17/6/2012
1,01,0,0,0,0,0,8.789,0,0,0,0,0,0,0,50.246,0,0,25.662,0,0,24.169,4,24.022,23.653,24.378,24.419,0,39.207,0,0,0,0,0,0,24.4,6.38,41.931,0,-3.9,3.992,321.164,17/6/2012
2,02,0,0,0,0,0,8.848,0,0,0,0,0,0,0,50.098,0,0,25.551,0,0,25.404,4,23.831,23.612,24.378,24.419,0,38.978,0,0,0,0,0,0,25,6.46,37.873,4.028,-7,1.996,319.428,17/6/2012
3,03,0,0,0,0,0,8.914,0,0,0,0,0,0,0,50.172,0,0,25.551,0,0,25.247,4,18.854,17.774,24.378,24.118,0,38.787,0,0,0,0,0,0,24.8,6.5,37.143,8.179,-7.7,0.385,305.374,17/6/2012
4,04,0,0,0,0,0,8.789,0,0,0,0,0,0,0,50.468,0,0,25.551,0,0,24.371,4,20.372,21.165,24.378,24.391,0,39.047,0,0,0,0,0,0,25,6.5,37.143,3.54,-7.3,3.186,311.789,17/6/2012
5,05,0,0,0,0,0,8.943,0,0,0,0,0,0,0,50.838,0,0,25.551,0,0,26.033,4,23.995,24.583,24.446,24.391,0,38.517,0,0,0,0,0,0,25,6.5,39.196,5.737,-8.1,1.593,322.803,17/6/2012
6,06,0,0,0,0,0,8.95,0,0,0,0,0,0,0,50.32,0,0,25.551,0,0,22.259,4,16.366,16.667,24.583,24.391,0,38.548,0,0,0,0,0,0,24.6,6.46,38.367,-16.968,5.7,13.898,298.432,17/6/2012
7,07,0,0,0,0,0,8.819,27.627,0,0,0,0,0,0,50.098,0,0,25.189,0,0,24.932,4,10.213,9.981,24.624,24.282,0,39.087,0,0,0,0,0,0,24.3,6.46,37.977,7.202,-10.1,1.392,319.095,17/6/2012
8,08,0,0,0,0,0,9.053,29.983,0,0,0,0,0,0,43.216,0,0,25.217,0,0,25.359,4,16.571,19.606,24.391,24.473,0,38.707,0,0,0,0,0,0,24.4,6.38,38.361,25.025,-5.9,-.806,311.398,17/6/2012
9,09,0,0,0,0,0,8.701,29.129,0,0,0,0,0,0,49.58,0,0,25.745,0,0,25.427,4,16.297,22.231,24.637,24.446,0,38.198,0,0,0,0,0,0,24.3,6.2,42.887,0,-2,6.299,337.509,17/6/2012
10,10,0,0,0,0,0,8.855,29.806,0,0,0,0,0,0,50.098,0,0,25.773,0,0,24.865,4,23.106,19.169,24.378,24.473,0,39.177,0,0,0,0,0,0,24.1,6.3,40.922,6.836,-7.6,1.483,344.303,17/6/2012
11,11,0,0,0,0,0,8.826,29.247,0,0,0,1.7,0.9,0,49.802,0,0,25.773,0,0,24.865,4,21.001,20.481,24.651,24.296,0,39.307,0,0,0,0,0,0,24.1,6.2,47.551,-5.982,-6.5,6.098,359.114,17/6/2012
12,12,0,0,0,0,0,8.855,33.607,0,0,0,6.2,5.2,0,50.32,0,0,25.773,0,0,24.169,4.3,19.538,18.936,24.473,24.309,0,39.167,0,0,0,0,0,0,24.4,6.07,46.059,12.94,-7.7,-3.717,359.853,17/6/2012
13,13,0,0,0,0,0,8.584,33.165,0,0,0,0.1,0.6,0,49.802,0,0,25.773,0,0,25.112,4.3,20.536,21.26,24.583,24.542,0,38.158,0,0,0,0,5.2,0,24.3,6.07,47.757,-2.075,-7.5,4.596,364.821,17/6/2012
14,14,0,0,0,0,0,8.694,33.548,0,0,0,0,0,0,49.802,0,0,25.773,0,0,24.573,4.2,21.971,21.001,24.391,24.227,0,38.458,0,0,0,0,5.2,0,24.4,6.07,48.25,-4.395,-1.1,7.984,358.069,17/6/2012
15,15,0,0,0,0,0,8.679,33.253,0,0,0,0,0,0,49.506,0,0,25.773,0,0,24.528,4.2,21.493,20.221,24.569,24.268,0,38.477,0,0,0,0,5.2,0,24,6.2,45.742,4.028,-8.3,2.893,357.488,17/6/2012
16,16,0,0,0,0,0,8.745,33.194,0,0,0,0,0,0,49.506,0,0,25.578,0,0,25.224,4.2,18.922,18.444,24.405,24.309,0,38.657,0,0,0,0,5.2,0,24.2,6.2,46.485,-18.189,-1,7.196,365.212,17/6/2012
17,17,0,0,0,0,0,8.694,33.253,0,0,0,0.7,0.7,0,49.654,0,0,25.634,0,0,24.461,4.2,23.694,24.46,24.487,24.282,0,38.498,0,0,0,0,5.2,0,24.2,6.2,47.963,-15.503,-1.8,4.798,378.785,17/6/2012
18,18,0,6.361,0,0,0,8.745,33.548,24.509,0,0,1.5,1.8,2.051,49.95,0,0,25.523,0,0,24.977,4.2,23.927,24.309,24.173,24.091,0,37.957,0,0,0,5.2,5.2,0,24.3,6.45,49.476,10.498,-7.7,-.806,406.255,17/6/2012
19,19,0,10.942,0,0,0,8.606,33.194,23.929,38.938,0,4.7,3.4,42.031,49.654,0,0,25.885,0,0,23.899,4.2,19.893,20.864,24.46,24.309,0,39.148,0,0,0,5.2,5.2,0,24.4,6.38,46.259,-4.395,-5.5,1.794,493.592,17/6/2012
20,20,0,0,0,0,0,8.738,33.165,24.138,41.666,0,9.7,5.2,45.007,48.84,0,0,25.829,0,0,25.247,4.2,15.983,16.379,24.774,24.514,0,39.117,0,0,0,0,5.2,0,24.2,6.38,48.507,36.866,-10.8,-12.616,463.334,17/6/2012
21,21,0,0,0,0,0,8.885,33.548,24.106,42.222,0,8.6,7.6,10.926,50.024,0,0,25.829,0,0,19.631,4.2,14.069,18.991,24.624,24.282,0,38.808,0,0,0,0,5.2,0,24.2,6.38,44.677,21.363,-12.9,-3.9,432.239,17/6/2012
22,22,0,0,0,0,0,8.855,12.897,0,41.694,0,4.9,5.5,1.025,50.172,0,0,25.829,0,0,24.191,4.2,17.501,17.077,24.72,24.391,0,38.307,0,0,0,0,0,0,24.2,6.46,40.553,-8.423,-.2,4.798,376.297,17/6/2012
