,AMY-L9030,AMY1,AMY2,CEN,Date,Demanda,EEC,EEC20,EOL,GSR,HORA,HPA1,HPA2,LNI-L9040,MTR,NSL,PBP,PCA1,PCA2,PCF1,PCF2,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PEN3,PEN4,PHC1,PHC2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,PNI1,PNI2,SND-L9090,TCPI-L9150,TPC
12,-1.1,1.1,1.3,40.35,25/8/2013,385.708,0,0,2.496,0,12,6.802,6.808,-6.714,0,0,6.617,0,0,24.61,24.391,0,18.531,0,0,0,8.518,31.662,17.564,39.773,22.508,18.979,0,0,0,0,0,5.2,0,0,19.7,5.4,25.606,0,0,5.786,50.528
13,12.3,39.501,20.601,0.508,25/8/2013,395.385,0,0,41.839,0,13,6.791,6.809,-15.625,0,0,39.552,0,0,15.723,14.342,0,0,0,0,0,8.533,26.861,0.79,6.986,22.528,19.049,0,0,0,0,0,0,0,0,19.6,5.26,25.467,0,0,-21.314,37.573
14,17.601,21.301,12.5,0,25/8/2013,381.147,0,0,30.198,0,14,6.802,6.811,-27.223,0,0,23.741,0,20.235,24.733,24.378,0,0,0,0,0,8.606,27.479,0,0,22.518,19.109,0,0,0,0,0,0,0,0,19.9,5.76,25.718,0,0,-4.303,42.457
15,13.9,11.8,7.6,1.05,25/8/2013,372.321,47.99,0,20.746,0,15,6.798,6.814,-30.519,0,0,22.795,16.366,17.473,24.706,24.419,0,0,0,0,0,0.19,0,0,0,22.978,19.028,0,0,0,0,0,0,0,0,19.8,5.5,25.829,0,0,4.688,24.705
16,-.6,15.801,11.5,0,25/8/2013,381.436,47.5,15.717,0,0,16,6.796,6.774,-24.537,0,0,13.76,18.84,19.825,24.473,24.35,0,0,0,0,0,0,0,0,0,22.629,19.099,0,0,0,0,0,0,0,0,19.6,5.3,25.745,0,0,-2.106,30.363
17,11.6,14.4,7.8,2.295,25/8/2013,369.311,47.5,16.589,17.504,0,17,6.764,6.814,-14.039,0,0,15.231,21.219,21.903,24.432,24.391,0,0,0,0,0,0,0,0,0,22.638,18.818,0,0,0,0,0,0,0,0,19.7,5.5,25.606,0,0,1.483,26.737
18,15.5,12.8,8.6,2.188,25/8/2013,421.05,47.5,16.64,23.916,0,18,6.816,6.784,-2.441,0,0,22.322,19.456,20.604,24.514,24.378,0,0,0,0,0,8.423,30.278,0,14.111,22.948,19.059,0,0,0,0,0,0,0,0,19.6,5.6,25.745,0,0,1.282,40.593
19,7.2,11,9.1,54.41,25/8/2013,523.685,47.5,16.281,21.898,0,19,6.789,6.809,-4.395,0,0,12.868,19.032,19.907,24.432,24.255,0,0,0,0,0,8.43,30.396,19.079,37.658,22.849,19.109,0,0,0,0,0,5.2,0,0,19.8,5.4,25.745,0,0,1.483,44.526
20,4.7,12.7,6.2,52.204,25/8/2013,498.896,47.5,18.178,20.85,0,20,6.777,6.814,4.761,0,0,20.378,19.77,20.522,24.514,24.186,0,0,0,0,0,8.555,30.602,7.122,38.131,22.889,18.948,0,0,0,0,0,0,0,0,20,5.5,25.578,0,0,-4.614,45.815
21,10.4,11.2,7.5,55.285,25/8/2013,463.825,47.5,18.076,16.092,0,21,6.801,6.833,-4.028,0,0,18.698,10.254,10.924,24.569,24.419,0,0,0,0,0,8.57,30.572,0,38.382,22.818,19.009,0,0,0,0,0,0,0,0,19.7,5.76,25.718,0,0,5.292,37.736
22,4.5,15.1,10.5,0,25/8/2013,401.165,47.5,17.46,26.584,0,22,6.801,6.821,5.86,0,0,16.912,16.858,17.883,15.436,14.957,0,0,0,0,0,8.767,30.779,0,0,22.998,19.038,0,0,0,0,0,0,0,0,20,5.9,25.912,0,0,-10.804,48.308
23,10.4,12.1,8.9,0,25/8/2013,364.214,47.5,17.153,43.016,0,23,6.774,6.818,-9.522,0,0,23.951,6.781,7.492,0,14.985,0,0,0,0,0,0.19,0,0,0,22.858,19.069,0,0,0,0,0,0,0,0,19.8,5.8,25.718,0,0,-12.305,48.556
0,1.7,11,7.1,0,26/8/2013,340.053,47.5,16.999,21.084,0,00,6.824,6.816,-16.968,0,0,5.933,15.887,16.557,0,0,0,0,0,0,0,0,0,0,0,22.868,19.128,0,0,0,0,0,0,0,0,20,5.8,25.551,0,0,-4.413,48.079
1,8.1,13.7,8.9,0,26/8/2013,324.53,47.5,16.23,20.524,0,01,6.796,6.816,-18.311,0,0,9.611,0,14.93,0,0,0,0,0,0,0,0,0,0,0,23.049,19.059,0,0,0,0,0,0,0,0,20,5.8,25.745,0,0,-.513,50.536
2,6,23.701,7.8,0,26/8/2013,320.516,47.5,17.102,17.7,0,02,6.792,6.789,-20.631,0,0,15.704,0,6.877,0,0,0,0,0,0,0,0,0,0,0,22.919,19.059,0,0,0,0,0,0,0,0,20,5.8,25.745,0,0,-7.105,30.297
3,6.4,19.701,12.6,0,26/8/2013,317.934,47.5,6.488,15.748,0,03,6.779,6.823,-22.706,0,0,11.764,0,0,0,0,0,0,0,0,0,0,0,0,0,22.768,19.128,0,0,0,0,0,0,0,0,20,5.5,25.662,0,0,-4.614,50.46
4,4.1,13.2,10.7,0,26/8/2013,325.383,47.5,17.204,17.124,0,04,6.779,6.828,-19.532,0,0,17.49,0,0,0,0,0,0,0,0,0,0,0,0,0,22.948,18.889,0,0,0,0,0,0,0,0,20,5.6,25.718,0,0,-6.702,47.405
5,6.3,16.101,11.3,0,26/8/2013,353.62,47.5,16.845,18.732,0,05,6.806,6.808,-19.288,0,0,12.762,0,24.241,0,0,0,0,0,0,0,8.408,0,0,0,23.449,18.868,0,0,0,0,0,0,0,0,20,5.7,25.801,0,0,-5.017,47.016
6,5.8,11.7,8.7,0,26/8/2013,360.086,47.5,7.616,15.653,0,06,6.784,6.844,-15.87,0,0,19.643,0,17.938,0,0,0,0,0,0,0,8.511,30.749,0,0,23.678,19.099,0,0,0,0,0,0,0,0,20,5.7,25.773,0,0,-3.607,50.315
7,9.2,12.9,8.6,39.698,26/8/2013,380.141,47.5,17.307,14.346,0,07,6.799,6.772,-1.587,0,0,11.921,13.03,13.918,0,15.559,0,0,0,0,0,8.35,30.543,0,0,23.569,19.099,0,0,0,0,0,0,0,0,20,5.91,25.829,0,0,1.794,37.726
8,0,19.701,11.5,54.729,26/8/2013,454.568,47.5,17.307,24.179,0,08,6.821,6.792,4.273,0,0,12.868,17.391,18.225,17.419,16.297,0,0,0,0,0,8.518,31.191,0,0,22.889,18.709,0,0,0,0,0,0,0,0,20,5.67,25.912,0,0,-12.818,42.405
9,5.9,12,7.9,55.386,26/8/2013,498,47.5,16,16.486,0,09,6.813,6.788,0,0,0,14.496,11.348,12.524,24.446,24.282,0,0,0,0,0,8.35,30.484,13.246,38.938,22.988,18.919,0,0,0,0,0,5.2,0,0,20,5.5,25.912,0,0,-.916,48.04
10,1.3,11.7,7,48.684,26/8/2013,511.436,47.5,16.384,19.017,0,10,6.769,6.809,6.958,0,0,16.44,14.329,15.409,24.446,24.282,0,14.966,0,0,0,8.46,30.484,19.175,37.519,23.288,19.049,0,0,0,0,0,5.2,0,0,20.1,5.55,25.578,0,0,-3.516,48.04
11,2,7.3,5,48.915,26/8/2013,537.006,47.5,15.41,17.032,0,11,7.173,0,0,0,0,11.816,24.036,24.46,24.583,24.296,0,18.543,17.518,0,0,8.211,28.775,19.562,37.547,22.759,19.099,0,0,0,0,0,0,0,0,19.8,5.28,25.662,0,0,5.585,49.867
12,-5.5,2.9,2.9,48.558,26/8/2013,516.39,47.5,15.769,5.191,0,12,7.13,0,12.329,0,0,5.041,21.233,22.135,20.673,19.538,17.661,18.641,16.858,17.481,0,8.416,28.864,20.706,37.964,22.828,19.099,0,0,0,0,0,0,0,0,19.9,4.97,25.634,0,0,0.989,46.618
13,-4.6,1.3,0.7,48.553,26/8/2013,518.995,47.5,15.82,3.122,0,13,6.764,6.801,4.395,0,0,0,18.895,19.962,20.153,18.676,16.457,18.458,16.736,16.688,0,8.328,28.658,20.448,37.686,23.019,19.139,0,0,0,0,0,0,0,0,22,5.1,25.662,0,0,3.992,46.498
14,2.3,2.9,2.3,48.719,26/8/2013,542.585,47.5,15.461,6.655,0,14,6.782,6.809,-4.151,0,0,4.463,22.327,23.038,24.501,24.214,16.303,18.36,16.541,16.614,0,8.181,28.157,18.773,37.547,22.518,18.799,0,0,0,0,0,0,0,0,22.5,5.04,25.718,0,0,9.888,46.498
15,-2.5,4.2,3.9,48.492,26/8/2013,532.492,47.5,15.769,9.572,0,15,6.779,6.801,7.202,0,0,1.522,13.823,14.848,20.522,20.262,16.513,18.702,16.773,16.749,15.918,8.189,27.037,19.046,38.02,23.049,18.988,0,0,0,0,0,0,0,0,23.7,5.1,25.718,0,0,4.193,48.118
16,-4.5,0,0,45.649,26/8/2013,525.752,47.5,14.897,1.177,0,16,6.762,6.813,2.686,0,0,0,19.305,20.317,20.7,19.715,16.247,18.421,16.211,16.602,4.004,8.936,27.008,18.756,39.244,22.709,18.998,0,0,0,0,0,5.2,0,0,24,5.3,25.773,0,0,3.79,48.118
17,-2,7.4,6.3,56.694,26/8/2013,494.839,47.5,16.076,8.917,0,17,6.811,6.826,5.249,0,0,0,14.67,15.764,15.491,14.93,0,8.325,17.823,0,0,9.683,28.451,20.319,39.411,22.579,18.879,0,0,0,0,0,5.2,0,0,24,5.3,25.773,0,0,0,48.118
18,2,15.801,10.8,54.016,26/8/2013,483.601,47.5,17.102,13.037,0,18,6.786,6.809,14.161,0,0,8.034,10.555,11.676,16.448,15.723,0,0,17.884,0,0,9.756,30.513,20.755,39.523,22.669,19.049,0,0,0,0,0,5.2,0,0,24,5.5,25.634,0,0,-7.105,37.887
19,-10.8,0,0.7,50.393,26/8/2013,572.172,47.5,17.204,6.907,0,19,6.796,6.798,7.691,0,0,3.098,24.036,24.651,24.637,24.364,11.681,19.434,18.043,8.667,0,9.734,30.955,20.464,39.551,22.359,18.988,0,20.11,0,0,0,5.2,0,0,24,5.5,25.829,0,0,2.783,49.88
20,-14,0,0,53.193,26/8/2013,553.042,47.5,17.255,0,0,20,6.756,6.798,13.55,0,0,0,19.196,20.358,24.378,24.364,16.961,18.653,17.762,16.651,15.723,9.698,30.189,21.302,39.328,22.669,19.028,0,0,0,0,0,5.2,0,0,24,5.6,25.745,0,0,0.293,44.578
21,-7.4,0.1,0,52.702,26/8/2013,500.432,47.5,16.999,0,0,21,5.053,5.053,1.343,0,0,0,21.438,22.258,15.833,14.766,3.053,18.543,17.786,0,0,9.851,29.247,21.496,39.022,22.858,19.019,0,0,0,0,0,5.2,0,0,24,5.5,25.356,0,0,6.098,45.489
22,-10.8,0,0,52.678,26/8/2013,431.411,47.5,17.717,0,0,22,5.055,5.059,-6.592,0,0,0,8.231,9.092,16.694,17.131,0,0,0,0,0,9.69,27.921,0,38.131,22.919,19.038,0,0,0,0,0,5.2,0,0,24,5.6,25.217,0,0,1.392,46.096
23,-5.2,0,0,52.494,26/8/2013,390.278,47.5,16.896,0,0,23,5.038,5.019,-18.433,0,0,0,15.04,16.202,0,15.176,0,0,0,0,0,9.749,28.746,0,0,23.059,19.078,0,0,0,0,0,0,0,0,24,5.6,25.718,0,0,7.196,38.872
0,-5.5,0,0,30.177,27/8/2013,369.97,47.5,17.358,0,0,00,5.026,5.036,-15.992,0,0,0,15.614,16.434,0,15.737,0,0,0,0,0,9.932,30.631,0,0,23.038,19.078,0,0,0,0,0,0,0,0,24,5.8,25.384,0,0,4.596,38.872
1,-.3,0,0,30.514,27/8/2013,353.777,47.5,17.05,0,0,01,5.075,5.014,-23.316,0,0,0,15.737,16.776,0,0,0,0,0,0,0,9.756,30.396,0,0,22.808,18.868,0,0,0,0,0,0,0,0,24,5.7,24.91,0,0,10.584,38.872
2,-4.8,0,0,17.164,27/8/2013,348.825,47.5,16.333,0.506,0,02,5.053,5.053,-20.142,0,0,1.523,11.389,12.524,0,0,0,0,0,0,0,9.866,30.366,0,0,22.908,18.969,0,0,0,0,0,0,0,0,24.5,5.8,25.328,0,0,6.189,48.537
3,-4.9,0,0,16.529,27/8/2013,347.004,47.5,18.076,1.516,0,03,5.048,5.056,-20.631,0,0,0.735,9.762,10.678,0,0,0,0,0,0,0,9.815,30.307,0,0,22.858,19.019,0,0,0,0,0,0,0,0,24.5,6,25.495,0,0,5.182,48.537
4,-4.9,0,0,16.504,27/8/2013,348.804,47.5,16.845,0.352,0,04,5.055,5.048,-19.288,0,0,0,11.977,13.221,0,0,0,0,0,0,0,9.91,30.572,0,0,23.749,18.979,0,0,0,0,0,0,0,0,24.5,6,25.551,0,0,6.098,48.537
5,-9,0,0,17.261,27/8/2013,375.816,47.5,17.563,0,0,05,5.021,5.059,-14.771,0,0,0,14.329,15.313,0,0,0,0,0,0,0,9.881,30.425,0,24.604,23.628,19.179,0,0,0,0,0,0,0,0,25,6,25.578,0,0,3.589,48.537
6,12.5,0.3,0.1,17.042,27/8/2013,379.892,47.5,16.743,0,0,06,5.036,5.08,-24.049,0,0,0.683,21.165,21.78,0,0,0,0,0,0,0,9.661,29.983,0,39.495,23.728,18.769,0,0,0,0,0,0,0,0,25,6,25.606,0,0,22.687,48.537
7,-1.3,4.5,2.4,28.159,27/8/2013,396.33,47.5,16.127,6.926,0,07,5.046,5.061,5.127,0,0,3.728,18.922,20.194,0,19.442,0,0,0,0,0,9.654,30.072,0,37.714,23.508,19.069,0,0,0,0,0,0,0,0,25,5.94,25.551,0,0,2.893,48.537
8,-.3,11.1,6.2,51.786,27/8/2013,443.746,47.5,16.896,13.952,0,08,0,0,7.569,0,0,6.564,16.94,17.924,0,17.077,0,0,0,0,0,9.844,30.484,12.746,38.075,23.108,19.158,0,0,0,0,0,0,0,0,25,5.76,25.662,0,0,-6.702,48.537
9,-7.6,11.3,4.6,53.176,27/8/2013,501.253,47.5,17.307,11.212,0,09,7.141,0,17.335,0,0,2.625,17.323,18.362,24.624,24.214,0,7.532,17.322,0,0,9.859,29.394,19.304,38.048,22.808,18.908,0,0,0,0,0,0,0,0,25.3,5.76,25.829,0,0,-3.003,48.537
10,-3.7,6.1,2.8,52.339,27/8/2013,523.038,47.5,16.23,11.697,0,10,7.13,0,10.254,0,0,3.15,19.36,20.303,22.641,21.725,16.471,18.445,18.262,0,0,9.654,28.628,18.869,37.352,22.598,18.899,0,0,0,0,0,0,0,0,25,5.6,25.495,0,0,3.186,48.537
11,-10.9,5.4,4.4,53.129,27/8/2013,545.214,47.5,16.845,2.65,0,11,0,0,8.911,0,0,2.205,19.442,20.645,21.999,20.891,16.947,18.677,18.397,13.428,4.395,9.859,30.425,19.192,38.409,22.638,19.109,0,10.073,0,0,0,0,0,0,25.2,5.44,25.69,0,0,-1.703,48.537
12,-14.3,3.4,2.5,52.269,27/8/2013,532.438,53.206,15.91,7.23,0,12,0,7.17,19.41,0,0,5.303,8.203,9.229,16.653,15.545,16.555,18.702,18.152,16.871,15.918,9.676,29.217,19.224,38.048,22.449,19.069,0,0,0,0,0,5.2,0,0,25,5.36,25.829,0,7.892,-15.015,48.537
13,-3.6,2,1.4,55.265,27/8/2013,508.489,47.5,17.102,3.86,0,13,0,7.182,6.592,0,0,2.677,22.6,23.407,0,15.887,16.513,18.531,18.299,16.944,0,9.544,29.836,19.192,38.326,22.589,19.168,0,0,0,0,0,5.2,0,0,25.2,5.28,25.801,0,0,4.486,42.993
14,-2.5,0.4,0.6,43.548,27/8/2013,524.748,47.5,17.204,9.83,0,14,0,7.148,2.441,0,0,14.339,22.231,22.956,0,17.008,16.387,18.433,17.664,16.59,0,9.346,27.715,18.837,37.491,22.608,19.168,0,0,0,0,0,5.2,0,0,25.2,5.34,25.801,0,0,0.787,50.514
15,-.4,1.4,1.5,43.824,27/8/2013,512.345,47.5,16.845,3.451,0,15,6.794,6.829,8.057,0,0,0,20.796,21.712,15.696,14.424,16.443,18.384,17.603,16.749,0,9.28,27.892,18.901,37.686,22.218,18.849,0,0,0,0,0,5.2,0,0,25,5.44,25.773,0,0,3.699,50.471
16,-5.2,3,2,43.87,27/8/2013,516.115,52.688,16.65,5.893,0,16,6.784,6.843,4.883,0,0,1.995,15.956,17.131,20.987,19.975,16.387,18.397,17.481,0,0,9.163,28.098,19.127,37.769,22.218,18.908,0,0,0,0,0,5.2,0,0,25.4,5.5,25.829,0,0,-.513,48.438
17,1.8,0.5,0.8,43.729,27/8/2013,471.289,52.318,16.132,13.479,0,17,6.798,6.821,0,0,0,17.489,21.821,22.354,20.891,19.606,0,0,0,0,0,9.397,28.54,8.089,39.272,22.608,18.988,0,0,0,0,0,0,0,0,25.2,5.5,25.773,0,0,6.684,41.583
18,4.8,6,3.7,43.856,27/8/2013,505.744,52.244,16.206,11.631,0,18,6.781,6.838,2.075,0,0,6.511,23.284,23.872,19.838,17.801,0,18.665,3.906,0,0,9.383,29.954,19.675,39.244,22.048,18.919,0,0,0,0,0,5.2,0,0,25,5.67,25.356,0,0,5.786,49.663
19,-9.5,6.7,2.8,43.828,27/8/2013,566.386,52.688,16.28,7.098,0,19,6.789,6.792,3.784,0,0,13.183,23.858,24.596,16.256,15.791,18.278,18.799,18.433,0,0,9.742,30.838,20.497,39.272,22.629,19.059,0,0,0,0,0,5.2,0,0,25.2,5.76,25.801,0,0,-7.013,47.721
20,6.6,22.101,7.9,44.022,27/8/2013,535.344,52.54,15.984,25.178,0,20,6.736,6.789,7.324,0,0,12.762,11.539,12.934,21.206,19.715,1.695,8.13,16.907,0,0,9.61,30.484,21.415,39.244,22.449,19.099,0,0,0,0,0,5.2,0,0,25,5.91,25.411,0,0,-11.811,47.497
21,14.6,10.1,8.1,44.141,27/8/2013,478.516,52.392,16.28,22.252,0,21,6.794,6.823,-5.493,0,0,27.366,18.54,19.428,16.229,14,0,0,1.624,0,0,9.558,30.425,7.38,22.405,22.799,19.038,0,0,0,0,0,0,0,0,24.9,5.67,25.606,0,0,2.582,47.497
22,-1.3,8,5.9,31.219,27/8/2013,423.423,52.096,16.65,17.608,0,22,6.792,6.816,0,0,0,7.824,7.287,8.053,21.903,20.673,0,0,0,0,0,9.427,29.276,10.909,0,23.118,18.988,0,0,0,0,0,0,0,0,25.1,5.83,25.244,0,0,-5.402,47.497
23,-8.8,0.1,0,0,27/8/2013,385.962,52.096,16.206,0.658,0,23,6.766,6.799,-14.161,0,0,0,15.805,16.899,21.411,20.577,0,0,0,0,0,9.588,29.335,2.707,0,22.788,18.818,0,0,0,0,0,0,0,0,25.1,5.8,25.551,0,0,4.798,45.26
0,1.5,0,0,0,28/8/2013,362.736,51.8,15.762,0.286,0,00,6.779,6.816,-24.293,0,0,0,7.014,7.752,18.006,17.282,0,0,0,0,0,9.595,29.335,2.659,0,23.078,18.969,0,0,0,0,0,0,0,0,25.6,6,25.745,0,0,11.591,45.025
1,-6.7,0,0,0,28/8/2013,354.582,52.096,16.206,0,0,01,6.789,6.823,-15.625,0,0,0,6.727,7.342,15.668,15.668,0,0,0,0,0,9.551,27.803,2.643,0,23.248,19.019,0,0,0,0,0,0,0,0,25.6,6,25.578,0,0,4.688,45.025
2,-6.9,0.3,0,0,28/8/2013,349.62,51.8,16.206,0.299,0,02,5.11,5.211,-15.137,0,0,0.84,11.703,12.155,0,15.696,0,0,0,0,0,9.573,27.715,2.659,0,22.788,19.069,0,0,0,0,0,0,0,0,25.4,6.07,25.272,0,0,3.095,45.025
3,-8,2.3,1.5,6.278,28/8/2013,338.313,50.764,0,3.67,0,03,5.111,5.194,-16.968,0,0,0.84,8.805,9.748,0,14.315,0,0,0,0,0,9.705,28.245,2.691,0,22.879,18.948,0,0,0,0,0,0,0,0,25.6,6.07,25.411,0,0,2.692,47.748
4,2,0.1,0.1,0,28/8/2013,349.416,51.578,16.502,4.886,0,04,5.09,5.219,-20.142,0,0,0.63,11.649,12.633,0,14.37,0,0,0,0,0,9.822,27.833,2.659,0,22.998,19.049,0,0,0,0,0,0,0,0,25.5,6.14,25.328,0,0,8.094,45.86
5,-2.6,3.3,2.1,0,28/8/2013,371.016,52.318,15.688,8.25,0,05,5.143,5.184,-18.555,0,0,0.735,7.233,8.094,0,15.627,0,0,0,0,0,9.829,29.659,2.723,19.789,22.719,19.219,0,0,0,0,0,0,0,0,25.5,6.15,25.523,0,0,5.786,46.977
6,8.4,8.9,6,5.64,28/8/2013,369.15,48.84,15.54,11.626,0,06,5.133,5.222,-5.86,0,0,7.247,0,14.082,0,16.311,0,0,0,0,0,9.617,29.188,2.659,38.048,22.879,18.998,0,0,0,0,0,0,0,0,25.5,6.15,25.634,0,0,10.291,44.164
7,10.3,7.7,5.8,24.558,28/8/2013,392.27,51.282,15.762,14.215,0,07,5.12,5.227,-10.376,0,0,11.975,8.313,9.119,0,0,0,0,0,0,0,9.492,29.129,2.627,38.048,23.009,18.858,0,0,0,0,0,0,0,0,25.5,5.84,25.467,0,0,5.292,46.785
8,5.1,21.901,15.1,24.391,28/8/2013,455.627,52.688,15.688,24.817,0,08,5.121,5.197,2.197,0,0,8.928,21.411,22.217,0,0,0,0,0,0,0,9.624,30.484,2.675,37.881,22.168,19.059,0,0,0,0,0,0,0,0,25.4,5.76,25.439,0,0,-8.112,50.394
9,-2.8,15.401,9.8,38.516,28/8/2013,501.906,52.762,15.91,21.742,0,09,5.11,5.214,15.259,0,0,13.235,17.036,18.253,24.419,24.227,7.871,0,0,0,0,9.588,29.276,13.938,38.131,22.768,18.849,0,0,0,0,0,0,0,0,25,5.76,26.024,0,5.878,-12.909,48.504
10,6.4,6.1,4.4,55.966,28/8/2013,518.421,52.392,15.91,8.36,0,10,5.117,5.219,-3.296,0,0,9.085,19.046,20.126,24.596,24.132,16.317,0,0,0,0,9.331,29.011,18.724,37.741,22.398,18.858,0,0,0,0,0,5.2,0,0,25,5.5,25.968,0,0,7.196,50.399
11,-1.4,10.6,7.5,53.122,28/8/2013,528.454,52.688,15.392,23.304,0,11,5.125,5.211,8.545,0,0,10.294,22.176,23.038,14.452,14.151,18.123,0,0,0,0,9.346,29.983,20.561,38.075,22.749,19.179,0,0,0,0,0,5.2,0,0,25,5.36,25.968,0,0,-8.405,50.597
12,3.6,9.5,7.2,53.317,28/8/2013,519.142,52.318,14.874,19.231,0,12,5.121,5.224,4.395,0,0,11.292,18.321,19.333,19.497,19.319,17.998,0,0,0,0,9.529,28.245,20.448,38.242,22.518,18.959,0,0,0,0,0,5.2,0,0,25.2,5.24,25.94,0,0,-8.112,46.959
13,8.7,6.3,4.8,53.125,28/8/2013,514.14,52.688,14.282,14.272,0,13,5.12,5.194,-2.564,0,0,8.507,20.413,21.397,19.387,18.731,17.872,0,0,0,0,9.449,27.951,20.336,37.936,22.489,19.019,0,0,0,0,0,5.2,0,0,24.8,5.2,26.135,0,0,3.388,50.271
14,-1.1,5.6,4.3,55.518,28/8/2013,531.506,52.762,14.356,11.199,0,14,5.147,5.226,18.433,0,0,12.237,23.79,24.542,21.411,17.022,17.899,18.482,14.991,0,0,9.383,28.216,20.706,38.159,22.289,18.858,0,0,0,0,0,5.2,0,0,25.2,5.2,25.857,0,6.867,-8.405,43.751
15,15.4,7.9,5.1,52.688,28/8/2013,536.445,50.912,14.43,12.892,0,15,5.123,5.232,-7.324,0,0,8.087,23.749,24.391,18.881,17.323,17.885,18.641,16.761,0,0,9.492,26.065,20.545,38.159,22.168,19.128,0,0,0,0,0,5.2,0,0,25,5.2,25.857,0,0,13.092,46.64
16,2.7,8.2,4.2,52.817,28/8/2013,537.272,51.948,14.504,13.172,0,16,5.148,5.221,4.395,0,0,14.233,15.874,16.913,16.133,14.971,17.914,18.592,16.663,0,0,9.405,26.566,20.223,39.578,22.248,18.929,0,0,18.061,0,0,5.2,0,0,25,5.36,26.107,0,0,-.201,37.882
17,-.7,14.1,11.9,46.321,28/8/2013,495.521,44.326,14.43,24.476,0,17,5.118,5.221,13.794,0,0,14.916,14.424,15.696,16.598,15.272,0,7.3,14.808,0,0,9.551,30.013,20.626,39.495,22.178,19.078,0,0,0,0,0,5.2,0,0,25,5.5,25.968,0,7.224,-10.602,37.722
18,11,9.8,9.3,50.001,28/8/2013,477.123,51.948,16.354,18.75,0,18,5.108,5.211,-1.831,0,0,12.289,19.702,20.7,0,16.01,0,0,1.16,0,0,9.829,30.248,20.207,39.272,22.258,18.889,0,0,0,0,0,5.2,0,0,25,5.5,26.024,0,0,3.186,44.08
19,20.401,12.5,8.7,52.47,28/8/2013,588.729,52.17,15.614,19.378,0,19,5.118,5.199,-18.311,0,0,12.815,19.004,20.167,20.686,19.346,17.998,18.702,16.688,17.139,0,10.196,30.484,20.046,39.328,22.199,19.019,0,0,0,0,0,5.2,0,0,25,5.67,26.024,0,0,13.385,41.498
20,3.1,10.7,8.6,53.237,28/8/2013,563.34,52.688,15.466,20.432,0,20,5.125,5.215,3.906,0,0,11.081,18.84,19.797,21.274,20.481,17.941,18.616,14.808,0,0,10.884,31.22,21.206,39.662,21.679,18.988,0,0,0,0,0,5.2,0,0,25,5.75,25.885,0,0,-2.911,40.876
21,1.9,11.4,8.2,53.527,28/8/2013,508.672,41.736,8.584,20.524,0,21,5.137,5.195,3.54,0,0,9.557,23.653,24.405,24.596,23.544,2.899,0,0,0,0,11.111,31.279,21.286,39.05,21.698,18.939,0,0,0,0,0,5.2,0,0,24.9,5.65,25.857,0,0,-.311,45.874
22,-10.3,15.801,10,53.761,28/8/2013,437.426,52.762,16.502,16.634,0,22,5.113,5.185,0,0,0,14.023,12.401,13.33,0,0,0,0,0,0,0,11.294,32.252,8.379,1.559,21.618,19.109,0,0,0,0,0,0,0,0,25.1,5.76,25.829,0,0,-17.615,37.908
23,8.9,20.501,12.9,0,28/8/2013,400.938,52.91,16.058,27.216,0,23,5.115,5.189,-12.818,0,0,16.912,8.901,9.735,0,0,0,0,0,0,0,11.126,30.484,8.379,0,21.759,18.818,0,0,0,0,0,0,0,0,25.2,5.83,25.857,0,0,-10.712,43.898
0,19.501,29.501,15.601,0,29/8/2013,372.552,45.14,14.504,25.053,0,00,5.093,5.143,-15.381,0,0,21.166,0,10.459,0,0,0,0,0,0,0,11.126,27.833,2.659,0,22.568,18.969,0,0,0,0,0,0,0,0,25,5.5,25.745,0,0,0,37.772
1,9.8,26.001,13.2,0,29/8/2013,365.674,51.504,16.576,24.63,0,01,5.103,5.211,-17.701,0,0,20.064,0,6.112,0,0,0,0,0,0,0,11.258,0,2.643,0,22.719,18.929,0,0,0,0,0,0,0,0,25,5.5,25.745,0,0,0,47.495
2,9.5,28.501,15.401,0,29/8/2013,350.788,44.992,14.282,25.292,0,02,5.128,5.179,-13.794,0,0,22.848,0,10.159,0,0,0,0,0,0,0,0,0,2.691,0,22.359,19.099,0,0,0,0,0,0,0,0,25,5.5,25.718,0,0,0,41.183
3,6.9,21.101,11,0,29/8/2013,339.805,50.69,3.774,22.625,0,03,5.108,5.197,-15.748,0,0,8.928,23.995,22.833,0,0,0,0,0,0,0,0,0,2.675,0,22.499,19.208,0,0,0,0,0,0,0,0,25,5.5,25.745,0,0,0,41.279
4,2.3,11.4,10.8,0,29/8/2013,364.064,52.688,15.688,18.085,0,04,5.108,5.187,-20.386,0,0,12.5,17.61,20.426,0,0,0,0,0,0,0,0,0,2.691,0,22.528,19.049,0,0,0,0,0,0,0,0,25,5.5,25.578,0,0,0,42.93
5,3.4,15.301,8,0,29/8/2013,383.63,52.54,14.726,26.319,0,05,5.11,5.182,-15.015,0,0,10.136,23.968,23.639,0,0,0,0,0,0,0,9.793,0,2.659,0,22.698,19.049,0,0,0,0,0,0,0,0,25,5.5,25.69,0,0,0,48.292
