,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,MTL,GSR,HEM,HPA1,HPA2,PHD,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
4,4,36.46,0,0,0,0,0,0,0,0,0,0,0,37.501,22.401,31.935,0,0,0,37.399,25.94,0,0,0,0,0,0,0,30.009,26.664,9.612,0,0,0,29.587,27.569,0,0,0,0,0,0,0,18.7,0,5.78,40.215,-24.049,-26.56,48.301,-4.413,386.5,11/1/2016
5,5,36.856,0,0,0,0,0,0,0,0,0,0,0,36.901,22.301,34.089,0,34.862,0,37.778,25.885,0,0,0,0,0,0,0,28.144,28.116,11.184,0,0,0,29.887,27.578,3.57,0,0,0,0,0,0,18.7,0,5.6,30.947,-21.729,-30.433,53.602,-1.117,412.09,11/1/2016
6,6,36.703,0,0,0,0,0,0,0,0,0,0,0,34.701,22.501,37.398,0,38.255,0,38.042,25.829,0,0,0,0,0,0,0,28.773,25.872,7.793,0,16.338,0,29.887,27.678,5.073,0,0,0,0,0,0,18.7,0,5.45,29.583,-18.677,-27.256,52.002,0,422.51,11/1/2016
7,7,36.832,0,0,0,0,0,0,0,0,0,0,0,34.801,22.401,34.876,0,28.674,0,37.761,25.718,0,0,0,0,0,0,0,31.244,31.68,7.178,0,15.313,0,29.508,27.048,3.556,0,0,0,0,0,0,19,0,5.6,36.385,-32.96,-34.938,57.702,3.186,434.59,11/1/2016
8,8,35.939,0,0,0,0,0,0,6.298,0,0,0,0,34.201,22.601,35.14,0,51.496,16.383,38.076,25.968,0,0,0,0,0,0,0,31.132,28.248,18.116,0,21.507,0,29.908,27.378,8.493,0,0,0,0,0,0,18.8,0,5.54,38.365,-38.697,-40.092,58.702,6.885,506.81,11/1/2016
9,9,34.989,0,0,0,0,0,8.943,29.482,0,0,0,0,35.101,22.301,34.352,20.537,53.164,17.1,37.997,25.912,0,0,0,0,0,6.635,0,30.031,25.608,7.629,9.037,16.079,0,28.618,27.309,8.243,7.838,0,0,0,0,0,19.1,0,5.38,37.818,-17.823,-18.87,46.701,-6.116,545.32,11/1/2016
10,10,34.277,0,0,0,0,0,8.804,30.013,0,0,0,0,33.301,22.201,29.676,39.9,52.314,16.748,38.187,26.135,0,0,0,0,0,6.603,0,30.458,30.624,13.358,14.78,20.809,0,28.818,27.428,4.953,4.99,0,0,0,0,0,18.7,0,5.15,37.219,-17.579,-16.214,33.601,-9.503,585.14,11/1/2016
11,11,35.604,0,0,0,0,0,8.804,29.659,0,0,0,0,28.901,17.001,31.095,47.754,51.363,16.748,35.263,26.079,0,0,0,0,0,6.638,0,31.424,27.588,12.811,14.206,15.135,16.161,28.998,27.529,6.452,6.419,0,0,0,0,0,18.6,0,5,37.02,-29.664,-29.472,52.802,6.391,582.19,11/1/2016
12,12,30.21,0,0,0,0,0,8.914,29.924,0,0,0,0,23.101,16.801,27.26,45.551,52.305,16.589,26.792,25.745,0,0,0,0,0,6.581,0,31.761,30.096,18.526,20.167,20.413,20.946,29.268,27.638,8.522,8.485,0,0,0,0,4.9,18.9,0,4.9,39.182,-12.94,-25.608,36.201,4.083,591.76,11/1/2016
13,13,28.79,0,0,0,0,0,8.863,29.541,0,0,0,0,20.601,13.5,22.953,41.885,52.931,16.775,20.839,25.996,0,0,0,0,0,6.611,0,33.243,30.096,23.872,24.897,22.313,15.901,28.608,27.668,6.033,6.041,0,0,0,0,4.9,18.8,0,4.35,40.218,-23.927,-29.536,40.201,10.089,579.41,11/1/2016
14,14,21.783,0,0,0,0,0,7.2,29.306,11.876,34.318,0,0,12.1,10.4,16.44,42.726,51.524,15.959,13.943,32.203,0,0,0,0,0,6.61,0,30.795,29.436,18.594,19.934,20.426,19.797,29.067,28.498,8.48,8.457,0,0,0,4.9,4.9,19.3,0,4.75,36.267,-15.87,-27.183,30.701,10.895,591.46,11/1/2016
15,15,21.336,0,0,0,0,0,7.193,28.363,19.707,35.626,0,0,11.8,6.7,15.179,47.357,51.884,16.688,10.176,47.594,0,0,0,0,0,6.605,0,12.848,30.096,23.024,24.022,16.639,15.6,28.888,27.648,8.48,8.548,0,0,0,4.9,4.9,18.8,0,4.75,38.61,-21.607,-21.625,35.401,12.891,588.93,11/1/2016
16,16,16.103,0,0,0,0,0,7.302,29.659,18.708,36.767,0,0,6.1,5.5,14.496,51.434,51.402,16.415,10.644,46.982,0,0,0,0,0,6.605,0,17.295,28.512,16.967,18.266,16.557,15.286,28.429,27.618,7.017,6.978,0,0,0,4.9,4.9,18.5,0,5,44.184,-8.423,-16.91,25.601,11.097,567.18,11/1/2016
17,17,11.488,0,0,0,0,0,7.302,31.191,18.74,37.101,0,0,13,8.6,9.978,46.489,47.942,15.242,16.129,47.566,0,0,0,0,0,6.61,0,12.871,28.512,12.688,13.987,15.887,0,28.498,27.607,6.036,5.966,0,0,0,4.9,4.9,18.7,0,5.1,43.359,-6.836,-20.005,26.901,10.895,535.46,11/1/2016
18,18,10.942,0,0,0,0,0,7.749,31.162,18.434,37.073,0,0,13.6,9.2,14.548,38.874,52.27,17.274,18.829,47.733,0,0,0,0,0,6.621,0,8.985,30.36,23.844,24.815,0,0,26.579,26.558,3.542,3.43,0,0,0,4.9,4.9,18.7,0,5.29,49.979,-45.534,-55.483,36.801,19.391,601,11/1/2016
19,19,14.951,18.011,0,17.335,0,0,8.833,31.603,19.594,37.101,0,0,14.1,10.2,9.82,44.017,47.652,15.055,19.753,47.706,0,0,0,0,0,6.6,0,32.929,31.68,12.702,13.932,14.944,15.75,29.648,29.618,8.524,8.487,0,0,0,4.9,4.9,18.7,0,5.29,47.347,7.447,-11.097,17.001,-1.007,629.34,11/1/2016
20,20,30.24,0,0,17.444,0,0,10.357,31.603,19.079,36.545,0,0,23.301,13.7,26.262,49.784,47.8,15.043,25.719,47.733,0,0,0,0,0,6.623,0,31.379,30.492,9.297,10.651,0,0,29.497,29.308,3.583,3.479,0,0,0,4.9,4.9,18.7,0,5.45,43.263,4.028,-12.287,29.501,-5.805,610.69,11/1/2016
21,21,30.019,0,0,0,0,0,10.496,32.075,5.076,37.073,0,0,26.701,16.601,28.206,30.862,41.666,13.398,35.743,28.724,0,0,0,0,0,6.62,0,32.165,29.04,7.944,9.174,0,0,29.598,29.278,3.559,3.403,0,0,0,0,4.9,18.6,0,5.37,45.419,-15.748,-32.347,49.902,0.989,558.93,11/1/2016
22,22,29.192,0,0,0,0,0,10.606,31.78,0,21.793,0,0,25.801,19.901,17.857,1.505,42.495,13.497,37.446,25.411,0,0,0,0,0,6.608,0,32.143,30.228,7.246,8.381,0,0,29.038,28.698,3.572,3.38,0,0,0,0,0,18.8,0,5.37,40.163,-9.156,-23.2,40.801,0.293,482.2,11/1/2016
23,23,21.572,0,0,0,0,0,10.628,0,0,0,0,0,11.7,9.5,19.328,0,54.378,17.741,26.897,25.968,0,0,0,0,0,6.579,0,33.737,33.66,22.6,0,0,0,28.848,28.628,7.187,6.576,0,0,0,0,0,18.9,0,5.37,50.68,-8.423,-27.201,27.601,3.699,444.82,11/1/2016
0,0,20.485,0,0,0,0,0,10.708,32.487,0,0,0,0,9.8,9.1,25.001,0,48.328,15.278,22.489,25.94,0,0,0,0,0,6.598,3.3,32.637,31.944,7.342,0,0,0,29.238,29.298,3.452,3.364,0,0,0,0,0,18.8,0,5.53,47.1,-11.231,-26.276,38.501,12.69,424.55,12/1/2016
1,1,23.274,0,0,0,0,0,0,0,0,0,0,0,13,15,29.992,0,53.515,17.332,27.151,25.801,0,0,0,0,0,0,2.2,28.571,27.72,11.157,0,0,0,28.748,28.488,5.59,0,0,0,0,0,0,19.3,0,5.6,41.797,-18.067,-28.492,33.301,3.882,413.62,12/1/2016
2,2,25.514,0,0,0,0,0,0,0,0,0,0,0,17.801,14.1,25.106,0,47.747,14.99,29.901,26.052,0,0,0,0,0,0,2.2,31.379,30.096,7.397,0,0,0,29.168,29.078,3.546,0,0,0,0,0,0,19,0,5.62,47.862,-27.345,-36.879,48.301,16.297,406.2,12/1/2016
3,3,22.239,0,0,0,0,0,0,0,0,0,0,0,17.101,13.8,26.629,0,51.666,16.764,25.73,26.163,0,0,0,0,0,0,0,31.626,29.568,7.533,0,0,0,29.067,29.108,0,0,0,0,0,0,0,19,0,5.6,50.512,-15.992,-28.062,38.401,8.588,399.17,12/1/2016
4,4,27.33,0,0,0,0,0,9.375,0,0,0,0,0,13.6,11.7,22.322,0,53.908,17.306,26.522,25.94,0,0,0,0,0,0,0,31.087,29.832,6.932,0,0,0,28.989,27.959,0,0,0,0,0,0,0,18.6,0,5.6,41.672,-16.114,-31.166,36.201,7.196,402.56,12/1/2016
5,5,34.272,0,0,0,0,0,9.221,0,0,0,0,0,26.101,18.501,25.002,0,47.067,14.659,31.393,25.94,0,0,0,0,0,0,0,35.31,31.152,6.932,0,0,0,29.608,28.398,3.399,0,0,0,0,0,0,18.8,0,5.6,47.677,-32.105,-43.187,62.502,17.487,434.34,12/1/2016
6,6,28.279,0,0,0,0,0,9.39,0,0,0,0,0,29.301,17.801,25.946,0,48.739,13.607,24.975,26.246,0,0,0,0,0,0,0,31.581,31.68,8.231,0,0,0,28.408,28.167,8.711,0,0,0,0,0,0,18.8,0,5.6,43.748,-25.636,-35.478,48.902,12.287,429.16,12/1/2016
7,7,28.696,0,0,0,0,0,9.163,15.813,0,0,0,0,27.701,19.501,25.159,0,51.888,17.021,30.68,25.634,0,0,0,0,0,0,2.3,29.717,29.568,13.7,0,0,0,27.869,28.078,3.53,0,0,0,0,0,0,19.5,0,5.53,37.482,-27.467,-30.25,52.502,4.889,448.86,12/1/2016
8,8,35.116,0,0,0,0,0,9.031,30.867,0,0,0,0,29.901,20.701,32.04,17.165,50.258,16.082,32.146,25.745,0,0,0,0,0,0,2.3,30.525,29.832,8.737,0,0,0,29.157,28.118,3.544,0,0,0,0,0,4.9,18.4,0,5.4,38.037,-35.401,-26.981,53.002,2.692,504.72,12/1/2016
9,9,28.922,0,0,0,0,0,9.046,30.543,0,0,0,0,28.101,20.301,24.581,49.549,51.814,16.795,36.658,25.718,0,0,0,0,0,6.643,2.3,29.515,29.568,9.871,11.266,0,0,28.948,28.248,7.033,6.957,0,0,0,0,4.9,18.6,0,5.3,39.77,-28.199,-24.335,42.401,2.985,558.11,12/1/2016
10,10,26.885,0,0,0,0,0,9.17,30.543,0,34.568,0,0,26.301,20.601,24.423,50.402,52.445,16.954,34.802,25.773,0,0,0,0,0,6.635,2.3,30.817,25.74,13.098,14.534,0,0,28.998,29.067,3.554,3.506,0,0,0,0,4.9,18.2,0,5.2,38.95,-29.786,-23.621,50.702,7.782,573.3,12/1/2016
11,11,30.138,0,0,0,0,0,8.972,30.307,0,35.654,0,0,30.101,19.501,19.538,50.304,53.829,17.422,30.31,25.773,0,0,0,0,0,6.618,2.2,31.559,29.172,20.317,21.548,0,0,28.218,26.868,3.554,3.51,0,0,0,0,4.9,18.5,0,5.1,40.089,-30.152,-23.566,45.601,6.793,595.33,12/1/2016
12,12,31.85,0,0,0,0,0,8.98,30.101,0,33.9,0,0,24.101,16.601,27.838,45.306,52.957,17.286,32.726,25.578,0,0,0,0,0,6.616,2.2,28.818,27.852,21.52,22.751,0,0,27.238,26.969,8.802,8.783,0,0,0,4.9,4.9,18.7,0,4.9,40.38,-17.823,-19.044,48.701,0.897,589.83,12/1/2016
13,13,28.799,0,0,0,0,0,8.95,29.659,0,33.9,0,0,14.6,13.9,18.698,45.825,52.113,17.23,24.401,25.829,0,0,0,0,0,6.65,2.2,31.918,27.192,23.885,24.487,0,0,26.218,25.928,8.78,8.714,0,0,0,4.9,4.9,18.5,0,4.83,40.436,-39.43,-31.248,46.701,13.99,583.45,12/1/2016
14,14,26.353,0,0,0,0,0,8.159,29.306,18.74,33.9,0,0,16.801,12.9,15.547,45.518,51.593,16.839,20.715,29.336,0,0,0,0,0,6.638,2.246,28.436,29.304,23.899,24.815,19.866,0,25.828,25.658,8.483,8.499,0,0,0,4.9,4.9,18.5,0,4.8,40.103,-21.729,-25.91,37.801,15.784,596.67,12/1/2016
15,15,22.987,0,0,0,0,0,10.122,29.07,18.853,34.234,0,0,9.2,8.7,12.658,45.677,53.247,17.27,17.648,47.121,0,0,0,0,0,6.631,2.246,28.122,30.228,23.817,24.774,19.866,0,26.028,25.478,7.312,7.213,0,0,0,4.9,4.9,18.5,0,4.8,40.693,-24.415,-31.147,33.901,17.396,606.57,12/1/2016
16,16,24.377,0,0,0,0,0,10.144,30.219,12.504,35.403,0,0,15.701,12.8,16.334,43.385,47.715,14.914,26.172,47.594,0,0,0,0,0,6.635,2.25,31.222,28.512,6.658,7.793,15.313,14.725,25.469,25.188,7.541,7.489,0,0,0,4.9,4.9,18.6,0,4.7,36.967,-33.204,-37.666,51.402,18.787,586.8,12/1/2016
17,17,31.389,0,0,0,0,0,10.013,31.78,0,35.403,0,0,22.701,17.401,25.842,43.781,41.998,13.247,35.166,25.857,0,0,0,0,0,6.636,2.249,27.246,27.852,12.059,13.467,0,0,25.329,24.848,3.513,3.44,0,0,0,4.9,4.9,18.6,0,5,33.902,-20.264,-27.833,48.501,2.783,545.34,12/1/2016
18,18,33.346,0,0,0,0,0,10.188,32.134,0,35.403,0,0,25.801,19.001,33.616,44.38,50.459,16.313,38.288,27.248,0,0,0,0,0,6.643,2.24,29.088,29.568,16.967,18.362,0,15.969,25.698,24.729,3.599,3.427,0,0,0,4.9,4.9,18.6,0,5,32.091,-15.625,-23.64,42.501,0,604.74,12/1/2016
19,19,27.162,0,0,0,0,0,10.225,33.724,0,35.403,0,0,26.401,18.901,29.256,46.872,47.138,15.106,34.535,42.417,0,0,0,0,0,6.658,2.243,28.257,32.34,19.975,21.096,17.295,17.063,29.178,28.778,7.721,7.616,0,0,0,4.9,4.9,18.6,0,5,31.858,-14.527,-28.886,47.701,3.699,642.67,12/1/2016
20,20,30.566,0,0,0,0,0,10.357,33.695,0,35.403,0,0,26.901,17.501,24.634,46.845,46.972,14.787,34.913,31.924,0,0,0,0,0,6.65,2.238,31.94,24.42,15.614,16.94,16.311,14.52,29.868,29.408,6.559,6.473,0,0,0,4.9,4.9,18.7,0,5.2,33.052,-8.301,-22.99,38.401,-1.703,616.778,12/1/2016
21,21,36.405,0,0,0,0,0,10.496,34.196,0,35.403,0,0,36.701,20.401,36.61,43.002,34.192,10.321,39.9,25.718,0,0,0,0,0,6.626,2.24,30.435,21.648,8.819,9.817,0,0,28.668,27.988,3.474,3.449,0,0,0,4.9,4.9,18.3,0,5.37,42.047,-13.916,-19.355,50.302,-6.903,571.93,12/1/2016
22,22,35.507,0,0,0,0,0,10.525,33.96,0,0,0,0,35.701,22.401,28.731,22.487,46.876,14.741,39.706,25.578,0,0,0,0,0,6.64,2.37,26.819,17.292,9.434,10.705,0,0,28.548,28.348,5.286,5.143,0,0,0,0,0,18.2,0,5.6,41.563,-14.771,-25.059,56.602,0.696,504.71,12/1/2016
23,23,32.907,0,0,0,0,0,10.452,0,0,0,0,0,31.301,20.601,30.359,0.135,47.3,14.831,37.849,25.912,0,0,0,0,0,6.642,2.38,30.84,28.512,15.518,0,0,0,28.408,28.218,3.502,3.405,0,0,0,0,0,18.6,0,5.37,41.369,-19.654,-32.649,51.902,2.692,462.13,12/1/2016
0,0,35.071,0,0,0,0,0,0,0,0,0,0,0,31.101,21.601,26.998,0,41.863,13.487,34.64,25.94,0,0,0,0,0,6.66,2.2,30.548,29.964,11.553,0,0,0,28.528,28.318,0,3.518,0,0,0,0,0,19.3,0,5.43,41.723,-19.654,-27.943,52.302,2.289,431.44,13/1/2016
1,1,33.339,0,0,0,0,0,0,0,0,0,0,0,27.901,20.701,29.361,0,37.47,11.79,31.658,25.885,0,0,0,0,0,0,2.24,30.166,32.736,7.11,0,0,0,28.299,28.299,0,3.533,0,0,0,0,0,18.5,0,5.53,39.558,-23.072,-30.634,49.002,5.988,412.8,13/1/2016
2,2,29.514,0,0,0,0,0,0,0,0,0,0,0,32.801,21.601,25.264,0,33.905,0,40.115,25.912,0,0,0,0,0,0,2.23,28.886,31.284,6.959,0,0,0,28.278,27.498,0,3.417,0,0,0,0,0,18.6,0,5.5,40.135,-23.682,-27.311,52.102,4.083,396.72,13/1/2016
3,3,29.213,0,0,0,0,0,0,0,0,0,0,0,29.801,20.201,26.893,0,44.416,0,35.404,25.912,0,0,0,0,0,0,2.24,26.437,31.68,10.555,0,0,0,28.248,28.388,0,3.472,0,0,0,0,0,18.9,0,5.53,44.313,-28.687,-36.952,57.502,9.998,409.74,13/1/2016
4,4,27.32,0,0,0,0,0,0,0,0,0,0,0,28.801,21.501,25.999,0,44.014,0,31.9,25.94,0,0,0,0,0,0,2.24,29.335,26.004,16.708,0,0,0,28.308,28.068,0,6.691,0,0,0,0,0,19,0,5.61,46.916,-21.241,-28.144,47.401,4.486,411.85,13/1/2016
5,5,32.399,0,0,0,0,0,0,0,0,0,0,0,32.701,20.901,28.521,0,43.595,14.27,37.745,25.885,0,0,0,0,0,0,2.24,32.502,25.872,7.752,0,0,0,28.478,27.458,0,3.492,0,0,0,0,0,19.3,0,5.61,45.588,-13.672,-24.857,45.001,-1.703,429.55,13/1/2016
6,6,29.368,0,0,0,0,0,0,0,0,0,0,0,32.401,21.901,27.26,0,45.161,14.476,36.504,25.885,0,0,0,0,0,0,2.24,32.839,25.476,7.041,0,0,0,28.488,27.498,0,5.167,0,0,0,0,0,19,0,5.61,45.588,-20.386,-29.792,50.602,1.392,430.11,13/1/2016
7,7,31.152,0,0,0,0,0,6.519,9.892,0,0,0,0,31.601,21.501,23.898,0,49.293,15.869,34.287,26.135,0,0,0,0,0,0,2.254,32.39,26.004,15.887,0,0,0,27.968,25.968,0,3.47,0,0,0,0,0,19,0,5.61,45.185,-24.049,-31.056,53.602,7.984,447.42,13/1/2016
8,8,32.5,0,0,0,0,0,10.452,33.135,0,0,0,0,29.501,19.801,27.838,10.643,51.199,16.134,35.488,25.773,0,0,0,0,0,6.566,2.254,27.875,17.292,23.079,0,0,0,28.897,27.829,0,3.455,0,0,0,0,0,18.8,0,5.37,49.273,-23.927,-19.373,43.101,0.183,503.18,13/1/2016
9,9,32.46,0,0,0,0,0,10.43,32.045,0,20.93,0,0,29.101,17.601,23.531,49.287,48.659,15.474,32.896,25.718,0,0,0,0,0,6.611,2.254,31.064,25.74,14.67,0,0,0,28.448,27.278,0,5.288,0,0,0,4.9,4.9,19,0,5.22,46.843,-32.838,-19.529,52.402,5.585,554.73,13/1/2016
10,10,29.993,0,0,0,0,0,9.104,31.839,0,35.821,0,0,27.801,19.301,25.737,47.106,47.887,15.06,31.769,25.439,0,0,0,0,0,6.591,2.254,30.997,30.624,14.151,15.627,0,0,28.518,27.139,0,8.903,0,0,0,4.9,4.9,19,0,5.22,44.417,-14.893,-11.335,28.001,-10.804,599.13,13/1/2016
11,11,21.967,0,0,0,0,0,10.005,31.633,2.981,35.264,0,0,19.001,14,21.272,51.4,51.652,16.8,24.321,25.467,0,0,0,0,0,6.621,2.245,28.302,26.4,23.872,24.856,0,20.413,28.148,27.648,6.941,6.815,0,0,0,4.9,4.9,18.9,0,0,49.624,-18.433,-19.382,33.901,5.182,605.08,13/1/2016
12,12,26.274,0,0,0,0,0,10.005,31.603,20.174,35.264,0,0,14.6,12.2,20.536,49.197,48.001,15.121,25.221,25.551,0,0,0,0,0,6.593,2.254,33.019,26.796,13.795,15.245,0,17.842,28.588,27.758,7.964,8.649,0,0,0,4.9,4.9,18.7,0,4.9,46.812,-10.254,-6.391,18.901,-6.702,606.9,13/1/2016
13,13,31.7,0,0,0,0,0,9.822,30.631,18.321,35.264,0,0,30.001,16.601,18.751,41.196,47.616,14.799,27.934,35.57,0,0,0,0,0,6.584,2.254,31.491,28.116,7.315,8.655,0,16.721,28.438,28.218,8.819,8.743,0,0,0,4.9,4.9,18.6,0,4.83,43.474,0,0,34.301,-10.804,586.76,13/1/2016
14,14,33.857,0,0,0,0,0,9.229,29.335,0.161,35.264,0,0,17.501,11.4,32.356,43.695,48.734,15.472,29.869,25.745,0,0,0,0,0,6.559,2.254,29.964,27.72,19.374,20.891,0,13.987,28.458,27.718,5.192,5.086,0,0,0,4.9,4.9,18.5,0,4.9,46.122,-38.575,-30.094,50.102,13.495,604.22,13/1/2016
15,15,36.174,0,0,0,0,0,9.749,29.188,0,3.034,0,0,31.901,19.401,34.404,43.573,51.213,16.775,39.244,25.69,0,0,0,0,0,6.62,2.254,30.705,29.436,15.614,16.926,0,20.167,28.408,27.678,3.561,3.406,0,0,0,4.9,4.9,18.5,0,4.75,45.309,-29.054,-29.719,52.502,2.399,607.35,13/1/2016
16,16,28.326,0,0,0,0,0,9.28,29.482,0,0,0,0,30.001,17.201,29.414,51.195,49.3,15.509,34.652,25.495,0,0,0,0,0,6.625,2.254,30.188,31.68,12.483,13.713,0,20.823,27.869,27.248,8.801,8.758,0,0,0,4.9,4.9,18.8,0,4.83,49.207,-24.293,-29.71,52.802,4.999,589.14,13/1/2016
17,17,35.327,0,0,0,0,0,9.954,32.252,0,0,0,0,34.401,19.801,36.243,50.408,41.262,13.337,39.799,25.606,0,0,0,0,0,6.616,2.254,29.807,31.416,7.123,8.231,0,0,27.848,27.278,3.557,3.445,0,0,0,0,4.9,18.5,0,5.06,37.056,-12.818,-20.728,49.402,-7.801,543.45,13/1/2016
18,18,35.276,0,0,0,0,0,10.122,32.517,0,0,0,0,30.001,20.701,31.673,52.15,52.389,16.725,38.639,25.662,0,0,0,0,0,6.62,2.254,29.829,29.436,21.534,22.559,0,0,28.308,27.858,3.563,3.444,0,0,0,0,4.9,18.2,0,5.37,49.308,-8.911,-20.435,36.701,-15.308,607,13/1/2016
19,19,32.137,0,0,0,0,0,10.305,33.489,0,37.769,0,0,26.401,19.001,32.986,49.807,49.472,15.721,36.37,25.634,0,0,0,0,0,6.62,2.254,31.491,32.868,10.678,11.84,16.543,15.791,28.148,27.788,3.586,3.428,0,0,0,4.9,4.9,18.5,0,5.2,47.108,-9.4,-21.625,35.901,-3.003,638.88,13/1/2016
20,20,27.494,0,0,0,0,0,10.335,33.666,0,37.24,0,0,22.701,17.601,19.434,51.41,51.131,16.86,34.215,25.857,0,0,0,0,0,6.593,2.254,29.245,29.436,12.141,13.467,15.915,15.45,27.938,27.758,3.586,3.47,0,0,0,4.9,4.9,18.5,0,5.3,48.246,0,-16.553,25.901,-10.602,618.32,13/1/2016
21,21,28.047,0,0,0,0,0,10.423,33.872,0,37.769,0,0,31.201,18.201,24.214,48.598,47.475,14.821,35.219,25.745,0,0,0,0,0,6.6,2.254,29.38,31.284,7.889,9.01,0,0,28.098,27.508,8.801,8.836,0,0,0,4.9,4.9,18.8,0,5.45,44.771,6.226,-10.254,36.401,-4.907,566.6,13/1/2016
22,22,30.429,0,0,0,0,0,10.335,33.666,0,0,0,0,29.501,21.301,33.931,30,50.726,16.397,38.483,25.829,0,0,0,0,0,6.633,2.254,30.48,26.4,6.426,7.588,0,0,28.208,27.048,4.429,4.301,0,0,0,0,4.9,18.5,0,5.2,46.679,4.517,-10.685,49.602,-0.806,497.04,13/1/2016
23,23,31.933,0,0,0,0,0,10.371,33.901,0,0,0,0,24.701,18.101,26.945,0,41.901,13.485,36.752,25.801,0,0,0,0,0,6.605,2.254,33.221,29.304,0,8.067,0,0,28.318,27.338,0,5.944,0,0,0,0,0,18.8,0,5.5,36.599,-13.306,-24.436,44.601,0.183,458.81,13/1/2016
0,0,27.97,0,0,0,0,0,10.401,0,0,0,0,0,25.101,18.601,20.327,0,51.518,16.351,35.678,25.885,0,0,0,0,0,6.616,2.254,29.649,29.832,0,10.2,0,0,27.768,27.099,0,6.087,0,0,0,0,0,18.6,0,5.53,40.305,-34.547,-46.693,57.202,11.591,448.24,14/1/2016
1,1,27.268,0,0,0,0,0,10.525,0,0,0,0,0,21.301,16.201,23.216,0,47.681,14.759,32.382,25.885,0,0,0,0,0,0,2.254,31.873,28.38,0,15.573,0,0,28.788,29.008,0,7.589,0,0,0,0,0,18.8,0,5.54,37.549,-40.162,-50.099,62.602,21.699,430.54,14/1/2016
2,2,25.907,0,0,0,0,0,10.445,0,0,0,0,0,17.001,14.6,18.435,0,51.676,16.716,25.42,25.996,0,0,0,0,0,0,1.838,30.683,32.34,0,15.368,0,0,28.108,27.368,0,4.909,0,0,0,0,0,19.2,0,5.61,48.11,-36.5,-49.925,59.202,25.398,421.59,14/1/2016
3,3,16.233,0,0,0,0,0,10.452,4.207,0,0,0,0,16.201,10.7,11.239,0,52.326,16.958,26.212,25.968,0,0,0,0,0,0,1.838,30.031,29.832,0,25.102,0,0,27.928,27.678,0,0,0,0,0,0,0,18.9,0,5.68,50.225,-40.773,-52.434,56.602,31.092,413.23,14/1/2016
4,4,16.855,0,0,0,0,0,10.445,33.783,0,0,0,0,18.001,13.5,17.174,0,47.5,15.16,25.864,26.024,0,0,0,0,0,0,1.838,30.368,28.908,0,6.727,0,0,27.658,27.338,0,0,0,0,0,0,0,18.9,0,5.53,43.56,-37.233,-48.057,58.802,25.983,415.65,14/1/2016
5,5,25.046,0,0,0,0,0,10.445,33.459,0,0,0,0,20.301,14.9,18.278,0,47.5,14.98,23.469,25.912,0,0,0,0,0,0,2.257,28.504,27.72,0,6.863,0,0,28.337,27.788,8.659,0,0,0,0,0,0,19.1,0,5.1,49.824,-36.256,-45.265,57.602,23.695,438.68,14/1/2016
6,6,25.119,0,0,0,0,0,10.518,33.489,0,0,0,0,20.001,13.8,15.704,0,47.005,14.784,30.084,25.94,0,0,0,0,0,0,2.257,29.11,30.228,0,7.192,0,0,28.248,27.238,3.55,0,0,0,0,0,0,18.8,0,5.5,47.157,-33.082,-41.667,56.102,22.394,431.99,14/1/2016
7,7,25.809,0,0,0,0,0,10.518,33.371,0,0,0,0,28.801,19.301,21.115,0,53.419,0,29.358,25.801,0,0,0,0,0,0,2.257,31.559,30.228,0,7.328,0,0,29.338,27.198,3.552,0,0,0,0,0,4.9,19.1,0,5.61,46.492,-25.025,-28.547,44.501,8.295,455.85,14/1/2016
8,8,18.68,0,0,0,0,0,8.877,31.957,0,13.081,0,0,20.901,16.201,24.791,0,54.141,17.213,31.196,25.857,0,0,0,0,0,5.893,2.257,30.458,32.208,0,22.887,0,0,28.368,27.248,3.552,0,0,0,0,4.9,4.9,18.6,0,5.5,46.893,-54.323,-51.894,70.102,28.492,504.19,14/1/2016
9,9,25.208,0,0,0,0,0,7.324,30.396,0,36.851,0,0,17.601,11.3,14.6,35.932,53.977,17.436,26.45,25.606,0,0,0,0,0,6.618,2.257,29.38,32.076,13.344,14.698,0,0,28.628,26.858,5.917,5.894,0,0,0,4.9,4.9,18.6,0,5.3,47.398,-43.703,-38.691,55.602,24.189,552.07,14/1/2016
10,10,28.549,0,0,0,0,0,8.072,30.484,0,36.879,0,0,14.7,9.2,22.847,45.61,53.979,17.428,28.489,35.264,0,0,0,0,0,6.645,2.257,32.188,29.964,15.19,16.598,0,0,28.259,27.108,8.593,8.477,0,0,0,4.9,4.9,18.6,0,5.2,46.777,-34.913,-27.924,47.101,16.498,586.4,14/1/2016
11,11,23.196,0,0,0,0,0,7.522,31.751,3.4,36.851,0,0,14.1,8.6,16.491,46.36,53.979,17.428,23.735,46.954,0,0,0,0,0,6.62,2.257,30.84,29.304,16.598,18.061,0,15.149,28.348,27.388,8.787,8.783,0,0,0,4.9,4.9,18.9,0,5.1,46.771,-31.983,-28.758,46.201,16.59,601.03,14/1/2016
